English,Mon,Original_Definition
Vt.  လေဲစုတ်ကဵုအဇာ။  expiate guilt.   ပရေဒုဟ်။  expiatory offence.   ပဲါစိုတ်၊  ပရေၚ်ပရေဒုဟ်။,expiate,vt.  လေဲစုတ်ကဵုအဇာ။  expiate guilt. (vt)  ပရေဒုဟ်။  expiatory offence. (adj)  ပဲါစိုတ်၊  ပရေၚ်ပရေဒုဟ်။
Vt.  လဴထ္ၜးကဵု၊  ဓမံက်ဟီုဂး။  stated   မဓမံက်ထ္ၜးလဝ်တုဲ၊  မဓမံက်ဟီုဂးလဝ်တုဲ။  statement   အရာမဓမံက်ထ္ၜး၊  တၚ်မဓမံက်ဟီုထ္ၜး၊  အရာမလလောၚ်တရး၊  အရာမဟီုသ္ဂး။,state,vt.  လဴထ္ၜးကဵု၊  ဓမံက်ဟီုဂး။  stated (adj)  မဓမံက်ထ္ၜးလဝ်တုဲ၊  မဓမံက်ဟီုဂးလဝ်တုဲ။  statement (n)  အရာမဓမံက်ထ္ၜး၊  တၚ်မဓမံက်ဟီုထ္ၜး၊  အရာမလလောၚ်တရး၊  အရာမဟီုသ္ဂး။
Vt.  လံက်၊  ဗဗိုဟ်၊  သကဵုစောန်ပြံက်ဍာပ်ဍေၚ်အာ၊  သကဵုကၠိခန်အာ။,besmear,vt.  လံက်၊  ဗဗိုဟ်၊  သကဵုစောန်ပြံက်ဍာပ်ဍေၚ်အာ၊  သကဵုကၠိခန်အာ။
Vt.  လးတၟံဂတှ်ေပ္ဍဲဂၠံၚ်။  ၂။  စၚးတးဂၠံၚ်၊  လးကဵုဂၠံၚ်။  pave the way.   လးဍာန်သဗာန်၊  လးသဗာန်။  pavement   ဂၠံၚ်မၞိဟ်ကွာ်မလးလဝ်တၟံဂတှ်ေ။  paved   မလးတးလဝ်။  paved road.   ဓဗာန်။,pave,vt.  လးတၟံဂတှ်ေပ္ဍဲဂၠံၚ်။  ၂။  စၚးတးဂၠံၚ်၊  လးကဵုဂၠံၚ်။  pave the way. (vt)  လးဍာန်သဗာန်၊  လးသဗာန်။  pavement (n)  ဂၠံၚ်မၞိဟ်ကွာ်မလးလဝ်တၟံဂတှ်ေ။  paved (adj)  မလးတးလဝ်(ဂၠံၚ်)။  paved road. (adj)  ဓဗာန်(သဗာန်)။
Vt.  လ္ၚတ်ပ္တဝ်ပတုပ်ကေတ်။,collate,vt.  လ္ၚတ်ပ္တဝ်ပတုပ်ကေတ်။
Vt.  လ္ၚာ်တၟံသုၚ်ထောံမွဲလ္ၚိတ်ဓဝ်။,quaff,vt.  လ္ၚာ်တၟံသုၚ်ထောံမွဲလ္ၚိတ်ဓဝ်။
Vt.  လ္ၚာ၊  လ္ၚာစှ်ေအာ၊  လ္ၚာတိုန်၊  ပ္တဴတိုန်လ္ပာ်တကး။,overturn,vt.  လ္ၚာ၊  လ္ၚာစှ်ေအာ၊  လ္ၚာတိုန်၊  ပ္တဴတိုန်လ္ပာ်တကး(အကး)။
Vt.  လ္ၚုဟ်လ္ၚတ်၊  ဟောံဇြ၊  သကဵုစိုတ်ထုဲကြာန်ဝိဝိၚ်၊  သကဵုစိုပ်ကဆံၚ်ချပ်ဟွံဒး၊  ကဵုစိုပ်ကဆံၚ်ချပ်ဗ္စာဝါတ်ဂါတ်။,bewilder,vt.  လ္ၚုဟ်လ္ၚတ်၊  ဟောံဇြ၊  သကဵုစိုတ်ထုဲကြာန်ဝိဝိၚ်၊  သကဵုစိုပ်ကဆံၚ်ချပ်ဟွံဒး၊  ကဵုစိုပ်ကဆံၚ်ချပ်ဗ္စာဝါတ်ဂါတ်။
Vt.  လွဳပစ၊  ကပှ်ပစ။  ၂။  ပတှ်ေဒ္ဂေတ်ဗက်၊  ဒ္ဂေတ်ဗက်ဒုၚ်တဲ၊  ဒုၚ်လဝ်တဲ၊  ဒုၚ်ကေတ်တဲ၊  ဒ္ဂေတ်ဗက်၊  ဗက်ကၠောန်။  adopt new methods   ကေတ်ဒွန်တၟိ။,adopt,vt.  လွဳပစ၊  ကပှ်ပစ။  ၂။  ပတှ်ေဒ္ဂေတ်ဗက်၊  ဒ္ဂေတ်ဗက်ဒုၚ်တဲ၊  ဒုၚ်လဝ်တဲ၊  ဒုၚ်ကေတ်တဲ၊  ဒ္ဂေတ်ဗက်၊  ဗက်ကၠောန်။  adopt new methods (vt)  ကေတ်ဒွန်တၟိ။
Vt.  လွဳလွတ်၊  မၚ်မွဲ၊  မြိမြန်၊  ရံၚ်စံၚ်၊  ရီုဗၚ်ညံၚ်ရဴသ္ဂောံဖောအ်ဗြေဝ်တိုန်၊  လဒံ၊  လဒံမၚ်မွဲလဝ်၊  လဒေံါ။  foster-child.   ကောန်သွဵု။  foster-parent   မိမလွဳပစ။  foster-father   အပါလွဳပစ။  foster-mother   မိလွဳပစ။,foster,vt.  လွဳလွတ်၊  မၚ်မွဲ၊  မြိမြန်၊  ရံၚ်စံၚ်၊  ရီုဗၚ်ညံၚ်ရဴသ္ဂောံဖောအ်ဗြေဝ်တိုန်၊  လဒံ၊  လဒံမၚ်မွဲလဝ်၊  လဒေံါ။  foster-child. (n)  ကောန်သွဵု(ဝှီု)။  foster-parent (n)  မိမလွဳပစ။  foster-father (n)  အပါလွဳပစ။  foster-mother (n)  မိလွဳပစ။
Vt.  လွဳ၊  လွဳကဵုဂဥုဲ။  ၂။  သအးဇ္ၚးထောံအရာမဟွံဒးရးမဟွံခိုဟ်တံ။၃။  ဂွပ်ဖျုန်ဂွပ်က၊  ဂဒဵုဖျုန်က၊  စဲဖျုန်က။  n.  ဒဒှ်မလွဳဗၠးအာ။,cure,vt.  လွဳ၊  လွဳကဵုဂဥုဲ။  ၂။  သအးဇ္ၚးထောံအရာမဟွံဒးရးမဟွံခိုဟ်တံ။၃။  ဂွပ်ဖျုန်ဂွပ်က၊  ဂဒဵုဖျုန်က၊  စဲဖျုန်က။  n.  ဒဒှ်မလွဳဗၠးအာ။
Vt.  လှာဲပၠန်ဂတးထောံဒၞာဲ၊  လှာဲထောံဒၞာဲ။  transposition   ဒဒှ်မလှာဲထောံဒၞာဲ။,transpose,vt.  လှာဲပၠန်ဂတးထောံဒၞာဲ၊  လှာဲထောံဒၞာဲ။  transposition (n)  ဒဒှ်မလှာဲထောံဒၞာဲ။
Vt.  လှာဲဗတး။  ၂။  ပၠန်လှာဲဗ္တး။  interchangeable   မပၠန်လှာဲဂတးဂွံ။,interchange,vt.  လှာဲဗတး။  ၂။  ပၠန်လှာဲဗ္တး။  interchangeable (adj)  မပၠန်လှာဲဂတးဂွံ။
Vt.  လှိုက်စလုပ်အာလ္ပာ်အသၟဝ်။  ၂။  သကဵုဓတ်အောန်စှ်ေအာသိုက်သိုက်။,undermine,vt.  လှိုက်စလုပ်အာလ္ပာ်အသၟဝ်။  ၂။  သကဵုဓတ်အောန်စှ်ေအာသိုက်သိုက်။
Vt.  လှေံလှန်ကော်ကေတ်ဏာ၊  ကၠတ်ဏာဗြဴ။,abduct,vt.  လှေံလှန်ကော်ကေတ်ဏာ၊  ကၠတ်ဏာဗြဴ။
Vt.  လှဲပြံၚ်ကဵု။  ၂။  ဖျံဖျေံကဆံၚ်၊  သကဵုကဆံၚ်သဝ်စှ်ေ။  relegation   ဒဒှ်မသၠဲပြံၚ်ကဵု။,relegate,vt.  လှဲပြံၚ်ကဵု။  ၂။  ဖျံဖျေံကဆံၚ်၊  သကဵုကဆံၚ်သဝ်စှ်ေ။  relegation (n)  ဒဒှ်မသၠဲပြံၚ်ကဵု။
Vt.  လၞုဟ်၊  ခအာပ်၊  ထကုဲ၊  သမ္ဒုဲက္ဍုန်က္ဍိုပ်၊  ဍာ်ရမတ်ကၚ်ကဳ။  n.  ဒဒှ်မကဵုမာဲဆန္ဒ၊  အခေါၚ်မကဵုမာဲဆန္ဒ။,suffuse,vt.  လၞုဟ်၊  ခအာပ်၊  ထကုဲ၊  သမ္ဒုဲက္ဍုန်က္ဍိုပ်၊  ဍာ်ရမတ်ကၚ်ကဳ။  n.  ဒဒှ်မကဵုမာဲဆန္ဒ၊  အခေါၚ်မကဵုမာဲဆန္ဒ။
Vt.  လၟိုတ်တက်စုတ်ထတ်ထတ်။  ၂။  ကၠတ်ၜိုတ်ဏာ။  n.  ဒဒှ်မလၟိုတ်တက်စုတ်ထတ်ထတ်။,swipe,vt.  လၟိုတ်တက်စုတ်ထတ်ထတ်။  ၂။  ကၠတ်ၜိုတ်ဏာ။  n.  ဒဒှ်မလၟိုတ်တက်စုတ်ထတ်ထတ်။
Vt.  ဝိဝိၚ်ဂဲါဍာဲ။  ၂။  ဝိဝိၚ်ဇဲဇာဲဒၟံၚ်။  ၃။  သ္ဇိုၚ်စအာတုဲဇဲဇာဲကၠုၚ်၊  အကာဲအရာဇဲဇာဲကၠုၚ်။,waver,vt.  ဝိဝိၚ်ဂဲါဍာဲ။  ၂။  ဝိဝိၚ်ဇဲဇာဲဒၟံၚ်။  ၃။  သ္ဇိုၚ်စအာတုဲဇဲဇာဲကၠုၚ်(သ္ၚိ)၊  အကာဲအရာဇဲဇာဲကၠုၚ်။
Vt.  ဝိဝိၚ်ဒေၚ်လှၚ်အာ၊  လှၚ်ဒိုပ်အာ၊  ဝိဝိၚ်၊  ဝိဝိၚ်က္ၜိၚ်၊  ဝိဝိၚ်ဒေၚ်လှၚ်။,astound,vt.  ဝိဝိၚ်ဒေၚ်လှၚ်အာ၊  လှၚ်ဒိုပ်အာ၊  ဝိဝိၚ်၊  ဝိဝိၚ်က္ၜိၚ်၊  ဝိဝိၚ်ဒေၚ်လှၚ်။
Vt.  ဝိုတ်အာ၊  စိပ်၊  စိပ်အာ၊  ဝိုတ်၊  သ္ၚဳ၊  ချိုတ်သ္ၚဳ၊  ဂျိဘိၚ်တၠိၚ်။  n.  ဒဒှ်မဝိုတ်အာ၊  ဒဒှ်မစိပ်အာ။  swooning   ပရိုက်ချိုတ်။,swoon,vt.  ဝိုတ်အာ၊  စိပ်၊  စိပ်အာ၊  ဝိုတ်၊  သ္ၚဳ၊  ချိုတ်သ္ၚဳ၊  ဂျိဘိၚ်တၠိၚ်။  n.  ဒဒှ်မဝိုတ်အာ၊  ဒဒှ်မစိပ်အာ။  swooning (n)  ပရိုက်ချိုတ်။
Vt.  ဝိုၚ်ရေတ်၊  ဗိုၚ်ဗ္တိုက်။,besiege,vt.  ဝိုၚ်ရေတ်၊  ဗိုၚ်ဗ္တိုက်။
Vt.  ဝေတ်ဗ္တောန်ကဵုဒုဟ်၊  ဝေတ်ဗ္တောန်ၜုၚ်တက်။,chasten,vt.  ဝေတ်ဗ္တောန်ကဵုဒုဟ်၊  ဝေတ်ဗ္တောန်ၜုၚ်တက်။
Vt.  ဝေတ်၊  ဝေတ်ဗ္တောန်၊  ကဵုဒုဟ်ဒန်။  ၂။  ပရပ်စပ်ကြံၚ်ကြံၚ်မ္ၚိုဟ်မ္ၚိုဟ်၊  တပ်ဒန်။  punishable   မသကဵုဒုဟ်ဒန်မာန်။  punishment   ဒုဟ်ဒန်၊  ဒဏ္ဍဥပ္ပာဲ၊  ဒွဵုဒွိုက်၊  ဒွဵု၊  ဘဲ၊  ဘဲလ္ၚ၊  ရာဇာဒန်။,punish,vt.  ဝေတ်၊  ဝေတ်ဗ္တောန်၊  ကဵုဒုဟ်ဒန်။  ၂။  ပရပ်စပ်ကြံၚ်ကြံၚ်မ္ၚိုဟ်မ္ၚိုဟ်၊  တပ်ဒန်။  punishable (adj)  မသကဵုဒုဟ်ဒန်မာန်။  punishment (n)  ဒုဟ်ဒန်၊  ဒဏ္ဍဥပ္ပာဲ၊  ဒွဵုဒွိုက်၊  ဒွဵု၊  ဘဲ၊  ဘဲလ္ၚ၊  ရာဇာဒန်။
Vt.  ဝေၚ်၊  ဝေၚ်ဒဴ၊  ဝေၚ်ပဲါ၊  လဝေၚ်၊  ပဲါဓလေတ်။  avoidable   မဝေၚ်ပဲါမာန်၊  မပဲါဓလေတ်မာန်။  avoidance   ဝိုတ်။,avoid,vt.  ဝေၚ်၊  ဝေၚ်ဒဴ၊  ဝေၚ်ပဲါ၊  လဝေၚ်၊  ပဲါဓလေတ်။  avoidable (adj)  မဝေၚ်ပဲါမာန်၊  မပဲါဓလေတ်မာန်။  avoidance (n)  ဝိုတ်။
Vt.  ဝေၚ်၊  ဝေၚ်ပဲါ၊  ဝေၚ်ပဲါနူပွဟွံဂပ်ဝ် ပွဟွံခိုဟ်။,eschew,vt.  ဝေၚ်၊  ဝေၚ်ပဲါ၊  ဝေၚ်ပဲါနူပွဟွံဂပ်ဝ် ပွဟွံခိုဟ်။
Vt.  ဝေၚ်၊  ဝေၚ်ပဲါ။,shun,vt.  ဝေၚ်၊  ဝေၚ်ပဲါ။
Vt.  သကဵုကလပ်အာ၊  သကဵုတၚ်ပ္ၚပ်ဇုတ်ဗၠေတ်အာ၊  သကဵုပ္ၚပ်ဗၠေတ်အာ။  n.  ဒဒှ်မသကဵုပ္ၚပ်ဗၠေတ်အာ။,sprain,vt.  သကဵုကလပ်အာ၊  သကဵုတၚ်ပ္ၚပ်ဇုတ်ဗၠေတ်အာ၊  သကဵုပ္ၚပ်ဗၠေတ်အာ။  n.  ဒဒှ်မသကဵုပ္ၚပ်ဗၠေတ်အာ။
Vt.  သကဵုကလိတ်ကလောတ်၊  သကဵုပလေဲ။  n.  ပွမသကဵုကလိတ်ကလောတ်၊  ပွမသကဵုပလေဲ။  ၂။  ဋဳကာ၊  တၚ်မသောၚ်ကၠးထ္ၜးကဵုအဓိပ္ပာဲဇြိုဟ်ဇြိုဟ်နက်နက်။  glossary   တၚ်မသောၚ်ကၠးထ္ၜးကဵုအဓိပ္ပါယ်။,gloss,vt.  သကဵုကလိတ်ကလောတ်၊  သကဵုပလေဲ။  n.  ပွမသကဵုကလိတ်ကလောတ်၊  ပွမသကဵုပလေဲ။  ၂။  ဋဳကာ၊  တၚ်မသောၚ်ကၠးထ္ၜးကဵုအဓိပ္ပာဲဇြိုဟ်ဇြိုဟ်နက်နက်။  glossary (n)  တၚ်မသောၚ်ကၠးထ္ၜးကဵုအဓိပ္ပါယ်။
Vt.  သကဵုကလေၚ်စိုပ်အာအကာဲအရာမခိုဟ်မိုဟ်ကၠုၚ်။,recondition,vt.  သကဵုကလေၚ်စိုပ်အာအကာဲအရာမခိုဟ်မိုဟ်ကၠုၚ်။
Vt.  သကဵုကသပ်ထပ်ပံက်အဓိပ္ပာဲလ္တူသ္ဇိုၚ်ဝေါဟာတြေံ။  connotation   ဒဒှ်မကဵုကသပ်ထပ်ပံက်အဓိပ္ပါယ်လ္တူသ္ဇိုၚ်ဝေါဟာတြေံ။,connote,vt.  သကဵုကသပ်ထပ်ပံက်အဓိပ္ပာဲလ္တူသ္ဇိုၚ်ဝေါဟာတြေံ။  connotation (n)  ဒဒှ်မကဵုကသပ်ထပ်ပံက်အဓိပ္ပါယ်လ္တူသ္ဇိုၚ်ဝေါဟာတြေံ။
Vt.  သကဵုက္ၜၚ်ဗၠိုက်အာ နဒဒှ်မပထောၚ်ကလိုဟ်ထောံဗုၚ်ဍေံ။  n.  ပိုၚ်သွက်ဂွံစုတ်ချးပ္ဍဲဖဴ။  vi.  ဂစာန်ဂြိပ်ဒဴတိတ်အာ။,scuttle,vt.  သကဵုက္ၜၚ်ဗၠိုက်အာ နဒဒှ်မပထောၚ်ကလိုဟ်ထောံဗုၚ်ဍေံ။  n.  ပိုၚ်သွက်ဂွံစုတ်ချးပ္ဍဲဖဴ။  vi.  ဂစာန်ဂြိပ်ဒဴတိတ်အာ။
Vt.  သကဵုကျာလုပ်တိတ်။  ventilation   ဒဒှ်မသကဵုကျာလုပ်တိတ်။  ventilator   ကရိယာသွက်ကျာသ္ဂောံလုပ်တိတ်။,ventilate,vt.  သကဵုကျာလုပ်တိတ်။  ventilation (n)  ဒဒှ်မသကဵုကျာလုပ်တိတ်။  ventilator (n)  ကရိယာသွက်ကျာသ္ဂောံလုပ်တိတ်။
Vt.  သကဵုကြံဆာန်၊  ဂဟောန်ဂဟေဲဒၟံၚ်ပ္ဍဲစိုတ်။  infatuation   ဒဒှ်မကြံဆာန်၊  ဒဒှ်မဂဟောန်ဒဟေဲ။,infatuate,vt.  သကဵုကြံဆာန်၊  ဂဟောန်ဂဟေဲဒၟံၚ်ပ္ဍဲစိုတ်။  infatuation (n)  ဒဒှ်မကြံဆာန်၊  ဒဒှ်မဂဟောန်ဒဟေဲ။
Vt.  သကဵုကွဳပၟတ်ကလိတ်တိတ်အာနူဂၠံၚ်။  derailment   ဒဒှ်ကွဳပၟတ်ကလိတ်တိတ်အာနူဂၠံၚ်။,derail,vt.  သကဵုကွဳပၟတ်ကလိတ်တိတ်အာနူဂၠံၚ်။  derailment (n)  ဒဒှ်ကွဳပၟတ်ကလိတ်တိတ်အာနူဂၠံၚ်။
Vt.  သကဵုကၠိခန်၊  သကဵုကၠိခ္ဍက်၊  သကဵုနွံကဆံၚ်ဟွံအးဟွံၚး၊  သကဵုဒှ်ဟွံဗၠးနူအန္တရာဲယဲ။  contamination   ဒဒှ်မကၠိခန်၊  ဒဒှ်မကၠိခ္ဍက်။,contaminate,vt.  သကဵုကၠိခန်၊  သကဵုကၠိခ္ဍက်၊  သကဵုနွံကဆံၚ်ဟွံအးဟွံၚး၊  သကဵုဒှ်ဟွံဗၠးနူအန္တရာဲယဲ။  contamination (n)  ဒဒှ်မကၠိခန်၊  ဒဒှ်မကၠိခ္ဍက်။
Vt.  သကဵုကၠိပပ်၊  သကဵုကၠိေၚတ်ခန်၊  ကဵုကၠိခ္ဍက်။  pollution   ဒဒှ်မသကဵုကၠိပပ်၊  မၠိုက်။  pollutant   အရာမသကဵုကၠိပပ်၊  အရာမသကဵုကၠိခ္ဍက်။,pollute,vt.  သကဵုကၠိပပ်၊  သကဵုကၠိေၚတ်ခန်၊  ကဵုကၠိခ္ဍက်။  pollution (n)  ဒဒှ်မသကဵုကၠိပပ်၊  မၠိုက်။  pollutant (n)  အရာမသကဵုကၠိပပ်၊  အရာမသကဵုကၠိခ္ဍက်။
Vt.  သကဵုကၠိပပ်၊  သကဵုအေဲဇြ။,besmirch,vt.  သကဵုကၠိပပ်၊  သကဵုအေဲဇြ။
Vt.  သကဵုကၠိုဟ်ခၠၚ်ပ္ဍဲစိုတ်၊  သကဵုစှ်ေစိုတ်၊  သိပ်ဇၟံစိုတ်။  convincing   မသကဵုတီကၠိုဟ်ခၠၚ်အပ္ဍဲစိုတ်။,convince,vt.  သကဵုကၠိုဟ်ခၠၚ်ပ္ဍဲစိုတ်၊  သကဵုစှ်ေစိုတ်၊  သိပ်ဇၟံစိုတ်။  convincing (adj)  မသကဵုတီကၠိုဟ်ခၠၚ်အပ္ဍဲစိုတ်။
Vt.  သကဵုကၠောန်နကဵုနဲအဓမ္မ၊  ပရာန်ကဵုကၠောန်။  constrained   မသ္ဒးဒုၚ်ပၟၚ်ပၟဲလဝ်၊  မဟွံသေၚ်ကဵုအတိုၚ်ပကတိ။  constraint   ဒဒှ်မသကဵုကၠောန်နကဵုနဲအဓမ္မ၊  ပွမပရာန်ကဵုကၠောန်။,constrain,vt.  သကဵုကၠောန်နကဵုနဲအဓမ္မ၊  ပရာန်ကဵုကၠောန်။  constrained (adj)  မသ္ဒးဒုၚ်ပၟၚ်ပၟဲလဝ်၊  မဟွံသေၚ်ကဵုအတိုၚ်ပကတိ။  constraint (n)  ဒဒှ်မသကဵုကၠောန်နကဵုနဲအဓမ္မ၊  ပွမပရာန်ကဵုကၠောန်။
Vt.  သကဵုကၠောန်နကဵုအသံ၊  သ္ပအနိၚ်အပိုၚ်။  coercion   ဒဒှ်မသကဵုကၠောန်နကဵုအသံ။  coercive   မသ္ပအနိၚ်အပိုၚ်။,coerce,vt.  သကဵုကၠောန်နကဵုအသံ၊  သ္ပအနိၚ်အပိုၚ်။  coercion (n)  ဒဒှ်မသကဵုကၠောန်နကဵုအသံ။  coercive (adj)  မသ္ပအနိၚ်အပိုၚ်။
Vt.  သကဵုချိုတ်ပၠိုတ်၊  ပ္တန်ပ္တေဝ်။,ensure,vt.  သကဵုချိုတ်ပၠိုတ်၊  ပ္တန်ပ္တေဝ်။
Vt.  သကဵုချဳဒရာၚ်၊  သကဵုကလိုက်ကၟဵုတိုန်။,activate,vt.  သကဵုချဳဒရာၚ်၊  သကဵုကလိုက်ကၟဵုတိုန်။
Vt.  သကဵုခၚ်ခအာ၊  သကဵုဒှ်အာအံသဝ်၊  သကဵုအံသဝ်၊  ဘိၚ်တလိၚ်၊  ဘိၚ်ဘၚ်၊  လ္ၚုၚ်လ္ၚ။  astonishment   ဒဒှ်မခၚ်ခအာ၊  အသဝ်၊  အံသဝ်။,astonish,vt.  သကဵုခၚ်ခအာ၊  သကဵုဒှ်အာအံသဝ်၊  သကဵုအံသဝ်၊  ဘိၚ်တလိၚ်၊  ဘိၚ်ဘၚ်၊  လ္ၚုၚ်လ္ၚ။  astonishment (n)  ဒဒှ်မခၚ်ခအာ၊  အသဝ်၊  အံသဝ်။
Vt.  သကဵုဂိက္တာန်၊  ပါ်ပဲါဗွဲမသ္ကာတ်မြဟ်။,scathe,vt.  သကဵုဂိက္တာန်၊  ပါ်ပဲါဗွဲမသ္ကာတ်မြဟ်။
Vt.  သကဵုဂိသက်သာတိုန်၊  သကဵုသ္ကာတ်သ္ကာတ်မြဟ်မြဟ်သက်သာတိုန်။,mitigate,vt.  သကဵုဂိသက်သာတိုန်၊  သကဵုသ္ကာတ်သ္ကာတ်မြဟ်မြဟ်သက်သာတိုန်။
Vt.  သကဵုဂိအာ၊  သကဵုဒုၚ်စသိုၚ်၊  တပ်ဒန်။  infliction   ဒဒှ်မတပ်ဒန်။,inflict,vt.  သကဵုဂိအာ၊  သကဵုဒုၚ်စသိုၚ်၊  တပ်ဒန်။  infliction (n)  ဒဒှ်မတပ်ဒန်။
Vt.  သကဵုဂုန်စရာဲနွံ၊  သကဵုဂုန်စရာဲတိုန်။,ennoble,vt.  သကဵုဂုန်စရာဲနွံ၊  သကဵုဂုန်စရာဲတိုန်။
Vt.  သကဵုဂံၚ်ကၠုၚ်၊  သကဵုသတ္တိနွံကၠုၚ်။,embolden,vt.  သကဵုဂံၚ်ကၠုၚ်၊  သကဵုသတ္တိနွံကၠုၚ်။
Vt.  သကဵုဂွံအခေါၚ်အဝဵု။  ၂။  ကဵုယၟု၊  ကော်ခဴစ၊  ကဵုမဟိမု။,entitle,vt.  သကဵုဂွံအခေါၚ်အဝဵု။  ၂။  ကဵုယၟု၊  ကော်ခဴစ၊  ကဵုမဟိမု။
Vt.  သကဵုဂၠိုက်၊  သကဵုယီုဂြက်။,asphyxiate,vt.  သကဵုဂၠိုက်၊  သကဵုယီုဂြက်။
Vt.  သကဵုဂၠိၚ်သ္ၚောဲ။  prolonged   မဂၠိၚ်သ္ၚောဲ၊  မလံလုဲ၊  မဂၠိၚ်ဂၠေၚ်။  prolongation   ဒဒှ်မဆက်ဂလိၚ်ပ္တိုန်။,prolong,vt.  သကဵုဂၠိၚ်သ္ၚောဲ။  prolonged (adj)  မဂၠိၚ်သ္ၚောဲ၊  မလံလုဲ၊  မဂၠိၚ်ဂၠေၚ်။  prolongation (n)  ဒဒှ်မဆက်ဂလိၚ်ပ္တိုန်။
Vt.  သကဵုစစဵုကဵုဗုၚ်သ္ဇက်စွံဟွံမွဲ၊  ဗ္စစဵုကဵုဗုၚ်သ္ဇက်စွံဟွံမွဲ။,surfeit,"n.  ဒဒှ်မဂၠိုၚ်ဗဝ်သအဝ်၊  ဒဒှ်မစ, စဵုကဵုယီုဟွံဂွံ၊  ဒဒှ်မဇအိုန်ဟိုတ်နူစလဝ်ဂၠိုၚ်။  vt.  သကဵုစစဵုကဵုဗုၚ်သ္ဇက်စွံဟွံမွဲ၊  ဗ္စစဵုကဵုဗုၚ်သ္ဇက်စွံဟွံမွဲ။"
Vt.  သကဵုစိုတ်ကလှ်လဖှ်၊  သကဵုအရီုစိုတ်ကလှ်လဖှ်။  distracted   မသကဵုစိုတ်ထုဲကြာန်၊  မသကဵုစိုတ်ဒုၚ်စသိုၚ် နကဵုအရာမပလာပ်ပထုဲ။  distraction   ဒဒှ်မသကဵုစိုတ်ထုဲကြာန်။,distract,vt.  သကဵုစိုတ်ကလှ်လဖှ်၊  သကဵုအရီုစိုတ်ကလှ်လဖှ်။  distracted (adj)  မသကဵုစိုတ်ထုဲကြာန်၊  မသကဵုစိုတ်ဒုၚ်စသိုၚ် နကဵုအရာမပလာပ်ပထုဲ။  distraction (n)  ဒဒှ်မသကဵုစိုတ်ထုဲကြာန်။
Vt.  သကဵုစိုတ်က္တဵု၊  သကဵုစိုတ်ထေဲ။  n.  ပၞာၚ်သၞဴ၊  ကမညာန်။,incense,vt.  သကဵုစိုတ်က္တဵု၊  သကဵုစိုတ်ထေဲ။  n.  ပၞာၚ်သၞဴ၊  ကမညာန်။
Vt.  သကဵုစိုတ်ချဳဒရာၚ်၊  သကဵုစိုတ်လရုက္တဵုကၠုၚ်။  excitable   မလောဲတဴပ္ဍဲကဵုစိုတ်သွက်ဂွံချဳဒရာၚ်။  excited   မထ္ၜူမာဲ၊  သကဵုစိုတ်ချဳဒရာၚ်။ excitedly   ဗြံၚ်ဗြံၚ်၊  နဒဒှ်မလရုချဳဒရာၚ်တိုန်ပ္ဍဲစိုတ်။  excitement   ဒဒှ်စိုတ်မချဳဒရာၚ်၊  အရာမသကဵုစိုတ်ချဳဒရာၚ်။  excite a quarrel.   ဒုဒ္ဒော၊  ထောဂဇုဟ်ကဵုဂြဲဂြက်။,excite,vt.  သကဵုစိုတ်ချဳဒရာၚ်၊  သကဵုစိုတ်လရုက္တဵုကၠုၚ်။  excitable (adj)  မလောဲတဴပ္ဍဲကဵုစိုတ်သွက်ဂွံချဳဒရာၚ်။  excited (adj)  မထ္ၜူမာဲ၊  သကဵုစိုတ်ချဳဒရာၚ်။ excitedly (adv)  ဗြံၚ်ဗြံၚ်၊  နဒဒှ်မလရုချဳဒရာၚ်တိုန်ပ္ဍဲစိုတ်။  excitement (n)  ဒဒှ်စိုတ်မချဳဒရာၚ်၊  အရာမသကဵုစိုတ်ချဳဒရာၚ်။  excite a quarrel. (vt)  ဒုဒ္ဒော၊  ထောဂဇုဟ်ကဵုဂြဲဂြက်။
Vt.  သကဵုစိုတ်ဂွိၚ်က္တဴ၊  ဒှ်သံၚ်သယသၠေဟ်ပၟာ၊  ကၠေံဗ္ဒန်အာ။  reassurance   ဒဒှ်မသကဵုစိုတ်ဒှ်ဒၟံၚ် သၠေဟ်ပၟာတံဂှ်ကၠေံဗ္ဒန်အာ။,reassure,vt.  သကဵုစိုတ်ဂွိၚ်က္တဴ၊  ဒှ်သံၚ်သယသၠေဟ်ပၟာ၊  ကၠေံဗ္ဒန်အာ။  reassurance (n)  ဒဒှ်မသကဵုစိုတ်ဒှ်ဒၟံၚ် သၠေဟ်ပၟာတံဂှ်ကၠေံဗ္ဒန်အာ။
Vt.  သကဵုစိုတ်ဍောတ်၊  သကဵုဂွံမုက်ဂဝ။  humiliation   ပွမသကဵုစိုတ်ဍောတ်၊  ဒဒှ်မသကဵုဂွံမုက်ဂဝ။,humiliate,vt.  သကဵုစိုတ်ဍောတ်၊  သကဵုဂွံမုက်ဂဝ။  humiliation (n)  ပွမသကဵုစိုတ်ဍောတ်၊  ဒဒှ်မသကဵုဂွံမုက်ဂဝ။
