English,Mon,Original_Definition
Until,ဘိုအ်ဂွံ,"(perp) for the purpose of, in order to, until."
Until death.  ဂန္ဓ။,သ္ကန်,ဒဵုဟိုတ်သ္ကန်ဇဳဝိရ (n) until death. [Cf.] ဂန္ဓ။
Until death.  စဵုကဵုလမျီုအိုတ်၊ စဵုကဵုမုက်ဗ္ကပ်တိ။,ဒဵုကဵုအိုတ်သ္ကန်ဇဳဝရ,(n) until death. [id] စဵုကဵုလမျီုအိုတ်၊ စဵုကဵုမုက်ဗ္ကပ်တိ။
Until this day,ဒဵုကဵုတ္ၚဲဏံ,"(adv) until this day, up to this day."
Until.    ဓဝ်ကဵု  opposite.    နူကဵု  from,ကဵု,"1 (pn.) with, by, to, connecting (nn.) and, or.    အရေဝ်ဗၟာကဵုအရေဝ်မန်ဣလဵုလောဲရော (nn.) which is easier, Burmese or Mon?    အဲကဵုဗှ်ေ (nn.) you and I.    ကၠုၚ်ကဵုၜၚ် (nn.) I come by boat {ship}.    ကၠေံစိုတ်ကဵုဓဝ် (nn.) to strive after the Dhamma.    စကဵုဇန် (nn.) you eat it with a spoon.    ဍေံကဵုနၚ်လိက်ကဵုအဲ(ယ်) (nn.) he has written to me.    ဒက်စာၚ်ကဵုဒၞက် (nn.) to teacher fowls with jesses.    ဒဵုကဵု(ဝ်) (prep.) as far as, until.    ဓဝ်ကဵု(ဝ်) (adj.) opposite.    နူကဵု(ဝ်) (prep.) from."
Until.    အဲဂိမံၚ်ဒဵုလၟုဟ်ဏီ  i have been in pain ever since.    ဣဂှ်ဗ္တောန်ဒဵုဂွံပါၚ်တိုက်  learn this till you are ward-perfcet.    ညးဗ္တောန်ပညာဒဵုအိုတ်  he persued knowledge to the last.    ဍေံကၠုၚ်ဒဵုအဲ  he came up to where i was standing.    နူဍုၚ်မုဟ်ဍုၚ်ဒဵုကျာ်ခမဳ သ္ၚောဲၜိုတ်ဂလိုၚ်လဵုရော  how far it is from muhdtung to amherst?    မံၚ်ဒဵုမွဲဂိတု  i should be staying for a month,ဒဵု,"2 (prep) up to, as far as, to, until.    အဲဂိမံၚ်ဒဵုလၟုဟ်ဏီ(မ်) (adv) I have been in pain ever since.    ဣဂှ်ဗ္တောန်ဒဵုဂွံပါၚ်တိုက် (adv) learn this till you are ward-perfcet.    ညးဗ္တောန်ပညာဒဵုအိုတ် (adv) he persued knowledge to the last.    ဍေံကၠုၚ်ဒဵုအဲ(ယ်) (prep) he came up to where I was standing.    နူဍုၚ်မုဟ်ဍုၚ်ဒဵုကျာ်ခမဳ သ္ၚောဲၜိုတ်ဂလိုၚ်လဵုရော (adv) how far it is from Muhdtung to Amherst?    မံၚ်ဒဵုမွဲဂိတု (prep) I should be staying for a month."
Untimely hour,အကာလ,"(n) untimely hour, unearthly hour, night time, time of darkness."
Untimely hour of the night,ဗတံ,"ဗ္တံဒမၠု (n) untimely hour of the night, dead of the night. (adv) at an untimely hour."
Untimely hour of the night,ဗတမ်,"ဗ္တံဒမၠု (n) untimely hour of the night, dead of the night. (adv) at an untimely hour."
Unto,ပ္ဍဲကဵု,"(prep) unto, against, at among."
Untold,ဂၠိုၚ်ဂၠေၚ်,"(v) to be numerous. (adj) innumerable, untold, countless."
Untroubled,ကၠံၚ်ကၠး,"(v) to be clear, untroubled."
Untroubled,ကၠး,"ကၠံၚ်ကၠး (v) to be clear, untroubled."
Untroubled,သ္ဇုၚ်ဂေါဝ်,"(v) to be clear, untroubled, limpid."
Untroubled limpid,ဇြုၚ်ဂေါဝ်,"(v) to be clear, untroubled limpid."
Untruth,ထၟုန်,"(n) falsehood, untruth."
Untruth,ဓဝ်တလန်,"(n) false hood, untruth."
Untwist,ပၠိုဟ်,"(v) to come unwound, to unwind, untwist, unfold, unloose, uncoil, to unclose. [Cf.] တလာဲ၊ ပလာဲ၊ ပၠာဲ၊ သှ်။ [Var.] ပလိုဟ်၊ ဗလိုဟ်။ [Der.] လိုဟ် (v) to come undone."
Unusual.  တၟေၚ်။    ကမၠောန်သိုၚ်လဝ်ဂၠံက်ကွဳဓါတ်အသၟဝ်တိဂှ်တၟေၚ်ကွေံ  the construction of the underground is truly amazing.    မုဒှ်သာ်လဵုဍေံဟွံကၠုၚ်ဂှ်အဲတၟေၚ်ကွေံရ  i cannot think why he has not come.    မၞးတၟေၚ်ပ္ဍဲစိုတ်မၞးဟာ  i dare say you are amazed.    တၟေၚ်တၟဟ်  to be remarkable,တမေၚ်,"1 (v) to wonder, be amazed, to give cause for wonder, be amazing, remarkable, unusual. [id] တၟေၚ်။    ကမၠောန်သိုၚ်လဝ်ဂၠံက်ကွဳဓါတ်အသၟဝ်တိဂှ်တၟေၚ်ကွေံ (v) the construction of the underground is truly amazing.    မုဒှ်သာ်လဵုဍေံဟွံကၠုၚ်ဂှ်အဲတၟေၚ်ကွေံရ (v) I cannot think why he has not come.    မၞးတၟေၚ်ပ္ဍဲစိုတ်မၞးဟာ (v) I dare say you are amazed.    တၟေၚ်တၟဟ် (v) to be remarkable, amazing {difference}."
Unvoiced,အဃောသ,"(n) [P.] {of speech sound} unvoiced, voiceless."
Unwaveringly,ဗိုန်ဗိုန်ဗတ်ဗတ်,"(adv) steadfastly, unwaveringly."
Unwell,ထဏီ,"(v) unwell, to fall ill through supernatural agency. [id] ထၞီ။"
Unwilling to take advice,က္ဍိုပ်မ္ၚိုဟ်,"(v) to self willed, unwilling to take advice."
Unwillingly,တံၚ်ခယျ,"(adv) half-heartedly, unwillingly."
Unworthiness,အယုတ်,"(n) unworthiness, knave, rake, bad man, wicked and evil person."
Unworthy disciples,အယုတ်,ကွးအယုတ် (n) unworthy disciples.
Unyielding,ခိုၚ်,"(v) to be durable, firm, unyielding."
Unyielding,ဂြိုဟ်,"3 (v) to be resolute, unyielding, to be harsh, cruel.    စိုတ်ဂြိုဟ် (v) to be resolute.    [Der.] ဂရိုဟ် (n) ferocity."
Unyielding,ဒြိုဟ်,"2 (v) to be resolute, unyielding, to be harsh, cruel, to wrong, to injure, heartless, inhumane.    စိုတ်ဒြိုဟ် (v) to be resolute.    [Der] ဂရိုဟ် (v) ferocity.    ဂြိုဟ် (n) [Skt, droha] injury."
Up,ကး,"2 (v) to scrape off, up, to shave.    ကးအိက်စာၚ်တံဂှ်တုဲ(ယ်) (v) scraping up the fowl droppings.    ကးကဵုအဲညိ (v) please shave me.    ကးစရး (v) to throw on the dust heap.    ကးထောံချးတံဂှ်(ဟ် (v) scraped off the burnt part.    ကးသော်(က်) (v) to shave the hair of the face or head. [Cf.] က္ၚာတ်၊ တိၚ်၊ တ္ၚာတ်။"
Up,ဂၠံက်,"(v) to take out with the hand, scoop out, up, to insert one’s hand."
Up curved part of sledge runner,မုက်စောတ်,(n) up curved part of sledge runner.
Up curved tail of cart body,ဍုတ်,"ဍုတ်ကွဳ (n) up curved tail of cart body, upward curving ends of the body of a cart, rear end of a bullock cart. [Syn.] ဍုတ်အယဴကွဳ၊ ဍုတ်ကွဳ။ [Cf.] ဗ္တ။"
Up curved tail of cart body,ဍုတ်ကွဳ,"(n) up curved tail of cart body, upward curving ends of the body of a cart, rear end of a bullock cart. [Syn.] ဍုတ်အယဴကွဳ၊ ဍုတ်ကွဳ။ [Cf.] ဗ္တ။"
Up right,စဝ်,"1 (v) to be erect, up right."
Up right,မသ္တပ်လ္ဂူ,"(adj) up right, righteous."
Up right,ဥဇု,"(adj.) [P.] up right, straight."
Up right posture.  ဓေါ်၊ စူလံက်၊ ဓဝ်၊ ကာလံက်။,စူဓေါ်,(v) up right posture. [id] ဓေါ်၊ စူလံက်၊ ဓဝ်၊ ကာလံက်။
Up rooted,မိုၚ်,"2 (v) to cause the roots come up, up rooted."
Up rooted.  လပိုက်။,ကပိုက်,"(v) to strike, dash, dash against, to launder by beating on a stone, to be torn out, up rooted. [id] လပိုက်။"
Up stream.    လ္ပဟီုစးဍေံ  do not say things against him.  စာန်၊ တဝ်။     ဒစး  to go towards,စး,"2 (v) to oppose, go against, quasi. (pn.) against.    စးဂလာန် (v) to controvert, go against the advice of.    စးဍာ် (v) to go against the current, up stream.    လ္ပဟီုစးဍေံ(ဟ်) (v) do not say things against him. [Cf.] စာန်၊ တဝ်။    [Der.] ဒစး (v) to go towards."
Up swelling of water laden with sand,ဗတဳ,ဗ္တဳပရော်ဂၠိုၚ်တိုန် (n) up swelling of water laden with sand.
Up there on the roof!,ဒဳတေံ,ဒဳလ္တူကၟဳဂှ်(ဟ်) (n) up there on the roof!
Up to,စိုပ်,"ဒးကာလစိုပ်အာယုက်ၜါဣသုန်သၞာံဂှ် (v) when he reached the age of twenty five. [quosi.] [pn.] as far as, up to."
Up to,ဇွောဝ်တိုန်,"(v) to flow in, up to, flood. [Der.] ဇၟောဝ် (n) current."
Up to,ဒဵု,"2 (prep) up to, as far as, to, until.    အဲဂိမံၚ်ဒဵုလၟုဟ်ဏီ(မ်) (adv) I have been in pain ever since.    ဣဂှ်ဗ္တောန်ဒဵုဂွံပါၚ်တိုက် (adv) learn this till you are ward-perfcet.    ညးဗ္တောန်ပညာဒဵုအိုတ် (adv) he persued knowledge to the last.    ဍေံကၠုၚ်ဒဵုအဲ(ယ်) (prep) he came up to where I was standing.    နူဍုၚ်မုဟ်ဍုၚ်ဒဵုကျာ်ခမဳ သ္ၚောဲၜိုတ်ဂလိုၚ်လဵုရော (adv) how far it is from Muhdtung to Amherst?    မံၚ်ဒဵုမွဲဂိတု (prep) I should be staying for a month."
Up to,ဒဵုကဵု,"(adv) until, up to, till."
Up to now,ဏီ,"(adv) yet, still, up to now."
Up to this day,ဒဵုကဵုတ္ၚဲဏံ,"(adv) until this day, up to this day."
Up to.  စဵုကဵု၊ ဒဵု။    စဵုကဵုစိုပ်ကဆံၚ်မွဲဒကုတ်မွဲဒ္ကဴ  partially.  စဵုကဵုစိုပ်သၞောတ်ဗ္ၜတ်မွဲမွဲ။    စဵုကဵုဇုတ်စိုပ်တိ  till death.    စဵုကဵုတ္ၚဲဏ့  until this day.    စဵုကဵုလက်ကရဴအိုတ်  eventually,စဵု,2 (prep.) up to. [id] စဵုကဵု၊ ဒဵု။    စဵုကဵုစိုပ်ကဆံၚ်မွဲဒကုတ်မွဲဒ္ကဴ (adv) partially. [id] စဵုကဵုစိုပ်သၞောတ်ဗ္ၜတ်မွဲမွဲ။    စဵုကဵုဇုတ်စိုပ်တိ (adv) till death.    စဵုကဵုတ္ၚဲဏ့ (prep.) until this day.    စဵုကဵုလက်ကရဴအိုတ် (adv) eventually.
Up-curved ornament of rear portion of sides of body,ကွဳ,က္ဍုတ်ယဲကွဳ (n) up-curved ornament of rear portion of sides of body.
Up-right,ဒကူ,"(v) to be straight, to be straightforward, simple, to be honest, righteous, up-right, just, to be tame, to keep straight. [id] ဒဂူ။"
Upas,ဂျိလဴ,"(n) upas, Antiaris toxicaria."
Upas tree,ဂျိ,"(n) poison, venom, pain, upas tree, Antiaris toxicaria Leschenault."
Upas tree,ဂျိ,တၞံဂျိ (n) upas tree.
Upas tree,တၞံဇဳ,"(n) upas tree, Antiaris leschenault. [Sny.] ထ္အံဇြုံ(မ်)။"
Upas tree,ထအံ,"1 ထအအ် (n) ထ္အံ(အ်) (n) ထ္အံဇြုံ (n) upas tree, Artiaristoxicaria laschenault. [Syn.] တၞံဇဳ။"
Upgrade,လဟဵု,"2 (v) raise, upgrade, enhance the quality, to renovate, restore, renew. [Cf.] နာပ်၊ ပလေဝ်၊ ဗ္ဂပ်၊ ဗၠံ(အ်)။ [Var.] ဂဟဵု(ဝ်)၊ ဒဟဵု(ဝ်)။"
Upgrading course.  လဟဵုပလေဝ်။,လဟဵုပ္ကတ်ပ္ကေၚ်,"(v) refresher course, upgrading course. [id.] လဟဵုပလေဝ်။"
Upholsterer,မၞိဟ်ပလေဝ်ပလေတ်ဖျေံဖျောန်ကဵုဂဒံ,(n) upholsterer.
Upholstery,ဂရောပ်ကပေါတ်ဖျေံဖျောန်ပရိဘောဂ,(n) upholstery.
Upon. used variously to denote relationship between quality and person possessing it,လ္တူ,"(prep) on, upper part, top, on the top of, over, above, upon. Used variously to denote relationship between quality and person possessing it."
Uposatha day or duty day on which the precepts may be especially observed.    ဒ္ဂိုန်သဳ  to undertake the keeping of the precepts.    ပဉ္စသဳလ  binding on all buddhists.    မၚ်သဳ  to keep the precepts.    ရိုဟ်သဳ  every sabbath,သဳ,"3 (n) [P. silam] precept, one of the Buddhist တ္ၚဲသဳ (n) sabbath, uposatha day or duty day on which the precepts may be especially observed.    ဒ္ဂိုန်သဳ (v) to undertake the keeping of the precepts.    ပဉ္စသဳလ (n) binding on all Buddhists.    မၚ်သဳ (v) to keep the precepts.    ရိုဟ်သဳ (adv) every sabbath."
Uposatha service of the monks when the patimokkha is read,ဥပုဟ်,"(n) [P. upasatho & pavarana] fast, uposatha service of the monks when the patimokkha is read."
Upper air.  လ္ကး။,လကး,"(n) sky, upper air. [id.] လ္ကး။"
Upper air.  အကး၊ တ္ကး၊ အမှဲတ္ကး။,တကး,"(n) sky, upper air. [id] အကး၊ တ္ကး၊ အမှဲတ္ကး။"
Upper arm,ထာၚ်တဲ,"(n) upper arm, the arm from the elbow to the shoulder."
Upper burma,လ္တူ,ဍုၚ်ဗၟာလ္ပာ်လ္တူတေံ(အ်) (prep) upper Burma.
Upper burma rice is not up to the standard weight.  စတ်။  ဂကိတ်  dysentery,ကိတ်,သြောံဍုၚ်ဗၟာလ္ပာ်လ္တူတေံလယျိုၚ်ပိုၚ်ဟွံကိတ် (v) upper Burma rice is not up to the standard weight. [Cf.] စတ်။ [Der.] ဂကိတ် (n) dysentery.
Upper end,က္ဍိုပ်,"2 (n) head, upper end, summit, fore-end.    ဂၞာက္ဍိုပ် (n) skull.    ဂြၚ်က္ဍိုပ် (n) crown of head.    လ္တူက္ဍိုပ်ဒဵု(ဝ်) (n) on the top of the hill. [id] လ္တူက္ဍဟ်ဒဵု(ဝ်)။    လက်က္ဍိုပ် (n) forepart of ship. [Cf.] က္ဍဟ်၊ ကၞိပ်၊ တၞောတ်၊ သမၠုၚ်။"
Upper eyelid,ဂတိုပ်မတ်လ္ပာ်လ္တူ,(n) upper eyelid.
Upper garment,ပလောံ,"ပလောအ် (n) upper garment, jacket, coat, shirt, shirt or jacket off any kind."
Upper garment.  ယာတ်စၞေဟ်၊ ယာတ်တနှ်ေ။,ယာတ်ကၠေဟ်,(n) upper garment. [id.] ယာတ်စၞေဟ်၊ ယာတ်တနှ်ေ(ဟ်)။
Upper house of the law-making assembly in some countries,သဳနိတ်,"(n) [Eng.] senate, upper house of the law-making assembly in some countries, eg. France, the US and Australia."
Upper joint of little finger as measure of length.  ကေန်တဲ။     ဣကေန်  little finger.    တကေန်  digit.     တ္ၚေန်  digit,ကေန်,"1 (n) little finger, upper joint of little finger as measure of length. [id] ကေန်တဲ(ယ်)။    [Der.] ဣကေန် (n) little finger.    တကေန် (n) digit.    [conn.] တ္ၚေန် (n) digit."
Upper joint of little finger as measure of length.  တဲဣကေန်၊ လကေန်တဲ။  ဣကေန်  little finger. conn. တ္ၚေန်  digit.  လ္ၚေန်။,သ္ကေန်တဲ,"(n) the little finger, upper joint of little finger as measure of length. [id.] တဲဣကေန်၊ လကေန်တဲ(ယ်)။ [Der.] ဣကေန် (n) little finger. Conn. တ္ၚေန် (n) digit. [Cf.] လ္ၚေန်။"
Upper joint of little finger as measure of length.  လ္ကေန်။,လကေန်,"(n) little finger, digit, upper joint of little finger as measure of length. [id.] လ္ကေန်။"
Upper limb,တဲ,"1 တယ် (n) upper limb, hand, arm, forelegs, tributary, dependency, railway carriage.    ကေန်တဲ (n) little finger.    ကံတဲ (n) wrist.    ကြာတ်တဲ (v) to wash one’s hands.    ကွတ်တဲ (n) fist.    ဂတာဲတဲ (n) palm.    ဂဒဳတဲ (n) part of hand between wrist and base of fingers.    ဃံက်တဲ (n) wrist.    ဇုတ်နော်တဲ (n) shoulder-blade.    တကေန်တဲ (n) finger. [id] တ္ၚေန်တဲ။    တၚ်တဲ (n) elbow.   တံၚ်တဲ (v) to shake hands.    တၞုၚ်တဲ (n) finger.    တွဵုတဲ (n) arm, forearm.    ထာၚ်တဲ (n) upper arm.    ထပ်တဲ (n) to get married.    ပ္တဴတဲ (v) to hold up one’s hands.    ပသာၚ်တဲ (n) part of hand between wrist and base of fingers.    သ္ပာတဲ (n) back of hand.    သွာၚ်တဲ (n) armpit.    ၝောံတဲ (n) thrumb.    တဲဍေံကဝ်အာ (v) his arm was broken."
Upper lip.  သၟောန်ပါၚ်၊ သၟောံပါၚ်။,ဓရီုပါၚ်,(n) upper lip. [Cf.] သၟောန်ပါၚ်၊ သၟောံပါၚ်။
Upper most.  သၠုၚ်အိုတ်။,မဒှ်လ္တူအိုတ်,(adj) upper most. [id] သၠုၚ်အိုတ်။
Upper part,လ္တူ,"(prep) on, upper part, top, on the top of, over, above, upon. Used variously to denote relationship between quality and person possessing it."
Upper part,အတူ,"1 (prep.) [colloq] upper part, top, on top of, on use variously to denote relationship between quality and person possessing it. [id.] လ္တူ။   အာဂ္ဇံလ္တူခါတ်တေံညိ (prep) sit over there on the bed.   အဲလေတ်စုတ်ဍာ်သာဲလ္တူကွာၚ် (prep) I spread honey on my bread.   ဂစေံပဝ်လ္တူအကး (prep) birds are flying in the air.   ဂၠာဲဒုဟ်လ္တူညးတၞဟ် (prep) to seek out faults in others.   ဍုၚ်ဗၟာလ္ပာ်လ္တူတေံ(အ်) (prep.) upper Burma.   ထပ်လ္တူ (prep.) upper storey.   ပ္ဍဲလ္တူတၞံဆု (prep.) on the top of the tree.   ဗ္ၜက်လဝ်ပလောံလ္တူဇုက်တေၚ်ဂှ်(ဟ်) (prep.) hang your shirt on the line. [Cf.] အထောတ်၊ တၞောတ်၊ သမၠုၚ်။   [Der.] လ္တူ (v) to be superior. [id] အတူ။   လ္တူကၞဳ (prep.) on the floor.   လ္တူသ္ၚိ (perp.) {up} on the house.   လ္ပသၠေဟ်ပၟာလ္တူဍေံညိ (perp.) you need have no doubts about him."
Upper part of a mon woman petticoat,အတၚ်,(n) upper part of a Mon woman petticoat.
Upper part of body,သြိုဟ်,"1 (n) breasts, chest, upper part of body."
Upper part of the arm,ဒၞော်တဲ,"(n) upper part of the arm, deltoids size of the sleeve at the armpit, triceps, forearm."
Upper reaches of a river,ကၞောတ်,တၞောတ်က္ၜဳ (n) upper reaches of a river.
Upper robe of a buddhist monk.  သ္ၚာတနှေ်။,သ္ၚာကၞေဟ်,"(n) outer robe, upper robe of a Buddhist monk. [id.] သ္ၚာတနှေ်(ဟ်)။"
Upper social stratum,ကဆံၚ်လ္တူ,"(n) the elite, upper social stratum."
Upper ster,အဆၚ်လ္တူ,"(n) upper storey or floor, upper ster."
Upper storey,ထပ်လ္တူ,(n) upper storey.
Upper storey,လ္တူ,ထပ်လ္တူ (prep) upper storey.
Upper storey or floor,အဆၚ်လ္တူ,"(n) upper storey or floor, upper ster."
Upper tray of betel box,အာန်ခ္ဍံ,"အာန်ခ္ဍံ(အ်) (n) upper tray of betel box, in which areca-nut, lime casket ကၠံက်ပန် and garnishes are kept. (v) to buy the whole things."
Upper-garment,ယာတ်စၞေဟ်,"(n) upper-garment, shawl."
Upper-garment,ယာတ်တနှေဟ်,"(n) upper-garment, shawl."
Upright,စိုတ်ဗုသ္အးတပ်ထ္ၜိုက်,"(adj) upright, honest."
Upright,တပ်လ္ဂူ,"(v) to be honest, upright."
Upright,ဒဂူ,"(v) to be straight, to be straightforward, to be opposite, simple, to be honest, righteous, upright, judge, to be tame, to keep straight."
Upright,ပ္တဴပ္တဴ,"(adv) upright, uprightly, erectly, straight."
Upright,လ္ဂူတပ်,"(adj) honest, upright."
Upright,လ္ဂူတပ်တး,"(adj) honest, upright, straight."
Upright,လိုၚ်အာလိုၚ်ကၠုၚ်,"(adv) {stand} upright, {stand} conspicuously."
Upright,သ္တပ်လ္ဂူ,"(v) to be honest, upright, righteous."
Upright person,မၞိဟ်ခၟိဟ်,"(n) decent person, person of good character, well-to-do person, upright person, virtuous person."
Upright posts of a sweep,တိုၚ်မံၚ်,"(n) two posts between which the rice pounding lever is fixed, upright posts of a sweep."
Upright projection,ဒရံၚ်,"(n) upright projection, esp. dorsal fin, peak, point. [Der] ထံၚ် (v) to set upright."
Upright projection,ဓရံၚ်,"(n) upright projection, esp. dorsal fin. [Syn.] ဒရံၚ်။ [Der.] ထံၚ် (v) to set upright."
Uprightly,ပ္တဴပ္တဴ,"(adv) upright, uprightly, erectly, straight."
Uproarious,မညာန်ညေဲ,"(adj) uproarious, noisy."
Uproariously,ဂြုဂြုဂြက်ဂြက်,"(adv) adverbial describing noise of crowd, uproariously, clamorously."
Uprooted,လပိုက်,"(v) to strike, to dash, to launder by beating on a stone, to be torn of, uprooted, to tear out, to tear off, to wash clothes Indian fashion."
Upset,ဗကပ်,"(v) to turn over, over turn, upset, turn upside down, turn over something. [id] ဗ္ကပ်။ [Cf] ဂတး၊ ပၠောတ်၊ ဗ္တး။ [opp] လ္ၚာ။"
Upset,မုက်မတ်ဟွံခိုဟ်,"(v) wear a long face, look cheerless, look sad, feel disturbed, upset, dejected."
Upside down,ခတး,"2 (v) to reverse, turn about, upside down, to turn round, be reversed. [id] ဗ္တး။    အရေဝ်ဂၠံၚ်ဗ္တး (n) back-slang, garbled language.    အဲဟွံဗ္တး (v) I will not turn round.    ပၠန်ဗ္တး (v) to be overturned, to put an end to, conclude.    ဗ္ကပ်ဗ္တး (v) to turn upsides down.    ဗၠန်ဗ္တး (v) to be upset, overturned.    လက်ဗ္တး (v) topsy-turvy, inside out. [Cf.] ပၠောတ်၊ ဗ္တက်၊ ဗ္ကပ်၊ ဗၠန်။    [Der.] ဗ္တက် (v) to turn upside down.    ဗ္တးက္ဍိုပ် (v) to trace one’s steps. [id] ဗ္တးမုက်။    ဗ္တးဂျန် (v) to stand on one’s head."
Upside down.  first sense,ဖတက်,"လက်ဖ္တက် (v) upside down. [Cf.] first sense, ဂတး၊ ပၠန်။ [Syn.] second sense, မိုပ်။ [opp.] second sense, ဂတက်၊ ဂၠ၊ ဂၠောဝ်၊ ဗ္တက်၊ လ္ၚာ။"
Upside down.  first sense,ဗတက်,"လက်ဗ္တက် (v) upside down. [Cf.] first sense, ဗ္တး၊ ဗၠန်။ [Syn.] second sense, မိုပ်။ [opp.] second sense, ဂတက်၊ ဂၠ၊ ဂၠဝ်၊ ဖ္တက်၊ လ္ၚာ။"
Upside down.  ဗ္တး။    ဗ္တးလိက်  to turn a book face downwards.  ပၠောတ်၊ ဗ္ကပ်။  ဗ္တး။     ဗ္တး  to revere,ပတး,"1 (v) to turn over, upside down. [id] ဗ္တး။    ဗ္တးလိက် (v) to turn a book face downwards. [Cf.] ပၠောတ်၊ ဗ္ကပ်။ [Var.] ဗ္တး။    [Der.] ဗ္တး (v) to revere, be reversed."
Upside-down,ထတး,"လက်ထ္တး (v) topsy-turvy, upside-down, inside out. [Der.] ဗ္ကပ် (v) to turn upside-down. [id] ပၠောတ်၊ ဗ္တး၊ ဗ္တက်၊ ဗၠန်။"
Upside-down,လက်ဗတက်,(n) upside-down.
Upside-down pea,ယန်,"2 (n) climbing shrub bearing bright blue flowers with a yellow centre, butterfly pea, upside-down pea."
Upward curving ends of the body of a cart,ဍုတ်,"ဍုတ်ကွဳ (n) up curved tail of cart body, upward curving ends of the body of a cart, rear end of a bullock cart. [Syn.] ဍုတ်အယဴကွဳ၊ ဍုတ်ကွဳ။ [Cf.] ဗ္တ။"
Upward curving ends of the body of a cart,ဍုတ်ကွဳ,"(n) up curved tail of cart body, upward curving ends of the body of a cart, rear end of a bullock cart. [Syn.] ဍုတ်အယဴကွဳ၊ ဍုတ်ကွဳ။ [Cf.] ဗ္တ။"
Upwards,ဂၠံၚ်လ္တူ,(adv) upwards.
Upwards.  ဗွဲလ္ပာ်သၠုၚ်သၠုၚ်၊ ဗွဲလ္ပာ်သမၠုၚ်။,ဗွဲလ္ပာ်လ္တူ,(adv) upwards. [id] ဗွဲလ္ပာ်သၠုၚ်သၠုၚ်၊ ဗွဲလ္ပာ်သမၠုၚ်။
Urban,ဍုၚ်ပၠ,"(adj) {of administration, engineering} civil, urban."
Urbane person,ကောန်ဍုၚ်ဇၞော်,(n) urbane person.
Urbanite,ကဆံၚ်မၞိဟ်မံၚ်လ္တူဍုၚ်,"(n) city dwellers, urbanite."
Urbanity,ဒဒှ်မဇိပ်ဂၠိပ်,"(n) neatness, urbanity."
Urbanity,ဗွဲမဇိပ်ဂၠိပ်,"(adv) urbanity, merrily."
Urbanize,ပြံၚ်သၠာဲထောံအနေဒဒှ်မြုဍုၚ်,(v) urbanize.
Urdder.  သၞေဝ်  to steer,နှေဝ်,သၠသၞေဝ် (n) urdder. [Der.] သၞေဝ် (v) to steer.
Urea ,ယူရဳယျာ,(n) [Eng.] urea {carbamide chemical fertilizer}.
Urethra,ပဿဴ,"အာပဿဴ (v) [P.] to pass urine, urethra."
Urethra,သ္ၚိဍာ်ပတ်သြဴ,"(n) urethra, bladder. [id.] သ္ၚိပတ်သြဴ၊ သ္ၚိပဿဴ။"
Urethra.  က္ဍိုၚ်ပၠံၚ်ပဿဴ။  သယျာ၊ ကၞံ။,ဍာ်ပဿဴ,"သ္ၚိဍာ်ပဿဴ (n) bladder, urethra. [id] က္ဍိုၚ်ပၠံၚ်ပဿဴ။ [Cf.] သယျာ၊ ကၞံ(မ်)။"
Urge,ဆဝ်,"2 (v) urge, remind."
Urge generally,ဗတိုက်,"ဗ္တိုက်ဖ္အောဝ် (n) to incite, to urge, convene, summon, urge generally, motivate. [Var.] [id] ဆဝ်ပ္ၚုဟ်။"
Urge on,ဖတိုက်,"(v) to fight, to cause to fight, set upon, incite, urge on, rouse. [id] ဖ္တိုက်။"
Urge on,ဗတိုက်,"(v) to fight, to cause to fight, set upon, incite, urge on, rouse, arouse. [id] ဗ္တိုက်။"
Urgent,မဂရက်ဂဗက်,"(adj) urgent, hasty, headlong. [id] ပြဟ်၊ မစိုပ်ကဆံၚ်စိုတ်မအာမံၚ်ဂတ၊ မဇၞော်ကဵုပၟိက်၊ မဇၞော်တဴကဵုဒေါသ၊ မနွံစိုတ်ပြဟ်ပြဟ်၊ မပြဟ်စိုတ်၊ မဟၟဲကဵုအစၚ်အခြၚ်၊ မွဲလစုတ်ဓဝ်၊ လွာဲဂှ်။"
Urgently.  နဒဒှ်ကဆံၚ်စိုတ်မအာဒၟံၚ်ဂတ၊ နဒဒှ်ကဆံၚ်မဟၟဲကဵုအစၚ်အခြၚ်။,မဂရက်ဂဗက်,"နဒဒှ်မဂရက်ဂဗက် (adv) hastily, urgently. [id] နဒဒှ်ကဆံၚ်စိုတ်မအာဒၟံၚ်ဂတ၊ နဒဒှ်ကဆံၚ်မဟၟဲကဵုအစၚ်အခြၚ်။"
Urinary,မဆေၚ်စပ်ကဵုသယျာ,(adj) urinary.
Urinary disease,ယဲဒူလာသြဴ,"(n) urinary disease, urinary infection. [Cf.] ယဲဒုလာပဿဴ၊ ယဲဒုလာပသြဴ၊ ယဲဖျာဂၠိုၚ်။"
Urinary infection.  ယဲဒုလာပဿဴ၊ ယဲဒုလာပသြဴ၊ ယဲဖျာဂၠိုၚ်။,ယဲဒူလာသြဴ,"(n) urinary disease, urinary infection. [Cf.] ယဲဒုလာပဿဴ၊ ယဲဒုလာပသြဴ၊ ယဲဖျာဂၠိုၚ်။"
Urinate,အာတရဴ,"(v) travel, go on a journey, urinate."
Urinate in sheer fright,ဖေက်ကၞံဂစာတ်,(v) urinate in sheer fright.
Urinate without volition,လုဲကၞံ(မ်),"(v) to urinate involuntarily, urinate without volition."
Urine,ခယျာ,(n) urine.
Urine,ဍာ်ပဿဴ,(n) urine.
Urine,တမျာ,(n) urine.
