English,Mon,Original_Definition
To foster,လ္ဒံ,"လ္ဒမ် (v) control, to rule, to govern, to subdue, to pacify, to quilt, to cherish, to foster, to nourish."
To foster,လ္ဒမ်,"(v) control, to rule, to govern, to subdue, to pacify, to quilt, to cherish, to foster, to nourish."
To foster,လ္ဒံမၚ်မွဲလဝ်,"(v) to foster, to nourish, to cherish."
To found,ခၞံ,"ခၞမ် (v) to make, to build, to found, to compile."
To found,ပံက်ကဵု,"(v) to found, open, inaugurate."
To found,လ္ပံက်ကဵု,"(v) to found, to open."
To found ,သြိုၚ်ပ္တန်,"(v) to build up, to edify, to establish, to found {as a city or village}."
To found a city,ဗဒှ်ဍုၚ်,(v) to found a city.
To found a city or town,ပ္တန်ဍုၚ်,"(v) to found a city or town, build or found a kingdom."
To found a city or town,ပဒှ်,ဗဒှ်ဍုၚ် (v) to found a city or town.
To found a monastery. &c. မံၚ်ဘာ  to live in a monastery as a school boy or novice,ဘာ,"ပ္တန်ဘာ (v) to found a monastery. &c. မံၚ်ဘာ (v) to live in a monastery as a school boy or novice, to be at school."
To free,ခလး,"(v) to be free, unoccupied, free from obstruction, to free, to give up, yield, give birth, to be at leisured, to have leisure, to be empty, vacant. [id] သလး၊ သၠး။"
To free,ဗလဲ,"2 (v) let go, to let go {of}, to free {from}, to send {for}, to send away, to hand over or declare open.    အဲဗလးဏာမၞိဟ်မွဲဇွောံဂွံကေတ်ဍာ်သာဲ(ယ်) (v) I have send a man to get some honey.    ဇကုဟွံဗလးနၚ်ဍေံဟာ (v) aren’t you going to send for him?.    ညးတံဗလးဒုဟ်ကဵုအဲ (v) they exonerated me.    [Der.] ဗၠး (v) to go free."
To free,ဗလယ်,"2 (v) let go, to let go {of}, to free {from}, to send {for}, to send away, to hand over or declare open.    အဲဗလးဏာမၞိဟ်မွဲဇွောံဂွံကေတ်ဍာ်သာဲ(ယ်) (v) I have send a man to get some honey.    ဇကုဟွံဗလးနၚ်ဍေံဟာ (v) aren’t you going to send for him?.    ညးတံဗလးဒုဟ်ကဵုအဲ (v) they exonerated me.    [Der.] ဗၠး (v) to go free."
To free,သၠး,"(v) to be free, unoccupied, free from obstruction, to free, to give up, yield up, be vacant, give birth."
To free from blame,ဒုဟ်,"သၠးဒုဟ် (n) to free from blame, exonerate, pardon."
To free from misery,ဗလးကဵုဒဒိုက်,"(v) to free from misery, to be free from misery."
To free from.  ဒလှ်ကပှ်။  ကလှ်။,စလှ်,"စၠဟ်လပှ် (v) to wave to and fro, to move, to free from. [id] ဒလှ်ကပှ်။ [Var.] ကလှ်။"
To frighten,ကမၠ,ဘကမၠ (v) to frighten.
To frighten,ဘ,"2 (v) to frighten, {perform actions calculated to} scare, to make afraid.    အဲဘဍေံ အဲစကောန်ၚာ် (v) I frighten them, I eat up little boys.    ကလော်ဘမၞိဟ်လေပ် (v) spirits are given to frightening people.    မၞိဟ်ဘဂြိပ် (v) beater."
To frighten,ဘပလ,"(v) to frighten, make someone afraid. [id] ဘကမၠ။"
To frighten.  ကမၠ။,ပလ,ဘပလ (v) to frighten. [id] ကမၠ။
To frighten.  ကလး၊ ပှ်ောအာ။    ဒၟာနူတိချဳဍာ်နုၚ်ကလိုက်  because of the earth tremor the water in the jar splashed around.  စမြ။  စမြဗဟေက်၊ ထကိုတ်၊ ဘ၊ ဘကမၠ၊ ဘပလ၊ သ္ကိုတ်၊ သ္ကိုတ်ကၠေံ၊ သ္ကဵုဖေက်လကိုတ်၊ သ္ကဵုလကိုတ်တ္ၚဵု၊ သမ္ၚံက်သမ္ၚာတ်၊ သမ္ၚာတ်၊ သ္ၚာတ်၊ သ္ၚာတ်စိတ္တ၊ သ္ၚာတ်ဒမြဴ။     လၟိုန်ဏာ  to frighten.    ကလိုက်က္တဵု  to rise up.    ကလိုက်ကၟဵု  to stir up,ကလိုက်,"1 (v) to splash about, be scattered, to start {game}, to be started up, spill over, to drive away {birds}, to frighten. [id] ကလး၊ ပှ်ောအာ။    ဒၟာနူတိချဳဍာ်နုၚ်ကလိုက် (v) because of the earth tremor the water in the jar splashed around. [Cf.] စမြ။ [id] စမြဗဟေက်၊ ထကိုတ်၊ ဘ၊ ဘကမၠ၊ ဘပလ၊ သ္ကိုတ်၊ သ္ကိုတ်ကၠေံ(အ်)၊ သ္ကဵုဖေက်လကိုတ်၊ သ္ကဵုလကိုတ်တ္ၚဵု၊ သမ္ၚံက်သမ္ၚာတ်၊ သမ္ၚာတ်၊ သ္ၚာတ်၊ သ္ၚာတ်စိတ္တ၊ သ္ၚာတ်ဒမြဴ။    [Der.] လၟိုန်ဏာ (v) to frighten.    ကလိုက်က္တဵု (v) to rise up.    ကလိုက်ကၟဵု (v) to stir up, to cause movement.    ကလိုက်စာၚ်ဂြိုပ် (v) to start a jungle fowl."
To frightened,ကမၠာတ်,"(v) to fear, to frightened."
To fry,နှာ,"(n) {colloq} to fry, to stir backwards and forwards. [Cf.] တောံ(မ်)။"
To fry.  ခၞာ။    ခရံက်ခၞာ  balachong.    ခၞာက  to fry fish.  တောံ။     နှာ  to fry,ခဏာ,2 (v) to fry. [id] ခၞာ။    ခရံက်ခၞာ (v) balachong.    ခၞာက (v) to fry fish. [Cf.] တောံ(မ်)။    [Der.] နှာ (v) to fry.
To fry.  တောံ။     ခၞာ  to fry.  နှာ။,သၞာ,2 (v) to fry. [Cf.] တောံ(မ်)။    [Der.] ခၞာ (v) to fry. [Var.] နှာ။
To fulfil,ရနုက်ဗပေၚ်,"(v) to fill, to fulfil."
To furbish,အူ,"(v) to be brighten, to furbish, to polish."
To furbish,ဥု,"(v) to polish, to brighten, to furbish, as gold by a certain procees."
To furnish proofs,သက်သဳ,ပ္တိတ်သက်သဳ (n) to furnish proofs.
To gain,မြာ,"(v) reover one's strength, prosper, to prosper, to get on, to gain, to win."
To gain,သ္ဂောံ,"(v) to be obtained, to gain, also fut. and subj. [Var.] သဂွံ(အ်)။"
To gain by transaction,ပြဲ,"2 (v) to gain by transaction, make a profit. [opp.] လိၚ်။    [Der.] ပရဲ (n) profit."
To gain the victor.  ပယျ။  မာန်။  ဇၞး။,ဇနး,ဂွံဇၞး (v) to gain the victor. [opp.] ပယျ။ [Cf.] မာန်။ [Var.] ဇၞး။
To gallop,ကၟပ်,"2 (v) to gallop, to ride at full speed, to hop with the feet together. [id] ကၟိုပ်။"
To gallop a horse,ဒရိပ်ေချံ,(v) to gallop a horse.
To gallop.  ဂြိပ်။,ဗိုတ်အာ,"(v) to canter, to gallop. [Cf] ဂြိပ်။"
To gamble,ဝေၚ်,2 (v) to gamble.
To gape open,ပဟာ,"(v) to open the mouth, to gape open, hence."
To gape open,ဟာ,"1 (v) to gape open, to open wide, to spread apart as a wound."
To gather,ကလေန်,"2 (v) to gather, suppurate.    ကလောံကလေန် (v) to form a growth."
To gather,ဂၜေါဝ်,"(v) to gather, collect."
To gather,ဂၠာဲသ္ၚေဝ်,"(v) to seek out, to gather."
To gather bamboo shoots,ၚဳၜၚ်,(v) to gather bamboo shoots.
To gather bamboo shoots,ဒ္ၚဳၜၚ်,(v) to gather bamboo shoots.
To gather fuel.  ဒ္ၚဳဂၠာဲ။,ဂၠာဲသ္ၚဳ,ဂၠာဲသ္ၚဳအှ်ော (v) to gather fuel. [Cf.] ဒ္ၚဳဂၠာဲ။
To gather in one's breast.  familiarly,မိန်မံ,"မိန်မအ် (v) press to one's bosom, cuddle, to gather in one's breast. (adv) familiarly, intimately, fondly."
To gather in the arms,မိန်,"3 (v) lift, carry or hold up in one's arms, with things gathered in arms, hug, embrace, gather in the arms, to gather in the arms {as grass}, to carry in one's arm, clasp to one's body, to gather with the arms, particle used to represent certain Pali cases. [Cf.] ကဝ်၊ ခွက်၊ စ္ၚိန်၊ စၟာဲ(ယ်)၊ ဂၠေၚ်၊ တ္ၚိန်၊ ဒယိုန်၊ ဒလိၚ်၊ ဗရ၊ ဗာ၊ ဗန်၊ ယိုက်၊ ယဵု(ဝ်)၊ လေၚ်၊ သွက်။"
To gather in the garment about the legs by way of respect,ဖဍေပ်,"ဖ္ဍေပ်ဂၠိက် (v) to pull one’s waistcloth round one’s legs {as a mark of respect, to keep it out of a monks’ shadow}, to make a soft, thudding sound as the feet of animals, to gather in the garment about the legs by way of respect."
To gather in the garment above the legs by way of respect,ဖ္ဍေပ်,"(v) to gather in the garment above the legs by way of respect, make a soft thudding sound."
To gather one’s strength,ပထတ်ဇကု,(v) to gather one’s strength.
To gather or keep together,ထၜေါဝ်,ထ္ၜောဝ်တွောဝ် (v) to gather or keep together.
To gather round,ဟုပ်,"(v) to gather round, throng."
To gather together,ထၜေါဝ်,"(v) to gather together, to keep together, collect. [id] ထ္ၜောဝ်။"
To gather together,သွိုဟ်ပကောံ,(v) to gather together.
To gather together.  ဂၜေါပ်၊ ဓရီု၊ ဓရီုသ္ကံ၊ ဓရီုမွဲဟာန်ညးၜါ၊ ဗ္ၜောဝ်၊ သွိုဟ်ပ္ကောံ။,သီပ္ကောံ,"(v) to collect in one place, unite, rally, to gather together. [id.] ဂၜေါပ်၊ ဓရီု(မ်)၊ ဓရီုသ္ကံ(အ်)၊ ဓရီုမွဲဟာန်ညးၜါ၊ ဗ္ၜောဝ်၊ သွိုဟ်ပ္ကောံ(မ်)။"
To gather together.  ထ္ၜောဝ်တဝေါဝ်။,ထ္ၜောဝ်,(v) to gather together. [id] ထ္ၜောဝ်တဝေါဝ်။
To gather together.  ဓရီုမွဲဟာန်သီုၜါ။,ဓရီုသ္ကံ,(v) to gather together. [id] ဓရီုမွဲဟာန်သီုၜါ။
To gather together.  ဗ္ၜောဝ်။,ဗၜေါဝ်,"(n) to collect, to gather together. [id] ဗ္ၜောဝ်။"
To gather up,ဂြ,"(v) to gather up, collect."
To gather up,သီ,"2 (v) gather up, to collect {up}, tidy away, to bring to a conclusion, to gather up, to take up.    ပ္ၚာန်ပြးဒၟံၚ်ပ္ဍဲဖဴတံဂှ်သီထောံညိ (v) will you collect up the plates that are lying about the kitchen.    ရုပ်သီ (v) to collect up {thing put out to dry}. [Cf.] ခအုံ(မ်)၊ ဂြ၊ ရုပ်၊ သ္ဗဝ်။"
To gather up,သိမ်,"2 (v) gather up, to collect {up}, tidy away, to bring to a conclusion, to gather up, to take up.    ပ္ၚာန်ပြးဒၟံၚ်ပ္ဍဲဖဴတံဂှ်သီထောံညိ (v) will you collect up the plates that are lying about the kitchen.    ရုပ်သီ (v) to collect up {thing put out to dry}. [Cf.] ခအုံ(မ်)၊ ဂြ၊ ရုပ်၊ သ္ဗဝ်။"
To gather up,သီက္ၜတ်,"(v) to gather up, to take up. [id.] သီ(မ်)။"
To gather up mats,သီလပှ်သ္ကဝ်,(v) to gather up mats.
To gather up with two hands,မှိပ်,1 (v) to gather up with two hands.
To gather up.  သီလပှ်။,သီကပှ်,"(v) to pick up and put away, to gather up. [id.] သီလပှ်(ဟ်)။"
To gather with the arms,မိန်,"3 (v) lift, carry or hold up in one's arms, with things gathered in arms, hug, embrace, gather in the arms, to gather in the arms {as grass}, to carry in one's arm, clasp to one's body, to gather with the arms, particle used to represent certain Pali cases. [Cf.] ကဝ်၊ ခွက်၊ စ္ၚိန်၊ စၟာဲ(ယ်)၊ ဂၠေၚ်၊ တ္ၚိန်၊ ဒယိုန်၊ ဒလိၚ်၊ ဗရ၊ ဗာ၊ ဗန်၊ ယိုက်၊ ယဵု(ဝ်)၊ လေၚ်၊ သွက်။"
To gaze fixedly .  ပစၚ်ရံၚ်၊ ပစေံရံၚ်။,မတ်ချိုတ်,(n) to gaze fixedly {ကဵု (prep) at}. [Cf.] ပစၚ်ရံၚ်၊ ပစေံရံၚ်။
To gaze one’s fill,ဗဵုဖဲ,(v) to gaze one’s fill.
To gaze one’s fill.  sufficient,ဖဲ,ဗဵုဖဲ (v) to gaze one’s fill. (adj) sufficient.
To gaze one’s fill.  sufficient,ဖယ်,ဗဵုဖဲ (v) to gaze one’s fill. (adj) sufficient.
To geld,ရပ်ဇိုၚ်,(v) to geld.
To geld a bullock,ဇအးဂၠဴ,(v) to geld a bullock.
To geld a bullock,သအး,သ္အးဂၠဴ (v) to geld a bullock.
To geld.  entirely,သအး,"(v) to be clean, purify, sanctify, make clean, to clean, clean out, to geld. [adv] entirely."
To geld.  ထ္အး။,ဇအး,"(v) to be clean, clean out, to geld. [id] ထ္အး။"
To geld.  သ္အး။,စအး,"(v) to clean, clean out, to geld. [id] သ္အး။"
To germinate,ကၠတ်,"3 (v) to germinate, sprout.    ကၠတ်တိုန် (v) to spring up.    [Der.] ကလတ် (v) to plant.    ပလတ် (n) shoot."
To germinate.  ကၠတ်၊ သ္ကဵုတၞံကၠုတ်၊ သ္ကဵုဗြေဝ်၊ သ္ကဵုမကၠုတ်။,ကၠုတ်,"(v) to sprout, to germinate. [id] ကၠတ်၊ သ္ကဵုတၞံကၠုတ်၊ သ္ကဵုဗြေဝ်၊ သ္ကဵုမကၠုတ်။"
To gesticulate,သွိၚ်လျတ်,"(v) to wave, to gesticulate."
To get,ဂွံ,"5 (v) to get, to obtain, to receive, to comprise. [id] ဂေါံ(အ်)။    အဲထပိုတ်ထောံအရက်ဂွံစှ်သၞာံပြၚ်ရ (v) it is more than ten years since I give up alchol.    ပြေၚ်ဂွံကောန်ကၟာ(v) Preang’s wife has presented him with twins.    As va.    (1) preceding main (v) to have a chance to occasionally combined with မာန်။    (v) to be able to, to do at one of a number of possible moments, to have to, in neg. often may {not}, must {not}.    အဲဂွံကဵုသ္တိမၞးလၟိုန် (v) I always have to remind you.    အဲဂွံစပုၚ်ပ္ဍဲဍုၚ်မတ်လမၠီု (v) I got a meal in Moulmein.    ဣဂှ်ပ္တိုန်ဒဵုဂွံပါၚ်တိုက် (v) learn this till you are word-prefect.    ကၠာမၞးဟဂွံအာအတေံကဵုအဲဂွံတီညိ (v) before you go there, let me know.    ဇကုဂွံတိက်ခိုဟ်ခိုဟ်ရဟာ (v) did you sleep well?    တက်ပန်နာဍဳဂွံဒေါံ(အ်) (v) they are allowed to stop at four o’clock.    နူပြဟ်ပြဟ်ဟွံဂွံတီဂိကွေံရ (v) it is a great pity I did not know sooner.    မုဂွံသ္ပရော (v) what is it for?    မၞးဟွံဂွံလုက်ဣဂှ် (v) you must not touch that.    မၞိဟ်စဘိန်တံဂှ်ဂွံထပိုတ်ဘိန်ဝါတ်ရ (v) opium eaters find the drug difficult to give up.    ရံၚ်ကဵုဒ္ဂေတ်ဍေံပရေံတုဲ ဍေံမၞိဟ်ခိုဟ်မွဲဟွဲသေၚ်ဂှ်တီမာန်ရ (v) if you consider the defects of his conduct you can see he is not a good person.    ဟွံဂွံခေပ်သော်ဏီ (v) I have not hadn a hairtcut yet.    (2) following main (v) to be allowed to, allowed by circumstances to, enabled to, able to.    အဲပ္တိတ်ဂွံလိက်မွဲအုပ် (v) I was able to publish a book.    ညိဟွံဂွံ (v) one should not … at all.    သုၚ်ဒးအရက်ညိဟွံဂွံ (v) people should not drink liquor at all.    ဍေံအာဂွံ (v) he may go.    သေက်ဂွံ (v) ought. [id] သွက်ဂွံ။    သွက်တၟုဲအာကၠုၚ်ဂွံဒၟံၚ်ဖျေံလဝ်သ္ၚိကျာခိုဟ်ခိုဟ် (v) make the verandah look nice so that our guests can use it. [Cf.] ဒး၊ မာန်၊ လေပ်။    [Der.] မိက်ဂွံ (v) to wish to."
To get,ဆၚ်စှ်ေ,"(v) to get, jump, down {into}."
To get  trodden out by driving cattle or buffaloes over it,ပၠိုန်,"(v) to get {paddy} trodden out by driving cattle or buffaloes over it, to tread with horses or cattle as on a threshing floor. [Cf.] ပိန်၊ ယာ်။ [Der.] လိုန် (v) to tread on."
To get a cart ready.  ဒဂူ။,ပလဝ်သတုဲ,ပလဝ်ကွဳသတုဲ (v) to get a cart ready. [Var.] ဒဂူ။
To get a chill,သ္ဒးဗ္ၜိုဟ်,(v) to get a chill.
To get a chill.  လၜှ်ော။  ၜိုဟ်  to be cool,လ္ၜောဟ်,ဒးလၜှ်ော(ဟ်) (n) to get a chill. [Cf.] လၜှ်ော(ဟ်)။ [Der.] ၜိုဟ် (v) to be cool.
To get a dispute settled,ဒုၚ်စဳရေၚ်,(v) to get a dispute settled.
To get a lesson by heart,ဂွံလိက်,(v) to get a lesson by heart.
To get a living,ယိုပ်ယာပ်,"(v) [P. yapanam] to have enough, to get a living, have a sufficiency, have enough. [id.] ဖ္ဍိုက်ရုံရုံဂပ်ဂပ်၊ ယိပ်ယာပ်၊ လၟိဟ်ရုံရုံဂပ်ဂပ်။"
To get a shame,ဖ္ဍိုက်,"2 (v) to load, to shame, put to shame.    ဍေံဖ္ဍိက်မုက်အဲ အဲအေၚ်ဟွံမာန် (v) I cannot put up with the way he insults me. [Cf.] ခ္ဍိုက်၊ ဂဍိုက်၊ တ္ဍိုက်၊ ထ္ဍိုက်၊ ဗဍိုက်။   [Der.] ဍိုက် (v) to ride, to load. [Var.] ဗဍုန်၊ ဗဍုန်လဝ်။    ဖ္ဍိုက်ဂဝ (v) to shame, to get a shame, make something a shame. [id] က္ဍိုက်ဂဝ။    ဖ္ဍိုက်ဂၠုၚ် (v) to load a boat.    ဖ္ဍိုက်ဗပေၚ် (v) fulfil a need.    ဖ္ဍိုက်မုက် (v) to insult.    ဖ္ဍိုက်မုက်ဂဝ (v) cat or behave brazenly. (adv) audaciously."
To get about,ပြးတိတ်အာ,"(v) to get about, become known."
To get angry,တိုန်,ထေဲတိုန် (v) to get angry.
To get better,ယဲသာတိုန်,"(v) to get better, recuperate. [Cf.] ခိုဟ်တိုန်၊ မြဴ။"
To get better.  ခိုဟ်ကၠုၚ်။,ခိုဟ်အာ,"(v) to get well, to get better. [id] ခိုဟ်ကၠုၚ်။"
To get blamed,ဒးဗျိ,(v) to get blamed.
To get blamed,သ္ဒးဗျိ,(v) to get blamed.
To get burn,တူ,"5 (v) to burn, be alight, to get burn, scalded, feel a burning or stinging sensation, to be burnt slightly as food in cooking. [Cf.] သ္ၚေက်၊ ဟိုဲ၊ သၠာန်၊ သၠံၚ်။    [Der.] အစံၚ်အတူ (n) distress of mind.    အကၚ်တူပၟတ် (n) blister.    တဲတူ (v) my hand is stinging.    ပၟတ်တူမံၚ် (v) the fire is alight.    ဘာတူအာ (v) the monastery is on fire.    သ္ၚိတူပၟတ် (v) the house is on fire."
To get cut,ခေပ်,"(v) to cut with scissors, to get cut, to shear."
To get down,စှ်ေတိ,"(v) to get down, leave a house or vehicle."
To get fruit from trees with a pole.  ဒၠောၚ်  pole for getting fruit from trees,ဂၠောၚ်သတ်,(v) to get fruit from trees with a pole. [Der.] ဒၠောၚ် (n) pole for getting fruit from trees.
To get hungry,တိုန်,ဗျဵုတိုန် (v) to get hungry.
To get in an uproar,ဝူ,ဒှ်ဝူ (v) to get in an uproar.
To get married,ထပ်တဲ,(v) to get married.
To get married,သ္ၚိ,သ္ပသ္ၚိထာန် (v) to get married.
To get married,အိန်ထံၚ်,ဒှ်အာအိန်ထံၚ် (v) to get married.
To get married and set up house.  သ္ပသ္ၚိထာန်။  သ္ပတၠလျိုၚ်၊ သ္ပသ္ၚိဌာန်။,ပသ္ၚိထာန်,"(v) to marry, to get married and set up house. [id] သ္ပသ္ၚိထာန်။ [Cf.] သ္ပတၠလျိုၚ်၊ သ္ပသ္ၚိဌာန်။"
To get married.  နာဲ။  တဳလ၊ တၠဳ။  လကျာ်  monk,တၠ,သ္ပတၠဒယိုၚ် (v) to get married. [Cf.] နာဲ။ [Var.] တဳလ၊ တၠဳ။ [Der.] လကျာ် (n) monk.
To get married.  နာဲ။  တဳလ။  လကျာ်  term of reference to monks.  တၠဂုန်။,ကလ,သ္ပတၠလယိုၚ် (v) to get married. [Cf.] နာဲ။ [Var.] တဳလ။ [Der.] လကျာ် (n) term of reference to monks. [id] တၠဂုန်။
To get married.  ပတၠဂယိုၚ်၊ ဖက်တၠဂယိုၚ်။  တၠသ္ၚိ။  ဂယိုၚ်၊ တၠဂယိုၚ်၊ သမ္ဘာ။,တလ,"ပ္တန်တၠဂယိုၚ် (v) to marry, to get married. [id] ပတၠဂယိုၚ်၊ ဖက်တၠဂယိုၚ်။ [Cf.] တၠသ္ၚိ။ [Syn.] ဂယိုၚ်၊ တၠဂယိုၚ်၊ သမ္ဘာ။"
To get near,ပရပ်,"(v) to get near, to bring near."
To get on,မြာ,"(v) reover one's strength, prosper, to prosper, to get on, to gain, to win."
To get one's hair cut,သော်,ခေပ်သော်(က်) (v) to get one's hair cut.
To get one’s hair cut,ခေပ်သော်,"(v) to get one’s hair cut, cut hair. [id] ရေက်သော်။ [Cf.] ကုတ်၊ တတ်၊ ထပိုတ်၊ ဗာ်၊ ရာ၊ ရေက်၊ သကုတ်။"
To get one’s waist cloth torn,ဗစာ်,ဗ္စာ်ဂၠိက် (v) to get one’s waist cloth torn.
To get one’s waist cloth torn,ဗစာက်,ဗ္စာ်ဂၠိက် (v) to get one’s waist cloth torn.
To get one’s waistcloth torn,ခစာ်ဂၠိက်,(v) to get one’s waistcloth torn.
To get one’s waistcloth torn,ဂစာ်ဂၠိက်,(v) to get one’s waistcloth torn.
To get permission,ဂွံအခေါၚ်,(v) to get permission.
To get proof,ပ္တိတ်သက်သဳ,(v) to get proof.
To get ready,ပလေဝ်ပလေတ်,"(v) to prepare, to get ready, to mend, to repair."
To get ready.    သြန်ပ္တုဲ  ready money,ပတုဲ,"1 (v) to do, to finish, to complete, made ready, carry out, perform. [id] ပ္တုဲ။    ကမၠောန်ဏံညးဂှ်ပ္တုဲရော (v) who will do the job?    ဇွောံဂွံပ္တိုန်ဇွသၚ်ပ္တုဲပြာသာတ်ဏောၚ် (v) they will be making a pavilion ready for the abbot’s lying-in-state.    မၞိဟ်လိၚ်ပ္တုဲ (v) contractor.    သ္ပလဝ်ပ္တုဲ (v) to make ready, to get ready.    သြန်ပ္တုဲ (v) ready money, cash. [Cf.] ပ္တံ(မ်)၊ ပလေဝ်၊ ပြုပြေၚ်၊ ပြေၚ်။    [Der.] တုဲ (v) to be finished."
To get ready.    သြန်ပ္တုဲ  ready money,ပတုယ်,"1 (v) to do, to finish, to complete, made ready, carry out, perform. [id] ပ္တုဲ။    ကမၠောန်ဏံညးဂှ်ပ္တုဲရော (v) who will do the job?    ဇွောံဂွံပ္တိုန်ဇွသၚ်ပ္တုဲပြာသာတ်ဏောၚ် (v) they will be making a pavilion ready for the abbot’s lying-in-state.    မၞိဟ်လိၚ်ပ္တုဲ (v) contractor.    သ္ပလဝ်ပ္တုဲ (v) to make ready, to get ready.    သြန်ပ္တုဲ (v) ready money, cash. [Cf.] ပ္တံ(မ်)၊ ပလေဝ်၊ ပြုပြေၚ်၊ ပြေၚ်။    [Der.] တုဲ (v) to be finished."
To get scalded,တူဍာ်ဂမ္တဴ,(v) to get scalded.
To get the answer to a riddle or puzzle.     ဗဒိုဟ်  to propound a riddle,ဒိုဟ်,4 (v) to get the answer to a riddle or puzzle.    [Der.] ဗဒိုဟ် (v) to propound a riddle.
To get the blame,ဒုဟ်,"ဒှ်ဒုဟ် (n) to get the blame, to be punished for one’s faults."
To get the meaning wrong,ဗလေတ်,ဗလေတ်အဓိပ္ပဲါ (v) to get the meaning wrong.
To get the washing clothes in,ရုပ်သီယာတ်,(v) to get the washing clothes in.
To get up,ဒလိုက်က္တဵု,"(v) to get up, to get up {suddenly}, to rise up {suddenly}. [id] ဂလိုက်က္တဵု(ဝ်)။"
To get up,ဒလိုက်က္တဵု,"(v) to get up, to get up {suddenly}, to rise up {suddenly}. [id] ဂလိုက်က္တဵု(ဝ်)။"
To get up suddenly,ဂလိုက်က္တဵု,"(v) to rise up suddenly, to get up suddenly."
To get well,ခိုဟ်အာ,"(v) to get well, to get better. [id] ခိုဟ်ကၠုၚ်။"
To get well,ခိုဟ်အာ,မြဴခိုဟ်တိုန် (v) to get well.
To get well,မံၚ်ခိုဟ်,(v) to get well.
To gild,ထဝ်,ဖျေံထဝ် (v) to gild.
To gild,ရပ်ထဝ်,"(v) to gild, apply gold leaf, lay on gold leaf. [Cf.] ဖျေံထပ်၊ [id.] လံက်ထပ်။"
To gild.  ရပ်ထဝ်  to lay on gold leaf,ဖျေံထဝ်,(v) to gild. [Syn.] ရပ်ထဝ် (v) to lay on gold leaf.
To gin,ပိုဟ်,"(v) to bray in a mortar, grind to powder, to wring {hand}, to gin, to pulverize by rubbing."
To gin cotton,ပိုဟ်တောဝ်,"(v) to take the seeds from cotton, to gin cotton."
To git planks together,ဗစိပ်,ဗ္စိပ်ဂတဵု(ဝ်) (v) to git planks together.
To give,ကဵု,"2 (v) to give, to pay.    အခေါန်တိဗ္ၚဂှ်ဒးကဵုၜိုတ်ပန်စှော်ဒကေဝ် (v) I had to pay about forty rupees in land tax.    အလန်ဏံမွဲဝါကဵုမာန်ညိ (v) let’s hope they  win just this once. frequent with (v) used adverbially. [esp.] foll. an imperative.    ကၠာဗှ်ေဟွံအာအတေံကဵုအဲဂွံတီညိ (v) before you go there, let me know. when final in (v) phr. ကဵု(ဝ်) often connotes the performance of an act for the benefit of another.    ဆက်ကဵု(ဝ်) (v) to present {to a superior}.    ဇကုကဵုလိက်ကဵုမိဇကုတုဲရဟာ (v) have you written to your mother?    ညးတံကဵုဒါန် (v) they are giving it to you.    ဍေံကဵုနၚ်လိက်ကဵုအဲ(ယ်) (v) he has written to me. followed by verbal or nominoverbal construction. to let, allow to, this use sometimes has a merely optative force.    ဒလေံကဵု(ဝ်) (v) to lend.    ဒုၚ်ကဵု(ဝ်) (v) to offer ceremonially, to hold out for someone to take. [Cf.] ဗ္ဒုၚ်၊ ဖျေံ(ဟ်)။    မူစိဒးကဵု(ဝ်) (v) how much did it cost?    တုဟ်မိဟ်ကဵုအးဒၟံၚ် (v) scrub him clean.    ဗှ်ကဵုလိက်ညိ (v) please read me the letter. initial in (v) phr. may have this connotation where a physical act of giving is in volved.    ရပ်ချုက်လဝ်ကဵုဗိုန်ဒၟံၚ်ရ (v) they seized him and confined him securely. the subordinate (v) is often preceded by ဂွံ(အ်)။    ဟွံဒးကဵုစိုတ်လ္ပကဵုဒှ်(ဟ်) (v) do not let it be displeasing to you, do not be displeased."
To give,ဖျေံ,"(v) to lower, let down, put down, take down,  bring down, {honorific} to give, bestow, to lend."
To give,သ္ကဵု,(v) to give.
To give,သ္ကိုဝ်,(v) to give.
To give ,ခလး,သၠးကဵု (v) to give {up}.
To give ,သၠးကဵု,(v) to give {up}.
To give a bright light,ပျးဥု,(v) to give a bright light.
To give a drink.  သုၚ်  to drink,ဖျုၚ်,(v) to give a drink. [Der.] သုၚ် (v) to drink.
To give a favour.  ဖ္တိုန်လဝ်က္ဍိုပ်။,ပအဵု,1 ပအိုဝ် (v) to give a favour. [id] ဖ္တိုန်လဝ်က္ဍိုပ်။
To give a favour.  ဖ္တိုန်လဝ်က္ဍိုပ်။,ပအိုဝ်,1 (v) to give a favour. [id] ဖ္တိုန်လဝ်က္ဍိုပ်။
To give a feast,ပဒှ်,ဗဒှ်ပေဲါ (v) to give a feast.
To give a feast,ပေဲါ,ဗဒှ်ပေဲါ (v) to give a feast.
To give a feast,ပေါယ်,ဗဒှ်ပေဲါ (v) to give a feast.
To give a feast,ဗဒှ်ပေဲါ,(v) to give a feast.
To give a judicial decision,ဒကုတ်သၞောဝ်,"(v) to give a judicial decision, to judge, to decide a case in law."
To give a name.  မဟိမု၊ မကော်ခဴ၊ မဒုၚ်ယၟု။,ယၟု,ကဵုယၟု (v) to give a name. [Cf.] မဟိမု၊ မကော်ခဴ၊ မဒုၚ်ယၟု။
To give a present to in consideration of a service,တၚ်ခါန်,(v) to give a present to in consideration of a service.
To give a prize,ဖျေံလာပ်,"(v) to give a reward for services rendered, to make a present, to give a prize."
