English,Mon,Original_Definition
Go free,ဗၠးသၠး,"(v) to escape, to release from, go free, be free from."
Go from place to place.  ဂ္ၚေၚ်။,ဂၚေၚ်,"(v) {Honorific} to {go on} tour, go on a progress, to move about, to roam, go from place to place. [id] ဂ္ၚေၚ်။"
Go from side to side,ဂဲါဝဲါ,ဂဲါဝဲါအာ (v) go from side to side.
Go from side to side in walking,ပၠေံ,"ပၠေအ် (v) to turn aside, to swerve, to run here and there {of joy} to swerve, go from side to side in walking."
Go from side to side in walking,ပၠေအ်,"(v) to turn aside, to swerve, to run here and there {of joy} to swerve, go from side to side in walking."
Go from side to side.     လၟာဲ  to stir,ဝဲါ,"3 (v) ဂဲါဝဲါ(ယ်) (v) to zigzag, go in a zigzag, go from side to side.    [Der.] လၟာဲ(ယ်) (v) to stir."
Go from side to side.     လၟာဲ  to stir,ဝါယ်,"3 (v) ဂဲါဝဲါ(ယ်) (v) to zigzag, go in a zigzag, go from side to side.    [Der.] လၟာဲ(ယ်) (v) to stir."
Go from side to side.  swaying from side to side,ဂဲါဝဲါ,"(v) to zigzag, go from side to side. (adv) swaying from side to side, unsteadily."
Go home,စဴသ္ၚိ,(v) go home.
Go hunting,မၚ်ပန်,"(v) to lie in wait for, go hunting."
Go hunting.    သ္ဍာံပန်  to aim a shot at.  တိုက်၊ ပှော်၊ သ္ဍာံ၊ သၠောဝ်။     ပွန်  shot.    ပန်ကဵုသၞာတ်  to shoot  with a gun.    ပန်ခလှၚ်  shoot  through.  ပန်ခလှၚ်တ္ၚ။    ပန်ခၠၚ်တ္ၚ  to hit with  an arrow.  foll.    ပန်ဂြိုပ်  to shoot game,ပန်,"3 (v) to shoot, discharge, fire, use a bow, to shoot at, to discharge a gun or cannon.    အဲပန်ကၠဗၠေတ်အာၜါဟတ် (v) I missed the tiger by two cubits.    အဲပန်ပှ်မွဲ (v) I shot  a barking deer.    ဂဂဵုတးပန်တၞံဆု (v) a tree was struck by lightning.    ဂဵုတးပန် (v) {lightning} to strike.    တ္ၚပန်တောဝ် (n) bow for beating up cotton.    တ္ၚဲပန်မံၚ် (v) shafts of sunlight are striking through the clouds.    မၚ်ပန် (v) to lie in wait for game, go hunting.    သ္ဍာံပန် (v) to aim a shot at. [Cf.] တိုက်၊ ပှော်၊ သ္ဍာံ(မ်)၊ သၠောဝ်။    [Der.] ပွန် (v) shot.    ပန်ကဵုသၞာတ် (v) to shoot {animal} with a gun.    ပန်ခလှၚ် (v) shoot  through. [id] ပန်ခလှၚ်တ္ၚ။    ပန်ခၠၚ်တ္ၚ (v) to hit with  an arrow. [Cf.] foll.    ပန်ဂြိုပ် (v) to shoot game, go out shooting.    ပန်စုတ် (v) to hit {with a missile}.    ပန်စုတ်ကၠိုက် (v) hit the pig {Cf. prce.}.    ပန်တောဝ် (v) to beat up cotton with a bow.    ပန်တ္ၚ (v) to discharge a cross-bow.    ပန်သၞာတ် (v) to fire a gun."
Go in ,လုပ်,လောပ် (v) go in {be excessive}.
Go in a flurry,ပျာအာ,(v) go in a flurry.
Go in a zigzag,ဝဲါ,"3 (v) ဂဲါဝဲါ(ယ်) (v) to zigzag, go in a zigzag, go from side to side.    [Der.] လၟာဲ(ယ်) (v) to stir."
Go in a zigzag,ဝါယ်,"3 (v) ဂဲါဝဲါ(ယ်) (v) to zigzag, go in a zigzag, go from side to side.    [Der.] လၟာဲ(ယ်) (v) to stir."
Go into a temper,ထေဲတိုန်,(v) go into a temper.
Go into hiding,ကလေံ,"4 ကလေံ(အ်) (v) make something disappear, make something go away, get rid of something, falsify, lose something, execute, dispatch.    ကလေံဒၞာဲဇိုၚ် (v) cover up one’s tracks, go into hiding, to kill. [id] ကလေံထောံဒၞာဲဇိုၚ်။"
Go into hiding,ကလေံဒၞာဲဇိုၚ်,"(v) cover up one’s tracks, go into hiding, to kill. [id] ကလေံထောံဒၞာဲဇိုၚ်။"
Go lame on one leg,ခေံ,"ခေအ် (v) to limp, go lame on one leg."
Go mad,ကြံရှောတ်,"(v) be insane, go mad, run amuck, be demented."
Go on a journey,အာတရဴ,"(v) travel, go on a journey, urinate."
Go on a progress,ဂၚေၚ်,"(v) {Honorific} to {go on} tour, go on a progress, to move about, to roam, go from place to place. [id] ဂ္ၚေၚ်။"
Go on a tour,ဂေတ်ရေတ်ခန်လွာ,"(v) tour one’s jurisdiction, go on a tour."
Go on doing,ဆက်,"ကေတ်ဏာသွက်ဆက်ကဵုၝဲဇၞော်ဍေံတံရ (v) took them as a present for his eldest sister, as va. To continue to, go on doing, to do continually."
Go on foot,ကွာ်အာ,"(v) to walk, go on foot."
Go on foot,လိုန်တိ,"(v) to tread the ground, go on foot."
Go out,ပၟတ်ပၠိုတ်,"2 (v) {of fire, light} die out, go out, {of enthusiasm interest} cool of, cool down."
Go out of straight.  ဂဲါအာ။,ဂဲါ,"(v) to slant, go out of straight. [id] ဂဲါအာ။"
Go out shooting.    ပန်စုတ်  to hit .    ပန်စုတ်ကၠိုက်  hit the pig .    ပန်တောဝ်  to beat up cotton with a bow.    ပန်တ္ၚ  to discharge a cross-bow.    ပန်သၞာတ်  to fire a gun,ပန်,"3 (v) to shoot, discharge, fire, use a bow, to shoot at, to discharge a gun or cannon.    အဲပန်ကၠဗၠေတ်အာၜါဟတ် (v) I missed the tiger by two cubits.    အဲပန်ပှ်မွဲ (v) I shot  a barking deer.    ဂဂဵုတးပန်တၞံဆု (v) a tree was struck by lightning.    ဂဵုတးပန် (v) {lightning} to strike.    တ္ၚပန်တောဝ် (n) bow for beating up cotton.    တ္ၚဲပန်မံၚ် (v) shafts of sunlight are striking through the clouds.    မၚ်ပန် (v) to lie in wait for game, go hunting.    သ္ဍာံပန် (v) to aim a shot at. [Cf.] တိုက်၊ ပှော်၊ သ္ဍာံ(မ်)၊ သၠောဝ်။    [Der.] ပွန် (v) shot.    ပန်ကဵုသၞာတ် (v) to shoot {animal} with a gun.    ပန်ခလှၚ် (v) shoot  through. [id] ပန်ခလှၚ်တ္ၚ။    ပန်ခၠၚ်တ္ၚ (v) to hit with  an arrow. [Cf.] foll.    ပန်ဂြိုပ် (v) to shoot game, go out shooting.    ပန်စုတ် (v) to hit {with a missile}.    ပန်စုတ်ကၠိုက် (v) hit the pig {Cf. prce.}.    ပန်တောဝ် (v) to beat up cotton with a bow.    ပန်တ္ၚ (v) to discharge a cross-bow.    ပန်သၞာတ် (v) to fire a gun."
Go out to meet.  ဒုၚ်တၠုၚ်၊ ဗ္စးဒုၚ်၊ ဝေၚ်ဒုၚ်၊ ဝေၚ်ဒုၚ်တၠုၚ်။,ဒစးဒုၚ်တၠုၚ်,(v) go out to meet. [id] ဒုၚ်တၠုၚ်၊ ဗ္စးဒုၚ်၊ ဝေၚ်ဒုၚ်၊ ဝေၚ်ဒုၚ်တၠုၚ်။
Go past,လောန်,"2 (v) to come to an end, elapse, to exceed, pass, go past, to pass in time or place.    အသာံဘာလောန်အာ (v) we are outside the precincts now.    အဲစိုပ်အဏံမသုန်သၞာံလောန်ကၠုၚ်တုဲဣရ (v) I arrived here five years ago.    ကလိလောန်အာ (v) to elapse.    စှ်သၟာံလောန်ဂှ်(ဟ်) (v) ten years later.    တက်ထပှ်လောန်အာမသုန်မိနေတ် (v) it is five past ten.    ပဝ်လောန်အာ (v) to fly over, to pass away, to die {used of monk}.    ဗွဲမလောန် (adv) exceedingly.    လ္ပလောန်ကရိုက် (v) do not exceed the exact quantity.    ဟီုအရေၚ်ဆဒးကရိုက်ဂှ်လောန်တုဲလ္ပဟီု(မ်) (v) say just enough and no more. [Cf.] ကလိ၊ ဂလိုၚ်၊ ပဵု(ဝ်)၊ သာတ်၊ ၜက်။"
Go round behind.    ဗက်အာဒူကြဴတုဲ  following behind .    ဒူရေၚ်  durie,ဒူ,3 (n) အာဒူကြဴ (n) go round behind.    ဗက်အာဒူကြဴတုဲ(ယ်) (n) following behind {place-name}.    ဒူရေၚ် (n) Durie.
Go round in circles,မတ်ဂေတ်အာ,"(v) lose one’s bearings, find something confusing, go round in circles, be bewildered."
Go round that way,ဝိုၚ်လက်ဖာတေံ,(v) go round that way.
Go round that way.  ကရေက်၊ ကဝက်၊ ကဝိုက်၊ ကွဳ၊ ဂတှ်ေ၊ ဂၠံၚ်၊ စွံ၊ က္ထဴ၊ ထကုတ်၊ ဒ္ကဴ၊ ဒိုဟ်၊ ပသာ၊ ဖာ၊ ဘာ်။  အပါ်၊ ပါ်။  ပါ်  to halve,ကပါ်,ဝိုၚ်လ္ပာ်ဖာတေံ(အ်) (n) go round that way. [Cf.] ကရေက်၊ ကဝက်၊ ကဝိုက်၊ ကွဳ၊ ဂတှ်ေ၊ ဂၠံၚ်၊ စွံ(အ်)၊ က္ထဴ၊ ထကုတ်၊ ဒ္ကဴ၊ ဒိုဟ်၊ ပသာ၊ ဖာ၊ ဘာ်(က်)။ [Var.] အပါ်(က်)၊ ပါ်(က်)။ [Der.] ပါ်(က်) (v) to halve.
Go round that way.  ဂေတ်လ္ပာ်ဖာတေံ။  ကရေက်၊ ကလၚ်၊ ကဝက်၊ ကဝါ်၊ ကၠၚ်၊ ခတှ်ေ၊ စွံ၊ တရေက်၊ တဝက်၊ တွာ်၊ ထကဴ၊ ထေဝ်၊ ဒကုတ်၊ ဒိုဟ်၊ ဖာ၊ ဘာ်။  ကပါ်။  ပါ်  to divide,လ္ပာ်,ဝိုၚ်လ္ပာ်ဖာတေံ(အ်) (n) go round that way. [id.] ဂေတ်လ္ပာ်ဖာတေံ(အ်)။ [Cf.] ကရေက်၊ ကလၚ်၊ ကဝက်၊ ကဝါ်(က်)၊ ကၠၚ်၊ ခတှ်ေ၊ စွံ(အ်)၊ တရေက်၊ တဝက်၊ တွာ်(က်)၊ ထကဴ၊ ထေဝ်၊ ဒကုတ်၊ ဒိုဟ်၊ ဖာ၊ ဘာ်(က်)။ [Var.] ကပါ်(က်)။ [Der.] ပါ်(က်) (v) to divide.
Go shooting.    သၞာတ်ကျာ  air gun.  ဂစတ်ဒုန်။,သၞာတ်,"3 (n) shotgun, rifle.    ဂဥုဲသၞာတ် (n) gun powder, cordite    ကံသၞာတ် (n) cartridge.    ပန်သၞာတ် (n) to fire a gun, shoot, go shooting.    သၞာတ်ကျာ (n) air gun. [id.] ဂစတ်ဒုန်။"
Go surfing,ဍိုက်လပှ်,"(v) surf, go surfing, surf ride."
Go swiftly,ဍဟ်အာ,(v) go swiftly.
Go to a place,အာစိုပ်,(v) go to a place.
Go to bed,တိက်,"(v) to lie down, go to bed, sleep."
Go to bed,တၚ်,"3 (v) to place on something {honorific}, to lie down, go to bed, sleep.    ကျာ်ဇၞော်တၚ်ဒၟံၚ် (v) the abbot is going to bed.    ပိုဲသ္ဒးတၚ်ဂုန်ကဵုကောန်ပၞာန်တံဏောၚ် (v) we must be grateful to the soldiers. [Cf.] first sense, ထပ်။    [Der.] ဝုန်ဏၚ် (n) cushion."
Go to bed,လုပ်ဒၟံၚ်သ္တိက်,"(v) hit the back {slang}, go to bed."
Go to bed,သ္တိက်,"1 (v) to lie down, go to bed, sleep.    အဲသ္တိက်ဟွံသၠိၚ် (v) I cannot sleep.    က္တဵုနူသ္တိက် (v) to rise from one's bed, get up.    ဇကုဂွံသ္တိက်ခိုဟ်ခိုဟ်ရဟာ (v) did you sleep well?    ဗ္ဂဲမွဲသ္တိက်လၞၚ်မံၚ်ပ္ဍဲပါၚ်တရၚ် (v) there is a cat lying across the doorway. [Cf.] ဂဇုန်၊ ဝတ်၊ သၠိၚ်။    [Der.] သ္တိက် (v) to put to bed. [Var.] တိက်။"
Go to office,တိုန်ရုၚ်,"(v) go to office, litigate, take a matter to a court."
Go to see,ဗဵု,"1 (v) to look at for pleasure, go to see, assist at {entertainment}, look at from curiosity or pleasure."
Go to see,ဗိုဝ်,"1 (v) to look at for pleasure, go to see, assist at {entertainment}, look at from curiosity or pleasure."
Go to the right.  အာလ္ပာ်တဲပုၚ်၊ အာလ္ပာ်ဒက္ခိဏ။,အာလ္ပာ်သ္တုံ,(v) go to the right. [id] အာလ္ပာ်တဲပုၚ်၊ အာလ္ပာ်ဒက္ခိဏ။
Go to war,လးဗျုဟ,"(v) deploy troop for battle, go to war."
Go towards,ပြာပ်အာ,"(v) to go, to go towards, to go away to, go towards."
Go towards the hut,လ္ပာ်,အာလ္ပာ်တာဲဂှ်ညိ (n) go towards the hut.
Go towarts the hut,ကပါ်,အာလ္ပာ်တာဲဂှ်ညိ (n) go towarts the hut.
Go under,ဗၠိုပ်,"(v) go under, stoop down."
Go underground to become rebels or insurgents,တိတ်ဂြိုပ်,(v) go underground to become rebels or insurgents.
Go up,တိုန်,"(v) to rise, ascend, go up, to grow in height, increase, to go to a superior, to reach the crisis of an illness, to advance, to fall ill from what is called a rising of the heat or vapour of body. [id] စိပ်၊ ဝိုတ်။"
Go up ,မံ,"2 မအ် (v) tilt up, rise, go up {as in price}."
Go up ,မအ်,"(v) tilt up, rise, go up {as in price}."
Go up and down,တန်ဆန်,"(v) to be interwoven,  to be intertwined, to and fro, back and forth, go up and down, promenade, parade {to attract attention}. (adv) backwards and forwards."
Go wary,ဗၠေတ်,"(v) to miss the mark, go wary, astray, to be wrong, incorrect, to be out of the straight."
Go well,အသိၚ်ခိုဟ်,"(v) {of things} go well, move at a brisk pace, maker fine progress, gain intensity or momentum."
Go well with,စှ်ေသၞောတ်,"(v) go well with, be compatible."
Go with diligence.  ဂစာန်အာ၊ ဂရက်အာ။,ပ္ၚောံအာ,"(v) to hasten to, go with diligence. [Cf.] ဂစာန်အာ၊ ဂရက်အာ။"
Go without a hitch,ကလိတ်,"2 (v) to be smooth, fluent, to slip. [id] တလိတ်၊ တၠိတ်။    ဇိုၚ်ကလိတ်တုဲဒတုံစှ်ေနူတၞံဆုဂှ် (v) he slipped and fell from the tree.    ဍာ်ကလိတ် (n) smooth water.    လ္ပဟီုအရေဝ်ခက်ခက်ခုဲခုဲ ဟီုအရေဝ်ကဵုကလိတ်မံၚ် (v) do not speak haltingly but let your speech be fluent.    ဝါကျပထမဂှ်အရေဝ်ညံၚ်ဂွံကလိတ်ကလောတ်ကၠာဲအဓိပ္ပဲါ (v) give a free translation of the sentence.    သော်ကလိတ် (v) neatly combed hair.    သော်ကလိတ်ကလောတ် (v) neat hair. [Cf.] ကဆေဝ်၊ ကသေတ်၊ ပြေ။    ကလိတ်ကလောတ် (v) to be smooth, fluent free, go without a hitch, be convenient, appropriate, have rapport, get along. [id] တၠိတ်တၠောတ်။"
Go without a hitch,ကလိတ်ကလောတ်,"(v) to be smooth, fluent free, go without a hitch, be convenient, appropriate, have rapport, get along. [id] တၠိတ်တၠောတ်။"
Go wrong,မှာ,"2 (v) to miss the mark, to go astray, to be forgetful, err, make a mistake, do wrong, go wrong, miss the mark.    (adj) wrong, incorrect, erroneous.    (v) err, make a mistake, do wrong, go wrong. [id.] ယောၚ်မှာ။    စၞမှာအာ (v) food which disagrees with one."
Go wrong.    တၚ်ဆောတ်ယောၚ်  error,ဆောတ်,"1 (v) to fail, to be false, unreal, err, go wrong.    တၚ်ဆောတ်ယောၚ် (n) error, defect, weakness.    မဆောတ်ဟွံမွဲ (adj) without fail."
Go wrong.  ယောၚ်မှာ။    စၞမှာအာ  food which disagrees with one,မှာ,"2 (v) to miss the mark, to go astray, to be forgetful, err, make a mistake, do wrong, go wrong, miss the mark.    (adj) wrong, incorrect, erroneous.    (v) err, make a mistake, do wrong, go wrong. [id.] ယောၚ်မှာ။    စၞမှာအာ (v) food which disagrees with one."
Go တေံညိ။,gone,ရံၚ် go တေံညိ။
Go တေံညိ။,went,ရံၚ် go တေံညိ။
Go-between,ဖတန်,"(n) go-between, marriage broker. [id] ဖ္တန်။ [Var.] ဗ္တန်"
Go-between,ဗတန်,"(n) go-between, marriage broker. [id] ဗ္တန်။"
Go-between.  ဖ္တုန်။,ဖတုန်,"(n) mediator, go-between. [id] ဖ္တုန်။"
Go.  ကွာ်။    က္ၜဳဏံတ္ၜၚ်တွာ်မံၚ်ဟာ  do steamers run on this river?    နာဍဳမၞးတွာ်ပြဟ်အာ  your watch is fast.    မၞးတွာ်ကၠုၚ်တိုက်ဟာ မၞးဍိုက်ကၠုၚ်ကာဟာ  did you walk,တွာ်,"1 (v) to walk, go. [id] ကွာ်(က်)။    က္ၜဳဏံတ္ၜၚ်တွာ်မံၚ်ဟာ (v) do steamers run on this river?    နာဍဳမၞးတွာ်ပြဟ်အာ (v) your watch is fast.    မၞးတွာ်ကၠုၚ်တိုက်ဟာ မၞးဍိုက်ကၠုၚ်ကာဟာ (v) did you walk, or did you come by bus?"
Goa bean,တ္ၜဲတလုတ်တိ,"(n) Goa bean, Psophocarpus palustris Desvocux."
Goa bean,ၜဲကလုတ်တိ,"(n) winged bean, goa bean, Psophocarpus palustris Desvocux Dolichos tetra gonalobus."
Goad,စက်ကြောန်,(n) goad.
Goad,တလး,"(n) goad, rein, whip. [id] လေံတလး။"
Goad,လေံကလး,"(n) goad, whip."
Goad,လေံတက်ကွဳ,"(n) goad, whip. [Cf.] လေံဒကေက်။"
Goad,လေံဒကေက်,"(n) goad, whip. [Syn.] လေံတက်ကွဳ။"
Goad somebody into doing something,ထပက်,"ထ္ပက်ပၟတ် (v) to poke the fire, stoke a fire (cine and stage) arrange lighting, goad somebody on, goad somebody into doing something."
Goad somebody on,ထပက်,"ထ္ပက်ပၟတ် (v) to poke the fire, stoke a fire (cine and stage) arrange lighting, goad somebody on, goad somebody into doing something."
Goad with iron spikes,လေံကလးဇလပ္သဲ,(n) goad with iron spikes.
Goad.    တေံကေတ်တဲ   surreptitiously,တေံ,"1 တေအ် (v) touch something lightly, dab, goad.    တေံကေတ်တဲ (adv) {dispense favour} surreptitiously, under the counter.    တေံတဲ (v) tip of, give notice."
Goal,ထံၚ်,"1 (n) goal, jail, prison.    စုတ်ထံၚ် (v) to gaol, put in prison. [id] ပၠောပ်ထံၚ်၊ ဖျေံထံၚ်။ [Syn.] ဂုက်။"
Goalie,မၞိဟ်မၚ်ဂဝ်,"(n) goalkeeper, goalie."
Goalie   မၞိဟ်မၚ်ဂဝ်။,goal,"n.  တိုၚ်ဂဝ်၊  ဂဝ်၊  လၟိဟ်ပၠောပ်ဂွံလဝ်ဂဝ်။  ၂။  တိုၚ်ပ္ကဴ၊  တိုၚ်ကဴရန်တၟံ။  goalkeeper, goalie (n)  မၞိဟ်မၚ်ဂဝ်။"
Goalkeeper,မၞိဟ်မၚ်ဂဝ်,"(n) goalkeeper, goalie."
Goat,ဖျုန်သ္ၚိတှ်,"(n) cut of meat from the breast of breast of a sow, cow, goat, etc."
Goat,ဗၜေံ,"(n) goat, {in the old literature} sheep. [id] ဗ္ၜေံ(အ်)။"
Goat,ဗၜေအ်,"(n) goat, {in the old literature} sheep. [id] ဗ္ၜေံ(အ်)။"
Goat,ဗ္ၜေံ,(n) goat.
Goat antelope or red serow,ဗၜေံ,"ဗ္ၜေံဂြိုပ် (n) goat antelope or red serow, Capricornis sumatrensis rubidus."
Goat antelope or red serow,ဗ္ၜေံဂြိုပ်,"(n) goat antelope or red serow, Capricornis sumatrensis rubidus."
Goatherd,ပၟၚ်ဗ္ၜေံ,(n) goatherd.
Goat’s horns,ဒြၚ်ဗ္ၜေံ,"(n) a kind of shurb, Cassia tora L., goat’s horns."
Gobius acutipinnis cuvier and valenciennes,ကကၠဴ,"(n) point-tailed goby, flying-fish, Gobius acutipinnis Cuvier and Valenciennes."
Gobivsgiuris,ကဣဗီု,"(n) goby, Gobivsgiuris."
Goblet,ဍာ်ဒဂေါၚ်,"(n) earthen ware carafe, chatty, goblet."
Goblet,ဍာ်ဗဂေါၚ်,(n) goblet.
Goblet.  ဗ္ဂောၚ်။,ထဂေါၚ်,"ဍာ်ထဂေါၚ် (n) bulbous water pot with long neck, chatty, goblet. [Cf.] ဗ္ဂောၚ်။"
Goblin,ပြိုတ်,"(n) [Skt. Preta] the spirits of departed in Mon literature, applied to spirit enduring punishment in one of the hells, ghost, preta, {Buddhsit Scriptures} dearted human or celestial being reincarnated as a ghost, ghoul, goblin, etc. In one of the four state of suffering. [Cf.] ဘုတ်။"
Goblin,ဘုတ်,"1 (n) evil spirit animating the body of a dying or dead person, malevolent spirit of dead person, ghost, goblin."
Goblin,ဟွံခိုဟ်ဟွံသန်,"(n) evil spirits, demon belonging to the class of ပြိုတ် ghoul, goblin."
Goblin.  အပိၚ်သာတ်။,ကလော်ၝောံတဲ,(n) goblin. [id] အပိၚ်သာတ်။
Goby,ကဣဗီု,"(n) goby, Gobivsgiuris."
Goby,ဣဗီု,(n) ကဣဗီု goby.
God of earth,ဝသုန္ဒြေ,"(n) {poetic} earth, god of earth."
Goddess,ဒေဝတဴကာလခဏ္ဏဳ,"(n) kalakani, the goddess of adversity, goddess."
Goddess,ဒေဝဳ,"(n) goddess, queen."
Goddess of prosperity,ပြဒတိုန်ဘက်မှာလက္ခုမဳ,(n) Goddess of Prosperity.
Goggle at,ဒလန်ရံၚ်,(v) goggle at.
Going,စာရ,"(n) [P.] giving, working, walking, going."
Going,လအာ,"1 (n) going, gait. [id.] လ္အာ။    ဂတိလ္အာ (n) transition from one existence to another.    လ္အာဇာတ် (n) plot or story {of a play, film, etc}.    လ္အာဒွက် (n) tune of a song. [id.] အချဝ်ဒွက်။    လ္အာဝၚ် (n) source of history, annals.    လ္အာဝတ္ထု (n) outline story."
Going to and fro,အာအာကၠုၚ်ကၠုၚ်,(v) going to and fro.
Goitre.  ယဲကံဗရော်။,ယဲကံဖရော်,(n) goitre. [id.] ယဲကံဗရော်(က်)။
Gold,ဇမ္မူနတ်,"(n) gold, gold said to be obtained from the Eugenia tree."
Gold,ဇာတရုပ်,[P.] gold.
Gold,ထဝ်,(n) gold.
Gold,သုဝဏ္ဏာ,(n) [P.] gold.
Gold and silver trinkets,ထဝ်သြန်ဂ္ညိဂ္ညာတ်,(n) gold and silver trinkets.
Gold chain,ဇုက်ထဝ်,"(n) gold chain, gold watch-chain. [id] ဇရှ်ေထဝ်၊ ဇၟန်ထဝ်၊ ပရိုတ်ထဝ်၊ သၟာန်ထဝ်။"
Gold chain,သၟန်ထဝ်,(n) gold chain.
Gold chisel.  စေံပၞုတ်၊ စေံပၞုတ်ပ္သဲ။,စေအ်,2 (n) gold chisel. [id] စေံပၞုတ်၊ စေံပၞုတ်ပ္သဲ။
Gold chisel.  စေံပၞုတ်၊ စေံပၞုတ်ပ္သဲ။,စေံ,2 စေအ် (n) gold chisel. [id] စေံပၞုတ်၊ စေံပၞုတ်ပ္သဲ။
Gold coin,တၚ်ကာ,"ထဝ်တၚ်္ကာ (n) gold coin, sovereign."
Gold coin,တၚ်္ကာ,"ထဝ်တၚ်္ကာ (n) gold coin, sovereign."
Gold cup.  သၠိုၚ်ထဝ်။,အၚ်ထဝ်,(n) gold cup. [id] သၠိုၚ်ထဝ်။
Gold embroidery,ထပက်,ထ္ပက်ဇုက်ထဝ် (v) gold embroidery.
Gold fish.  ကသာ်ထဝ်။,ကထဝ်,(n) gold fish. [id] ကသာ်ထဝ်။
Gold foil,ထဝ်ဂတှ်ေ,"(n) gold foil, gold plate."
Gold leaf,ကနး,ထဝ်တၞး (n) gold leaf.
Gold leaf,ကၞး,ထဝ်တၞး (n) gold leaf.
Gold leaf,တဏး,ထဝ်တၞး (n) gold leaf.
Gold leaf,တၞး,ထဝ်တၞး (n) gold leaf.
Gold leaf,ထဝ်တၞး,"(n) gold leaf, gold leaf packet usually containing one hundred leaves."
Gold leaf packet usually containing one hundred leaves,ထဝ်တၞး,"(n) gold leaf, gold leaf packet usually containing one hundred leaves."
Gold mohur,ကဴဇဝ်ကလေ,"(n) gold mohur, Poinciana regia."
Gold mohur tree,တၞံကဴဇဝ်ကလေ,"(n) gold mohur tree, peacock’s pride, Poinciana regia Bojer."
Gold painted,ကသူထဝ်,(adj.) gold painted.
Gold parchment,သၠပတ်ထဝ်,"(n) gold parchment, royal order written on palm leaf."
Gold plate,ထဝ်ဂတှ်ေ,"(n) gold foil, gold plate."
Gold plated,ဥုဍာ်ထဝ်,"(v) gold plated, fake, not genuine."
Gold sacred,ပရိုတ်ထဝ်,(v) gold sacred.
Gold said to be obtained from the eugenia tree,ဇမ္မူနတ်,"(n) gold, gold said to be obtained from the Eugenia tree."
Gold smith,ခမာတ်,ဓၟာတ်ထဝ် (n) gold smith.
Gold smith,ဒမာတ်,ဓၟာတ်ထဝ် (n) gold smith.
Gold smith,ပါန်ထဝ်,"(n) gold smith, gold-maker, art of making items in gold."
Gold smith’s toll consisting of heavy dish with rounded edge,ခပူဣသိ,"(n) gold smith’s toll consisting of heavy dish with rounded edge, mounted on spindle. [Cf.] ဇၞောတ်။"
Gold statuette award ,လာပ်ထဝ်ထမ္အး,(n) gold statuette award {in film industry}.
Gold watch-chain.  ဇရှ်ေထဝ်၊ ဇၟန်ထဝ်၊ ပရိုတ်ထဝ်၊ သၟာန်ထဝ်။,ဇုက်ထဝ်,"(n) gold chain, gold watch-chain. [id] ဇရှ်ေထဝ်၊ ဇၟန်ထဝ်၊ ပရိုတ်ထဝ်၊ သၟာန်ထဝ်။"
Gold water vessel,ပဍာ်ထဝ်,(n) gold water vessel.
Gold-maker,ပါန်ထဝ်,"(n) gold smith, gold-maker, art of making items in gold."
Golden,မပလေဲဒၟံၚ်ညံၚ်ရဴထဝ်,(adj) golden.
Golden age,ခေတ်ခိုဟ်,"(n) golden age, period of prosperity. [id] ခေတ်ဒးရး။"
Golden age,ခေတ်ရာၚ်ဆာဲ,"(n) golden age, period of prosperity."
Golden article of dress,သပုၚ်ထဝ်,(n) golden article of dress.
Golden beetle,ကမ,စၟဟဳဟောဝ် (n) golden beetle.
Golden beetle,ဟဳဟောၚ်,(n) စၟဟဳဟောၚ် (n) golden beetle.
Golden bettle,စၟဟဳဟောၚ်,(n) golden bettle.
Golden bettle,ထၟဟဳဟောၚ်,(n) golden bettle.
Golden couch,ဒေန်ထဝ်,(n) golden couch.
Golden orange colour,အရံၚ်တၚ်္ကာထဝ်,(n) golden orange colour.
Golden plantain,ဗြာတ်ထဝ်,"(n) golden plantain, reddish pink when ripe, a species of banana with deepred skin."
Golden teeth,ၚေက်ထဝ်,(n) golden teeth.
Golden umbrella.    ဒလဝ်က္ဍိုၚ်  to put up,ဍိုၚ်,"2 (n) umbrella, formalized royal umbrella erected over pagoda. [id] က္ဍိုၚ်။    က္ဍိုၚ်ဗ္တာၚ် (n) white umbrella, insignia of royalty. [id] က္ဍိုၚ်ကၟု။    က္ဍိုၚ်ထဝ် (n) species of oak, Quercus calathiformis Skan, golden umbrella.    ဒလဝ်က္ဍိုၚ် (v) to put up, use, umbrella."
Goldsmith,ဓမာတ်,ဓၟာတ်ထဝ် (n) goldsmith.
Goldsmith's tool consisting of heavy disk with rounded edge,သ္ပူဣသိ,"(n) goldsmith's tool consisting of heavy disk with rounded edge, mounted on spindle."
Goldsmith’s tool.  ရသိ၊ သိ။,ဣသိ,ထပူဣသိ (n) goldsmith’s tool. [Var.] ရသိ၊ သိ။
Golf course,ခလှာတ်တက်ဂပ်,"(n) golf links, golf course."
Golf links,ခလှာတ်တက်ဂပ်,"(n) golf links, golf course."
Gomphrena globosa l,ကဴလံဇြ,"(n) amaranthus, globe amaranthus, Gomphrena globosa L."
Gone to another world,ပလိုက်,"အာပလိုက် (n) gone to another world, dead. [id] ပြလိုက်။"
Gone to another world,အာပလိုက်,(v) gone to another world.
Gong,မံၚ်,"2 (n) gong {arch}, unit of time {60 gongs or 24 hours}."
Gongs clanged out,မံၚ်ဗြုဂဟီ,(v) gongs clanged out.
Gonorrhoea,ယဲဗုဗုထလိန်ထလိၚ်စှ်ေ,"(n) gleet, gonorrhoea."
