English,Mon,Original_Definition
Colleagues,အဖက်,"(n) friend, companion, age, size, comrades, colleagues."
Colleagues,အဖဝ်,"(n) companion, friends, comrades, colleagues."
Collect,ဂြ,"(v) to gather up, collect."
Collect,ဂၜေါဝ်,"(v) to gather, collect."
Collect,ပကောံ,"(v) to assemble, convene, collect, to compound, to bring together. [id] ပ္ကောံ(မ်)၊ ကထေၚ်၊ ထ္ၜိုန်၊ ထ္ၜိုန်ပ္ကောံ(မ်)၊ ပညပ်ပြာပ်၊ ဖက်ပမွဲ၊ ဗ္စပ်၊ ရၚ်ပ္ကောံ(မ်)၊ ရၚ်ကာန်၊ သ္ၜိုန်။"
Collect,ပကောမ်,"(v) to assemble, convene, collect, to compound, to bring together. [id] ပ္ကောံ(မ်)၊ ကထေၚ်၊ ထ္ၜိုန်၊ ထ္ၜိုန်ပ္ကောံ(မ်)၊ ပညပ်ပြာပ်၊ ဖက်ပမွဲ၊ ဗ္စပ်၊ ရၚ်ပ္ကောံ(မ်)၊ ရၚ်ကာန်၊ သ္ၜိုန်။"
Collect in a heap,ဗဝ်,"2 (v) to heap up, collect in a heap, stack to be many, to much.    သဗာန်မလာ်တံဂှ်ကဵုဗဝ်သ္တးကၠေံ(အ်) (v) let the broken roads be felled up and leveled. [Cf] ခအုဟ်။ [Syn.] ဖအုံ(မ်)။    [Der.] ဗွဝ် (v) haep."
Collect in cluster,ဓဗြိုက်,"(v) to grow in clusters or tufts, collect in cluster."
Collect oneself,အသိၚ်,"ကေတ်အသိၚ် (v) gather momentum, collect oneself."
Collect or gather,ဂၠာဲပကောံ,"(v) collect or gather, save."
Collect.  ထ္ၜောဝ်။,ထၜေါဝ်,"(v) to gather together, to keep together, collect. [id] ထ္ၜောဝ်။"
Collected.  မတန်တဴ၊ မနွံကဵုဣရဳ၊ မဟၟဲကဵုချဳဒရာၚ်။,မညိၚ်ဝတ်,(adj) collected. [id] မတန်တဴ၊ မနွံကဵုဣရဳ၊ မဟၟဲကဵုချဳဒရာၚ်။
Collection,ပွမပ္ကောံ,"(n) collection, concentration. [id] အစောံစရာဲမစွံအရီု၊ အနက်၊ အရာမပ္ကောံဂွံလဝ်၊ ကလောံကလေန်၊ က္ဍိုပ်သ္ကံ(အ်)၊ ဂအုံ(မ်)၊ သန္နိပါတ်၊ ပွမစန်ဒက်၊ ပွမသ္ကဵုစန်ဒက်။"
Collection,သန္နိပါတ်,"(n) [P. sannipato] collection, assembly, a virulent fever."
Collection,အနက်,"(n) collection, aggregate, whole, great-grandfather."
Collection of goods.  ဗွဝ်။    ဂအာၚ်ဂဝဝ်  seed bed.  ဒၞာဲဂဝဝ်၊ တိဂဝဝ်။    မဂ၀ဝ်  rice seedlings.    သ္ၚိဂဝဝ်ဂြပ်  scrotum.  မကြိုက်။    သြန်ဂဝဝ်  funds.  ဂအုံ။  ဗဝဝ်၊ ဗွဝ်။     ဗဝ်  to heap up,ဂဝဝ်,"2 (n) heap, stack, collection of goods. [id] ဗွဝ်။    ဂအာၚ်ဂဝဝ် (n) seed bed. [Cf.] ဒၞာဲဂဝဝ်၊ တိဂဝဝ်။    မဂ၀ဝ် (n) rice seedlings.    သ္ၚိဂဝဝ်ဂြပ် (n) scrotum. [Syn.] မကြိုက်။    သြန်ဂဝဝ် (n) funds. [Cf.] ဂအုံ(မ်)။ [Var.] ဗဝဝ်၊ ဗွဝ်။    [Der.] ဗဝ် (v) to heap up."
Collection of goods.  ဗွဝ်။  ဂြပ်၊ ဒြပ်၊ ဓန။,ဗဝဝ်,"(n) heap, stack, collection of goods. [id] ဗွဝ်။ [Cf] ဂြပ်၊ ဒြပ်၊ ဓန။"
Collection of sections of manuscript,ကၞပ်,"(n) see ကဏပ် (n). [id] တၞပ်။ (n) green vegetables and leaves eaten as salad, sheath, scabbard, collection of sections of manuscript."
Collection of sections of manuscript.     kept within on pair of cover,ကဏပ်,"1 (n) sheath, scabbard, collection of sections of manuscript.    (v) kept within on pair of cover, volume. [id] ကၞပ်၊ ဇုက်၊ တၞပ်၊ ဝက်၊ ဝဂ်။    ကၞပ်ၜုန် (n) sheath of knife.    လိက်မွဲကၞပ် (n) one volume. [Var.] ကၞပ်။"
Collective,မဆေၚ်စပ်ကဵုဂကောံသ္ကံ,(adj) collective.
Collective noun,နာံသမုဟ,(n) {gram} collective noun.
Collective responsibility,တာလျိုၚ်ဗိုၚ်သရောပ်ကေတ်,"(n) frank pledge, collective responsibility."
Collective term for marine reptiles,စၟစၟောန်ဍာ်,"(n) collective term for marine reptiles, marine microorganisms, minute living things in the water."
Collective term for variety of small fish which abound in paddy fields,ကဝါ,(n) collective term for variety of small fish which abound in paddy fields.
Collector,မၞိဟ်ဗက်အကံက်,(n) collector.
College,ကဝ်လိက်,(n) [Eng.] college.
College student,ကွးဘာဘာကဝ်လိက်,"(n) collegian, college student."
Collegian,ကွးဘာဘာကဝ်လိက်,"(n) collegian, college student."
Collegiate,မဆေၚ်စပ်ကဵုဘာကဝ်လိက်,(adj) collegiate.
Collide,စုက်,"2 (v) to come in contact {with}, touch, collide {with}, to push {with} the horns, come into contact with.    ယဝ်ရမၜဲစုက်ဍေံကေတ်စ (v) if the beans touch he takes them.    ဂၠဴစုက်မံၚ်ညးသ္ကံ (v) the bullocks are pushing each other with their horns.    ဂၠုၚ်ဂှ်စုက်စုတ်တၞံဆု (v) the canoe struck a tree. [Cf.] စပ်၊ စိပ်၊ စံ(မ်)၊ ဍာပ်၊ တေက်၊ ဒိ၊ ဒး၊ ဒွံ(အ်)၊ ဗစပ်၊ လုက်။    [Der.] ဗစုက် (v) to touch one object with another. [id] ဖျုက်။"
Collide,ဒိ,"1 (v) to hit, to strike against, to touch, to come in contact with, impinge on, collide, to charge, fight with horns.    ဂၠဴဂှ်ရိုၚ်မံၚ်လ္ပအာဗ္ဒာဲဍေံ ဍေံဒိဒး (v) the bull is savage, do not go near it or will charge you.    ဍာ်ဒိအာဒယိုၚ်သ္ၚိ (v) the water came up to the posts of the house.    ပြေၚ်ဒိ (v) the buffaloes are fighting. [Cf] စုက်၊ စုက်ဒး၊ ဇီု(မ်)၊ တက်ဒး၊ တေက်၊ ဒး၊ လုက်။    [Der] ဗဒိ (v) to fight with horns.    ဒဒိ (v) to incite to fight."
Collide,သ္ဍဳ,"2 (v) collide, to come into touch."
Collide with,ဒိဒး,"(v) to strike against, collide with, charge."
Collide with,လုက်,"(v) touch, come to contact with, collide with, to strike against. [id.] လုက်ဒး။ [Cf.] စုက်၊ စပ်၊ ဇီု(မ်)၊ တေက်၊ ဒု၊ ဒး၊ ဒွံ။"
Colliery,က္တိုၚ်ချးတၟံ,"က္တိုၚ်ချးတၟံ(အ်) (n) coal pit, coal-mine, colliery."
Collision,ပွမဇီုတေက်ဒး,(n) collision.
Collyrium,မက်စေန်,"(n) eye drops, collyrium, eye salve."
Colocasia indica voigt,ကြဴတၟံ,"ကြဴတၟံ(အ်) (n) kind of tuber, Colocasia indica Voigt."
Cololropis gigantean r. brown shrub yielding root-bark used as purgative and emetic,အဘိက်,"(n) muder, cololropis gigantean R. brown shrub yielding root-bark used as purgative and emetic."
Colon,ထိုၚ်စၞတြေံ,(n) colon.
Colonel,ဂအုပ်ဇမၞော်ဗဵု,"(n) colonel, captain {navy}."
Colonial,မဆေၚ်စပ်ကဵုကဝ်လဝ်နဳ,(adj) colonial.
Colonialism,ဝါဒကဝ်လဝ်နဳ,(n) colonialism.
Colonize,သ္ပကဝ်လဝ်နဳ,"(v) colonize, -ise. [id.] ပၠောပ်သၟဝ်တဲ(ယ်)၊ သၠဲဒေသ။"
Colony,ကဝ်လဝ်နဳ,(n) [Eng.] colony.
Colony တေံညိ။,colonial,ရံၚ် colony တေံညိ။
Colophyllum inophyllum,တၞံပၞာ်,"(n) Rottleria tincloria, Alexandrina laurel, Colophyllum inophyllum."
Colostrums,ဍာ်ကေဝ်ကေဝ်ဍာ်တှ်,(n) colostrums.
Colour,သာ်,"2 (n) colour, kind, sort, form appearance, general quantifier.    ကွိၚ်ကွိုက်နာနာသာ်(က်) (n) instruments of various kinds.    စလန်သာ်ထဝ် (n) golden sandalwood.    ပသာ်(က်) (n) what kind of.    ဗရဳပန်သာ်(က်) (n) the four requisites for monastic life.    မွဲသာ်လေဝ်ဟွံမွဲ(ယ်) (n) there was nothing there.    မွဲသာ်ဟွံဆဵု(ဝ်) (n) I found nothing.    ကွဲသာ်ၜါရာနွံလေဝ် (n) there is something. [Var.] သ္ၚေက်။ [Cf.] အရံၚ်၊ ဂကူ၊ ဗတ်၊ ဗီု(မ်)၊ ဗွဲ(ယ်)၊ သောၚ်။    [Der.] သ္ၚေက် (n) green colour."
Colour,သာက်,"2 (n) colour, kind, sort, form appearance, general quantifier.    ကွိၚ်ကွိုက်နာနာသာ်(က်) (n) instruments of various kinds.    စလန်သာ်ထဝ် (n) golden sandalwood.    ပသာ်(က်) (n) what kind of.    ဗရဳပန်သာ်(က်) (n) the four requisites for monastic life.    မွဲသာ်လေဝ်ဟွံမွဲ(ယ်) (n) there was nothing there.    မွဲသာ်ဟွံဆဵု(ဝ်) (n) I found nothing.    ကွဲသာ်ၜါရာနွံလေဝ် (n) there is something. [Var.] သ္ၚေက်။ [Cf.] အရံၚ်၊ ဂကူ၊ ဗတ်၊ ဗီု(မ်)၊ ဗွဲ(ယ်)၊ သောၚ်။    [Der.] သ္ၚေက် (n) green colour."
Colour,သာ်လွာ,"(n) form, appearance, colour."
Colour,အရံၚ်,"(n) colour, hue, tinge, glow, radiance, sheen, luster, polish, appearance."
Colour,အဝဲ,2 (n) colour.
Colour,အသာ်,"(n) [cooloq] colour, screech owl, barn owl."
Colour of skin,သာ်ဇကု,"(n) countenance, colour of skin."
Colour rogue.  အရံၚ်ဍာဲဍာဲ။,သာ်ဝန္နကာ,(n) colour rogue. [id.] အရံၚ်ဍာဲဍာဲ(ယ်)။
Colour-blind.   မပါ်ြခာပ္တိတ်အရံၚ်ဗ္ကေတ် သာ်တ္ၚေက်ဟွံဒး ဟွံဂွံ။,မပါ်အရံၚ်နကဵုလညာတ်ဟွံဒး,(adj) colour-blind.  [id] မပါ်ြခာပ္တိတ်အရံၚ်ဗ္ကေတ် သာ်တ္ၚေက်ဟွံဒး ဟွံဂွံ(အ်)။
Coloured glass ball,လီု,"2 (n) bright gem, coloured glass ball, woman's ornament, anklet, bracelet."
Coloured glass ball,လိုမ်,"2 (n) bright gem, coloured glass ball, woman's ornament, anklet, bracelet."
Coloured pencil.  ဖကှ်ောဖ္ကောဝ်၊ သတ်ဖ္ကောဝ်။,တဝ်ဖ္ကောဝ်အရံၚ်နာနာသာ်,(n) coloured pencil. [Syn.] ဖကှ်ောဖ္ကောဝ်၊ သတ်ဖ္ကောဝ်။
Colouring.  ဗီုရုဲစှ်ကေတ်အရံၚ်။,ရုပ်ဗဵုမချုသ္ၜိုန်စုတ်လဝ်အရံၚ်အရာ,(n) colouring. [id.] ဗီုရုဲစှ်ကေတ်အရံၚ်။
Colt,ကောန်ချေံ,ကောန်ချေံ(ဟ်) (n) colt.
Column,ကရုၚ်,"(n) row, column, line."
Column ,ကဝ်လာံ,ကဝ်လာမ် (n) [Eng.] column (newspaper).
Com here. အဏံ  this,အနံ,ကၠုၚ်အဏံ (n) com here. အဏံ (n) this.
Comb,ခရး,"(n) toothed implement, harrow, rake, comb, comb of bananas. [id] ဂရး။"
Comb,ဂရး,"(n) comb, toothed implement, harrow, rake, comb of bananas."
Comb,ဒၞဲ,"(n) crest, comb, of bird."
Comb duck,အဒါက္ၜၚ်,"(n) comb duck, Muscovy duck {Eng. Muscovy}."
Comb of a fowl,ဂၞဲ,(n) comb of a fowl.
Comb of bananas,ဂရး,"(n) comb, toothed implement, harrow, rake, comb of bananas."
Comb of bananas.  ဂရး။,ခရး,"(n) toothed implement, harrow, rake, comb, comb of bananas. [id] ဂရး။"
Comb of plantain.  ခရးဗြာတ်။,ဂရးဗြာတ်,(n) comb of plantain. [id] ခရးဗြာတ်။
Combat arms ,အၚ်္ဂပၞာန်,"(n) combat arms {consisting of the elephant corps, the cavalry, the chariots and the infantry, during ancient time}."
Combatant.  မၞိဟ်ပြိုၚ်ပ္ကာန်ဗ္တိုက်။,ပြိုၚ်ပ္ကာန်ဗ္တိုက်,(adj) (n) combatant. [id] မၞိဟ်ပြိုၚ်ပ္ကာန်ဗ္တိုက်။
Combertum decandrum roxburgh.  ကၟၚ်။,ကမၚ်,"2 (n) a kind of creeper {a kind of medicinal plant}, Combertum decandrum Roxburgh. [id] ကၟၚ်။"
Combine,ဖက်တောဲ,(v) combine.
Combine,ဖျပ်,"(v) to join, combine, unit, to consider, to reflect. [Cf.] ဆက်၊ ဗ္ဂပ်၊ ဗ္စိပ်။ [Der.] စပ် (v) to adjoin."
Combined with oxygen to form water,ဟာ်ဒြဝ်ဂျိန်,"(n) {chem} Hydrogen, gas that has no colour, taste or smell and is the lightest substance known, combined with oxygen to form water."
Combines directly with the   ဂှ် in ပ္ဍဲဂှ်  thereupon.  first sense,ပ္ဍဲ,"ပ္ဍဲ(ယ်) combines directly with the (p.) (n) ဂှ်(ဟ်) in ပ္ဍဲဂှ် (adv) thereupon. [Cf.] first sense, နူ။ second sense, အခါ၊ အဃော၊ အဝဲါ(ယ်)၊ ကဝဲါ(ယ်)၊ ဃော၊ လဝဲါ(ယ်)၊ လ၊ လံ(အ်)၊ လွာဲ(ယ်)။ [opp.] first sense, မ္ၚး။ [Der.] အပ္ဍဲ(ယ်) (prep) interior."
Combines directly with the pnn. ဂှ်၊ ဏံ၊ လဵု၊ နူဂှ်။ after that.    ပဲါနူဂှ်  besides that,နူ,2 (conj) combines directly with the pnn. ဂှ်(ဟ်)၊ ဏံ(အ်)၊ လဵု၊ နူဂှ်။ after that.    ပဲါနူဂှ် (conj) besides that.
Combrelum extensum roxburgh,ခလောန်အချဴ,"(n) a kind of creeper, Combrelum extensum Roxburgh."
Combretum opetalum wallich,ဇုက်မောဝ်,(n) Combretum opetalum Wallich.
Come,ဨဟိ,(int.) [P.] come.
Come across,ဆဵုဂဗ,"(v) general knowledge, come across, meet, experience, meet with. [id] ဂဗ၊ ဓဗ၊ ထဗ၊ ဒဗဆဵု၊ ဒဗတ်။"
Come and help me,ရီုအဲညိ,"(v) come and help me, please."
Come and look the market is on fire,ရံၚ်မွဲ,ကၠုၚ်ရံၚ်မွဲစံ ဖျာတူပၟတ် (v) come and look the market is on fire.
Come and pay us a visit sometime,အလန်,ကၠုၚ်ဝေၚ်သ္ၚိပိုဲမွဲအလန် (n) come and pay us a visit sometime.
Come and see us,ကတန်,ကၠုၚ်မွဲလ္တန် (n) come and see us.
Come and see us one time,လ္တုန်,ကၠုၚ်မွဲလ္တုန် (n) come and see us one time.
Come apart.  တလာဲ။,ခြာစာ်,"(v) to be separated, come apart. [Cf.] တလာဲ(ယ်)။"
Come back,စဴ,"2 (v) to return, go back, come back, to proceed to an arranged destination, to go out to perform a prescribed observance.    ကလေၚ်စဴကၠုၚ် (v) to return.    ဆောဝ်လံစဴ (v) when are you coming back?    နူဂယးဂှ်ပိုဲစဴကွာန်မုဟ်ဒုန် (v) it is in the morning we go to Mudoon. [Cf.] ကလေၚ်။    [Der.] ဖျဴ (v) to bring home."
Come between one and the light of fire.  ဖတန်ပၟတ်။,ဗဒန်,ဗ္ဒန်ပၟတ် (v) come between one and the light of fire. [id] ဖတန်ပၟတ်။
Come between.  လုပ်ဗ္ဒန်။,လုပ်စဵုဒၞာ,(v) come between. [id.] လုပ်ဗ္ဒန်။
Come closer,ပြာပ်ကၠုၚ်စမ်,(v) come closer.
Come down heavily,တရိုပ်စှ်ေ,(v) come down heavily.
Come down.  စှေ်ကၠုၚ်။,ပွမပြံၚ်သၠာဲကၠုၚ်အကာဲအရာလ္ပာ်ပရေံ,(n) come down. [id] စှေ်ကၠုၚ်။
Come here,အဏံ,ကၠုၚ်အဏံ (adv) come here.
Come in between,လုပ်အကြာ,"(v) intervene, come in between."
Come in contact with one another,ထဍဳ,ထ္ဍဳရံၚ်သ္ကံ(အ်) (v) come in contact with one another.
Come into contact with.    ယဝ်ရမၜဲစုက်ဍေံကေတ်စ  if the beans touch he takes them.    ဂၠဴစုက်မံၚ်ညးသ္ကံ  the bullocks are pushing each other with their horns.    ဂၠုၚ်ဂှ်စုက်စုတ်တၞံဆု  the canoe struck a tree.  စပ်၊ စိပ်၊ စံ၊ ဍာပ်၊ တေက်၊ ဒိ၊ ဒး၊ ဒွံ၊ ဗစပ်၊ လုက်။     ဗစုက်  to touch one object with another.  ဖျုက်။,စုက်,"2 (v) to come in contact {with}, touch, collide {with}, to push {with} the horns, come into contact with.    ယဝ်ရမၜဲစုက်ဍေံကေတ်စ (v) if the beans touch he takes them.    ဂၠဴစုက်မံၚ်ညးသ္ကံ (v) the bullocks are pushing each other with their horns.    ဂၠုၚ်ဂှ်စုက်စုတ်တၞံဆု (v) the canoe struck a tree. [Cf.] စပ်၊ စိပ်၊ စံ(မ်)၊ ဍာပ်၊ တေက်၊ ဒိ၊ ဒး၊ ဒွံ(အ်)၊ ဗစပ်၊ လုက်။    [Der.] ဗစုက် (v) to touch one object with another. [id] ဖျုက်။"
Come into contact with.  ဒိဒး။,စုက်လုက်,"(v) to touch, come into contact with. [id] ဒိဒး။"
Come into contact with.  လုက်စုက်လုက်ကြပ်ကြပ်။,စုက်လုပ်,"(v) touch, come into contact with. [id] လုက်စုက်လုက်ကြပ်ကြပ်။"
Come into demand,ၚုဟ်ဗက်,"(v) {of commodities} come into demand, sell briskly."
Come into use,ဂၠံက်ပံက်,"(v) {of road and communications} be cleared of obstructions, {of newly constructed roads} be open, come into use, find one’s way open for a certain pursuit."
Come loose.    ကၟက်စက်ကယာအာ  the handle has come off the suitcase.  ကညံ၊ ကလာဲ၊ ကွာ၊ ထ္ၜ၊ ထ္ၜၚ်၊ ပၚ်၊ ပ္တိုန်၊ ယာ၊ ယဵု၊ လာဲ။     ယာ  to raise,ကယာ,"2 (v) to lift up, to be lift up, come loose.    ကၟက်စက်ကယာအာ (v) the handle has come off the suitcase. [Cf.] ကညံ(အ်)၊ ကလာဲ၊ ကွာ၊ ထ္ၜ၊ ထ္ၜၚ်၊ ပၚ်၊ ပ္တိုန်၊ ယာ၊ ယဵု၊ လာဲ။    [Der.] ယာ (v) to raise."
Come near,ပြာပ်,"(v) approach, come near, to draw near."
Come of age,မၞိဟ်စိုပ်အဝဲ,"(n) adult, grown-up, elderly person {of home, community, department, etc.}, come of age, reach puberty, attain maturity."
Come of age,လုပ်အဝေါၚ်မၞိဟ်,(v) come of age.
Come off,ခလောတ်,"(v) to slip, come off, to strip, peel, take off, fall out. [id] ထလောတ်။"
Come off,ထလောတ်,"(v) to slip, come off, to strip, peel, take off."
Come off,ဖလောတ်,"(v) to slip, come off, to trip peel, take off."
Come on!,စံၜတ်,ကၠုၚ်စံ(မ်) (v) come on!
Come out,တိတ်,"1 (v) to go, come out, issue, emerge, be produce, leave, move away, reach the end of.    ကွဳပၟတ်အာဍုၚ်အၚ်ဝ နူဂယးဒ္စာံနာဍဳတိတ်နူဍုၚ်လ္ဂုၚ်ရောၚ် (v) the train for Mandalay leaves Rangoon at eight o’clock in the morning.    စိုတ်တိတ်ဗၠး (v) emancipation, release.    ဍေံပလက်တိတ်ကွေံ(ဟ်) (v) he is sweating hard.    ဒဴတိတ် (v) to run away, flee.    ပ္တိတ် (v) to produce.    ပ္တိုဟ်တိတ် (v) to discharge pus, the pus come out.    ပလက်တိတ် (v) to sweat, the sweat come out.    ပ္ဍဲဍုၚ်မန်ဗၟာဝိုဟ်ကၠောန်စက္ခူ တန်ဒှ်တိတ်မာန်လေဝ် တိတ်မာန်ဏောၚ် (v) it may be possible for paper pulp to be produced in Burma.    ယီုတိတ် (v) to breathe out. [opp.] ယီုလုပ်။    လိက်ဗွဟ်မန်အုပ်ဒုတိယတိတ်ဣရဟာ (v) has the second part of the Mon Reader come out yet?    သလောတ်တိတ် (v) to come out, be dislodged.    သြောံတိတ်မူစိရော (v) how much paddy do you grow?    တိတ်အာနူကွာန်လၟုဟ်ဂှ် (v) he is leaving the village now.    တိတ်အာနူတၞံဝိဂှ် (v) moved away from the fig tree."
Come out of confinement.  ဒတိတ်  to put forth,တိတ်သ္ၚိပၟတ်,(v) {of a woman} come out of confinement. [Der.] ဒတိတ် (v) to put forth.
Come out of the socket.  တလှ်။,ကလှ်,"(v) to be flung out, to break off, come out of the socket. [id] တလှ်။"
Come out with force ,ထ္ဍိုၚ်,3 (v) come out with force {as water comes through a hole}.
Come out with force.  ခ္ဍိုၚ်၊ ထ္ဍိုၚ်၊ ထ္ဍိုၚ်တိတ်။,ခဍိုၚ်,1 (v) come out with force. [id] ခ္ဍိုၚ်၊ ထ္ဍိုၚ်၊ ထ္ဍိုၚ်တိတ်။
Come out with force.  ထ္ဍိုၚ်၊ ထ္ဍိုၚ်တိတ်။,ခ္ဍိုၚ်,1 (v) come out with force. [id] ထ္ဍိုၚ်၊ ထ္ဍိုၚ်တိတ်။
Come over here,ဆုဲ,"ဒၞာဲဂှ်ဗြဲပက်မံၚ် ဆုဲကၠုၚ်ဣဏံညိ (v) it is raining in there, come over here."
Come soon,လေ,"ဇကုကၠုၚ်ပြဟ်ပြဟ် မာန်လေကၠုၚ်ညိ (pn) if you can, please, come soon."
Come soon,လေဝ်,"ဇကုကၠုၚ်ပြဟ်မာန်လေဝ်ကၠုၚ်ညိ (pn) if you can, please, come soon."
Come to,ခဗ,"1 (v) to meet, encounter, come upon, come to, to meet the case. [id] ဂဗ။    အတိုၚ်ဂၠံၚ်ဏံဗှ်ေအာမ္ဂးဗှ်ေဂဗသ္ၚိပိုဲဏောၚ် (v) if you go this road you will come to our house.    အမှုဗီုဏံအဲကေၚ်ဂဗကၠုၚ်တုဲရ (v) I have met with a similar case.    အလဵုပိုဲဂွံဂဗညးသ္ကံရော (v) where shall we meet?    အဲဂဗဒးကၠပ္ဍဲဂြိုပ် (v) I met a tiger in the jungle.    အဲမိက်ဂွံကဵုဗှ်ေဂဗကဵုအပါပိုဲ (v) I should like you to meet my father.    ဂဥုဲဂဗ (n) appropriate remedy. [id] ဂဥုဲဇဗ။    ဗီုမၞိဟ်ဏံမွဲလှ်ေအဲဟွံဂဗ (v) I have never come across any one like him. [Cf.] ဆဵု(ဝ်)။    ဂဗဆဵု (v) to meet.    ဂဗဒဒိုက် (v) to meet with misfortune.    ဂဗဒး (v) to encounter."
Come to,ဂဗ,"(v) meet the case, encounter, come upon, come to, to meet the case. [id] ခဗ၊ ဓဗ။"
Come to,ထဗ,"1 (v) to meet, encounter, come upon, come to, to meet the case. [id] ထ္ဗ။    အတိုၚ်ဂၠံၚ်ဏံမၞးအာမ္ဂး မၞးထ္ဗသ္ၚိပိုဲဏောၚ် (v) if you go along this road you will come to our house.    အမှုဗီုဏံအဲကေၚ်ထ္ဗကၠုၚ်တုဲဣရ (v) I have met with a similar case.    အလဵုပိုဲဂွံထ္ဗညးသ္ကံရော (v) where shall we meet?    အဲထ္ဗဒးကၠပ္ဍဲဂြိုပ် (v) I meet a tiger in the jungle.    အဲမိက်ကဵုမၞး ထ္ဗကဵုအပါပိုဲ (v) I should like you to meet my father.    ဂဥုဲထ္ဗ (n) appropriate remedy.    ဗီုမၞိဟ်ဏံမွဲလှ်ေအဲဟွံထ္ဗ (v) I have never come across anyone like him. [Cf.] ဆဵု။    ထ္ဗဆဵု (v) to meet.    ထ္ဗဒဒိုက် (v) to meet with misfortune.    ထ္ဗဒး (v) to encounter, meet or happen by chance."
Come to,ဒဗ,"(v) to meet, encounter, come upon, come to, to meet the case."
Come to,ဓဗ,"(v) to meet, to meet with, encounter, come upon, come to, to meet the case."
Come to a conclusion,လဝ်စိုတ်,"(v) to make one's mind, come to a conclusion, tend to a view, hold a view. [Cf.] စှ်ေစိုတ်၊ ဖျေံစိုတ်။"
Come to a decision,ဗစာ,"(v) {P. Picaro} to judge, give judgement, come to a decision, to ponder, reflect to consider. [id] ဗ္စာ။"
Come to a new existence,ဝိညာန်ထၞေန်စပ်,(n) come to a new existence.
Come to aid of,ရီုသ္ဘာ်,"[id.] rally round, come to aid of, help."
Come to an end,စိုပ်ကၞောတ်ဂၠံၚ်,"(v) {of road, journey} come to an end, reach the limit."
Come to an end,ဒိုဟ်အိုတ်တၞောတ်,(n) {of villainy} come to an end.
Come to an end,ပိုတ်ဒကုတ်,"(v) be distinct, be lucid, succinct, be decisive, divorce, be divorced, be separated, terminate, cause to stop, come to an end."
Come to an end,ၜိုဟ်သြိုဟ်,"(v) to be cool, at ease, peaceful, comfortable, to be easygoing, come to an understanding, reach a settlement, {of war} come to an end, be relieved, have peace of mind, lack of agency or enthusiasm."
Come to an understanding,ၜိုဟ်သြိုဟ်,"(v) to be cool, at ease, peaceful, comfortable, to be easygoing, come to an understanding, reach a settlement, {of war} come to an end, be relieved, have peace of mind, lack of agency or enthusiasm."
Come to be,ဒှ်အာ,"နာဲဍောတ်ဒှ်အာအ္စာဘာပ္ဍဲသက္ကရာတ်လ္ၚီဒ္စိတ်ကၠံမသုန်စှော်ထပှ်(ဟ်) (v) Nai Dtoot become a school master in nineteen fifty seven. [Cf] foll. And က္တဵုဒှ်(ဟ်)၊ ပဒှ်ကၠုၚ် (v) to come about, come to be, become gradually."
Come to be,သဒှ်ကၠုၚ်,"(v) to come about, come to be, become gradually."
Come to contact with,လုက်,"(v) touch, come to contact with, collide with, to strike against. [id.] လုက်ဒး။ [Cf.] စုက်၊ စပ်၊ ဇီု(မ်)၊ တေက်၊ ဒု၊ ဒး၊ ဒွံ။"
Come to decision,ခစာ,"2 (v) to judge, give judgment, come to decision, to ponder, reflect. [id] ဗ္စာ။    နာဲသ္စာ (n) arbitrator. [id] နာဲဗ္စာ။    သ္ကိုပ်သ္စာ (n) judge. [id] သ္ကိုပ်ဗ္စာ။ [Cf.] ချပ်၊ ဖျေံအသံ(မ်)။"
Come to existence,ကတဵု,"1 ကတဵု(ဝ်) (v) to stand up, get up, rise up. [id] က္တဵု(ဝ်)၊ က္တဵုက္တဵု(ဝ်)။    လဗိုတ်စက္တဵုဒှ် (v) a storm arose. က္တဵုကြီုဇာဒၟံၚ်။   (v) ramp about. [id] က္ဍိုပ်က္တဴတိုန်၊ ဂြိပ်ဂစာန်ဒဝါန်အာ၊ ထ္လာ်တိုန်၊ ဒှ်မနောဒေါသ။    က္တဵုထ္တဴ (v) stand up. [id] နွံကဵုသတ္တိဒုၚ်အဍေဝ်အဍာ၊ ဒုၚ်ဍာ်ဇမၠိၚ်၊ ဒုၚ်လံလံ(အ်)။    က္တဵုဒှ် (v) to come into being, come to existence, materialize, arise, become, be born as.    က္တဵုဒှ်က (v) to become a fish.    က္တဵုဒှ်ဒၟံၚ်ဂတာံထဝ် (n) she was born as a golden carb.    က္တဵုဒှ်ဒၟံၚ်နကဵုဂၟေၚ်ဒၞောဝ် (v) striped.    က္တဵုဒှ်ပ္ဍဲဍုၚ်သွဝ် (v) to born in the deva lokas.    က္တဵုဒှ်ဗွဲသြပပါတိကဇ (v) born without inter-vention of parents.    က္တဵုဒှ်မၞိဟ် (v) to be born.    က္တဵုဒှ်ယဲဗှ်သၞာ (v) pine. [id] ဗှ်ဂၠိုက်ပ္ဍဲစိုတ်။    က္တဵုဒှ်ဟွံမာန် (v) that is impossible. [Cf.] ထ္ကဴ။    [Der.] တဵု(ဝ်) (v) to stand, sow.    က္တဵုနူသ္တိက် (v) to rise from one’s bed, get up.    က္တဵုဗဒှ် (v) to cause to become, create."
Come to existence,က္တဵုဒှ်,"(v) to come into being, come to existence, materialize, arise, become, be born as."
Come to grips with,တၞၚ်တဲ,(v) come to grips with.
