English,Mon,Original_Definition
Son,ကောန်အရၚ်,(n) {own} son.
Son,ကြုံ,ကောန်တြုံ(ဟ်) (n) son.
Son,တြုံ,ကောန်တြုံ (n) son.
Son of a nymphomaniac,ကောန်ဟွံတီအပါ,"(n) {rare} distinguished son of a distinguished mother, {derog} son of a nymphomaniac."
Son-in-law,ခမာန်,ကောန်ဓၟာန် (n) son-in-law.
Son-in-law,ဒၟာန်,(n) son-in-law.
Son-in-law.  ကောန်ဒၟာန်။  ကောန်ခအှ်  daughter-in-law,ကောန်ခမာန်,(n) son-in-law. [id] ကောန်ဒၟာန်။ [Cf.] ကောန်ခအှ်(ဟ်) (n) daughter-in-law.
Son-in-law.  ကောန်ဓၟာန်။,ဓၟာန်,(n) son-in-law. [id] ကောန်ဓၟာန်။
Son-in-law.  ခအှ်၊ ခံါသဳ။,ဒၟာန်,ကောန်ဒၟာန် (n) son-in-law. [Cf] ခအှ်(ဟ်)၊ ခံါသဳ။
Son-in-law.  ခၟာန်၊ ဂၟာန်၊ ဒၟာန်၊ ဓၟာန်။,ကောန်ဓၟာန်,(n) son-in-law. [id] ခၟာန်၊ ဂၟာန်၊ ဒၟာန်၊ ဓၟာန်။
Son-in-law.  ဂၟာန်၊ ဓၟာန်။,ခမာန်,(n) son-in-law. [id] ဂၟာန်၊ ဓၟာန်။
Son-in-law. see ခမာန် ,ဂမာန်,(n) son-in-law. See ခမာန် (n).
Son.  အဆက်၊ ဇာတိ။,ဇာတ်,"1 (n) descent, genealogy, existence, birth, life, caste, social classification as recognized by Hinduism. [id] ဒဒှ်မနွံဒၟံၚ်၊ ဒဒှ်မဂျိုၚ်ဒၟံၚ်။    ကောန်ဇာတ် (n) girl, boy, daughter, son. [Cf.] အဆက်၊ ဇာတိ။"
Song,ဒွက်,"(n) bond, chain, fastening, knot, encircling wall, a wall round anything, bondage, song, music."
Song,ပဏာမ,"(n) act of obeisance, the beginning of the first part of a speech, song, book, etc. bending, salutation, magnitude, extent. [ia] (adj) မှုဲ။"
Sonneratia,ဂၠာ်,"(n) cock-comb flower plant, sonneratia."
Sonneratia acida l. f,တၞံလၟု,"(n) small tree of tidal forests, sour sonneratia, Sonneratia acida L. f."
Sonneratia apetala hamilton buchanan,တၞံကၟေဝ်,"(n) a tree of tidal forests, Sonneratia apetala Hamilton Buchanan."
Sonneratia apetala of symnis,တၞံကမေဝ်,(n) sonneratia apetala of symnis.
Sonneratia apetala of symnis,လၟေဝ်,"(n) sonneratia apetala of Symnis, a kind of small tree rowing in brackish area. Sonneratia alba. [id.] ကမေဝ်။"
Sonneratia l.f.  တၞံလၟု။    တ္ကံလၟု  takoh laemu. [bur. kaw lamu},လၟု,"2 (n) small tree of tidal forests, mangrove, Sonneratia L.f. [id.] တၞံလၟု။    တ္ကံလၟု (n){place-name} Takoh Laemu. [Bur. Kaw Lamu}."
Sonneratia.  တၞံကဴဂၠာ်။,တၞံကဴဂ,(n) sonneratia. [id] တၞံကဴဂၠာ်။
Sonneratra,ကဴဂ,"(n) sonneratra, cock’s comb."
Sonority,ဒဒှ်မနွံကဵုသြဇာရမျှာၚ်,(n) sonority.
Sons and daughters,ကောန်ဇာတ်,"(n) girl, daughter, son, sons and daughters, offspring, children."
Sons and daughters should show respect towards their parents.  သ္ပယွံသွံ။  ဒည၊ ယိုက်ဒိုက်၊ ရဴဂဴ၊ ရောံ၊ ရှ်ေသှ်ေ။,ယွံသွံ,ကောန်ဇာတ်သ္ဒးယွံယာဲတဏောၚ် (v) sons and daughters should show respect towards their parents. [id.] သ္ပယွံသွံ(အ်)။ [Cf.] ဒည၊ ယိုက်ဒိုက်၊ ရဴဂဴ၊ ရောံ(မ်)၊ ရှ်ေသှ်ေ(ဟ်)။
Sons and grandsons who would look after parents,အထံက်ကောန်အထံက်စဴ,(n) sons and grandsons who would look after parents.
Soon,ခြာဟွံလံ,(adv) soon.
Soon,ဟွံလံဏီ,"(adv) soon, in the near future, recently. [id.] ဟွံလံအှ်ေ(ဟ်)၊ လၟုဟ်ညိကဵု(မ်)။"
Soon.  ဗွဲပရှ်၊ နဒဒှ်မဟွံဆိုအ်ဆေၚ်၊ နဒဒှ်မဟွံဒေါံဒဝ်၊ မွဲဒမြိပ်။ ပြဟ်ပြဟ်ပြေဟ်ပြေဟ်  promptly,ဗွဲမပြဟ်,"(adv) quickly, rapidly, immediately, speedily, at once, soon. [id] ဗွဲပရှ်၊ နဒဒှ်မဟွံဆိုအ်ဆေၚ်၊ နဒဒှ်မဟွံဒေါံဒဝ်၊ မွဲဒမြိပ်။ ပြဟ်ပြဟ်ပြေဟ်ပြေဟ် (adv) promptly,  speedily. [id] နဒဒှ်ဗွဲမမြက်စာ။"
Soot,ဒြိၚ်,"(n) soot, sooty deposit on bottom of cooking-pots. [id] ဒြိၚ်ထၟာဲ(ယ်)။ [Cf.] အိက်ယက်၊ ဂြိၚ်၊ မဳမာနာၚ်။"
Soot,ယက်,အိက်ယက် (n) soot.
Soot,လၟဳမာနာၚ်,"(n) soot, soot deposited above hearth {ဖဴ (n) kitchen}. [Cf.] အိက်ယက်၊ ဂြိၚ်၊ မဳမာနာၚ်။"
Soot deposited above hearth .  အိက်ယက်၊ ဂြိၚ်၊ မဳမာနာၚ်။,လၟဳမာနာၚ်,"(n) soot, soot deposited above hearth {ဖဴ (n) kitchen}. [Cf.] အိက်ယက်၊ ဂြိၚ်၊ မဳမာနာၚ်။"
Soot deposited above hearth ဖဴ။  အိက်ယက်၊ ဂြိၚ်၊ မဳလၟာ၊ မဳလၟာၚ်နာၚ် လၟဳမာ၊ လၟဳလၟာ။,မီမာနာၚ်,(n) soot deposited above hearth ဖဴ။ [Cf.] အိက်ယက်၊ ဂြိၚ်၊ မဳလၟာ၊ မဳလၟာၚ်နာၚ် လၟဳမာ၊ လၟဳလၟာ။
Soot.  ဂြိၚ်၊ မဳမာနာၚ်။,အိက်ယက်,(n) soot. [Cf.] ဂြိၚ်၊ မဳမာနာၚ်။
Soothe-sayer,ဟောရာ,"(n) [Skt.] astrology, soothe-sayer, astrologer."
Sooty deposit on bottom of cooking-pots.  ဂြိၚ်ထၟာဲ။  အိက်ယက်။  မဳမာနာၚ်  sooty deposit on the rack placed above a fireplace,ဂြိၚ်,(n) sooty deposit on bottom of cooking-pots. [id] ဂြိၚ်ထၟာဲ။ [Cf.] အိက်ယက်။ [Var.] မဳမာနာၚ် (n) sooty deposit on the rack placed above a fireplace.
Sooty deposit on bottom of cooking-pots.  ဒြိၚ်ထၟာဲ။  အိက်ယက်၊ ဂြိၚ်၊ မဳမာနာၚ်။,ဒြိၚ်,"(n) soot, sooty deposit on bottom of cooking-pots. [id] ဒြိၚ်ထၟာဲ(ယ်)။ [Cf.] အိက်ယက်၊ ဂြိၚ်၊ မဳမာနာၚ်။"
Sooty.  မကၠေဝ်ဒၟံၚ်ကဵုဂြိၚ်၊ မဂၠုလမ္စံက်ဒၟံၚ်။,မနွံဒၟံၚ်ကဆံၚ်မဳမာနာၚ်ခြပ်ဒၟံၚ်,(adj) sooty. [id] မကၠေဝ်ဒၟံၚ်ကဵုဂြိၚ်၊ မဂၠုလမ္စံက်ဒၟံၚ်။
Sooty.  မကၠေဝ်ဒၟံၚ်ဂြိၚ်၊ မဂၠုလမ္စံက်ဒၟံၚ်။,မနွံကဆံ့ၚ်မဳမာနာၚ်ခြပ်ဒၟံၚ်,(adj) sooty. [id] မကၠေဝ်ဒၟံၚ်ဂြိၚ်၊ မဂၠုလမ္စံက်ဒၟံၚ်။
Sophist,မၞိဟ်သဳကၠဳကယျာန်စာန်စး မပ္တိုန်ထ္ၜးကဵုဂလာန်ခၠေဝ်ပလန်ဟွံဍာံပြ,(n) sophist.
Sophisticated,က္ဍိုက်ပေၚ်ကဵုကဆံၚ်မၞိဟ်,"(v) word wise, sophisticated."
Soporific,ဂဥုဲတိက်,(n) soporific.
Sorcerer,ဂမုဲ,"2 (n) witch, sorcerer, afflicting victims with wasting diseases and seen at night as will-of-the-wisp. [id] ဂၟုဲ။    ဂၟုဲဂၚ် (n) luminescence in brackish waters seen at night. [Cf.] အ္စာပယောဂ။ [Var.] ဃမုဲ၊ ဗၟုဲ။"
Sorcerer,ဃမုဲ,"(n) witch, sorcerer, afflicting victims with wasting disease and seen at night as will-of-the-wisp. [id] ဂၟုဲ။ [Cf.] အ္စာပယောဂ၊ ဗၟုဲ။"
Sorcerer,ဗမုဲ,"(n) witch, sorcerer, afflicting victims with wasting disease and seen at night as will-of-the-wisp. [id] ဗၟုဲ(ယ်)။ [Cf] အ္စာပယောဂ၊ ဂၟုဲ(ယ်)၊ ဃမုဲ(ယ်)။"
Sorcerer,ဗမုယ်,"(n) witch, sorcerer, afflicting victims with wasting disease and seen at night as will-of-the-wisp. [id] ဗၟုဲ(ယ်)။ [Cf] အ္စာပယောဂ၊ ဂၟုဲ(ယ်)၊ ဃမုဲ(ယ်)။"
Sorcerer,ဗၟုဲ,"(n) witch, sorcerer, afflicting victims with wasting disease and seen at will-of-the-wisp. [Cf.] အ္စာပယောဂ၊ ဂၟုဲ၊ ဃမုဲ။"
Sorceress.  ဗၟုဲၝောံ၊ အ္စာမှဝ်ၝောံ။,ဗၟုဲ,ဗၟုဲၝောံ(အ်) (n) sorceress. [id] ဗၟုဲၝောံ(အ်)၊ အ္စာမှဝ်ၝောံ(အ်)။
Sorcery,ကွတ်မိစ္ဆာ,"(n) magic, sorcery, enchantment. [id] ကွတ်ဂဥုဲ(ယ်)၊ မှဝ်။"
Sorcery,ကွတ်အ္စာမှဝ်,"(n) sorcery, spiritualism. [id] ကွတ်အ္စာဂၠံၚ်လ္ပာ်ဖာအသၟဝ်၊ ကွတ်ဂဥုဲ(ယ်)၊ ကွတ်မလေပ်ကော်ဝိညာန်၊ ကွတ်မိစ္ဆာ၊ ကွေတ်ဝါဒဝိညာဏ။"
Sorcery.    အ္စပယောဂ  wizard.  means,ပယောဂ,"(2) (n) [L.F] magical powers, witchcraft, sorcery.    အ္စပယောဂ (n) wizard. [P.] means, instrument."
Sore,ခရ,"2 (n) discharging lesion, sore, ulcer, burn scald. [id] သရ။    ယဲသရ (n) ulcer.    [Der.] သ (v) to ulcerate."
Sore,ယဲသြ,"(n) sore, ill and sore, ulceration. [id.] ယဲသရ။"
Sore,လ္တေၚ်က္တဵု,"(v) {of muscles} be stuff, sore, be flighty, be salacious."
Sore,သရ,"1 (n) discharging lesion, sore, ulcer, burn, scald.    ယဲသရ (n) ulcer. [Var.] ခရ၊ ပၞေတ်၊ သရသရေန်၊ သြ။"
Sore,သြ,"1 (n) sore, discharging lesion, ulcer, burn scald.    ယဲသြ (n) ulcer."
Sore flaw,ပဏေတ်,"ပၞေတ်သရ (n) sore flaw, defect. [Var.] ပၞေတ်။"
Sore gruel.  မဒလေံတိုန်။,မဒလောံတိုန်,"(adj) {သၞော်(က်) (v) itch}, sore gruel. [id] မဒလေံတိုန်။"
Sore throat,ယဲကံ,"(n) sore throat, any disease of the throat."
Sorely,ဗွဲမသ္ကာတ်မြဟ်,"(adv) keenly, sorely, violently. [id] နဒဒှ်မထတ်သ္ကာတ်ပ္ဍဲစိုတ်၊ ဗွဲမဂၠိုၚ်၊ အဓမ္မ။"
Sorrow,ယဲပူမှ်,"(n) sorrow, mourning. [id.] စၟတ်သမ္တီဒဒှ်မလေၚ်ဇွောဝ်အောန်စိုတ်ဂၠိုက်သ္ၚောံ(မ်)၊ ပွမဂၠိုက်သ္ၚောံအောန်စိုတ်၊ ပွမလရိုအ်ဂတေဝ်လေၚ်ဇွောဝ်။"
Sorrow or discomfort.  ဒဒိုက်။ ဒဒှ်မဂိက္တာန်။ ဒဒှ်မဂိယဲ။ ဒုက္ခ။ ဓဒိုတ်။ ဝေဒနာ။,အဒိန်အဝ,"(n) [P. adinavo] distress, suffering, evil result or consequence, serious danger or difficulty, great pain, sorrow or discomfort. [id.] ဒဒိုက်။ ဒဒှ်မဂိက္တာန်။ ဒဒှ်မဂိယဲ။ ဒုက္ခ။ ဓဒိုတ်။ ဝေဒနာ။"
Sorrow.  ဒဒှ်မဂၠိုက်ဟောံလေၚ်ဇွောဝ်၊ ယွာံ၊ လွာံ၊ လၞီ။,ပရိဒေဝ,"(n) [P.] lamentation, wailing, grief, sorrow. [id] ဒဒှ်မဂၠိုက်ဟောံလေၚ်ဇွောဝ်၊ ယွာံ(မ်)၊ လွာံ(မ်)၊ လၞီ(မ်)။"
Sorrowful.  အောန်စိုတ်၊ မဂြံၚ်ဂြ၊ ဟောံဇြ။,မအောန်စိုတ်,မအောန်စိုတ်လေၚ်ဇွောဝ် (adj) sorrowful. [id] အောန်စိုတ်၊ မဂြံၚ်ဂြ၊ ဟောံဇြ။
Sorrowfully,နဒဒှ်မအောန်စိုတ်လေၚ်ဇွောဝ်,(adv) sorrowfully.
Sort,ဂကူ,"(n) race, nation, nationality, kind, family, kin, sort, {of people} type, character."
Sort,တဒှ်,"(n) state, condition, circumstances status, rank, position, sort, kind, (the) fact (that}. [id] ဒဒှ်။"
Sort,ဒဒှ်,"(n) happening, occurrence, episode, event, becoming, stage, condition, circumstance, being, becoming,  status, rank, position, sort, kind, {the} fact {that}."
Sort,ပကာရ,"(n) [P.] sort, kind, way, manner."
Sort,ပက္ကရ,"(n) [P. pakaro] sort, kind, manner."
Sort,ပြကာ,"(n) [Skt. Prakara] kind, sort, [esp] as quantifier for precious things."
Sort,ဗီု,"(n) picture, printing type, pattern, manner, kind, sort, fiction."
Sort,ဗိုမ်,"(n) picture, printing type, pattern, manner, kind, sort, fiction."
Sort,ယျၚ်,"1 (n) [Siam] kind, sort."
Sort,သာ်,"2 (n) colour, kind, sort, form appearance, general quantifier.    ကွိၚ်ကွိုက်နာနာသာ်(က်) (n) instruments of various kinds.    စလန်သာ်ထဝ် (n) golden sandalwood.    ပသာ်(က်) (n) what kind of.    ဗရဳပန်သာ်(က်) (n) the four requisites for monastic life.    မွဲသာ်လေဝ်ဟွံမွဲ(ယ်) (n) there was nothing there.    မွဲသာ်ဟွံဆဵု(ဝ်) (n) I found nothing.    ကွဲသာ်ၜါရာနွံလေဝ် (n) there is something. [Var.] သ္ၚေက်။ [Cf.] အရံၚ်၊ ဂကူ၊ ဗတ်၊ ဗီု(မ်)၊ ဗွဲ(ယ်)၊ သောၚ်။    [Der.] သ္ၚေက် (n) green colour."
Sort,သာက်,"2 (n) colour, kind, sort, form appearance, general quantifier.    ကွိၚ်ကွိုက်နာနာသာ်(က်) (n) instruments of various kinds.    စလန်သာ်ထဝ် (n) golden sandalwood.    ပသာ်(က်) (n) what kind of.    ဗရဳပန်သာ်(က်) (n) the four requisites for monastic life.    မွဲသာ်လေဝ်ဟွံမွဲ(ယ်) (n) there was nothing there.    မွဲသာ်ဟွံဆဵု(ဝ်) (n) I found nothing.    ကွဲသာ်ၜါရာနွံလေဝ် (n) there is something. [Var.] သ္ၚေက်။ [Cf.] အရံၚ်၊ ဂကူ၊ ဗတ်၊ ဗီု(မ်)၊ ဗွဲ(ယ်)၊ သောၚ်။    [Der.] သ္ၚေက် (n) green colour."
Sort,သောၚ်,"3 (n) kind, sort, way.    ဗှ်ေထေၚ်အဲမၞိဟ်သောၚ်လဵုရော (n) what sort of fellow do you think I am?    ဗှ်ေထေၚ်သောၚ်ဂှ်(ဟ်) (n) do you think so? [Cf.] အခိုက်၊ ဂကူ၊ ဗီု(မ်)၊ ဗွဲ(ယ်)၊ သာ်(က်)။"
Sort,အဇာ,"(n) substitution, kind, sort, species, variety, class."
Sort of vallisneria.  ဗ္ကာံ။    ဗ္ကာံၜဳ  plankton,ဗကာံ,"1 (n) a kind of water weed, species of vallisneria, sort of vallisneria. [id] ဗ္ကာံ(မ်)။    ဗ္ကာံၜဳ (n) plankton."
Sort of vallisneria.  ဗ္ကာံ။    ဗ္ကာံၜဳ  plankton,ဗကာမ်,"1 (n) a kind of water weed, species of vallisneria, sort of vallisneria. [id] ဗ္ကာံ(မ်)။    ဗ္ကာံၜဳ (n) plankton."
Sort out,သ္ပာ်ပရး,"(v) to separate, sort out."
Sought refuge in the assembly,မံဂြံသၚ်,(v) sought refuge in the assembly.
Sought refuge in the doctrine,မံဂြံဓဝ်,(v) sought refuge in the doctrine.
Soul,မနော,"(n) [LF] [P.] mind, mentality, attitude, thought, soul."
Soul.  စိုတ်၊ မနော။,ဝိညာန်,"(n) [LF] incorporeal components of personality, consciousness, spirit, soul. [Cf.] စိုတ်၊ မနော။"
Soulful.  မနွံကဵုဓါတ်စိုတ်ဇၞော်ဇၞော်။,မနွံကဵုစိုတ်ဇၞော်ဇၞော်,(adj) soulful. [id] မနွံကဵုဓါတ်စိုတ်ဇၞော်ဇၞော်။
Sound,စံ,"စမ် (v) to touch, feel, probe, sound, to try, assay, adverbial with imperatives, indicative of mild exhortation."
Sound,ဒမြု,"(n) sound, noise, loud noise."
Sound,ဖရု,"(n) sound, noise, loud noise."
Sound,ဗရု,"(n) sound, noise, loud noise."
Sound,ရု,"1 (n) sound, noise, tumult."
Sound,ရမျှာၚ်,"(n) voice, vocal or musical sound, sound."
Sound,ရမ္သာၚ်,"(n) sound, voice."
Sound,သုတိ,"(n) [P.] sense of hearing, sound."
Sound,သဒ္ဒ,"(n) [P.] sound, noise, voice, language."
Sound,သဒ္ဒါ,"(n) [P.] meaningful speech, sound, word, term, grammar, esp. Pali grammar."
Sound,အခြၚ်,"(n) conditions, circumstance, situation, state, status, sound."
Sound,အသံ,"အသံ(မ်) 1 (n) edict, government order, verdict, authority, ability of influence events, sound, a kind of medicinal plant.  အဲအသံနွံစညိညကီုရ (n) I have a little influence.   တိတ်အသံ (v) to issue an order.   ဖျေံအသံ (v) to give judgement.   [Cf.] third sense, ညာန်၊ ပလေဝ်၊ ဗရု၊ အသံပလေဝ် (n) loud noise. [id] အသံကံမၠေဝ်။"
Sound,အသံဗရု,"(n) sound, a sound of noise."
Sound a risen,တုတ်,"2 (v) sound a risen, to whistle, hoot.    ကွဳပၟတ်တုတ် (v) to train sounded its whistle. [Cf.] ပျတ်။"
Sound forth,ဓမြိၚ်,"(v) to rumble, sound forth, make a noise."
Sound of a footstep.  ခရေပ်  to twinkle,ခြေပ်,"(n) sound of a footstep. [Der.] ခရေပ် (v) to twinkle, to wink."
Sound of spiting,ပြေတ်,(n) sound of spiting.
Sound of stabbing with a dagger,ပြောတ်,(n) sound of stabbing with a dagger.
Sound of the blowing wind,ဗရုကျာ,(n) sound of the blowing wind.
Sound of the soft mass fall down,ဗြက်,(n) sound of the soft mass fall down.
Sound one hears,သဒ္ဒါရီု,"(n) sound one hears, melodious sound."
Sound out,ဂၠာံဆီ,"(v) feel the pulse, sound out, feel the pass of."
Sound out,သၟာန်ဇာန်,"(v) ask, inquire, sound out, question."
Sound.  to cause to sound.  တမြဝ်။  ဗြုတမြဝ်။,ဗြု,"ဂဂဵုဗြု (v) it thundered, [id] တမြဝ်။ [Var.] ဗြုတမြဝ်။ [Cf] ပြိၚ်၊ ပလေဝ်။ [Der.] ဗရု (n) sound. (v) to cause to sound. [id] တမြဝ်။ [Var.] ဗြုတမြဝ်။"
Sounding the gone and issuing announcements,ဂေတ်တက်မံၚ်,"(v) {of public crier} make the rounds, sounding the gone and issuing announcements."
Soundly.  နဒဒှ်မဖဲသ္တိတ်ချိုတ်ချိုတ်ပၠိုတ်ပၠိုတ်။,နဒဒှ်မဂွံမြဟ်ချိုတ်ချိုတ်ပၠိုတ်ပၠိုတ်,(adv) soundly. [id] နဒဒှ်မဖဲသ္တိတ်ချိုတ်ချိုတ်ပၠိုတ်ပၠိုတ်။
Soundness,ဒဒှ်မဂွံမြဟ်ချိုတ်ချိုတ်ပၠိုတ်ပၠိုတ်,(n) soundness.
Soundproof.  မနွံကဆံၚ်ရမျှာၚ်တိတ်လုပ်ဟွံဂွံ။,မနွံကဆံၚ်ရမျှာၚ်ဟွံရိုၚ်,(adj) soundproof. [id] မနွံကဆံၚ်ရမျှာၚ်တိတ်လုပ်ဟွံဂွံ(အ်)။
Soup,သွဍာ်ဂဂံ(မ်),"(n) soup, broth, kind of soup with heavy peppery seasoning. [Cf.] prec."
Soup,သွဍာတ်ဍာတ်,"(n) soup, curry containing liquid, a kind of thin soup. [Cf.] foll. [Syn.] သွဍာ်ဍာ်(က်)၊ သွသြောတ်။"
Soup dish,ပ္ၚာန်သောတ်သွ,"(n) soup dish, soup plate. [id] ပ္ၚာန်သွသောတ်။ [Cf.] ခရော်(က်)၊ ခေါ်(က်)။"
Soup plate.  ပ္ၚာန်သွသောတ်။  ခရော်၊ ခေါ်။,ပ္ၚာန်သောတ်သွ,"(n) soup dish, soup plate. [id] ပ္ၚာန်သွသောတ်။ [Cf.] ခရော်(က်)၊ ခေါ်(က်)။"
Soup spoon,ဇန်သောတ်သွ,(n) soup spoon.
Sour gruel,ဒလောံ,"ဒလောံ(မ်) (n) a kind of jasmine, a kind of creeper, jasminum pubescens will denow. [Cf] ဒလုံ(မ်) (n) telum supra, sour gruel."
Sour gruel.  ဍာ်သံ။,ဍာ်ဗဳလၚ်,(n) [P.] sour gruel. [id] ဍာ်သံ(မ်)။
Sour milk,ဍာ်တှ်ဗ္စး,"(n) sour milk, curds, curdled-milk, yogurt, yoghurt. [Cf.] ဒိၚ်၊ ဓံ(မ်)။"
Sour milk,သအုတ်,ဍာ်တှ်သ္အုတ် (v) sour milk.
Sour pickle.  ဗ္စး။    ဍာ်ခစး  sour sauce.    ဍာ်တှ်ခစး  sour milk.    ဖျး  to be sour.    သတ်ခစး  sour fruit.     ဖျး  to be sour,ခစး,"1 (n) sourness, sour substance, sour pickle. [id] ဗ္စး။    ဍာ်ခစး (n) sour sauce.    ဍာ်တှ်ခစး (n) sour milk.    ဖျး (v) to be sour.    သတ်ခစး (n) sour fruit.    [Der.] ဖျး (v) to be sour."
Sour pickle.  ဗ္စး။    သတ်ဗ္စး  sour fruit.  ခ္စး။     ဖျး  to be sour.    ဍာ်တှ်ဗ္စး  sour milk.    ဍာ်ဗ္စး  soya sause,ဗစး,"1 (n) sourness, sour substance, sour pickle. [id] ဗ္စး။    သတ်ဗ္စး (n) sour fruit. [Cf] ခ္စး။    (Der) ဖျး (v) to be sour.    ဍာ်တှ်ဗ္စး (n) sour milk.    ဍာ်ဗ္စး (n) soya sause."
Sour sonneratia,တၞံလၟု,"(n) small tree of tidal forests, sour sonneratia, Sonneratia acida L. f."
Sour substance,ခစး,"1 (n) sourness, sour substance, sour pickle. [id] ဗ္စး။    ဍာ်ခစး (n) sour sauce.    ဍာ်တှ်ခစး (n) sour milk.    ဖျး (v) to be sour.    သတ်ခစး (n) sour fruit.    [Der.] ဖျး (v) to be sour."
Sour substance,ဗစး,"1 (n) sourness, sour substance, sour pickle. [id] ဗ္စး။    သတ်ဗ္စး (n) sour fruit. [Cf] ခ္စး။    (Der) ဖျး (v) to be sour.    ဍာ်တှ်ဗ္စး (n) sour milk.    ဍာ်ဗ္စး (n) soya sause."
Sour variety of mango,ကြုက်ယ,"(n) inferior, sour variety of mango."
Sour-sop,သတ်မြိုတ်က္ၜၚ်,"(n) bullock's heart, ox-heart, sour-sop, sour-sop fruit. [id.] သတ်မြိုတ်ဒူရေန်။"
Sour-sop fruit.  သတ်မြိုတ်ဒူရေန်။,သတ်မြိုတ်က္ၜၚ်,"(n) bullock's heart, ox-heart, sour-sop, sour-sop fruit. [id.] သတ်မြိုတ်ဒူရေန်။"
Source,တံရိုဟ်,"(n) root, origin, etymon, etymology, investment, capital, source, base."
Source,အဒိ,"(n) [P. adi] beginning, starting point, start, source, origin."
Source of danger,ဒစုက်ဇလသၞ,"(n) danger, source of danger."
Sourness,ခစး,"1 (n) sourness, sour substance, sour pickle. [id] ဗ္စး။    ဍာ်ခစး (n) sour sauce.    ဍာ်တှ်ခစး (n) sour milk.    ဖျး (v) to be sour.    သတ်ခစး (n) sour fruit.    [Der.] ဖျး (v) to be sour."
Sourness,ဗစး,"1 (n) sourness, sour substance, sour pickle. [id] ဗ္စး။    သတ်ဗ္စး (n) sour fruit. [Cf] ခ္စး။    (Der) ဖျး (v) to be sour.    ဍာ်တှ်ဗ္စး (n) sour milk.    ဍာ်ဗ္စး (n) soya sause."
Sourness.  ဒဒှ်မသ္ကဵုဖျးအာ၊ ဒဒှ်မသ္ကဵုအုတ်ဖျးအာ။,ဒဒှ်မဖျးကၠုၚ်,(n) sourness. [id] ဒဒှ်မသ္ကဵုဖျးအာ၊ ဒဒှ်မသ္ကဵုအုတ်ဖျးအာ။
Soursop,မြိုတ်,"(n) custard-apple, soursop, Annona muricata, bullock's heart. [id.] မြိုတ်က္ၜၚ်၊ မြိုတ်ဒူရေန်။"
South,ဒိုဟ်ဗုဒ္ဓဝါ,(n) south.
South,ဒိုဟ်သမၠုၚ်ကျာ,(n) south.
South east post.  ဒယိုၚ်ခရံၚ်။,ခယိုၚ်,ဒယိုၚ်ကလော် (n) south east post. [Syn.] ဒယိုၚ်ခရံၚ်။
South-east,အနဲ,"(n) [colloq] (Skt. agneya) south-east, a kind of small bird that has a pleasant sound. [id.] အဂၞဲ၊ ဒိုဟ်အဂၞဲ။"
South-east post,ခယိုၚ်,"ဒယိုၚ်ခရံၚ် (n) south-east post, in which clan spirit ကလော်(က်) resides. [Syn.] ဒယိုၚ်ကလော်(က်)။"
South-east post in which clan spirit ကလော် resides,ဒယိုၚ်ခရံၚ်,"(n) south-east post in which clan spirit ကလော် resides, post in the south-east corner. [Syn.] ဒယိုၚ်ကလော် (n) it is the post in the south-east corner on which the ကလော် spirit basket is hang."
South-east post.  ဒယိုၚ်ခရံၚ်။,ဒယိုၚ်ကလော်,(n) south-east post. [Syn.] ဒယိုၚ်ခရံၚ်။
South-west.  ဒိုဟ်ဏေရတိ။,ဏေရတိ,(n) [LF.] south-west. [id] ဒိုဟ်ဏေရတိ။
South-west.  ဒိုဟ်နေရတိ။,နေရတိ,(n) [L.F] [Skt. nairrti] south-west. [id] ဒိုဟ်နေရတိ။
South-west.  နေရတိ၊ ဒိုဟ်နေရတိ။,နိရတိ,(n) [LF] south-west. [id] နေရတိ၊ ဒိုဟ်နေရတိ။
South-west.  နေရတိ၊ ဒိုဟ်ပလိုတ်သမၠုၚ်ကျာ၊ မဆေၚ်စပ်ကဵုဒိုဟ်ပလိုတ်သမၠုၚ်ကျာ။,ဒိုဟ်ေနရတိ,(n) south-west. [id] နေရတိ၊ ဒိုဟ်ပလိုတ်သမၠုၚ်ကျာ၊ မဆေၚ်စပ်ကဵုဒိုဟ်ပလိုတ်သမၠုၚ်ကျာ။
South.  southern.  မဆေၚ်စပ်ကဵုဒိုဟ်သမၠုၚ်ကျာ။,သမၠုၚ်ကျာ,(n) south. (adj) southern. [id.] မဆေၚ်စပ်ကဵုဒိုဟ်သမၠုၚ်ကျာ။
South.  သမၠုၚ်ကျာ။,သၠုၚ်ကျာ,(n) south. [Syn.] သမၠုၚ်ကျာ။
Southeast.  ဒိုဟ်ဂၞဲ။  အနဲ,အဂၞဲ,(n) [Skt. agneya] southeast. [id.] ဒိုဟ်ဂၞဲ။ [Syn.] အနဲ
Southern cross,စၞံၚ်ကရောဲ,(n) Southern cross.
Southern cross,သၞံၚ်ကရောဲ,(n) Southern Cross.
Southern.  မဒှ်လ္ပာ်ဒိုဟ်သမၠုၚ်ကျာ။,မနွံလ္ပာ်ဒိုဟ်သမၠုၚ်ကျာ,(adj) southern. [id] မဒှ်လ္ပာ်ဒိုဟ်သမၠုၚ်ကျာ။
Sovereign,တလ,"တၠညး (n) His Majesty, also His Honour, Your Honoou, King, sovereign."
Sovereign,တၚ်ကာ,"ထဝ်တၚ်္ကာ (n) gold coin, sovereign."
Sovereign,တၚ်္ကာ,"ထဝ်တၚ်္ကာ (n) gold coin, sovereign."
