English,Mon,Original_Definition
Knit.  ပၠီ၊ ၜန်။,ခတောဲ,"3 (v) knit.    ခတောဲဇုက် (v) to twist fibres into single strand rope, knit. [Cf.] ပၠီ(မ်)၊ ၜန်။"
Knob,တမောံ,"2 တမောမ် (n) stud, knob, button. [id] တၟောံ(မ်)။    တၟောံတဲ (n) cuff-links.    တၟောံဗိုတ် (n) knob surmounting pagoda or tiered roof.    တၟောံသြိုဟ် (n) button, brooch. [Cf.] ပ္ၚန်။ [Var.] ပၟောံ(မ်)။"
Knob,ပီု,"(n) bump, lump, knob, knot, node, protuberance."
Knob,ပိုမ်,"(n) bump, lump, knob, knot, node, protuberance."
Knob of the door,ပီုတရၚ်,(n) knob of the door.
Knob of tree,ပီုဆု,(n) knob of tree.
Knobbly,မပဵုတိတ်ဒၟံၚ်,(adj) knobbly.
Knock,ခဍေံ,"1 ခဍေံ(ဟ်) (v) knock, to knock the head by hand. [id] ခ္ဍေံ(ဟ်)၊ ခ္ဍေံဃံက်။ [Var.] ဃံက်။"
Knock,ခ္ဍေဟ်,"1 (v) knock, to knock the head by hand. [id] ခ္ဍေံ(ဟ်)၊ ခ္ဍေံဃံက်။ [Var.] ဃံက်။"
Knock,ဒတုံဖျေံ,"(v) to put, knock, down."
Knock down,ခတုံ,"ဒတုံဖျေံ(ဟ်) (v) to put, knock down."
Knock out,တက်ဍံ,"တက်ဍအ် (v) to hammer loose, knock out."
Knot,ဂွက်,"1 (n) bond, chain, fastening, knot, encircling wall. [id] ဒွက်။    ဒွက်သံၚ်သာ (n) the bonds of transmigration.    ဒွက်သော် (n) chignon. [Cf.] first sense, ကၞေၚ်၊ ဇုက်။ second sense, ဗဝိုၚ်၊ ဗိုၚ်။    [Der.] ဒက် (v) compose."
Knot,တိုၚ်ဍာ်,(n) knot.
Knot,ဒွက်,"(n) bond, chain, fastening, knot, encircling wall, a wall round anything, bondage, song, music."
Knot,ပီု,"(n) bump, lump, knob, knot, node, protuberance."
Knot,ပိုမ်,"(n) bump, lump, knob, knot, node, protuberance."
Knot grass,ဍုတ်စာၚ်ဍေဝ်,"(n) knot grass, Polygonum aviculare."
Knot grass,ဝုန်က,"(n) knot grass, Polygonum aviculare."
Knot in wood.  တၚ်ဆု၊ တၞဟ်ဆု။,မတ်ဆု,(n) knot in wood. [Syn.] တၚ်ဆု၊ တၞဟ်ဆု။
Knot in wood.  တၞဟ်ဆု။,ဆု,တၚ်ဆု (n) knot in wood. [id] တၞဟ်ဆု။
Knot in wood.  မတ်ဆု။,တၚ်ဆု,(n) knot in wood. [Syn.] မတ်ဆု။
Knot of hair tied on the head,ဒွက်သော်,"(n) chignon, the knot of hair on a woman’s head, knot of hair tied on the head."
Knot of hair worn by men.  ဗီုသော်။  ဂၠောန်လၟု၊ ဒွက်သော်။,သော်ယံၚ်,"(n) coiled or knotted hair, hair-knot, topknot worn by men, hairdo, style of hair dress used by young children with topknot, fringe round head, and lower part of back head shave, knot of hair worn by men. [id.] ဗီုသော်(က်)။ [Cf.] ဂၠောန်လၟု၊ ဒွက်သော်(က်)။"
Knot.  တၞဟ်ဆု။,ဆု,မတ်ဆု (n) knot. [Var] တၞဟ်ဆု။
Knotty,ကြာန်,"(v) to be gnarled, twisted, crossgrained, knotty, tangled, be unruly, act thoughtlessly. [Cf.] ထုဲ(ယ်)။"
Knotty,မထုဲဂရုဲ,"(adj) complicated, knotty."
Know,ကၠိုဟ်,"1 (v) understand, know, comprehend, to know thoroughly, to understand thoroughly.    (adj.) whole, through."
Know,တီကၠုၚ်,"(v) know, come to know."
Know,တီကၠုၚ်,"(v) know, come to know."
Know,တီညာတ်,"(v) understand or see clearly, know, comprehend, know {some one} well, to be acquainted with."
Know  well,တီညာတ်,"(v) understand or see clearly, know, comprehend, know {some one} well, to be acquainted with."
Know completely,ကၠိုဟ်ချိုတ်ချိုတ်ပၠိုတ်ပၠိုတ်,"(v) know completely, know thoroughly. [id] ကၠိုဟ်ကၠးမံၚ်။"
Know things thoroughly.  မဒှ်ဒၟံၚ်ဍောၚ်ဍောၚ်ၜိုတ်ၜိုတ်၊ မဒှ်ဟိုတ်မၞိဟ်တီမိၚ်ဂၠိုၚ်တုဲယျဵုအာ၊ မဒှ်ဟိုတ်သ္ဂောံမိၚ်ဂၠိုၚ်ကဵုဝါတုဲယျဵုအာ။,မပြဵုဒၟံၚ်,"(adj) threadbare, know things thoroughly. [id] မဒှ်ဒၟံၚ်ဍောၚ်ဍောၚ်ၜိုတ်ၜိုတ်၊ မဒှ်ဟိုတ်မၞိဟ်တီမိၚ်ဂၠိုၚ်တုဲယျဵုအာ၊ မဒှ်ဟိုတ်သ္ဂောံမိၚ်ဂၠိုၚ်ကဵုဝါတုဲယျဵုအာ။"
Know thoroughly.  ကၠိုဟ်ကၠးမံၚ်။,ကၠိုဟ်ချိုတ်ချိုတ်ပၠိုတ်ပၠိုတ်,"(v) know completely, know thoroughly. [id] ကၠိုဟ်ကၠးမံၚ်။"
Know တေံညိ။,knew,ရံၚ် know တေံညိ။
Knowing.  မကၠိုဟ်ခၠၚ်မာန်၊ မလေပ်ကၠိုဟ်ခၠၚ်မာန်၊ မသ္ဍိုဟ်ကေက်။,မကၠိုဟ်စိုတ်,"(adj) comprehensible, knowing. [id] မကၠိုဟ်ခၠၚ်မာန်၊ မလေပ်ကၠိုဟ်ခၠၚ်မာန်၊ မသ္ဍိုဟ်ကေက်။"
Knowingly.  တၟေၚ်သက်သက်။,တီဒၟံၚ်ဖိုဟ်,(adv) knowingly. [id] တၟေၚ်သက်သက်။
Knowledge,ညာန်,"1 (n) intelligence, knowledge, intellect, wisdom.    ဍေံဂှ်ညာန်သ္ဇိုဟ် (n) he is a man of a profound mind.    ပ္တိတ်ညာန် (n) to set one’s mind to  work start thinking."
Knowledge,ဒဒှ်မတီ,(n) knowledge.
Knowledge,ပယောဂပၞာန်ဒ္စာံသာ်,"(n) the eight conditions of successful warfare, namely; weapons, drill, strength, opportunity, the camp for shelter, mental attitude, push, knowledge."
Knowledge,ပညာ,"(n) [P.] [L.F] wisdom, knowledge,  learning,  intelligence."
Knowledge,ပညာတညာန်,(n) [P. pannato] {nanam} knowledge.
Knowledge,ပြဒ္ညာ,"(n) [Skt. Prajan] judgment, intelligence, understanding, wisdom, knowledge."
Knowledge,ဗေဒ,"(n) {P.} veda, knowledge, science, discipline."
Knowledge,ဗိတ်ဒ္ညာ,"(n) {Skt. Vijnana} discernment, knowledge."
Knowledge,မၞိဟ်သ္ပတၠနာဲမုက်,"(n) snob, person who pays too much respect to social position and wealth, or who despises of a lower social position, person who feels he has superior tastes, knowledge, etc."
Knowledge,ဝေဒ,"(n) [P.] astrology, knowledge, the Vedas."
Knowledge,ဝိဇ္ဇာ,"(n) [P.] knowledge, wisdom, term for a person who is an expert in a particular branch of knowledge, person with supernatural powers, first university degree in arts."
Knowledge,သုတ,"(n) [P.] heard, knowledge, learning, renowned."
Knowledge,အညာ,"2 (adj.) knowledge, understanding, familiarity gained by experience, range of information, general knowledge. [id.] အရာမတုပ်သၟဟ်လဝ်စိုတ်၊ ဒဒှ်မမြက်စာဍိုဟ်ကေက်၊ ဒဒှ်မလေပ်စိုန်သ္ကီုကၠိုဟ်ခၠၚ်၊ ပြတ်ညာ၊ ပြဒ္ညာ။ မနွံကဵုဓဝ်ကၠိုဟ်ခၠၚ်၊ သတိဘာန်၊ မနွံကဵုလညာတ်ဆဵုဂဗ။"
Knowledge is better than riches,ခိုဟ်,ပညာခိုဟ်နူပိုန်ဒြပ်ရ (v) knowledge is better than riches.
Knowledge of the three vedas,ကွတ်ဗေဒဗိုတ်ပိ,"(n) knowledge of the Three Vedas, Vedic lore."
Knowledge.  quick in learning,ညာန်သ္ကာ,(n) knowledge. (v) quick in learning.
Knowledgeable.  မကတ်လ္ၚတ်လ္ပာ်နာနာသာ်။,မက္ဍိုက်ပေၚ်တဴကဵုလညာတ်ညာန်ပညာ,(adj) knowledgeable. [id] မကတ်လ္ၚတ်လ္ပာ်နာနာသာ်(က်)။
Koel,ကဝဴ,"(n) ဂစေံကဝဴ (n) koel, black cuckoo. [Var.] ကဴဝဴ။"
Koel,ကဴဝဴ,"(n) koel, black cuckoo, Eudynamys scolpaceus, malyana Cabania and Heine. [Var.] ကဝဴ (n) Indian cuckoo."
Koel,ဂစေံကဴဝဴ,"(n) koel, cuckoo, black cuckoo, Indian cuckoo, Eudynamys scolopaceus malaynan Cabains and Heins. [Syn.] ကဝဴ။ [id] ဂစေံကဝိတ်ကဝဴ၊ ဂစေံကဝိတ်။"
Krait,ဇြုံဇာတ်ဂယာၚ်,"(n) krait, Bungarus caeruleus Schneider, a kind of cobra."
Krishna,ဗဳသၞု,"(n) the Hindu god Vishnu, Krishna."
Kshatiya,ခတ္တိယျ,"(n) [P.] king, ruler, kshatiya."
Kusa grass,ကၟတ်သၠခိုဟ်,(n) kusa grass.
Kusa grass,လှ,"သၠခိုဟ် (n) kusa grass, Eragrastis cynosuroides Rezuis. [id.] ကၟတ်သၠခိုဟ်။"
Kusa grass,သၠခိုဟ်,"(n) kusa grass, Eragiostis cynosuroides Retzius. [id.] ကၟတ်သၠခိုဟ်၊ သၠဆု။"
Kwarn akhorn village,တွာန်ရး,တွာန်အခေါန် (n) Kwarn akhorn village.
Kyaik khamoi ,ဍုၚ်ကျာ်ခမဳ,(n) Kyaik Khamoi {Eng. Amherst}.
Kyar eang ,ကျာအေၚ်,(n) {place-name} Kyar eang {Bur. Kya in}.
Kyat,သ္ကေဝ်,"1 (n) weight, standard unit of weight or coinage, kyat, rupee, baht, tical, standard.    ဒ္ကေဝ်  2 (n) ဍေံထတ်ၜိုတ်သ္ကေဝ်ဇာဒိသိုၚ် (n) he is as strong as a lion.    ပိသ္ကေဝ် (n) three kyats [Bur], three ticals [Siam].    ဗှ်ေဒိုဟ်ၜိုတ်သ္ကေဝ်ကၞုဲ(ယ်) (n) you are as stupid as monkey.    ဟွံပေၚ်သ္ကေဝ် (n) he is not all there./n   ၜိုတ်သ္ကေဝ်ဏံ(အ်) (n) this is the side of it, this is how it is. [Cf.] ဂယိုၚ်၊ နှီ(မ်)၊ မူ၊ မး၊ လယိုၚ်၊ လျိုၚ်၊ ၜဲ(ယ်)။    [Der.] ကေဝ် (v) to weight."
Kyat,သြန်,"(n) silver, money, {when quantified} unit of money, kyat, rupee, baht, tical."
