English,Mon,Original_Definition
Become a monk,သ္ပပယျၚ်,"(v) enter the religious order, become a monk."
Become a practiced hand.  set or practiced ,တဲချိုတ်,"(v) {of hand} be numb with fatigue, become a practiced hand. (adj) set or practiced {hand}."
Become accustomed to,လ္ၚတ်,"2 (v) to study, to practise, to perform, to exercise, to train oneself, to investigate, wear away, acquire a habit, become accustomed to, take interest in, see into. [id.] ဂၠိုက်ဂၠာဲစၟဳစၟတ်။    သွက်ဂွံလ္ၚတ်ဂှ်ဍေံဟွံဂွံဖ္အိုတ်အခိၚ်ဍေံရ (v) he has not got all his time available for study. [Cf.] ကတ်၊ ပ္ကေၚ်၊ ဗ္တောန်။   [Der.] ၚ္ၚတ် (n) practice."
Become active,အုၚ်,"(v) become active, quick in action."
Become an object of ridicule,ဒှ်ဇွောံသ္ဒးဂြိုၚ်,"(v) become a laughingstock, become an object of ridicule."
Become apparent or manifest,ရုပ်ရာမံက်,(v) become apparent or manifest.
Become clear,ကၠိုဟ်ချိုတ်ပၠိုတ်,"(v) {of things or problems} become clear, comprehend, understand fully."
Become corrupt,မြိပတ်,"(n) become corrupt, to be destroyed, corrupt, lost. [id.] မြိပတ်၊ ဝိပတ်၊ ဝိပတ်အာ၊ သ္ဘုဲသ္ဘေၚ်။"
Become corrupt. decay,အုဲအေၚ်,"(v) t rot, become corrupt. Decay, be rotten. [id] အုဲအာဲ။"
Become corrupted and now they call it မတ်ဗလဵု။  မြိပတ်။,ဝိပတ်,မတ်မွဲလီုဝိပတ်အာတုဲလၟုဟ်မတ်ဗလီုညးကော်(က်) (n) မတ်မွဲလီု(မ်) become corrupted and now they call it မတ်ဗလဵု(မ်)။ [Var.] မြိပတ်။
Become deranged while pursuing the cult of sorcery.  ဗွိုၚ်မှဝ်ကၠိုဟ်အာ။,ဗွိုၚ်မှဝ်လီုအာ,(v) become deranged while pursuing the cult of sorcery. [id] ဗွိုၚ်မှဝ်ကၠိုဟ်အာ။
Become dilapidated,သရိုဟ်,"(v) to decay, become dilapidated, fall into ruin, to fall down, collapse, to demolish, to crumble, to tumble, to fall to pieces, to fall off, {of vegetables, flowers} rotten."
Become dim,ဒဗုၚ်,"(n) rambutan, Nephelium lappaceum. (v) be dim, become dim."
Become dim or dull.  သၠီုမ်)။    သုတ်ဏံအရံၚ်သၠီုမံၚ်  this silk is faded.  ဖျိုဟ်။,လှီု,"2 (v) {colloq} to be faded, to be dim, weak {as eyes}, become dim or dull. [id.] သၠီုမ်)။    သုတ်ဏံအရံၚ်သၠီုမံၚ် (v) this silk is faded. [Cf.] ဖျိုဟ်။"
Become dim or dull.  သၠီုမ်)။    သုတ်ဏံအရံၚ်သၠီုမံၚ်  this silk is faded.  ဖျိုဟ်။,လှိုမ်,"2 (v) {colloq} to be faded, to be dim, weak {as eyes}, become dim or dull. [id.] သၠီုမ်)။    သုတ်ဏံအရံၚ်သၠီုမံၚ် (v) this silk is faded. [Cf.] ဖျိုဟ်။"
Become disintegrated,ဒပ်လီု,"(n) become disintegrated, be rooted."
Become disunited,စိုတ်ထ္ကးပြး,"(v) become estranged, become disunited."
Become dry,အေဲ,"အေဲ (v) wither, become withered, become dry, to dry up, shrivel, shriveled or dead. [id] မဟွံတုပ်အဝဲ၊ သေၚ်။ [Der.] သ္အေဲ (v) to dry."
Become estranged,ဂၠံၚ်ပိုတ်,"(v) {of communications} be cut off, {of people} become estranged."
Become estranged,စိုတ်ထ္ကးပြး,"(v) become estranged, become disunited."
Become faint,ဝိုတ်အာ,"(v) become faint, to lose consciousness. [id.] စိပ်တိုန်၊ ဗၠးသတိ။"
Become faint,ဟဲဇး,"(v) to be faded, to lose strength, fade, become faint, lose lustre."
Become foul.    ကအုဲအုဲချိုတ်ချိုတ်တံဂှ်  rotten,အုဲ,"1 (v) to be rotten, decay, become foul.    ကအုဲအုဲချိုတ်ချိုတ်တံဂှ် (v) rotten, dead fishes.    မသအုဲ (v) to stink.    သတ်အုဲ (v) rotten fruit. [Cf.] အိုဟ်။    [Der.] သ္အုဲ (v) to allow to rot."
Become friends.  ဒှ်အာရဲ၊ ဒှ်ကၠုၚ်ရဲ။,ဒက်မိတ်,"(v) to fasten bonds of friendship, make friends, become friends. [id] ဒှ်အာရဲ(ယ်)၊ ဒှ်ကၠုၚ်ရဲ(ယ်)။"
Become gradually,ဒှ်အာ,"နာဲဍောတ်ဒှ်အာအ္စာဘာပ္ဍဲသက္ကရာတ်လ္ၚီဒ္စိတ်ကၠံမသုန်စှော်ထပှ်(ဟ်) (v) Nai Dtoot become a school master in nineteen fifty seven. [Cf] foll. And က္တဵုဒှ်(ဟ်)၊ ပဒှ်ကၠုၚ် (v) to come about, come to be, become gradually."
Become gradually,သဒှ်ကၠုၚ်,"(v) to come about, come to be, become gradually."
Become history,ဒှ်ရာဇဝၚ်,"(v) make history, become history."
Become impotent,ကဴဇြ,(v) become impotent.
Become intolerable.  အေၚ်ဒုၚ်ဟွံမာန်။,ဒုၚ်ဒဝ်ဟွံမာန်,"(v) be unable to withstand, become intolerable. [id] အေၚ်ဒုၚ်ဟွံမာန်။"
Become invisible ,ပလေံဇကု,"(v) disguise, keep under cover, become invisible {by super natural means}."
Become known,ပြးတိတ်အာ,"(v) to get about, become known."
Become less inflamed before sepsis,မှာန်လုပ်,(v) {of festering wounds} become less inflamed before sepsis.
Become loose,တသိုဟ်လာဲ,(v) become loose.
Become mellowed in temperament.  မာနစှ်ေ။,မာန်စှ်ေ,(v) become mellowed in temperament. [id.] မာနစှ်ေ(ဟ်)။
Become mentally deranged,စိုတ်ဖံက်ပၠန်,"(v) become mentally deranged, lose one’s sense of propriety."
Become mentally unhinged ,ကၠၚ်ကၟတ်လီု,(v) become mentally unhinged {through shock or severe illness}.
Become mouldy,ပ္တိုဟ်တိုန်,"(v) it is mildewed, become mouldy, mildewed."
Become mouldy,မု,"1 (v) become mouldy, mildewed. [id] မုတိုန်။"
Become null and void,ဇြး,"(v) be nullified, invalidated, become null and void, to wear off."
Become numb,လ္တေၚ်ဒေၚ်,"(v) {of muscles} lose sensitivity, become numb."
Become paralysed,လ္တေၚ်ချိုတ်,(v) become paralysed.
Become parched and cracked,ဂြၚ်ထ္အက်ထ္ကး,(v) {of earth} become parched and cracked.
Become popular,ခေတ်က္တဵု,"(v) become popular, rise into popularity, fame, power, etc. be in vogue or fashion."
Become pregnant.  နွံဒၟုၚ်ဒလေၚ်၊ နွံဗုၚ်၊ ဗိုတ်သဋိသန္ဓိ။,နွံဒမုၚ်ဒလေၚ်,(v) become pregnant. [id] နွံဒၟုၚ်ဒလေၚ်၊ နွံဗုၚ်၊ ဗိုတ်သဋိသန္ဓိ။
Become rich of.  ဒှ်ဂြပ်။,ခိုဟ်စ,"(v) prosper, thrive, do well, flourish, to succeed in the world, become rich of. [id] ဒှ်ဂြပ်။"
Become ripe,ကြံၚ်,"ကရံၚ် (v) ripen, become ripe."
Become rotten.    ကအာဲမံၚ်  the fishes are putrid,အာဲ,"2 (v) be putrid, become rotten.    ကအာဲမံၚ် (n) the fishes are putrid."
Become settled,စှ်ေဒၞာဲ,"(v) to be in good order, all right, be married, become settled, be nicely adjusted, be completed, satisfactorily."
Become soft,ဖောဝ်,"(v) to be come soft, to be come soggy, become soft, to soften,  swell under the action of water."
Become the talk of the town,ဒှ်မြဟ်ပ္ဍဲကွာန်ပ္ဍဲအရာပ်,"(v) be widely known, become the talk of the town."
Become tolerant to certain drugs and medicine,ဒဒှ်ေအာဂဥုဲ,(v) become tolerant to certain drugs and medicine.
Become unwound,ကဝးလိုဟ်အိုတ်အာ,"(v) {of spring} become unwound, lose all strength."
Become useless,ဒးထောံထောံ,"(v) become useless, worthless, be beyond redemption."
Become varicose,လ္တေၚ်ထ္ကတ်,"(v) {of muscles} swell {of vein}, become varicose."
Become weak.  တွိုၚ်။,ကွိုၚ်,"(v) to be tired, weary, stiff, become weak. [id] တွိုၚ်။"
Become well-known,ယၟုတိတ်,"(v) become well-known, be rumoured."
Become willing.  နွံစိုတ်။,စိုတ်နွံ,(v) become willing. [id] နွံစိုတ်။
Become windy ,ကျာက္တဵု,(v) become windy {of gas in the abdomen}.
Become withered,အေဲ,"အေဲ (v) wither, become withered, become dry, to dry up, shrivel, shriveled or dead. [id] မဟွံတုပ်အဝဲ၊ သေၚ်။ [Der.] သ္အေဲ (v) to dry."
Become တေံညိ။,became,ရံၚ် become တေံညိ။
Becoming,ဒဒှ်,"(n) happening, occurrence, episode, event, becoming, stage, condition, circumstance, being, becoming,  status, rank, position, sort, kind, {the} fact {that}."
Becoming,ဒဒှ်,"(n) happening, occurrence, episode, event, becoming, stage, condition, circumstance, being, becoming,  status, rank, position, sort, kind, {the} fact {that}."
Becoming,ဒးရး,"3 (adj.) good looking, handsome, becoming, proper, suitable. [id] ဂပ်ဂဝ်၊ ဆာန်လာန်။"
Bectic,ခတေတ်,(n) ကခတေတ် (n) bectic.
Bed,ပ္ၚာ,"2 (n) bed, pit, hole, trench."
Bed bug,ဂဂိတ်,"(n) bed bug, an admirer who courts a person of the opposite sex. (v) court."
Bed chamber,ဂၠံသ္တိက်,(n) bed chamber.
Bed linen,ယာတ်ကာန်လးဒၟံၚ်သ္တိက်,(n) bed linen.
Bed of mushroom,ပ္ၚာပ္တိုဟ်,(n) bed of mushroom.
Bed of river,ၜဳ,"သိုၚ်ၜဳ (n) bed of sea, bed of river."
Bed of river.  ဂတာက္ၜဳ။,က္ၜဳ,သိုၚ်က္ၜဳ (n) bed of river. [id] ဂတာက္ၜဳ။
Bed of sea,ဂတာၜဳ,"(n) bed of sea, river bottom, bottom of the river or sea."
Bed of sea,ၜဳ,"သိုၚ်ၜဳ (n) bed of sea, bed of river."
Bed room,ခဒံတိက်,(n) bed room.
Bed time for children ,အခိၚ်ကောန်ၚ္ၚာ်လုပ်ဒၟံၚ်သ္တိက်,(n) bed time for children {sued as folk reference for any time around eight pm}.
Bed-bug,သ္ဂိတ်,"(n) bug, bed-bug, also as term of approbrium."
Bed-clothes,ယာတ်လးဖုန်,(n) bed-clothes.
Bed.    ကွိက်  pond left behind when seasonal floods go down,သ္တိက်,"3 (n) sleeping place, bed.    ကွိက် (n) pond left behind when seasonal floods go down."
Bedbug,ဒဂိတ်,"(n) bedbug, also as term of opprobrium."
Bedbug,ဓဂိတ်,"(n) bedbug, also as term of opprobrium. [id] ဒဂိတ်။"
Bedridden,မက္တဵုနူသ္တိက်ဟွံမာန်,"(adj) bedridden, confined to bed."
Bedrock,တၟံကြက်ဂန်,(n) bedrock.
Bedstead,ခါတ်,1 (n) bedstead.
Bedstead.  ဇံၚ်ဂတဵု၊ ဇံၚ်သ္တိက်။  သ္တိက်၊ ခါတ်။,ဇံၚ်,(n) bedstead. [id] ဇံၚ်ဂတဵု၊ ဇံၚ်သ္တိက်။ [Syn.] သ္တိက်၊ ခါတ်။
Bee-eater,ဂစေံအဂြံ,"(n) bee-eater, green bee-eater. [id] ဂစေံဟဂြံ(အ်)၊ ဂစေံသၟတ်သာ်သ္ၚေက်မွဲဂကူ။"
Bee-hive,သ္ၚိသာဲ,"(n) honey comb, bee-hive."
Bee.    သာဲတၟက်  drone.    ဍာ်သာဲ  honey.    ဗတဝ်သာဲ   swarm of bees.    သ္ၚိသာဲ  bee comb,သာဲ,"1 (n) bee.    သာဲတၟက် (n) drone.    ဍာ်သာဲ(ယ်) (n) honey.    ဗတဝ်သာဲ(ယ်)  (n) swarm of bees.    သ္ၚိသာဲ(ယ်) (n) bee comb, beehive. [Cf.] ဖရောတ်။"
Bee.    သာဲတၟက်  drone.    ဍာ်သာဲ  honey.    ဗတဝ်သာဲ   swarm of bees.    သ္ၚိသာဲ  bee comb,သာယ်,"1 (n) bee.    သာဲတၟက် (n) drone.    ဍာ်သာဲ(ယ်) (n) honey.    ဗတဝ်သာဲ(ယ်)  (n) swarm of bees.    သ္ၚိသာဲ(ယ်) (n) bee comb, beehive. [Cf.] ဖရောတ်။"
Beef,ဖျုန်ဂၠဴ,(n) beef.
Beehive.  ဖရောတ်။,သာဲ,"1 (n) bee.    သာဲတၟက် (n) drone.    ဍာ်သာဲ(ယ်) (n) honey.    ဗတဝ်သာဲ(ယ်)  (n) swarm of bees.    သ္ၚိသာဲ(ယ်) (n) bee comb, beehive. [Cf.] ဖရောတ်။"
Beehive.  ဖရောတ်။,သာယ်,"1 (n) bee.    သာဲတၟက် (n) drone.    ဍာ်သာဲ(ယ်) (n) honey.    ဗတဝ်သာဲ(ယ်)  (n) swarm of bees.    သ္ၚိသာဲ(ယ်) (n) bee comb, beehive. [Cf.] ဖရောတ်။"
Beer,ဍာ်အရက်ဝဳယျာ,(n) beer.
Beer,အရက်,ဍာ်အရက်ဗဳယျာ (n) beer.
Beer.  သိ။,ဗဳယျာ,အရက်ဗဳယျာ (n) beer. [Cf] သိ။
Beeswax,ပၠုဲသာဲ,(n) beeswax.
Beet,ရာဲဗ္ကေတ်,(n) beet.
Beetle.  စၟဟဳဟောၚ်  scarab,စၟအိက်ဂၠဴ,(n) beetle. [id] စၟဟဳဟောၚ် (n) scarab.
Bee’s sting,ကနေန်,ကၞေန်သာဲ(ယ်) (n) bee’s sting.
Bee’s sting,ကၞေန်သာဲ,(n) bee’s sting.
Befogged,မထုဲဂရုဲဒၟံၚ်,(adj) befogged.
Before,ကၠာ,(prep.) before.
Before,ဂတမတ်,"(prep) at present, before, in front of. (n) presence, as is, as it is, something seen personally. [id] ဒဒှ်မတိုန်ကၠုၚ်၊ ဒဒှ်မနွံ။"
Before,ပ္ဍဲ,"ပ္ဍဲဂတ (prep) in front of, before."
Before,အကၠာ,(n) before.
Before he had got up,ကၠာနူဟွံက္တဵုနူသ္တိက်ဂှ်,(adv) before he had got up.
Before long,ပ္ဍဲမသက်ဂတာပ်လံ,(prep) before long.
Before long.  မသက်ဂတာပ်လံ၊ ခြာဟွံလံအှေ်ဏီ။,ဗွဲကြဴဟွံလံ,(adv) before long. [id] မသက်ဂတာပ်လံ(အ်)၊ ခြာဟွံလံအှေ်ဏီ။
Before now,နူဝါဒိ,(adv) before now.
Before that,ကၠဂှ်,"(adv) previously, before that, formerly, once upon a time. [id] မွဲအခိၚ်တေံ(အ်)၊ ကၠာတေံ(အ်)။"
Before that,ကၠာတေံ,"(adv) formerly, previously, before that, once upon a time."
Before the city,ဂတမုက်ဍုၚ်,"(prep) before the city, in front of city. [id] ပ္ဍဲမ္ၚးဍုၚ်။"
Before the morning meal.  ကၠာအခိၚ်ပုရေဘတ်။,ကၠာအခိုၚ်ပိုန်ဂယး,(adv) before the morning meal. [id] ကၠာအခိၚ်ပုရေဘတ်။
Before you go there,ကၠာဗှ်ေဟွံဂွံအာအတေံ,(pv) before you go there.
Before you go there let me know,ကၠာဗှ်ေဟွံဂွံအာအတေံကဵုအဲဂွံတီညိ,(adv) before you go there let me know.
Before you go there.  ဟွံ။  ဟမွဲ  not any,ဟ...ဏီ,"ကၠာဗှ်ေဟဂွံအာအတေံ(အ်) (pv) before you go there. [Cf.] ဟွံ(အ်)။ [Der.] ဟမွဲ(ယ်) (pv) not any, none. [id.] ဟၟဲ(ယ်)။"
Befuddled,ဂၠိုက်ဒကုဲ,"(v) to be befogged, befuddled."
Beg,ဗေန်,"1 (v) to crave, beg, as to buy something, wheedle.    ဗေန်အာတ် (v) wheedle."
Beg for something from someone,ပၠးဂတာတဲ,"(v) beg for something from someone, open the palm."
Beget တေံညိ။,begot,ရံၚ် beget တေံညိ။
Beggar,ကမၠၚ်,တမၠၚ်လ္အာတ် (n) beggar.
Beggar,ယာစကာ,"(n) beggar, mendicant."
Beggar.  ရဲဂရၚ်စ။,ရဲလအာတ်,(n) beggar. [Cf.] ရဲဂရၚ်စ။
Beggar.  လ္အာတ်၊ ရဲလ္အာတ်။,လအာတ်,(n) beggar. [id] လ္အာတ်၊ ရဲလ္အာတ်။
Beggar.  အာတ်  to ask,လအာတ်,တမၠၚ်လ္အာတ် (n) beggar. [Der.] အာတ် (v) to ask.
Begging bowl,ဗဗေၚ်,"(n) alms bowl, begging bowl, iron bowl carried by monk on daily alms round, in which offerings of rice are placed by laity, monk’s bowl, the bowl in which a Buddhist monk receive the alms of this supporters, [Vdr.] ဂဗေၚ်။"
Begin,ဗြဲစှေ်,(v) {of the rainy season} begin.
Begin,မံက်,"2 (v) to appear, come to light, to wax, {of the moon} wax, {of month} begin, the light half of the moon, come to light.    အရေဝ်ဏံမှက်ဟွံဂွံမံက်တၟာတ်လဝ်ပါၚ်ဍေံ(ဟ်) (v) keep quiet about  this so that it  does not get about.    ကမံက်တိုန် (v) a fish broke surface.    ဂိတုမံက် (v) waxing moon.    တ္ၚဲမံက် (v) the sun is coming out. [Cf.] စွေက်။    [Der.] ဗၟံက် (n) east.    ဓၟံက် (v) to reveal.    [Der.] မံက် (n) day of moon’s waxing period."
Begin,သ္စ,"(v) begin, start, commence."
Begin admission of audience allow free entry to a drama show or play after midnight,ပံက်ရုၚ်,(n) begin admission of audience allow free entry to a drama show or play after midnight.
Begin တေံညိ။,began,ရံၚ် begin တေံညိ။
Begin တေံညိ။,begun,ရံၚ် begin တေံညိ။
Beginning,ကမြဴ,"1 (n) proclamation, narration, beginning."
Beginning,တံ,"တမ် (n) foot {of tree}, beginning, capital, principal on which interest is paid."
Beginning,တမ်,"(n) foot {of tree}, beginning, capital, principal on which interest is paid."
Beginning,တံဒေါဝ်တၞောတ်,"(n) beginning, middle and end."
Beginning,တံ,"တမ် (n) foot {of tree}, beginning, capital, principal on which interest is paid."
Beginning,တမ်,"(n) foot {of tree}, beginning, capital, principal on which interest is paid."
Beginning,တံဒေါဝ်တၞောတ်,"(n) beginning, middle and end."
Beginning,တမၠာ,"(n) {carch} former time, beginning, outset."
Beginning,ဒေါဝ်,"တံဒေါဝ်ကၞောတ် (n) beginning, middle and end."
Beginning,ပ္တံပြကိုဟ်,"(v) to compile a treatise. [Cf.] first sense, စ။ second sense, ဆန်၊ ပ္တန်။ [opp.] first sense, တုဲ၊ ပ္တုဲ။ [Der.] တံ(မ်) (n) beginning."
Beginning,ဝါဒိ,"(n) beginning, previous time."
Beginning,အဒိ,"(n) [P. adi] beginning, starting point, start, source, origin."
Beginning and end,တံကၞောတ်,(n) beginning and end.
Beginning from today,တံ,နူတ္ၚဲဏံဒှ်တံ(မ်) (n) beginning from today.
Beginning from today,တမ်,နူတ္ၚဲဏံဒှ်တံ(မ်) (n) beginning from today.
Beginning from today,တံ,နူတ္ၚဲဏံဒှ်တံ(မ်) (n) beginning from today.
Beginning from today,တမ်,နူတ္ၚဲဏံဒှ်တံ(မ်) (n) beginning from today.
Beginning of rainy season,ဗြဲ,တံဗြဲ (n) beginning of rainy season.
Beginning of spring tide,ဍာ်တိုန်ၜတ်ၜတ်,(n) beginning of spring tide.
Beginning of summer,ဝသန္တ,"(n) beginning of summer, spring."
Beginning of the buddhist lent or monsoon started.  အခိၚ်ဗြဲ၊ ဗှ်။,လုပ်ဒ္ဂိုန်,"(v) period of the Buddhist Lent, rainy season or Buddhist Lent, beginning of the Buddhist Lent or monsoon started. [id.] အခိၚ်ဗြဲ(ယ်)၊ ဗှ်(ဟ်)။"
Beginning to form fruit,ခတောဲ,"1 (n) developing fruit bud, beginning to form fruit, fruit bue. [id] ခတဲ(ယ်)၊ ဂတာဲ(ယ်)။    ခတောဲ(ယ်) (v) begin to bear fruit.    ခတောဲသတ်ဆု (n) newly formed fruit."
Beginning.    ဂတဵုပါသ်  chess board.    ဂတဵုဗဒှ်  to create,ခတဵု,"2 (n) a seat, a couch. [id] ဂတဵု(ဝ်)၊ ဂတဵုထၟိက်၊ ဂတဵုလွိ။    ဂတဵုဒဒှ် (n) origination, beginning.    ဂတဵုပါသ် (n) chess board.    ဂတဵုဗဒှ် (v) to create, to make. [id] ဂတဵုဗ္ဒဟ်။"
Begrudge someone’s good fortune.  တ္ၚံက်၊ ဍုတ်ဍေဲ။,စိုတ်ဟွံဒး,(v) begrudge someone’s good fortune. [id] တ္ၚံက်၊ ဍုတ်ဍေဲ။
Beguile,လှေံ,"သၠေံသၠန် (v) to entice, to persuade, to coax, lure, beguile."
Beguile,လှေအ်,"သၠေံသၠန် (v) to entice, to persuade, to coax, lure, beguile."
Behalf,အကွက်,"(n) {matter of} account, sake, behalf, for the sake of, on behalf of, for the duration of, in order to, in order to, in order that, so as to, because of. [id.] သွက်၊ ဘိုအ်။"
Behalf,အၚ္ၚာံ,"(conj.) because of, on account of.(prep.) for, for the sake of.(n) account, sake, behalf, share, portion. [id.] အ္ၚာံ။"
Behave,စွံဇကု,"(v) to conduct oneself, behave."
Behave callously towards one's elders or betters,ဟွံတီမၞိဟ်သၠိုက်,"(v) be too young to understand, behave callously towards one's elders or betters, be oblivious to the world."
Behave respectfully,ရှ်ေသှ်ေအဲပရဲ,"(v) behave respectfully, to hold in respect, in reverence. [id.] ရှ်ေသှ်ေအောပ်မာ၊ ရှ်ေသှ်ေရဴဂဴ။"
Behavior,စရိုတ်,"(n) conduct, behavior, action, life-disposition. [id] စြိုတ်။"
Behavior,အဝုတ်,"(n) [P. vutti] behavior, manner, maiden, young unmarried womant."
Behavior,အာစာရ,"(n) conduct, practice, behavior."
Behavior.  စရိုတ်၊ သီုစိုတ်သီုစရိုတ်။    သီုစိုတ်သီုကရိုတ်  in act and intention,ကရိုတ်,"1 (n) conduct, behavior. [id] စရိုတ်၊ သီုစိုတ်သီုစရိုတ်။    သီုစိုတ်သီုကရိုတ် (adv) in act and intention, in earnest. [id] သီုစိုတ်သီုစရိုတ်။"
Behaviour,ပဋိပတ်,"(n) [L.F] behaviour, code of conduct, adherence to the code of Vinaya, conduct, character, behaviour in fulfillment of obbgations."
Behaviour,ပတိပတ်,"(n) [P. patti patti] conduct practice, [L.F] behaviour, conduct, character, behaviour infulfilment of obligations."
Behaviour,ပတိပတ်,"ဒ္ဂေတ်ပတိပတ် (n) behaviour, conduct, character."
Behaviour,ဗီုပြၚ်မၞိဟ်,"(n) appearance, bearing, behaviour, mien {of a person}."
Behaviour,ဗြိုဟ်,"2 (n) proportion, ratio, manner, behaviour, bearing.   စှေ်ဗြိုဟ် (n) be well proportioned. [Var.] ကွပ်၊ ခလပ်။"
Behaviour,ဝတ်,"1 (n) action, behaviour, enjoined by custom in virtue of one's status or of one's relationship to another, duty, duty of ruler, esp. dispensation of justice, religious offering.    ကဴဝတ် (n) offering flowers.    တိုန်ဝတ် (v) to worship.    ဒါန်ဝတ် (n) religious offering.    ရုၚ်ဝတ် (n) courthouse.    သ္ပဝတ် (v) to make obeisance. [Cf.] third sense, ခၟောတ်၊ ဒါန်၊ ဗလိ။"
Behaviour,အဇ,"(n) manner, habits, customs, behaviour, moral character, moral behaviour."
Behaviour in fulfillment of obbgations,ပဋိပတ်,"(n) [L.F] behaviour, code of conduct, adherence to the code of Vinaya, conduct, character, behaviour in fulfillment of obbgations."
Behaviour infulfilment of obligations,ပတိပတ်,"(n) [P. patti patti] conduct practice, [L.F] behaviour, conduct, character, behaviour infulfilment of obligations."
Behind,ဒူကြဴ,"(n) (part) behind, afterwards."
Behind,လက်ကရဴ,"(adv) after, afterwards, behind."
Behind hand.   မကဝုတ်လဝ်၊ မလဇုဲလဇ၊ မလဇုဲသၞုဲ၊ မသှ်ေတ္ၜက်။,နဒဒှ်မလဇုဲလဇအာ,(adv) behind hand. (pred.) (adj) မကဝုတ်လဝ်၊ မလဇုဲလဇ၊ မလဇုဲသၞုဲ၊ မသှ်ေတ္ၜက်။
Behind one’s back.  မကရဴမတ်။,မကြဴမတ်,(adv) behind one’s back. [id] မကရဴမတ်။
Behind the house,ကြဴသ္ၚိ,(n) (prep.) behind the house.
Behind.    အဲဆဵုဍေံပ္ဍဲစးသ္ၚိ  i found him behind the house.    ဍေံမံၚ်စးနှာတ်  he stood with his back braced.    ဒူကရဴ  back.  ဒူစး။  ဒူ။ first sense,စး,"1 (n) back, behind.    အဲဆဵုဍေံပ္ဍဲစးသ္ၚိ (n) I found him behind the house.    ဍေံမံၚ်စးနှာတ် (n) he stood with his back braced.    ဒူကရဴ (n) back. [id] ဒူစး။ [Cf.] ဒူ။ first sense, ကွိုတ်၊ သွာ။ second sense, ကရဴ။"
Behing.    လက်ကြဴ  afterwards.    ကြဴစး  turn one’s back on someone.  ကရဴစး။    ကြဴတဲ  afterwards.    ကြဴမတ်  behind one’s back.    ကြဴသ္ၚိ  behind the house.    ကြဴသၞာံ  last year.    သတ်ဗြဴဍောတ်နူကြဴသၞာံတေံ  the coconuts are smaller than last year’s.  ဂတ၊ စး။  first sense,ကရဴ,"2 (n) time or space after, time before. [id] ကြဴ။    အ္စာၜါအာဂတကြဴ (n) two learned men went before and behind.    ဒူကြဴ (n) hinder part, behing.    လက်ကြဴ (adv) afterwards.    ကြဴစး (v) turn one’s back on someone. [id] ကရဴစး။    ကြဴတဲ (adv) afterwards.    ကြဴမတ် (n) behind one’s back.    ကြဴသ္ၚိ (v) behind the house.    ကြဴသၞာံ (n) last year.    သတ်ဗြဴဍောတ်နူကြဴသၞာံတေံ (n) the coconuts are smaller than last year’s. [Cf.] ဂတ၊ စး။ [opp.] first sense, ကၠာ။"
Behold တေံညိ။,beheld,ရံၚ် behold တေံညိ။
Being,ဒဒှ်,"(n) happening, occurrence, episode, event, becoming, stage, condition, circumstance, being, becoming,  status, rank, position, sort, kind, {the} fact {that}."
Being as a servant,အသဳကၠဳ,"(n) attendance, service, being as a servant, position as a servant."
Being in a sort of limbo who suffer during the day but lead a palatial life at night,ပြိုတ်ဝေမာနိက,(n) [P./Skt.] being in a sort of limbo who suffer during the day but lead a palatial life at night.
Being joined,အစပ်,"(n) joining, place where two edges meet, union, being joined."
Being responsible or accountable,အဝေါၚ်,"(n) responsibility, being responsible or accountable, commitment or duty for which a person is responsible."
Being rich enough to be decked with jewellery,ထဝ်သြန်ဍုတ်,(n) being rich enough to be decked with jewellery.
Being silent from sorrow,သ္ၚောံ,"1 (n) repentance, remorse, regret, being silent from sorrow."
Being silent from sorrow,သ္ၚောမ်,"1 (n) repentance, remorse, regret, being silent from sorrow."
Being.  spring tide.  ဍာ်ချိုတ်။,ဍာ်က္တဵု,(v) {of period of spring tide} being. (n) spring tide. [opp.] ဍာ်ချိုတ်။
Beings eligible for nirvana.  ဝေနေယ။,ဝေဒနယျ,(n) [P.] beings eligible for Nirvana. [id.] ဝေနေယ။
Belch,ထအိုအ်,"1 (n) retch, eruct, belch {wind from the stomach}, gas eructated when belching. [Var.] ထ္အံကျာ။ [id]."
Beleric myrobalan,တၞံမကၠဵု,"(n) beleric myrobalan, Terminalia belarica Roxgurgh."
Belief,ကွေတ်,"1 (n) belief, conviction, principle, course of conduct, superstitious belief, ideology, receiving.    အဲကွေတ်ဟွံဗိုန် (n) I am not superstitious.    ကဵုဒါန်ကဵုမၞိဟ်အာတရဴဂှ်ကွေတ်ပိုဲရ (n) it is a principle of ours to be hospitable to travelers."
Belief,ဓဝ်ပတှ်ေ,"(n) faith, belief."
Belief,ပၠောပ်စိုတ်,"(v) to be conscious, to be sensitive, bear in mind, have at heart, belief, accept, subscribe to. [id] သၟဟ်စိုတ်။"
Belief,ဝါဒ,"(n) [P.] belief, doctrine, ideology, ideologyism, policy, doctrinal dispute, controversy, speech. [id.] ဒဒှ်မကယျာန်ဓဝါတ်၊ ပွမကယျာန်စာန်စး။ [Der.] ကွေတ်ဝါဒ (n) policy."
