English,Mon,Original_Definition
Young.    ကောန်ဇာတ်တ္ၜတ်တ္ၜတ်  tender young girl.    ဍိုန်တ္ၜတ်  to be soft,တ္ၜတ်,"3 (v) to be soft, tender, delicate, young.    ကောန်ဇာတ်တ္ၜတ်တ္ၜတ် (v) tender young girl.    ဍိုန်တ္ၜတ် (v) to be soft, pliant. [Cf.] ဍိုတ်ဍောတ်၊ ပြာဲ၊ သွတ်။    [Der.] တ္ၜတ်သြဴ (v) to be handsome.    တ္ကံတ္ၜတ် (n) land subject to flooding.    ပလုတ်တ္ၜတ် (v) tender shoots."
Young.    ကံၜတ်  land subject to flooding.    ကောန်ဇာတ်ၜတ်ၜတ်  tender young girl.    ဍိုန်ၜတ်  to be soft,ၜတ်,"3 (v) to be soft, tender, delicate, young.    ကံၜတ် (n) land subject to flooding.    ကောန်ဇာတ်ၜတ်ၜတ် (n) tender young girl.    ဍိုန်ၜတ် (v) to be soft, pliant.    ပလုတ်ၜတ် (v) tender shoots. [Cf.] ဍိုတ်၊ ဍိုန်၊ ပြာဲ(ယ်)၊ သွတ်။ [Var.] တ္ၜတ်။"
Young.  တ္ၜတ်၊ ၜတ်။    ကောန်ဇာတ်တ္ၜတ်တ္ၜတ်  tender young girl.    ဍိုန်ၜတ်  to be soft,က္ၜတ်,"2 (v) to be soft, tender, delicate, young. [id] တ္ၜတ်၊ ၜတ်။    ကောန်ဇာတ်တ္ၜတ်တ္ၜတ် (v) tender young girl.    ဍိုန်ၜတ် (v) to be soft, pliant.    တ္ကံၜတ် (n) land subject to flooding.    ပလုတ်တ္ၜတ် (n) tender shoots. [Cf.] ဍိုတ်၊ ဍိုန်၊ ပြာဲ(ယ်)၊ သွတ်။"
Younger brother,ကြုံ,ဒေံတြုံ(ဟ်) (n) younger brother.
Younger brother,တြုံ,ဒေံတြုံ (n) younger brother.
Younger brother of lord buddha,အနန်,(n) younger brother of Lord Buddha.
Younger brother or sister,ဒေံ,"(n) younger sibling, younger in brother or sister, younger brother or sister."
Younger brother’s wife,ဒေံ,ခအှ်ဒေံ(အ်) (n) younger brother’s wife.
Younger brother’s wife,ဒေံ,ခအှ်ဒေံ(အ်) (n) younger brother’s wife.
Younger brother’s wife.  ခံါသဳ၊ ဓၟာန်။,ခအှ်ဒေံ,(n) younger brother’s wife. [Cf.] ခံါသဳ၊ ဓၟာန်။
Younger in brother or sister,ဒေံ,"(n) younger sibling, younger in brother or sister, younger brother or sister."
Younger man.  မၞိဟ်ပၠိုၚ်ပၠိုၚ်၊ မၞိဟ်ဗၠာဲ။,ဗၠာဲသၟတ်,(n) younger man. [id] မၞိဟ်ပၠိုၚ်ပၠိုၚ်၊ မၞိဟ်ဗၠာဲ။
Younger monks are addressing by their superior as nai and ex-monks have this honorary title attached to their name and style,နာဲ,"(n) lord, master, younger monks are addressing by their superior as Nai and ex-monks have this honorary title attached to their name and style, title prefixed to proper names of men older than speaker, and by senior monks to names of junior monks master, person in charge."
Younger of one’s husband,ဒေံဒၞဳ,"(n) husband’s sister, {of woman} younger of one’s husband, husband of one’s younger sister, one’s brother-in-law. [id] ဂမျှဳဒၞဳ၊ ဒေံဇြနဳ။"
Younger sibling,ဒေံ,"(n) younger sibling, younger in brother or sister, younger brother or sister."
Younger sister,ဣဒေံ,(n) younger sister.
Younger sister husband.  ခအှ်၊ ခံါသဳ၊ ဂမာန်၊ ဓမာန်။,ခမာန်,ဓၟာန်ဒေံ (n) younger sister husband. [Cf.] ခအှ်၊ ခံါသဳ၊ ဂမာန်၊ ဓမာန်။
Younger sister or brother.  ကော၊ ၝဲ။,ဒေံဍောတ်,"(n) the youngest brother or sister, younger sister or brother. [Cf.] ကော၊ ၝဲ(ယ်)။"
Younger sister’s husband,ဒၟာန်ဒေံ,(n) younger sister’s husband.
Younger sister’s husband,ဒၟာန်ေဒံ,(n) younger sister’s husband.
Younger sister’s husband.  ခအှ်၊ ခမာန်၊ ခံါသဳ၊ ဂၟာန်၊ ဒၟာန်။,ဓၟာန်ဒေံ,(n) younger sister’s husband. [Cf.] ခအှ်၊ ခမာန်၊ ခံါသဳ၊ ဂၟာန်၊ ဒၟာန်။
Younger than wife or husband,သဳဂၞဳ,"(n) relative-in-law, younger than wife or husband."
Youngest born in a family.  ဒေံဒဒေံ။,ကောန်ဒဒေံ,"(n) youngest child, youngest born in a family. [id] ဒေံဒဒေံ(အ်)။"
Youngest brother or sister.  ဒေံဍောတ်၊ ဒေံဒေံ။,ဒေံဍောတ်,"ဒေံဒဒေံ(အ်) (n) youngest sibling, youngest brother or sister. [id] ဒေံဍောတ်၊ ဒေံဒေံ(အ်)။"
Youngest child,ကောန်ခဒေံ,(v) youngest child.
Youngest child,ကောန်တှ်,"(n)suckling, youngest child, nursing infant, nursing child. [Cf.] ကောန်ဒဒေံ(အ်)။"
Youngest child,ကောန်ဒဒေံ,"(n) youngest child, youngest born in a family. [id] ဒေံဒဒေံ(အ်)။"
Youngest child,ဒဒေံ,ကောန်ဒဒေံ (n) youngest child.
Youngest of sib,ဒဒေံ,(n) youngest of sib.
Youngest of sib,ဒေံဍောတ်,[Der.] ဒဒေံ(အ်) (n) youngest of sib.
Youngest sibling,ဒေံဍောတ်,"ဒေံဒဒေံ(အ်) (n) youngest sibling, youngest brother or sister. [id] ဒေံဍောတ်၊ ဒေံဒေံ(အ်)။"
Youngest sibling.  ခဒေံ  younger sibling.  ဒေံ။,ဒဒေံ,ဒေံဒဒေံ (n) youngest sibling. [Der.] ခဒေံ(အ်) (n) younger sibling. [Var.] ဒေံ။
Youngest sister of mother or father,ဣစဳဒေံ,(n) youngest sister of mother or father.
Youngest uncle,အမူဒေံ,(n) youngest uncle.
Youngish,မဒှ်အဝဲသွတ်သွတ်,(adj) youngish.
Youngster,သၟတ်,"1 (n) young creature, child, young, youngster, youth, little one, baby, babe. [Cf.] ကောန်။ Nasal form of သ္ပတ် (v) to be small."
Your,မၞး,"(pers. Pron) you, thou and its cases, your."
Your accounts are incorrect,ဗၠေတ်,စရၚ်ဗှေ်ဗၠေတ်မံၚ် (v) your accounts are incorrect.
Your father,အပါဗှ်ေတံ,(n) your father.
Your grandfather is very active,ထတ်,အပါဇၞော်မၞးထတ်မြက်ကွေံကွေံ (v) your grandfather is very active.
Your honoou,တလ,"တၠညး (n) His Majesty, also His Honour, Your Honoou, King, sovereign."
Your majesty.  မရာတ်သၟိၚ်ဇၞော်၊ မရှာတ်  monarch,မရာတ်,"(n) [P. Maharaja] the king, [lit.] great king, a form used in addressing rulers. Sire, Your Majesty. [id] မရာတ်သၟိၚ်ဇၞော်၊ မရှာတ် (n) monarch."
Your paddy is coming up,တိုန်,"သြောံတိုန်မံၚ်ဟွံသေၚ်ဟာ (v) your paddy is coming up, isn’t it? after final. (v.) (phr.) in ingressive ense."
Your price is too high.  လအာတ်  begger,အာတ်,ဗှ်ေအာတ်ဂၠိုၚ်လောန်အာ (v) your price is too high. [Der.] လအာတ် (n) begger.
Your private affairs,အပ္ဍဲ,အရေဝ်အပ္ဍဲဇကု (n) your private affairs.
Your reference,ကျာ်,"ရဲပဝ်လေတ်တံကၠုၚ်နူကျာ်ၜါသွာၚ်ရကျာ်(က်) (n) the police have come from Chaugzon, Your Reference."
Your reverence,ကျာ်,"တိုန်ဍုၚ်တ္ၚဲတိၚ်မ္ဂး ခိုဟ်ကျာ်(က်) (v) it will be best if you go to town the day before the Sabbath, Yes, your Reverence, ကျာ်(က်)."
Your slaves,ဍိက်,"အဲဍိက် (n) I, your slaves."
Your slaves,ဍိက်,"ပိုဲဍိက် (n) we, your slaves."
Your teacher,အ္စာဗှ်ေတံ,(n) your teacher.
Your watch is first,ကွာ်,နာဍဳဗှ်ေကွာ်ပြဟ်အာ (v) your watch is first.
Your's,မၞး,ဂြပ်မၞး (pron.) your's.
Your.  အဲ၊ ဍေံ။,ဗှေ်တံ,(pron) your. [Cf] အဲ၊ ဍေံ။
Yourself,ဇကုမၞး,(pron.) yourself.
Youth,ဒတိုန်ဗၠာဲ,"(n) youth, young man hood."
Youth,မၚ်,"5 (n) မၚ်ဗၠာဲ (n) title prefixed to names of unmarried men in formal speech, youth, young man. [Cf.] မာံ (n) Mearm, Mehm."
Youth,မၚ်ဗၠာဲ,"(n) high young man, young man, youth, lad."
Youth,သၟတ်,"1 (n) young creature, child, young, youngster, youth, little one, baby, babe. [Cf.] ကောန်။ Nasal form of သ္ပတ် (v) to be small."
Youth,သၟတ်ဗၠာဲ,"(n) shaver, young man, youth, boy."
Youth,အဗၠာဲ,"(n) youth, lad, young man. [id.] မၚ်ဗၠာဲ။"
Youthful tender,သိုက္ခမာ,"(n) youthful tender, delicate, graceful."
Youthful.  သို်ခမာ။,မဍောတ်သွတ်,(adj) youthful. [id] သို်ခမာ။
Yuan . the currency of chinese,ယန်,6 (n) Yuan {Chinese Yuan}. The currency of Chinese.
Yugom dharo,ယုဂန်ဓဝ်,"(n) Yugom dharo, one of the seven great mountains and the nearest to Mt. Meru. [id.] ယုဂန္ဓဝ်။"
Yule,ပေဲါတ္ၚဲခရေတ်ဒှ်မၞိဟ်,"(n) Yule-tide, Yule."
Yule-tide,ပေဲါတ္ၚဲခရေတ်ဒှ်မၞိဟ်,"(n) Yule-tide, Yule."
Yun,ယန်,"1 (n) Yun, name of ethnic group speaking a Shan dialect and inhabiting the eastern most parts of the Shan State."
