English,Mon,Original_Definition
Dishonor  ဒဒှ်မုက်ဂဝထကး၊  ဒဒှ်ယၟုမလီု၊  ဒဒှ်သိက္ခာမစှ်ေ။  ၂။  မၞိဟ်သကဵုစရာဲကျာ်သြဳပၠိုတ်ယုတ်၊  အရာမသကဵုစရာဲကျာ်သြဳပၠိုတ်ယုတ်။,dishonour,dishonor(n)  ဒဒှ်မုက်ဂဝထကး၊  ဒဒှ်ယၟုမလီု၊  ဒဒှ်သိက္ခာမစှ်ေ။  ၂။  မၞိဟ်သကဵုစရာဲကျာ်သြဳပၠိုတ်ယုတ်၊  အရာမသကဵုစရာဲကျာ်သြဳပၠိုတ်ယုတ်။
Disinclination.  ပွမဟၟဲပၟိက်။,ဒဒှ်မဟၟဲကဵုသွက်စိုတ်ဂွံလုပ်စ,(n) disinclination. [id] ပွမဟၟဲပၟိက်။
Disinfectant solution,ဍာ်ဗ္စိုတ်,"(n) disinfectant solution, water obtained from boiling medicinal leaves or barks of trees for dressing wounds or cuts, dye obtained from boiling barks etc., the yellow dye with which the robes of the monks are dyed."
Disinheritance,ဒဒှ်မထပိုတ်ထောံအာဲ,(n) disinheritance.
Disintegrated.  စာ်ထကုတ်ဒန်။,စာ်ဒကုတ်ဒန်,"(v) to be broken up, disintegrated. [id] စာ်ထကုတ်ဒန်။"
Disintegration.  မပါ်သ္ကန်။,ဒဒှ်မလှေက်လှံၚ်ဒှ်အာကၞာတ်သောဲသောဲဗြဲဗြဲ,(n) disintegration. [id] မပါ်သ္ကန်။
Disjoin,ပသာဲ,"(v) to separate, sever, disjoin."
Disjointedly,ဓကုတ်,"မွဲဓကုတ်မွဲဒကဴ (adv) disjointedly, incoherently. [Cf.] ကပေါ်၊ ကရေက်၊ ဂတှ်ေ၊ စွံ(အ်)၊ တေဝ်။"
Disjointedly,မွဲဒကုတ်မွဲဒ္ကဴ,"(n) disjointedly, incoherently."
Disk,အဝေါန်,"(n) disc, disk, flat round plate."
Disk-harrow,စက်,"(n) machine, machinery, engine, motor, wheel, disk-harrow."
Dislike,က္ဍုဟ်,"2 (v) hate, dislike, live at enmity with.    အဲက္ဍုဟ်ဝါဒကမျူနေတ် (v) I dislike the policy of the Communists.    ကောန်သၟိုၚ်သိဒ္ဓတ္တက္ဍုဟ်မၠေံသ္ၚိကၟိန်တုဲဒဴတိတ်ဂြိုပ် (v) Prince Siddhatta, spurning the house of his kinsmen, felt to the jungle.    ဍေံတံက္ဍုဟ်ညးသ္ကံ(အ်) (v) they hate each other.    ထ္အိုန်က္ဍုဟ် (v) to loathe.    မုက်ဍေံအဲဟွံမိက်ရံၚ် အဲက္ဍုဟ်မၠေံဍေံ(ဟ်) (v) I do not want to see his face, I hate him."
Dislike,က္ဍုဟ်မၠေံ,"မၠေံ(အ်) (v) to hate, dislike, reject, spurn, feel revulsion for something. [id] ဇအိုတ်ဇရ။"
Dislike,ဍုဟ်,"2 (v) to hate, dislike, live at enmity with.    အဲဍုဟ်ဝါဒကမျူနေတ် (v) I dislike the policy of the communists.    ကောန်သၟိၚ်သိဒ္ဓတ္ထဍုဟ်မၠေံသ္ၚိကၟိန်တုဲဒဴတိတ်ဂြိုပ် (v) Prince Siddhatta, spurning the house of his kinsmen, fled to the jungle.    ဇအိုတ်ဍုဟ် (v) to loathe.    ဍေံတံဍုဟ်ညးသ္ကံ (v) they hate each other.    မုက်ဍေံအဲဟွံမိက်ရံၚ် အဲဍုဟ်မၠေံဍေံ (v) I do not want to see his face, I hate him."
Dislike,ဍုဟ်မၠေအ်,"(v) to hate, dislike, reject, spurn."
Dislike,ဍုဟ်မၠေံ,"ဍုဟ်မၠေအ် (v) to hate, dislike, reject, spurn."
Dislike,မၠေံ,"မၠေအ် (v) to hate, dislike, reject, spurn. [id.] က္ဍုဟ်မၠေံ(အ်)။"
Dislike,မၠေအ်,"(v) to hate, dislike, reject, spurn. [id.] က္ဍုဟ်မၠေံ(အ်)။"
Dislocate ,ကလပ်,(v) dislocate {esp. a bone in the body}.
Dislocation.  ယဲပ္ၚပ်ဇိုၚ်တဲကလပ်၊ ယဲပ္ၚပ်ဇိုၚ်တဲမဗၠေတ်။,ယဲပ္ၚပ်ဇိုၚ်တဲမကဝ်,(n) dislocation. [id.] ယဲပ္ၚပ်ဇိုၚ်တဲကလပ်၊ ယဲပ္ၚပ်ဇိုၚ်တဲမဗၠေတ်။
Dislodge,ပလှ်ဖျေံ,"(v) take down, dispose, dislodge, remove {from office}. [id] ဖျေံထောံ(အ်)။"
Dismay.  လကိုတ်။,တကိုတ်,"(v) to take fright, be frightened, dismayed, to startle, dismay. [id] လကိုတ်။"
Dismayed,တကိုတ်,"(v) to take fright, be frightened, dismayed, to startle, dismay. [id] လကိုတ်။"
Dismemberment.  ဒဒှ်မပါ်ပရံကေတ်ဍုၚ်မွဲ။,ဒဒှ်မကုတ်ထောံအၚ်္ဂခန္ဓဇကု,(n) dismemberment. [id] ဒဒှ်မပါ်ပရံကေတ်ဍုၚ်မွဲ။
Disolate,ကၠၚ်ဟဳ,"(v) to be lonely, disolate, despondent. [Der.] ကလၚ် (v) to orphan."
Disorder,နးပး,"(n) disorder, random arrangement."
Disorder,ပထုဲ,"(v) to disturb, confuse, disorder, to put things in a mess. [id] ပ္ထုဲ(ယ်)၊ ကၠပ်ထုဲစုတ်။"
Disorder in stomach.  စံၚ်ပရံၚ် adv) ill at ease,ၜန်ၜဲါ,"(v) to disorder procedures, feel sick, have nauseating feeling, despise to the point of nausea, disorder in stomach. [id.] စံၚ်ပရံၚ် adv) ill at ease, with a queasy feeling."
Disorganise  ဂရံက်ဂရာ်ဒၟံၚ်၊  လီုလာ်ဒၟံၚ်လ္ပာ်ပရေၚ်စန်ဒက်။  disorganization/-sation   ဒဒှ်မသကဵုဂရံက်ဂရာ်တိုန်၊  ဒဒှ်မလီုလာ်အာပ္ဍဲပရေၚ်စန်ဒက်။,disorganize,disorganise(vt.)  ဂရံက်ဂရာ်ဒၟံၚ်၊  လီုလာ်ဒၟံၚ်လ္ပာ်ပရေၚ်စန်ဒက်။  disorganization/-sation (n)  ဒဒှ်မသကဵုဂရံက်ဂရာ်တိုန်၊  ဒဒှ်မလီုလာ်အာပ္ဍဲပရေၚ်စန်ဒက်။
Disorganization,ဒဒှ်မသ္ကဵုဂရံက်ဂရာ်တိုန်,"(n) disorganization, -isation. [id] ဒဒှ်မလီုလာ်အာပ္ဍပရေၚ်စန်ဒက်။"
Disparage,ဟီုဖျုက်ဖျာ်,"(v) to blame, disparage."
Disparage,ဟီုဗျံက်,"(v) to blame, disparage."
Disparage.    ဂရိုဟ်ဏာ  to push away from one.    ဂရိုဟ်တရၚ်  to push a door to.    ဂရိုဟ်ဒတုံ  to put over,ခရိုဟ်,"1 (v) to push. [id] ဂရိုဟ်။    ကွဳဂရိုဟ် (n) handcart.    ခုၚ်ဂ္ဇံဏံဂရိုဟ်ဏာလ္ပာ်တေံညိ (v) Please push this chair over there.    ဍေံဂရိုဟ်အဲ အဲလောတ်စှ်ေအာ (v) he push me, I fell down.    ဍေံတံဂရိုဟ်ဖျေံဍေံပ္ဍဲပလိုၚ် (v) they pushed him into the well.    ဗ္ဂဲဂရိုဟ်ဒတုံပ္ၚာန်နူလ္တူခုၚ် (n) the cat pushed the plate off the table.    လ္ပဂရိုဟ်ဗတုံခုၚ် (v) do not push the chair over.    ဂရိုဟ်ခတ်ခတ် (v) to repulse, to ward off.    ဂရိုဟ်ဂၠိန်ၜေါတ် (v) to blame, disparage.    ဂရိုဟ်ဏာ (v) to push away from one.    ဂရိုဟ်တရၚ် (v) to push a door to.    ဂရိုဟ်ဒတုံ (v) to put over, down.    ဂရိုဟ်ပၠောတ် (v) to push over.    ဂရိုဟ်ဖဳ (v) to push out, set adrift.    ဂရိုဟ်ဖျေံ(ဟ်) (n) to push down.    ဂရိုဟ်ဖျေံဂၠုၚ်က္ၜဳစမ် (v) push the canoe down to the water!    ဂရိုဟ်ဗ္ကပ် (v) to push over, overturn.    ဂရိုဟ်ဗတုံ (v) to push over."
Dispatch,သီဒက်,"(v) to collect up, tidy away, to see to, to put through, dispatch, as matter of business."
Dispatch တေံညိ။,despatch,ရံၚ် dispatch တေံညိ။
Dispatch တေံညိ။,despatch,ရံၚ် dispatch တေံညိ။
Dispatch.    ကလေံဒၞာဲဇိုၚ်  cover up one’s tracks,ကလေံ,"4 ကလေံ(အ်) (v) make something disappear, make something go away, get rid of something, falsify, lose something, execute, dispatch.    ကလေံဒၞာဲဇိုၚ် (v) cover up one’s tracks, go into hiding, to kill. [id] ကလေံထောံဒၞာဲဇိုၚ်။"
Dispel,ပဲါထောံ,"(v) avoid, refrain from, refrain from, remove, dispel, reject, refuse to accept, disregard, abandon, forsake, discord."
Dispelled,ၚတ်,"(v) to be digested, dissolved, dispelled, to go down."
Dispensation era,သာသဏာ,"(v) [P.] teaching, dispensation era, religion, religious system, doctrine, esp. Buddhist instruction, discipline, religion. [id.] သာသနာ၊ သာသၞာ။"
Dispense justice to.    ကောပ်ကာဲ  to pronounce judgement.    ကောပ်တဲ  judgement,ကောပ်,"2 (v) to disc ipline, dispense justice to.    ကောပ်ကာဲ(ယ်) (v) to pronounce judgement.    ကောပ်တဲ(ယ်) (n) judgement, rule.    ကောပ်မှေတ် (v) to put to death judicially."
Dispense.    သတ်လဳမဴတံဏံပါ်ထောံၜါစွံတုဲ ပရံကဵုဍေံတံညးၜါညးမွဲမွဲစွံ  please divide these oranges into two lost and give one to each of them,ပရံ,"2 ပရအ် (v) to be distribute, dispense.    သတ်လဳမဴတံဏံပါ်ထောံၜါစွံတုဲ ပရံကဵုဍေံတံညးၜါညးမွဲမွဲစွံ (v) please divide these oranges into two lost and give one to each of them."
Dispense.    သတ်လဳမဴတံဏံပါ်ထောံၜါစွံတုဲ ပရံကဵုဍေံတံညးၜါညးမွဲမွဲစွံ  please divide these oranges into two lost and give one to each of them,ပရအ်,"(v) to be distribute, dispense.    သတ်လဳမဴတံဏံပါ်ထောံၜါစွံတုဲ ပရံကဵုဍေံတံညးၜါညးမွဲမွဲစွံ (v) please divide these oranges into two lost and give one to each of them."
Dispense.  ပရံဗ္ဒုၚ်။,ပရံဇံ(အ်),"(v) to distribute, dispense. [id] ပရံဗ္ဒုၚ်။"
Dispenser,မၞိဟ်ကဵုဂဥုဲ,(n) dispenser.
Disperse,ခရိၚ်,"(v) to separate, disperse, keep apart. [id] သရိၚ်။"
Disperse,ဖရိၚ်,"(v) to separate, disperse, keep apart."
Disperse troops as a strategic move,ပါ်ပရးထောံဒပ်,(v) disperse troops as a strategic move.
Dispersed,ပြး,"(v) to be scattered, to be scattered about, widely distributed, to spread, dispersed, to be confused, to be in confusion."
Dispersed,ပြးချာဲဖ္ဍာဲ,"(v) to be scattered, dispersed."
Dispersed.  ခ္ဍာဲ။    ရာၚ်ချာဲ  to become established,ချာဲ,"2 (v) to be separated, scattered, to spread out.    ဂၠံၚ်ချာဲခြာ (v) divergent roads.    ပြးချာဲ (v) to be spread, scattered about, dispersed. [id] ခ္ဍာဲ။    ရာၚ်ချာဲ (v) to become established, to flourish. [id] ရာၚ်ဆာဲ။ [Cf.] ခ္ဍေဝ်၊ ခြာ၊ စ္ဍး၊ ဇး၊ ဇာန်၊ ဒါ်၊ ဒါၚ်၊ ပြး၊ သာဲ။    [Der.] ဖ္စာဲ (v) to disperse."
Display,ဇၞောဝ်မတ်,"(v) to view, display, view a display. (n) spectacles. [id] ဒ္ၚောဝ်၊ ဗဵု၊ ဗဵုဒ္ၚောဝ်။"
Display,ထ္ၜးဟာန်ဗာန်,"(v) show off, display."
Display,ဗဗဵု,"(v) to mount {spectacle}, exhibit, display, make a display."
Display,ဗဗိုဝ်,"(v) to mount {spectacle}, exhibit, display, make a display."
Display,လိက်တၞး,"(n) printed sheet, label, leaflet, display, bill."
Display bill,တၞး,"လိက်တၞး (n) label, display bill."
Display bill.  တရေက်၊ သၠ၊ လှ။,ကနး,"လိက်တၞး (n) label, display bill. [Cf.] တရေက်၊ သၠ၊ လှ။"
Display of prowess in horsemanship by members of the royal cavalry,ပေဲါထ္ၜးအစောံလ္တူစးချေံ,(n) display of prowess in horsemanship by members of the royal cavalry.
Display room,ခဒံ,"ခဒမ် (n) {rare} room, apartment. [id] ဂဒံ(မ်)။ လုပ်ဂဒံ(မ်) (v) to enter a room. [Cf.] အခါန်၊ ဂဒံ(မ်)၊ ဂၠံ(မ်)၊ ဖိုၚ်။ [Der.] ခၞံ(မ်)  (v) to build. ဂဒံအသၟဝ်တိမကြိုၚ်ချးတၟံ(အ်) (n) coal hole. ဂဒံကွဳပၟတ် (n) railway coach or wagon. ဂဒံဇူဒီု(မ်) (n) lodging. [id] ဒၞာဲဒၟံၚ်။ ဂဒံတိက် (n) bed room. ဂဒံတိုက်မနွံဒၞာဲတံသ္ဇိုၚ်ဒတန် (n) basement. [id] ဂဒံအသၟဝ်တိ။ ဂဒံတၟုဲ (n) guest room. ဂဒံထ္ၜးစကပေါတ်သွံ(အ်) (n) show room. ဂဒံပါ်ကရေက် (n) mortuary. ဂဒံပါ်ဓါတ် (n) laboratory. ဂဒံပၠ (n) exhibition hall, display room, show room. ဂဒံပၠနက်သတ်သၟန်သၞံၚ် (n) planetarium. ဂဒံသယျာကောန် (n) maternity ward. ဂဒံသွတ်ဆီဗ္ကေတ် (n) red blood corpuscle. ဂဒံသွတ်ဆီဗု (n) white blood corpuscle. ဂဒံဟုံဍာ်(က်) (n) bath room."
Display room,ခဒံပၠ,"(n) exhibition hall, display room, show room."
Display things for sale,တေဝ်,"1 (v) to set out, lie in, repose, be in certain place, display things for sale, to place in positions, to set out for sale, to expose for sale."
Display.  ထ္ၜး၊ ပ္ညုၚ်၊ ပျး။  ပၞ၊ သ္ပပၞ။,ပၠ,"(v) to show, to diffuse, display. [Cf.] ထ္ၜး၊ ပ္ညုၚ်၊ ပျး။ [Der.] ပၞ၊ သ္ပပၞ။"
Displease,ဟွံဒးဂၞပ်,(v) displease.
Displeased,မုက်မတ်အေဲဇြ,"(v) look unhappy, displeased."
Displeasure,ဒဒှ်မက္တဵုဒှ်စဵုကဵုစိုပ်အာကဆံၚ်ဒုၚ်ဒဝ်ဟွံမာန်,(n) displeasure.
Dispoil of,သောံ,"(v) dispoil of, to lose, to be dispoiled of."
Dispoil of,သောမ်,"(v) dispoil of, to lose, to be dispoiled of."
Dispose,ပလှ်ဖျေံ,"(v) take down, dispose, dislodge, remove {from office}. [id] ဖျေံထောံ(အ်)။"
Dispose of finally,ပ္တုဲထောံ,"(v) dispose of finally, exterminate finish off."
Disposition,စိုတ်စရိုတ်,"(n) disposition, nature character, mentality."
Disposition,စိုတ်ဇာတိ,"(n) innate nature, disposition."
Disposition,ဒၟံၚ်စရိုတ်,(n) disposition.
Disposition,သ္ဘဴ,"(n) [P. sabhavo] nature, disposition, character, state, condition, natural bent."
Disposition of mind,အမှတ်စိုတ်,"(n) inclination, tendency, disposition of mind."
Disposition of mind.  အမှတ်စိုတ်။,သမ္တီစိုတ်,(v) disposition of mind. [id.] အမှတ်စိုတ်။
Disproportionate,အ,"5 (v) be dumb, be a dud, be a simpleton, be inert, no thrive, disproportionate, lack potency.   ကောန်ၚ္ၚာ်ဏံဓီုအမံၚ် (v) this boy is dull and lacks potency.   ဍေံဂှ်ယျဵုအ ပ္ဍဲစိုတ်စရိုတ် (v) he is a simpleton person.   ဍေံသ္ဇိုၚ်သ္ဇုဲ ပ္ဍဲကမၠောန်အပ္ဍဲ (v) he is an inert person in business.   ရမျှာၚ်သြန်တၚ်္ကာဏံအ မံၚ် (v) this silver coin be a dud."
Disproportionate.  မဂဂန်ဒၟံၚ်။,မဟွံစှေ်ကဵုဗီုပြၚ်,(adj) disproportionate. [id] မဂဂန်ဒၟံၚ်။
Disproportionately.  နဒဒှ်မဟွံစှ်ေကဵုဗီုပြၚ်။,နဒဒှ်မဂဂန်ဒၟံၚ်,(adv) disproportionately. [id] နဒဒှ်မဟွံစှ်ေကဵုဗီုပြၚ်။
Disputable.  မဒှ်ဟိုတ်မနွံကဆံၚ် သွက်ဒးကယျာန်ဒဝါတ်နွံ။,မသ္ဒးက္တဵုဒှ်ဟိုတ် သွက်သ္ဒးကယျာန်စာန်စးနွံ,(adj) disputable. [id] မဒှ်ဟိုတ်မနွံကဆံၚ် သွက်ဒးကယျာန်ဒဝါတ်နွံ(မ်)။
Dispute,ပဋိညာန်,"(n) vow, promise, pledge, dispute."
Dispute,ဝိဝါဒ,"(n) [P.] dispute, contention, controversy."
Dispute,ဝိဝါတ်,"(n) [P.] dispute, contention. [id.] ဝိဝါဒ၊ ပွမအေၚ်ဒုၚ်သတှ်ေ(ဟ်)၊ ပွမလွေၚ်။"
Dispute,ဝါတ်,"2 (n) trouble, difficulty, dispute, doctrine, heresy. [id.] ဒှ်ဝါတ်။"
Dispute,အဓိကဵု,"(n) [P. adhikaranam] dispute, argue or disagree about something, oppose, try to prevent, matter of dispute, difficulty."
Dispute,အမှု,"(n) affair, business, case, lawsuit, issue, dispute."
Disregard,စြုၚ်,"(v) to pass over, disregard, overlook. [id] သရုၚ်။"
Disregard,ပဲါထောံ,"(v) avoid, refrain from, refrain from, remove, dispel, reject, refuse to accept, disregard, abandon, forsake, discord."
Disregard,ဟွံသ္ပကာ,"(v) disregard, uncaring, do not care, be heedless of, not to mind, be indifferent."
Disrepute.  ဒဒှ်မဒယှ်တှ်နကဵုပရိုၚ်ပရေံပရေံ၊ ပွမဒယှ်တှ်နကဵုယၟုလီုလီု။,ဒဒှ်ယၟုမလီု,(n) disrepute. [id] ဒဒှ်မဒယှ်တှ်နကဵုပရိုၚ်ပရေံပရေံ(အ်)၊ ပွမဒယှ်တှ်နကဵုယၟုလီုလီု။
Disrespect fully,ဟွံသ္ပဂရု,"(adv) with total disregard, insolently, impudently, disrespect fully."
Disrespectful.  မဟၟဲကဵုဓဝ်အရှေ်အသှေ်။,မရိုၚ်ဇိုၚ်,(adj) disrespectful. [id] မဟၟဲကဵုဓဝ်အရှေ်အသှေ်။
Disrespectfully,နဒဒှ်မရိုၚ်ဇိုၚ်,"(adv) curtly, disrespectfully, rudely. [id] နဒဒှ်မဟၟဲကဵုအရှ်ေအသှ်ေ။"
Disrespectfully,နဒဒှ်မဟွံအဲပရဲ,"(adv) disrespectfully, impolitely, impudently, with no respect."
Disrespectfully,နဒဒှ်မဟွံသ္ပအဲပရဲ,(adv) disrespectfully.
Disrespectfully,ဟွံအဲပရဲ,"(adv) irreverently, disrespectfully."
Disrespectfully,ဟွံရှ်ေသှ်ေလ္ပဟီု,"(adv) disrespectfully, impolitely."
Disruption,ဒဒှ်မသ္ကဵုပိုတ်ဒကုတ်အာ,(n) disruption.
Disruptive,မပိုတ်ဒကုတ်အာ,(adj) disruptive.
Dissection,ဒဒှ်မပါ်ကရေက်စၟဳစၟတ်ရံၚ်,(n) dissection.
Dissemble,ရပ်ဗီု,"(v) to use fictionsk, dissemble."
Dissertation,ဒဳပနဳ,"(n) [P] dissertation, treatise. [id] ပြကိုဟ်။"
Dissertation,ပကာရဏ,"(n) [P.] dissertation, literary work."
Dissipated,လေၚ်,"1 (v) dissipated, destruction, lost, to make a trading loss, to be exterminated, to be lost, to perish, to be destroyed, to be effaced.    ဂိတုလောန်ကၠုၚ်တေံ အဲလေၚ်အာပန်ကၠံဒ္ကေၚ် (v) I lost four hundred rupees this last month.    ဂြပ်ကသပ်လေၚ်ဒိုက် (v) he has lost all he had.    စိုပ်လလေၚ်ကပ္ပာ (v) to reach the end of the world."
Dissolution,လလေၚ်,"(n) trading loss, dissolution, destruction, effacement."
Dissolution,လေၚ်,"2 (n) dissolution, destruction, effacement, undoing.    စိုပ်လေၚ် (v) to meet with disaster.    ပိုဲဒှ်လေၚ် (v) we are done for."
Dissolution,သ္ကန်,"အိုတ်သ္ကန် (n) death, dissolution."
Dissolution.  ဒဒှ်သ္ၚိဌာန်မလီုလာ်အာ၊ ပွမထပိုတ်ထောံ၊ ပွမပလီုထောံ၊ ပွမပလီထောံသီထောံကၠတ်ထဝ်ကလာပေဲါရုဲမာဲဟွံစိုပ်ဏီ၊ လေၚ်၊ လလေၚ်၊ ချိုတ်။,အိုတ်သ္ကန်,(n) dissolution. [id] ဒဒှ်သ္ၚိဌာန်မလီုလာ်အာ၊ ပွမထပိုတ်ထောံ၊ ပွမပလီုထောံ၊ ပွမပလီထောံသီထောံကၠတ်ထဝ်ကလာပေဲါရုဲမာဲဟွံစိုပ်ဏီ၊ လေၚ်၊ လလေၚ်၊ ချိုတ်။
Dissolve,ပလီုသီ,"(v) abolish, annul, abrogate, repeal, dissolve."
Dissolve,လကောတ်,"1 (v) to crumble, dissolve, to form a sediment. [id.] လ္ကောတ်။"
Dissolve.  လကောတ်။     လကောတ်  paste,တကောတ်,"2 (v) to crumble, dissolve. [id] လကောတ်။    [Der.] လကောတ် (n) paste."
Dissolved,ၚတ်,"(v) to be digested, dissolved, dispelled, to go down."
Distance,ဇမ္ၚောဲ,(n) distance.
Distance between tow points or limits.    က္ၜဳခရာပန်တိုၚ်  an estuary four miles across.    ဒဵုကဵုကွာန်ဂှ်ခရာၜိုတ်မွဲစိရော  how far is the hill from the village?  ဇမ္ၚောဲ၊ သ္ၚောဲ။     ခြာ  to be separated,ခရာ,1 (n) distance between tow points or limits.    က္ၜဳခရာပန်တိုၚ် (n) an estuary four miles across.    ဒဵုကဵုကွာန်ဂှ်ခရာၜိုတ်မွဲစိရော (n) how far is the hill from the village? [Cf.] ဇမ္ၚောဲ(ယ်)၊ သ္ၚောဲ(ယ်)။    [Der.] ခြာ (v) to be separated.
Distance spanned by the thumb and middle finger when extended.  ဍေက်။,ဍ,2 (n) distance spanned by the thumb and middle finger when extended. [Cf.] ဍေက်။
Distance spanned by thumb and middle finger when extended.  စ္ဍ။,က္ဍ,1 (n) distance spanned by thumb and middle finger when extended. [Cf.] စ္ဍ။
Distance to which a stone can be thrown.  လဗိုတ်။    မွဲလဗိုတ်တၟံ  a distance to which a stone can be thrown.    ဍေံတိတ်အာမွဲလဗိုတ်တၟံ  he went forward as a stone can be thrown.    ဍေံတံနွံမံၚ်ၜိုတ်ခရာမွဲလဗိုတ်တၟံ  they are only a stone’s throw apart.  လဗိုတ်။     ဗိုတ်  to throw,ဂဗိုတ်,"1 (n) throw, distance to which a stone can be thrown. [id] လဗိုတ်။    မွဲလဗိုတ်တၟံ(အ်) (n) a distance to which a stone can be thrown.    ဍေံတိတ်အာမွဲလဗိုတ်တၟံ(အ်) (n) he went forward as a stone can be thrown.    ဍေံတံနွံမံၚ်ၜိုတ်ခရာမွဲလဗိုတ်တၟံ (n) they are only a stone’s throw apart. [Cf.] လဗိုတ်။    [Der.] ဗိုတ် (v) to throw."
Distance.  ဇ္ၚဲ။    အာထာန်ဇၚဲ  to go to a distant place.    တၟာဇၚဲ  far.  ခရာ။,ဇၚဲ,1 (n) distance. [id] ဇ္ၚဲ။    အာထာန်ဇၚဲ (v) to go to a distant place.    တၟာဇၚဲ (adj) far. [Cf.] ခရာ။
Distant,မဂၠိၚ်သ္ၚောဲ,"(adj) distant, Prolonged. [id] မဇမ္ၚောဲ၊ မနွံကဵုခရာတရဴဇမ္ၚောဲ(ယ်)၊ မနွံကဵုခရာတရဴမဇ္ၚဲ(ယ်)၊ သၠဲ၊ သ္ၚောဲ။"
Distant,ဝိပူလပဝ်,"(adj) distant, far, (n) distant parts."
Distant,သ္ၚောဲ,"(v) to be far, distant, far away."
Distant,သ္ၚောယ်,"(v) to be far, distant, far away."
Distant ,ဂၠိၚ်သ္ၚောဲ,"(v) to be distant, to be long. (adj) remote, distant {of time and space}."
Distant land,ပလုၚ်,"ကွာန်ပလုၚ် (n) distant village distant place, distant land."
Distant parts,ဝိပူလပဝ်,"(adj) distant, far, (n) distant parts."
Distant place,ဌာန်ဇမ္ၚောဲ,(n) distant place.
Distant village distant place,ပလုၚ်,"ကွာန်ပလုၚ် (n) distant village distant place, distant land."
Distended stomach and upset bowels,ဗုၚ်ပုဂၞဴခလုတ်,(v) distended stomach and upset bowels.
Distil,ဍုန်,"1 (v) to cook, stew, simmer, distil, to bring to the boil. [Cf.] တောံ(မ်)၊ ဗ္စိန်၊ ဖျိန်၊ ၜိုဟ်။    ဖျိန်ပုၚ် (v) to cook rice.    ဍုန်အရက် (v) to distil spirits."
Distil တေံညိ။,distill,ရံၚ် distil တေံညိ။
Distil.  တောံပုၚ်။,ပ္ဍုန်ပုၚ်,"(v) to cook rice, to cook a meal, to cook, stew, simmer, distil. [id] တောံပုၚ်။"
Distilled spirit,သိ,"1 (n) rice beer, rice spirit, distilled spirit, denatured alcohol, methylated spirit, methyl alcohol. [id.] သိအရက်။ [Cf.] အရက်၊ ဗဳယျာ။"
Distilled water,ဍာ်သၟုဟ်,(n) distilled water.
Distillery.    ဖဴကျာ  air pressure stove,ဖဴ,"1 (n) raised wooden trough filled with earth or sand on which cooking-fire is lit, hearth, furnace, kitchen, {at the} home {of} in the company of a fire place, a stove, a forge.    ဍေံစုတ်လဝ်ပၟတ်လ္တူဖဴ (n) he made a fire on the hearth.    မိဗ္ဂပ်မံၚ်သွပ္ဍဲဖဴ (n) mother is in the kitchen preparing curry. [Cf.] third sense, ဍဲ(ယ်)။    ဖဴအရက် (n) still, distillery.    ဖဴကျာ (n) air pressure stove, primus stove, bellows.    ဖဴကၠောန်ကွာၚ် (n) bakery.    ဖဴကွာၚ် (n) oven.    ဖဴထိၚ်ဒဝ်ဓါတ်နျူကလဳယျ (n) nuclear pile, nuclear reactor.    ဖဴပ္သဲ (n) iorn stove.    ဖဴပၠေဲ (n) griddle, open fire place,  brazier, charcoal brazier, used [esp.] in Siam.    ဖဴၜဵု (n) a salt-pan, a slattern."
Distillery.  သိ၊ အရက်။,အရက်,"ဖဴအရက် (n) still, distillery. [Cf.] သိ၊ အရက်။"
Distince,တမး,"ကၠးတၟး (v) to be clear, distince."
Distinct,တၟး,"ကၠးတၟး (v) to be clear, distinct."
Distinct,ထေၚ်,"2 (v) to be clear, distinct, visible, be visible, be seen. [Cf.] ကၠး။    [Der.] ပထေၚ် (v) to make clear."
Distinct,လၟး,"ကၠးလၟး (v) to be clear, distinct."
Distinct quality,စရာဲတၟေၚ်,"(n) special qualification, distinct quality, distinction, honours {academic}."
Distinct utterance,မကၠးပ္ဍဲရမျှာၚ်,(adj) distinct utterance.
Distinct utterance,ရမျှာၚ်ကၠး,"(n) distinct utterance, clear articulation."
Distinct.    တ္ၚဲတၟးမံၚ်  the sun is shining.    ယးတၟး  to shine brightly.    တၟးဇး  to be clear,ကမး,"2 (v) to be clear, bright, evident, to appear. [id] ကၟး၊ တၟး။    အကးတၟးဇး (v) clear sky. [id] အကးတၟး။    ကၠးတၟး (v) to be clean, distinct.    တ္ၚဲတၟးမံၚ် (v) the sun is shining.    ယးတၟး (v) to shine brightly.    တၟးဇး (v) to be clear."
Distinct.  စလး၊ တလး။     ထေၚ်  to be clear,ပထေၚ်,"1 (v) to make clear, distinct. [Cf.] စလး၊ တလး။    [Der.] ထေၚ် (v) to be clear."
Distinction,စရာဲတၟေၚ်,"(n) special qualification, distinct quality, distinction, honours {academic}."
Distinction,ပရိစ္ဆေဒ,"(n) [P.] division, separation, distinction, definition."
Distinction,ပရိစ္ဆေဒ,"(n) [P.] division, separation, distinction, definition."
Distinction,အခြာ,"အပိုၚ်အခြာ (n) distinction, differentiation."
Distinction,အပိုၚ်အခြာ,"(n) distinction, differentiation, boundary, division, demarcation by space or time."
Distinctive form,တၞဟ်ခြာရုပ်ရာ,"(v) be different from, distinctive form."
Distinctive form,ရုပ်ရာတၞဟ်ခြာ,"(n) different form, distinctive form."
Distinctly,ကၠးခၠောဲ,(adv) distinctly.
