English,Mon,Original_Definition
Willoughbeia edulis roxburgh,တၞံဇုက်,"တၞံဇုက်ဂၠံက် (n) large climber with fruit resembling mango, Willoughbeia edulis Roxburgh."
Willoughbeia edulis roxburgh,တၞံဇုက်ဂၠံက်,"(n) large climber with fruit resembling mango, Willoughbeia edulis Roxburgh."
Willougheia edulis roxburgh.  ဇုက်ဂၠော်။,ဇုက်ဂၠံက်,(n) willougheia edulis Roxburgh. [id] ဇုက်ဂၠော်။
Willow,မာ,"7 (n) မာဂြာဲ (n) willow, Salix tetraspema Roxburgh. [Var.] မာဲဂြာဲ။"
Willow,မာဲဂြာဲ,"(n) willow, salix tetrasperma Roxburgh. [Var.] မာဂြာဲ(ယ်)။"
Willowy,မဍိုတ်ဍောတ်လ္ဇောတ်လၟောဝ်,(adj) willowy.
Wilted,ပ္ဍီုသြေၚ်,"(v) to be dull, wilted."
Wilted.  rotten,ဇြ,"1 (v) to wither.    (adj) be withered, wilted. {of vegetable, flowers, mushroom} rotten."
Win,မာန်,"1 (v) win, conquer, prevail, domineer, overpower, overcome, part particle suffixed to verbs to denote capability, probability or possibility. {Usually expressed in English with the auxiliary verbs “can” “may” “be able to” “be likely to” etc.). [id.] ဇၞး။"
Win free of,ဗၠး,"1 (v) to escape, be free from, go free, to pass off, to recover from illness, exempt, freedom from restriction.    ကဵုဂွံဗၠးဘဲ (v) may you escape calamity!   ဂၠဴဗၠးဘဲကၠ (v) the cattle escaped being attacked by the  tiger.    တိတ်ဗၠး (v) to be free from, win free of, to be released, emancipated.    ထၜိုတ်ဂှ်ဗၠးတိတ် (v) the gum came off.    ယဲဗၠးရဟာ (v) is your illness any better? [Cf.] ပလး၊ သၠး။   [Der.] ဗလး (v) to free."
Win over,သီပၠောပ်,"(v) include, count in, win over."
Win somebody over by reasoning with him,ဖျေံဓဝ်,"(v) to give moral advice, to explain and enforce divine law to individuals, win somebody over by reasoning with him, persuade, to explain and enfore divine to individuals. [id] ပၠောပ်က္တောဝ်။"
Win တေံညိ။,won,ရံၚ် win တေံညိ။
Winch,စက်ထ္ၜပ္တိုန်လျိုၚ်,"(n) crane, winch."
Wind,ကဝဲ,"2 (v) to turn round, twist, wind, screw in, {of wind} whirl.    ကဝဲကဝးပ္သဲ (v) wind a spring.    ကျာကဝဲ (v) whirl wind. [Cf.] ခပူ၊ ခ္ဍိတ်၊ ဗ္ဂေၚ်၊ ဗ္ဂေတ်။    [conn.] ဝဲ (n) whirl pool.    ကဝဲကသံ(အ်) (v) to turn a key, to lock, fasten with a lock.    ကဝဲကြုတ်ကၠိက် (v) to drive in screw.    ကဝဲဂၠဟ် (v) to wrench.    ကဝဲလဝ်ကဝးပ္သဲဖ္အိုတ် (v) wind a spring fully."
Wind,ကျာ,"1 (n) air, wind, talk (especially a windy one).    က္ၜၚ်ကျာ (n) aircraft.    ဂစတ်ကျာ (n) air pump, bicycle pump.    စးကျာ (v) to go against the wind.    တက်ကျာ (v) to gossip, to talk.    ဗြဲကျာ (n) {interruptions to clear} weather.    လဗိုတ်ကျာ (n) gale, storm."
Wind,ဝါယော,"(n) [P.] volatility or mobility {commonly described as element of air}, air, wind."
Wind a spring,ကဝဲကဝးပ္သဲ,(v) wind a spring.
Wind a spring,ဖျံကဝးပ္သဲ,(v) wind a spring.
Wind a spring fully,ကဝဲလဝ်ကဝးပ္သဲဖ္အိုတ်,(v) wind a spring fully.
Wind blow,သဲ,ကျာသဲ(ယ်) (v) wind blow.
Wind blow,သယ်,ကျာသဲ(ယ်) (v) wind blow.
Wind break,ဒၞာကျာ,(v) wind break.
Wind instrument,သြေဲ,"(n) wind instrument, ken. [id.] သြေဲဗသာ။ [Var.] သေဲ(ယ်)၊ ဗသာ။"
Wind instrument and instruments played by striking,ဗာတ်မသုန်သာ်,"(n) the five kinds of musical instruments, namely, drums covered on one end, drums covered all over, drums covered on both ends, wind instrument and instruments played by striking."
Wind instrument.  ကရိယာဗဂိုဟ်ကဵုကျာ၊ ခၞောဲ၊ သၞောဲ။,ကွိၚ်ကွိုက်ဗဂိုဟ်နကဵုကျာ,(n) wind instrument. [id] ကရိယာဗဂိုဟ်ကဵုကျာ၊ ခၞောဲ(ယ်)၊ သၞောဲ(ယ်)။
Wind mill,စက်မဂေတ်နကဵုပၚ်ကာ,(n) wind mill.
Wind on the stomach.  ကျာစံၚ်ပရံၚ်။,ကျာဒက်သ္ၚိ,(n) wind on the stomach. [id] ကျာစံၚ်ပရံၚ်။
Wind on the stomach.  ကျာဒက်သ္ၚိ။,ကျာစံၚ်ပရံၚ်,(n) wind on the stomach. [Syn.] ကျာဒက်သ္ၚိ။
Wind rises or begins to blow.  ကျာတိုန်လွိုက်။,ကျာက္တဵုကၠုၚ်,(v) wind rises or begins to blow. [id] ကျာတိုန်လွိုက်။
Wind round and tie,ပူဒက်,"(v) to secure round something, wind round and tie."
Wind screen,ဒ္ၚောဝ်ဒၞာကျာ,"(n) wind screen, wind shiedl."
Wind shiedl,ဒ္ၚောဝ်ဒၞာကျာ,"(n) wind screen, wind shiedl."
Wind sock,ဇၞောဝ်ကျာ,"(n) wind sock, air current, stream of air."
Wind up a speech,သရောပ်နဳဂီု(မ်),"(v) conclude a speech or write an epilogue, wind up a speech."
Wind vane.  ဗ္တကဗၠိက်လ္တူက္ဍိုၚ်ကျာ်။,လဴမစၞောန်ထ္ၜးဂၠံၚ်ကျာကၠုၚ်,"(n) weather-cock, weather vane, wind vane. [id.] ဗ္တကဗၠိက်လ္တူက္ဍိုၚ်ကျာ်(က်)။"
Wind တေံညိ။  n.  သရ၊  သြ၊  ပၞေတ်ဒးလဝ်ဝပ်၊  ဒၞာဲဒးလဝ်ဝပ်။  ၂။  ပြဝသကဵုစိုတ်လီုအာလ္တူအရာသ္ဂောံဒုၚ်စသိုၚ်ပ္ဍဲစိုတ်၊  ပြဝမသကဵုဒှ်တိုန်ပရေၚ်ဒုၚ်ဒဝ်ဟွံမာန်၊  ပြဝမသကဵုဒှ်ဂ္ဇံဒးဟာက္တဵုဒးဟာ။  vt.  သကဵုဂွံဘဲဝပ်၊  သကဵုက္တဵုဒှ်တိုန်ကဆံၚ်ဒုၚ်ဒဝ်ဟွံမာန်။,wound,ရံၚ် wind တေံညိ။  n.  သရ၊  သြ၊  ပၞေတ်ဒးလဝ်ဝပ်၊  ဒၞာဲဒးလဝ်ဝပ်။  ၂။  ပြဝသကဵုစိုတ်လီုအာလ္တူအရာသ္ဂောံဒုၚ်စသိုၚ်ပ္ဍဲစိုတ်၊  ပြဝမသကဵုဒှ်တိုန်ပရေၚ်ဒုၚ်ဒဝ်ဟွံမာန်၊  ပြဝမသကဵုဒှ်ဂ္ဇံဒးဟာက္တဵုဒးဟာ။  vt.  သကဵုဂွံဘဲဝပ်(ဂွံသရ)၊  သကဵုက္တဵုဒှ်တိုန်ကဆံၚ်ဒုၚ်ဒဝ်ဟွံမာန်။
Wind-bag,ကျာသၟး,"(n) talkative person, gas-bag, wind-bag."
Wind-swept area.  ဒၞာဲဒးလဝ်မုက်ကျာလဗိုတ်။,ဒၞာဲဒးလဝ်မုက်ကျာဓမြာတ်,(n) wind-swept area. [id] ဒၞာဲဒးလဝ်မုက်ကျာလဗိုတ်။
Winder,က္ဍိုပ်ကသံ,"က္ဍိုပ်ကသံ(အ်) (n) winder, button or crown (of a watch)."
Windfall.  သြန်မဂွံကၠုၚ် ဟွံရန်တၟံလဝ်ဟိုတ်ဒၟာနူကံကုသဵုခိုဟ်၊ အခေါၚ်အဝဵုမဂွံကၠုၚ်ဟွံရန်တၟံလဝ်ဟိုတ်ဒၟာနူကံကုသဵုခိုဟ်။,သတ်ဆုမပြဟ်စှ်ေဟိုတ်နူဒးကျာ,(n) windfall. [id.] သြန်မဂွံကၠုၚ် ဟွံရန်တၟံလဝ်ဟိုတ်ဒၟာနူကံကုသဵုခိုဟ်၊ အခေါၚ်အဝဵုမဂွံကၠုၚ်ဟွံရန်တၟံလဝ်ဟိုတ်ဒၟာနူကံကုသဵုခိုဟ်။
Winding key,ကသအ်,"(n) lock, key, winding key, stopper, cork. [id] က္သံ(အ်)၊ ကောန်က္သံ(အ်)၊ ကောန်ပၞံက်။ ကောန်က္သံ(အ်) (n) key.    ၝောံက္သံ(အ်) (n) lock. [Cf.] first sense, ပၞံက် second sense, တၚ်။ [Syn.] second sense, တၟာတ်။ [Var.] သံ(အ်)။    [Der.] ချံ(အ်) (v) to insert.    က္သံနာဍဳ (n) key of clock.    က္သံပလၚ် (n) crock, stopper {of bottle}."
Winding key,ကသံ,"1 ကသံ(အ်) (n) lock, key, winding key, stopper, cork. [id] က္သံ(အ်)၊ ကောန်က္သံ(အ်)၊ ကောန်ပၞံက်။     ကောန်က္သံ(အ်) (n) key.    ၝောံက္သံ(အ်) (n) lock. [Cf.] first sense, ပၞံက် second sense, တၚ်။ [Syn.] second sense, တၟာတ်။ [Var.] သံ(အ်)။    [Der.] ချံ(အ်) (v) to insert.    က္သံနာဍဳ (n) key of clock.    က္သံပလၚ် (n) crock, stopper {of bottle}."
Windlass of well,ဟတ်,"1 (n) spinning wheel, rotary mechanism with horizontal axis and operated by turning crank, cotton gin, windlass of well, sugar cane crusher.    ဇုက်ဟတ် (n) driving band of spinning-wheels. [Cf.] စက်ရောတောဝ်၊ ဗဝုတ်။"
Windmill,စက်ကျာ,(n) windmill.
Window,လှ,"သၠဗ္တၚ် (n) shutter, window."
Window bars,တိုၚ်ပ္သဲ,"(n) iron post, window bars."
Window curtain,ဗတၚ်,ယာတ်ဗ္တၚ် (n) window curtain.
Window curtain.  ဇၞိက်။,ယာတ်ဗ္တၚ်,(n) window curtain. [Cf.] ဇၞိက်။
Window opening,ပၞော်ဗ္တၚ်,(n) window opening.
Window opening.  ထၟောၚ်၊ ဒွာ၊ ပထောၚ်၊ ပံက်။,ပနော်,ပၞော်ဗ္တၚ် (n) window opening. [Cf.] ထၟောၚ်၊ ဒွာ၊ ပထောၚ်၊ ပံက်။
Window opening.  ပၞော်ဗ္တၚ်။  ထၟောၚ်၊ ဒွာ၊ ပထောၚ်။  ပံက်  to poen.  ပၞော်။,ပဏော်,ပၞော်တရၚ် (n) window opening. [id] ပၞော်ဗ္တၚ်။ [Cf.] ထၟောၚ်၊ ဒွာ၊ ပထောၚ်။ [Der.] ပံက် (v) to poen. [Var.] ပၞော်(က်)။
Window opening.  ပၞော်ဗ္တၚ်။  ထၟောၚ်၊ ဒွာ၊ ပထောၚ်။  ပံက်  to poen.  ပၞော်။,ပဏောက်,ပၞော်တရၚ် (n) window opening. [id] ပၞော်ဗ္တၚ်။ [Cf.] ထၟောၚ်၊ ဒွာ၊ ပထောၚ်။ [Der.] ပံက် (v) to poen. [Var.] ပၞော်(က်)။
Window shutter.  လှဗ္တၚ်။,သၠဗ္တၚ်,"(n) shutter, window shutter. [id.] လှဗ္တၚ်။"
Window with glass panes,ဗတၚ်,ဗ္တၚ်ဒ္ၚောဝ် (n) window with glass panes.
Window.  ထၟောၚ်။,ထမောၚ်,"(n) hole through wall membrane, perforation tear, window. [id] ထၟောၚ်။"
Window.  ဗ္တၚ်။,ဗတၚ်,(n) window. [id] ဗ္တၚ်။
Window.  ဗ္တၚ်။    ပံက်ဗ္တၚ်  to open the  window.    ယာတ်ဗ္တၚ်  window curtain.    သၠဗ္တၚ်  shutter.    ဗ္တၚ်ကျာ  ventilator.    ဗ္တၚ်ဇာ  latticed window,ခတၚ်,2 (n) window. [id] ဗ္တၚ်။    ပံက်ဗ္တၚ် (v) to open the {shutters of the} window.    ယာတ်ဗ္တၚ် (n) window curtain.    သၠဗ္တၚ် (n) shutter.    ဗ္တၚ်ကျာ (n) ventilator.    ဗ္တၚ်ဇာ (n) latticed window.
Window’s cloth,ဂနိက်,ယာတ်ဗ္တၚ် (n) window’s cloth.
Windpipe,ပၠံၚ်ကျာ,"(n) bad character, windpipe, trachea, air duct. [Syn.] ပၠံၚ်ပၠောပ်ကျာ၊ ဂစောတ်ကျာ။"
Windpipe,ပၠံၚ်ဂၠံၚ်ယီုလုပ်ယီုတိတ်ကျာ,(n) windpipe.
Windward,အလိုက်ကျာ,(n) windward.
Windward.  မစွံလဝ်လ္ပာ်သ္ကဲကျာပိုက်ကၠုၚ်။,မစွံလဝ်လ္ပာ်သ္ကဲကျာကၠုၚ်,(adj) windward. [id] မစွံလဝ်လ္ပာ်သ္ကဲကျာပိုက်ကၠုၚ်။
Windy,ကျာထတ်,"(adj.) windy, gusty."
Windy.  မစှေ်ဒၟံၚ်ပ္ဍဲမုက်ကျာ။,မနွံကဵုကဆံၚ်ကျာပိုက်ဒၟံၚ်ဝှုဟ်ဝှုဟ်,(adj) windy. [id] မစှေ်ဒၟံၚ်ပ္ဍဲမုက်ကျာ။
Wine,ဝါၚ်,2 (n) [Eng.] wine.
Wine press.  က္တိုၚ်သွက်ဂွံပတ်ဍာ်အၚုန်၊ က္တိုၚ်သွက်ဂွံပတ်ဍာ်မုဒြာတ်။,က္တိုၚ်သွက်ဂွံပတ်ဍာ်ဇဗျေတ်,(n) wine press. [id] က္တိုၚ်သွက်ဂွံပတ်ဍာ်အၚုန်၊ က္တိုၚ်သွက်ဂွံပတ်ဍာ်မုဒြာတ်။
Wine.  ဍာ်အၚုန်၊ ဍာ်မုဒြာတ်။,ဍာ်ဇဗျေတ်,(n) wine. [id] ဍာ်အၚုန်၊ ဍာ်မုဒြာတ်။
Wing,နှေၚ်,"(n) {colloq} wing, feather, fin. [id] သၞေၚ်၊ သော်ဂစေံ(မ်)။"
Wing,သၞေၚ်,"(n) wing, feather, fin."
Winged,မနွံကဵုသၞေၚ်,(adj) winged.
Winged animal,သတ်တၠသၞေၚ်,"(n) winged creature, winged animal, bird. [id.] ဂစေံ(မ်)၊ သက္ကုဏ။"
Winged bean,ၜဲကလုတ်တိ,"(n) winged bean, goa bean, Psophocarpus palustris Desvocux Dolichos tetra gonalobus."
Winged creature,သတ်တၠသၞေၚ်,"(n) winged creature, winged animal, bird. [id.] ဂစေံ(မ်)၊ သက္ကုဏ။"
Winged termite,ဒြုန်တၠသၞေၚ်,(n) winged termite.
Wink,ပြေပ်,(v) wink.
Wink,ဗ္ၜေက်ထ္ၜးမတ်,(v) wink.
Wink,မြိပ်,"(n) wink, ten of which are equal to one nara."
Wink.    မွဲခရိပ်မတ်  a twinkling of eye.    ခရိပ်အရာ  hint.  ခရေပ်။,ခရိပ်,2 (n) wink.    မွဲခရိပ်မတ် (n) a twinkling of eye.    ခရိပ်အရာ (n) hint. [Cf.] ခရေပ်။
Wink.    မွဲဖရိပ်မတ်  a twinkling of an eye.  မွဲဖရေပ်မတ်။,ဖရိပ်,2 (n) wink.    မွဲဖရိပ်မတ် (n) a twinkling of an eye. [id] မွဲဖရေပ်မတ်။
Winner.  မၞိဟ်ဂွံပေဲါအံၚ်ဇၞး။,မၞိဟ်အံၚ်ဇၞး,(n) winner. [id.] မၞိဟ်ဂွံပေဲါအံၚ်ဇၞး။
Winning,သြန်ဂွံမာန်ကၠုၚ်နူဝိုၚ်ဝေၚ်,(n) winning.
Winning post,တိုၚ်ကဴ,"(n) winning post, winning post in a boat race. [id] တိုၚ်ကဴရန်တၟံ(အ်)။"
Winning post in a boat race.  တိုၚ်ကဴရန်တၟံ။,တိုၚ်ကဴ,"(n) winning post, winning post in a boat race. [id] တိုၚ်ကဴရန်တၟံ(အ်)။"
Winning.  မသ္ကဵုပါကၠုၚ်အတိုၚ်ပၟိက်စိုတ်ဇကု။,မနွံကဵုဇြဟတ်တံၚ်ဂြဲ,(adj) winning. [id] မသ္ကဵုပါကၠုၚ်အတိုၚ်ပၟိက်စိုတ်ဇကု။
Winnowing basket,ကဏာဲ,"ကဏာဲ(ယ်) (n) winnowing basket, round tray or sieve of twilled bamboo, used for winnowing and cleaning rice, bamboo lattice work used in temporary decorations. [id] ကၞာဲ(ယ်)၊ တၞာဲ။"
Winnowing basket,ဂုံ,ကၞာဲဂုံသ္ၚု (n) winnowing basket.
Winnowing basket.  တၞာဲ။ see ကဏာဲ။,ကၞာဲ,(n) winnowing basket. [id] တၞာဲ(ယ်)။ see ကဏာဲ(ယ်)။
Wino ,အိက်အရက်,"(n) drunkard, wino {Am}."
Winter,သ္ကတ်,(n) winter.
Winter,ဟေမန္တ,"(n) [P.] one of the three seasons of the year, cold season, winter."
Winter season,သ္ကတ်,ဥတုသ္ကတ် (n) winter season.
Wipe it with the cloth,ဇမိုတ်,ဇိုတ်လဝ်ကဵုဇၟိုတ် (n) wipe it with the cloth.
Wipe the blackboard,ဇိုတ်ထောံဂတဵုချူလိက်,(v) wipe the blackboard.
Wipe your feet.  ဇိုတ်  to wipe,ဂဇိုတ်,ဂဇိုတ်ထောံဇိုၚ် (v) wipe your feet. [Der.] ဇိုတ် (v) to wipe.
Wiper.  အရာမသ္အးဇ္ၚးထောံ။,အရာမဂဇိုတ်ထောံ,(n) wiper. [id] အရာမသ္အးဇ္ၚးထောံ။
Wire,ဇုက်ဝဲါယျာ,(n) wire.
Wire,ဝဲါယျာ,(n) [Eng.] wire.
Wire mesh,ဂဇာ,"ဂဇာပ္သဲ (n) iron sieve, wire mesh, wire netting."
Wire mesh,ဂဇာပ္သဲ,"(n) iron sieve, wire mesh, wire netting."
Wire netting,ဂဇာ,"ဂဇာပ္သဲ (n) iron sieve, wire mesh, wire netting."
Wire netting,ဂဇာပ္သဲ,"(n) iron sieve, wire mesh, wire netting."
Wireless,ဝဲါယျာလိတ်,(n) [Eng.] wireless.
Wiring,ပြဝမဗ္ဂပ်ဇုက်လလဳပ္ဍဲကရိယာစက်ပ္ဍဲသ္ၚိ,(n) wiring.
Wiry,မထတ်မ္ၚိုဟ်ဗိုန်ဗတ်,(adj) wiry.
Wisdom,ဍိုဟ်တိုန်,"(v) to acquire, increase in, wisdom."
Wisdom,ပညာ,"(n) [P.] [L.F] wisdom, knowledge,  learning,  intelligence."
Wisdom,ပညာ,ညာန်ပညာ (n) wisdom.
Wisdom,ပြဒ္ညာ,"(n) [Skt. Prajan] judgment, intelligence, understanding, wisdom, knowledge."
Wisdom,မေဓ,"(n) [P.] wisdom, learning."
Wisdom,ဝိစက်,(n) [P. vicakkhano] wisdom.
Wisdom,ဝိဇ္ဇာ,"(n) [P.] knowledge, wisdom, term for a person who is an expert in a particular branch of knowledge, person with supernatural powers, first university degree in arts."
Wisdom gained through meditation,ညာန်ဘဝနာ,(n) wisdom gained through meditation.
Wisdom gained through meditation,ဘာဝနာ,ညာန်ဘာဝနာ (n) wisdom gained through meditation.
Wisdom.    ဍေံဂှ်ညာန်သ္ဇိုဟ်  he is a man of a profound mind.    ပ္တိတ်ညာန်  to set one’s mind to  work start thinking,ညာန်,"1 (n) intelligence, knowledge, intellect, wisdom.    ဍေံဂှ်ညာန်သ္ဇိုဟ် (n) he is a man of a profound mind.    ပ္တိတ်ညာန် (n) to set one’s mind to  work start thinking."
Wisdom.  ပညာ၊ ပြဇ္ညာ၊ ပြဒ္ညာ၊ ပြာတ်ညှာ၊ ပြဒ္ဒညာ၊ မေဓ၊ ပြဝ၊ ဝိစက်၊ ဝိဇ္ဇာ။,ပြဝမက္ဍိုက်ပေၚ်တဴနကဵုလညာတ်ဂမြၚ်ညာန်,(n) wisdom. [id] ပညာ၊ ပြဇ္ညာ၊ ပြဒ္ညာ၊ ပြာတ်ညှာ၊ ပြဒ္ဒညာ၊ မေဓ၊ ပြဝ၊ ဝိစက်၊ ဝိဇ္ဇာ။
Wise man,ကလ,တၠပညာ (n) wise man.
Wise man,တလ,တၠပညာ (n) wise man.
Wise man,တၠညာန်,"(n) wise man, great mind person of great knowledge."
Wise man,ပဏ္ဍိတ,"(n) [P.] wise man, scholar, learned man, pundit."
Wiseacre,မၞိဟ်မပပၞလေပ်,(n) wiseacre.
Wisely,မနွံကဵုပညာမစိုန်သ္ကီုဍိုက်ပေၚ်,(adj) wisely.
Wish,ကၟိက်,"(n) wish, desire. [id] ပၟိက်။"
Wish,ဆန္ဒစိုတ်,"(n) wish, intention."
Wish,ထၟိက်,"(v) wish, desire, bless, beatitude. [id] မၚ်္ဂလပသေက်ပသဝ်၊ ဒဒှ်မပသေက်ပသဝ်ကဵုမ္ၚဵု။"
Wish,ပၟိက်,"(n) desire, wish, need, want, purpose."
Wish,အိစ္ဆာ,"(n) [P.] wish, will, desire."
Wish etc. comply with,ဗက်ထောံအလိုက်,"(v) accede to someone’s request, wish etc. Comply with, go along with."
Wish someone well,စွံမေတ္တာ,(v) wish someone well.
Wish to,မိက်,"(va) in neg. Only except in [phr.] listed, {not} to want, wish to, to desire, to dun."
Wish to gain,မိက်ဂွံဇၞး,(n) wish to gain.
Wish well,ဖျေံမေတ္တာ,"(v) wish well, to bless. [id] ဗယာပ်မေတ္တာ၊ ဘယာပ်မေတ္တာ။"
Wish-bone,ဇုတ်သြိုဟ်စာၚ်,(n) wish-bone.
Wish.     ရာဒၞာ  to pray.  ရာဓနာ။,ရာဒနာ,"1 (n) [P. ara dhanam] expression in a religious context of desire or hope, prayer, wish.    [Der.] ရာဒၞာ (v) to pray. [Var.] ရာဓနာ။"
Wishes to gain,သၟိက်ဂွံ,"1 (v) to desire, to obtain, wishes to gain."
Wishes to say,သၟိက်ဂး,"(v) to signify, wishes to say."
Wishful.  မဓၟံက်ထ္ၜးကဵုအရာပၟိက်သၟိက်မိက်သ္ဂောံဂွံ။,မနွံပၟိက်စၟဳဒၟံၚ်သွက်သ္ဂောံဂွံ,(adj) wishful. [id] မဓၟံက်ထ္ၜးကဵုအရာပၟိက်သၟိက်မိက်သ္ဂောံဂွံ(အ်)။
Wistfully,နဒဒှ်မဂွံသ္တိဗှ်သၞာ,(adv) wistfully.
Wit တေံညိ။,witticism,ရံၚ် wit တေံညိ။
Witch,ဂမုဲ,"2 (n) witch, sorcerer, afflicting victims with wasting diseases and seen at night as will-of-the-wisp. [id] ဂၟုဲ။    ဂၟုဲဂၚ် (n) luminescence in brackish waters seen at night. [Cf.] အ္စာပယောဂ။ [Var.] ဃမုဲ၊ ဗၟုဲ။"
Witch,ဃမုဲ,"(n) witch, sorcerer, afflicting victims with wasting disease and seen at night as will-of-the-wisp. [id] ဂၟုဲ။ [Cf.] အ္စာပယောဂ၊ ဗၟုဲ။"
Witch,ဗမုဲ,"(n) witch, sorcerer, afflicting victims with wasting disease and seen at night as will-of-the-wisp. [id] ဗၟုဲ(ယ်)။ [Cf] အ္စာပယောဂ၊ ဂၟုဲ(ယ်)၊ ဃမုဲ(ယ်)။"
Witch,ဗမုယ်,"(n) witch, sorcerer, afflicting victims with wasting disease and seen at night as will-of-the-wisp. [id] ဗၟုဲ(ယ်)။ [Cf] အ္စာပယောဂ၊ ဂၟုဲ(ယ်)၊ ဃမုဲ(ယ်)။"
Witch,ဗၟုဲ,"(n) witch, sorcerer, afflicting victims with wasting disease and seen at will-of-the-wisp. [Cf.] အ္စာပယောဂ၊ ဂၟုဲ၊ ဃမုဲ။"
Witch,ဗြဴကာလကာဏဳ,"(n) hag, witch."
Witch,သၟာကွတ်,"(n) expert technician, artisan, craftsman, artiste, skill workman, witch."
Witch doctor,အ္စာမှဝ်,"(n) magician, witch doctor, conjurer. [id.] အ္စာဒမၠုမတ်၊ အ္စာဗိန္ဒော၊ အ္စာလှန်မတ်၊ အ္စာလွဳယဲပယောဂ၊ အ္စာသဝ်မလွဳယဲဗၟုဲကလော်ရပ်စ။"
Witchcraft,ဒဒှ်မစုတ်ဂဥုဲကဵုညး,(n) witchcraft.
Witchcraft,ပယောဂ,"(2) (n) [L.F] magical powers, witchcraft, sorcery.    အ္စပယောဂ (n) wizard. [P.] means, instrument."
Witchcraft.  ဒဒှ်မစုတ်ဂဥုဲကဵုညး၊ ဒဒှ်မရပ်စကဵုကွတ်ဗၟုဲ၊ ဒဒှ်မရပ်စညး။,ဒဒှ်မစုတ်အပၚ်ကဵုညး,(n) witchcraft. [id] ဒဒှ်မစုတ်ဂဥုဲကဵုညး၊ ဒဒှ်မရပ်စကဵုကွတ်ဗၟုဲ၊ ဒဒှ်မရပ်စညး။
Witchery.  ပြဝမဒဇက်တံၚ်ဂြဲ။,ဒဒှ်မရပ်စနကဵုပညာဗၟုဲ,(n) witchery. [id] ပြဝမဒဇက်တံၚ်ဂြဲ။
With,ကဵု,"1 (pn.) with, by, to, connecting (nn.) and, or.    အရေဝ်ဗၟာကဵုအရေဝ်မန်ဣလဵုလောဲရော (nn.) which is easier, Burmese or Mon?    အဲကဵုဗှ်ေ (nn.) you and I.    ကၠုၚ်ကဵုၜၚ် (nn.) I come by boat {ship}.    ကၠေံစိုတ်ကဵုဓဝ် (nn.) to strive after the Dhamma.    စကဵုဇန် (nn.) you eat it with a spoon.    ဍေံကဵုနၚ်လိက်ကဵုအဲ(ယ်) (nn.) he has written to me.    ဒက်စာၚ်ကဵုဒၞက် (nn.) to teacher fowls with jesses.    ဒဵုကဵု(ဝ်) (prep.) as far as, until.    ဓဝ်ကဵု(ဝ်) (adj.) opposite.    နူကဵု(ဝ်) (prep.) from."
With,စိုတ်က္တဵု,"ကဵု with, to be angry."
With,ပ္ဍဲ,"(p) (n) in, at, into, on onto, to, among, in the possession of, in the company of, with, formerly in, from, while, when."
With,သီုကဵု,(adv) {formal} with.
With,ဟာန်,"မွဲဟာန် (prep) with, together with. [Cf.] ပၞ၊ သ္ပပၞ။"
With a back handed movement,ဒလန်တဲ,"(adv) {pour something or strike} with a back handed movement, {pass or throw} back ward over one’s shoulder."
With a blunt or rounded end,ၜီုဓိုတ်,"(adv) plainly, bluntly, with a blunt or rounded end."
With a child,ဟွံသာက္ဍာ,(adv) {be heavy} with a child.
With a crackling sound,ကြောပ်ကြောပ်,(adv) with a crackling sound.
With a glittering light,ပလေဲပလေဲပလာပလာ,(adv) {shine} with a glittering light.
With a light gravy,ဆောဝ်,"(adv) with a little water, with a light gravy."
With a light gravy,ဍာ်ဆာပ်ဆာပ်,"(adv) {cook} with a little water, with a light gravy."
With a little water,ဆောဝ်,"(adv) with a little water, with a light gravy."
With a little water,ဍာ်ဆာပ်ဆာပ်,"(adv) {cook} with a little water, with a light gravy."
With a pleasing lisp,ကၠာကၠးကဵုဟွံကၠး,(adv) with a pleasing lisp.
With a pleasing noise.  ဖ္အာဲဖ္အာဲ။,ဖအာဲဖအာဲ,"(adv) clamorously, tumultuously, with a pleasing noise. [id] ဖ္အာဲဖ္အာဲ(ယ်)။"
With a queasy feeling,နဒဒှ်မသ္ကဵုမံၚ်စံၚ်စဟွံဒးသၞောတ်,"(adv) ill at ease, with a queasy feeling."
With a queasy feeling,ပုၚ်သၟောဟွံအး,"(adv) with a queasy feeling, with something nagging at one’s mind. [id] ပုၚ်ခၟောဟွံအး။"
With a queasy feeling,ၜန်ၜဲါ,"(v) to disorder procedures, feel sick, have nauseating feeling, despise to the point of nausea, disorder in stomach. [id.] စံၚ်ပရံၚ် adv) ill at ease, with a queasy feeling."
With a shuffle,ကဆေံ,(adv) {walk} with a shuffle.
With a smiling face,အီဒၟံၚ်ဗၠိုအ်ဗၠိုအ်,(adv) with a smiling face.
With a snore.  ဂြက်ဂြံက်၊ ဂြံက်ဂြံက်။,ဂြံက်,(adv) with a snore. [id] ဂြက်ဂြံက်၊ ဂြံက်ဂြံက်။
With a steady noise.  a steady noise,ဆာံဆာံ,ဆာံဆာံ(မ်) (adv) with a steady noise. (n) a steady noise.
With a stick or by trampling with one’s feet,ပိန်,"(v) thresh, with a stick or by trampling with one’s feet, to rub one’s legs, feet, against each other."
With a straight course,ဓဝ်ဓဝ်,(adv) with a straight course.
With a swivelling motion,လီဝတ်,"(adv) {bodily movements} in a twisted or contorted manner, with a swivelling motion."
With a view to,သွက်ဇွောံ,"(conj) in order to, with a view to."
