English,Mon,Original_Definition
Make the veranda look nice so that our guests can use it.  တၟုဲကထဳ။,ခမှုဲ,ဗ္စတၟုဲ (n) make the veranda look nice so that our guests can use it. [id] တၟုဲကထဳ။
Make the verandah look nice,ဖျေံလဝ်သ္ၚိကျာခိုဟ်ခိုဟ်,(v) make the verandah look nice.
Make thin,ပရဳ,"2 (v) to plane down, make thin, to rub out. [id] တြဳ။    ယာတ်ပိက်ပရဳ (n) thin woven cotton, muslin. [Cf.] က္တာတ်၊ ဗာရဳ၊ တှေ်(ဟ်)၊ ထလေက်။    [Der.] ကြဳ (v) to be thin."
Make thread.  တၞေၚ်တောဝ်၊ ၜန်တောဝ်။,ကၞေၚ်တောဝ်,(v) make thread. [id] တၞေၚ်တောဝ်၊ ၜန်တောဝ်။
Make up,အသောၚ်,"(n) personation, make up."
Make up for,ဗၠံ,"ဗၠအ် (v) to mend hole in, patch, to mend, make up for, cover {expenses}. [Cf.] ဂဟေ၊ တၠက်၊ နာပ်၊ ပလေဝ်၊ ဗ္ဂပ်။ [Der.] ဗၠောပ် (v) patch."
Make up for,ဗၠအ်,"(v) to mend hole in, patch, to mend, make up for, cover {expenses}. [Cf.] ဂဟေ၊ တၠက်၊ နာပ်၊ ပလေဝ်၊ ဗ္ဂပ်။ [Der.] ဗၠောပ် (v) patch."
Make up into a heap.  ဖ္အုံသြောံ  to make a heap of paddy,ဖအုံ,ဖ္အုံလဝ် (v) make up into a heap. [id] ဖ္အုံသြောံ(အ်) (v) to make a heap of paddy.
Make up one’s mind,စိုတ်,"လဝ်စိုတ် (v) to come to a conclusion, make up one’s mind."
Make up one’s mind,စွံစိုတ်,"(v) to set, make up one’s mind, to settle the mind, consider, regard. (n) attitude, attention."
Make up to till up and level as a load,ဗဝ်သ္တး,"(v) to fill up and level, make up to till up and level as a load."
Make up your mind to be worthy of it.  တြဲ။     ပရဲ  excellence,ပြဲ,"1 (v) to be noble, excellent.    သ္ပၝောံမၞိဟ်မ္ဂးစွံစိုတ်ကဵုပြဲမံၚ် (v) if you are set in authority, make up your mind to be worthy of it. [Cf.] တြဲ(ယ်)။    [Der.] ပရဲ (n) excellence."
Make up your mind to do it well,စွံ,"2 စွံ(အ်) (v) to place, put {down}, leave, refrain from removing, to keep, maintain, to abandon, to adopt {attitude}.    အရေဝ်မၞးစွံလဝ်ကၠာ (v) leave off talking for now.    ဣဏံစွံထောံပ္ဍဲဒၞာဲၜိုဟ်ၜိုဟ် (v) put this in a cool place.    ကောန်မၞးစွံလဝ်ကဵုအဲအဏံ (v) leave your boy here with me.    ကၠောန်ကမၠောန်မွဲမွဲမ္ဂး စွံစေတနာခိုဟ်ခိုဟ်တုဲ ကၠောန်ညိ (v) when you undertake any work, make up your mind to do it well, and then do it.    ဆဂးဗီုလဵုအဲဂွံစွံဍေံတံရော (v) but how am I going to find room for them?    ဆောဝ်လံမၞးစွံဘာကဵုကောန်မၞးရော (v) when are you going to send your son to school?    ပုၚ်ဂှ်စွံလဝ် ဇွောံအဲညိကီု လ္ပစဖ္အိုတ်ထောံ (v) leave a little rice for me, do not eat it all.    ပ္ဍဲကွာန်ဏံ ဍေံတံဟွံစွံကွဳပုဟ်ဟာ (v) do people not have carts in this village?    ဖျေံစွံ (v) to put down, leave. [Cf.] သှ်ောစွံ (v) to take off {clothes}. [id] သှ်စွံ(အ်)။    လ္ပစွံမာနလ္တူညးဂမၠိုၚ် (v) do not think yourself better than others.    လ္ပစွံလဝ်ဍေံပ္ဍဲသ္ၚိညးမွဲဓဝ် (v) do not leave him in the house by himself.    ၝဏံစွံလဝ်သာ်ဏံဟွံဂွံ ဒးမံၚ်ဘာဏောၚ် (v) I cannot keep this rascal here like this, he will have to go to school. [Cf.] ဂၠ၊ ဂလုဲ၊ စုတ်၊ ထောံ(အ်)၊ ပထောံ(အ်)၊ လလုဲ၊ လဝ်၊ ဂိုၚ်။    စွံကၠိုဟ်သၞာံမာန် (v) it will keep right through the year.    စွံစိုတ်ကဵုပြဲမံၚ် (v) make up your mind to be good. [Cf.] ဖျေံစိုတ်။    စွံစိုတ်ဗီုကောန်ဗြဴ (adv) {treat one’s wife} with devotion."
Make up your mind to do it well and then do it.  be nevolence.  စိုတ်စေတနာ၊ ပွမနွံကဵုစိုတ်စေတနာခိုဟ်ခိုဟ်။,စေတနာ,"ကၠောန်ကမၠောန်မွဲမွဲမ္ဂး စွံစေတနာခိုဟ်ခိုဟ်တုဲကၠောန်ညိ (n) when you undertake any work, make up your mind to do it well and then do it. (v) be nevolence. [id] စိုတ်စေတနာ၊ ပွမနွံကဵုစိုတ်စေတနာခိုဟ်ခိုဟ်။"
Make use of.  စကာရပ်စပ်။,ရပ်စပ်စကာ,[id.] make use of. [id.] စကာရပ်စပ်။
Make war .    ထာန်စၞေဟ်  battlefield.  ဇဵု၊ ဗ္တိုက်။    စၞေဟ်ကေတ်  to capture.    စၞေဟ်ကေတ်ဍုၚ်တံၚ်ဥု  captured toungoo.    စၞေဟ်ပ္ကာန်  to come to blow with,ကဏှေ်,"2 (v) to attck, launch an attack {on}. [id] ကၞေဟ်၊ စၞေဟ်။    တဝ်စၞေဟ် (v) to attack, make war {on}.    ထာန်စၞေဟ် (n) battlefield. [Cf.] ဇဵု(ဝ်)၊ ဗ္တိုက်။    စၞေဟ်ကေတ် (v) to capture.    စၞေဟ်ကေတ်ဍုၚ်တံၚ်ဥု (v) captured Toungoo.    စၞေဟ်ပ္ကာန် (v) to come to blow with."
Make war.  ဗ္တိုက်ပၞာန်၊ တဝ်စၞေဟ်။,သ္ပပၞာန်,(v) make war. [id.] ဗ္တိုက်ပၞာန်၊ တဝ်စၞေဟ်။
Make ware attack,တဝ်စဏှ်ေ,"(v) to attack, make ware attack, to take sides, on. [id] တဝ်စၞေဟ်။ [Cf.] ဗ္တိုက်။"
Make way,ပဲါဂၠံၚ်,"(v) to give way, give way for others to pass, make way, remove obstacles."
Make weary.  ဖ္ဍောၚ်လၟေတ်။,ဖ္ဍောၚ်,(v) make weary. [id] ဖ္ဍောၚ်လၟေတ်။
Make weight.  အဇၚ်။,အရာမထပ်ဗပေၚ်,အရာမထပ်ဗပေၚ်စုတ်လဝ်သွက်လျိုၚ်သ္ဂောံပေၚ် (n) make weight. [id] အဇၚ်။
Make တေံညိ။,made,ရံၚ် make တေံညိ။
Make-up,ကလေၚ်ပံၚ်ကောံ,"(v) be in good terms again, reunite, make-up."
Make-up,ဂစေံ,"ဂစေအ် (n) make-up, embellishment."
Make-up,စိစောန်,"2 (v) decorate, adorn.    စိစောန်ဖျေံဖျောန်မုက်မတ် (v) cosmetics for the face, make-up."
Maker fine progress,အသိၚ်ခိုဟ်,"(v) {of things} go well, move at a brisk pace, maker fine progress, gain intensity or momentum."
Maker of rush mats,သၟာဗပေဝ်,"(n) maker of rush mats, one who plaits rushes."
Maker of rush mats.  သၟာသ္ပေဝ်။,ခမှာသပေဝ်,(n) maker of rush mats. [id] သၟာသ္ပေဝ်။
Maker of rush mats.  သၟာသ္ပေဝ်။  ဒဒၚ်။,ခပေဝ်,သၟာခပေဝ် (n) maker of rush mats. [id] သၟာသ္ပေဝ်။ [Cf.] ဒဒၚ်။
Makeshift.  ဒဒှ်ကၠာဟဂွံကောပ်လဝ်ကဵုဒုန်။,ဒဒှ်မရပ်စပ်စကာမွဲချိုတ်ခဏ,(n) makeshift. [id] ဒဒှ်ကၠာဟဂွံကောပ်လဝ်ကဵုဒုန်။
Maket gardener.  သၟာကၠံ။  ရဲကၠံ၊ ရဲဂူ။,ခမှာကၠံ,(n) maket gardener. [id] သၟာကၠံ(အ်)။ [Syn.] ရဲကၠံ(အ်)၊ ရဲဂူ။
Making perfect,ထတုဲ,"(n) perfection, making perfect, paragon, advantage, profit."
Making perfect,ဒတုဲ,"(n) perfection, making perfect, paragon, advantage, profit, success. [id] ဒတုဲဖဵု။"
Making perfective aspest.    ပန်စုတ်  hit.     ပန်  shot at,စုတ်,"2 (v) to put in, into, to contribute, to put on.    ဍာ်နုၚ်သွုၚ်ဂှ် ဍာ်အိုတ်အာဣရ စုတ်ထောံဍာ်ညိ (v) the water in the  drinking water jar has run out will you put some in?    ဍေံစုတ်ဒုဟ်ကဵုကောဍေံ(ဟ်) (v) he put the blame on his brother.    တလာစုတ်လိက် (n) pillar-box. [id] စေဝ်စုတ်လိက်။    သွက်ဂွံသိုၚ်ဘာညးစုတ်သြန်ၜါလက် (v) he contributed twenty thousand rupees towards the building of the monastery, occasionally as va., making perfective aspest.    ပန်စုတ် (v) hit.    [Cf.] ပန် (v) shot at, shot.    ညာတ်စုတ်ဂတာံထဝ်ဂှ် တိုန်ဂြးမံၚ်ကဵုက္ဍိုပ်တုဲ (v) he saw the golden crab came up and comb her hair. In some phr. စုတ် (v) has an egressive sense.    အိက်စုတ် (v) to defecate.    ကၞေံစုတ် (v) to defecate.    ချဟ်ခါ်စုတ် (v) to hawk and spit.    ဆုတ်စုတ် (v) to break wind.    သယျာစုတ် (v) to urinate. [Cf.] also အ္စာစုတ်ၚေက် (n) dentist. [Cf.] ချဟ်၊ ချံ(အ်)၊ ဂၠ၊ စွံ(အ်)၊ ထပက်၊ ထောံ(အ်)၊ ပထောံ(အ်)၊ ပြိုက်၊ ဗလိုက်၊ လံၚ်၊ လဝ်၊ လောဝ်၊ သိက်။ [Var.] ထောံလဝ်။"
Malacca civet cat,ဗၜဵု,"ဗ္ၜဵုပလေၚ် (n) Malacca civet cat, viver ricula malaccensis Gmelin. [Cf] ဗ္ဂဲ။"
Malacca civet cat,ဗ္ၜဵုပလေၚ်,"(n) Malacca civet cat, viver ricula malaccensis Gmelin. [Cf] ဗ္ဂဲ။"
Malady,ဂိယဲ,"(v) sickness, malady, disease."
Malaria,ဇွဟ်ဂစေံ,"(n) jungle fever, malaria."
Malarial,မဂၠိုၚ်ကဵုယဲဇွဟ်,(adj) malarial.
Malay apple tree,ဇမ္မူရှ်,ကြေၚ်ဇမ္မူရှ် (n) Malay apple tree.
Malay apple. eugenia malaccensis l,ကြေၚ်ဇမ္ဗုရှ်,"(n) Eugenia jumbo rose apple, Malay apple. Eugenia malaccensis L."
Malay chestnut,ချ,"(n) Malay chestnut, Castanopsis Javanica De Canddle. [id] တၞံချ။"
Malay chestnut,ဆ,"2 (n) Malay chestnut, castanopsis javanica De Candolle. [id] ချ၊ တၞံချ။"
Malay chestnut,တၞံချ,"(n) Malay chestnut, Castanopsis javanica De Candolle."
Malay chestnut,သတ်ချ,(n) Malay chestnut.
Malay.  ပယှူ။,ပရှူ,(n) Malay. [id] ပယှူ။
Malaysia,ပရှူ,ရးပရှူ (n) Malaysia.
Male,ကြုံ,"ကြုံ(ဟ်) (n) male, man, husband. [id] တြုံ(ဟ်)။ တြုံ(ဟ်) chiefly as final element in (n) (phr.) denoting sex of persons."
Male,တြုံ,"တြုဟ် (n) man, male, husband, affix denoting the male gender, chiefly as final element in (n) (phr.) denoting sex of peson."
Male adolescent,ဗၠာဲသၟုဲလေၚ်,"(n) boy at the age of puberty, tender young man a youth of tender years, male adolescent, stripling. [Var.] [id] ဗၠာဲခၟာဲလေၚ်။"
Male dancer.  ကဆိၚ်။,သၟာလှ်ေ,(n) male dancer. [Cf.] ကဆိၚ်။
Male dancer.  သၟာလှ်ေ။  ကဆိၚ်။,ခမှာလှ်ေ,(n) male dancer. [id] သၟာလှ်ေ(ဟ်)။ [Cf.] ကဆိၚ်။
Male fish,ကမက်,"2 (n) male of the species, usually referring to animals. [id] ကၟက်၊ တၟက်။    က,ကၟက် (n) male fish."
Male inhabitant of a village,ကောန်ကွာန်,"(n) villager, male inhabitant of a village."
Male member of the royal entourage,တြုံခစသၟိၚ်,(n) male member of the royal entourage.
Male of the species,ကမက်,"2 (n) male of the species, usually referring to animals. [id] ကၟက်၊ တၟက်။    က,ကၟက် (n) male fish."
Male olax scandens roxburgh,ခရူ,"(n) a kind of plant that grow well in salt water, male Olax scandens Roxburgh."
Male person,အကြုံ,"အကြုဟ် (n) [colloq] man, fellow, male person. (အတြုံ / ဣဗြဴ)"
Male piudenda.    ဗွဝ်ဒြပ်  testicle.    သ္ၚိဗွဝ်ဒြပ်  scrotum.  မကြိုက်၊ ရုၚ်။,ဒြပ်,2 (n) ဒြပ်ဇကု (n) male piudenda.    ဗွဝ်ဒြပ် (n) testicle.    သ္ၚိဗွဝ်ဒြပ် (n) scrotum. [Syn] မကြိုက်၊ ရုၚ်။
Male private part,သၞိၚ်ဇကု,"(n) male private part, a common euphemism, euphemism for the male private part.    [Der.] ဒြပ်ဇကု (n) the male sexual organ."
Male pudenda.    ဗွဝ်ဂြပ်  testicle.    သ္ၚိဗွဝ်ဂြပ်  scrotum.  သၞိၚ်ဇကု။,ဂြပ်,2 (n) ဂြပ်ဇကု (n) male pudenda.    ဗွဝ်ဂြပ် (n) testicle.    သ္ၚိဗွဝ်ဂြပ် (n) scrotum. [Cf.] သၞိၚ်ဇကု။
Male silk cotton tree,ဆုကြိက်,"(n) male silk cotton tree, Bombax malabaricum De candolle. [Cf.] ပြာ်။ [Syn.] တၞံပြာ်။"
Male silk-cotton tree bombax malabaricum de candolle.  ပြာ်။  ဆုကြိက်။,တၞံကြိက်,(n) male silk-cotton tree Bombax malabaricum De Candolle. [Cf.] ပြာ်။ [Syn.] ဆုကြိက်။
Maleficent magical influence,တာဲဗြာဲ,"(n) genic, maleficent magical influence, certain magical power or influence which affects people adversely."
Malevolent spirit of dead person,ဘုတ်,"1 (n) evil spirit animating the body of a dying or dead person, malevolent spirit of dead person, ghost, goblin."
Malevolent thought,ဝိတက်ပိ,"(n) three vitakkas, namely, lustful thought, malevolent thought, cruel thought."
Malice,ဝဲ,"1 (n) malice, enmity.    ဒက်ဝဲ(ယ်) (v) to bear malice."
Malice,ဝယ်,"1 (n) malice, enmity.    ဒက်ဝဲ(ယ်) (v) to bear malice."
Malicious.  မနွံကဵုစိုတ်ညးတၞဟ်သ္အာၚ်ခိုဟ်စဟွံဒးစိုတ်၊ မနွံကဵုစိုတ်မစ္ဆရိယ။,မဂၞံၚ်ဂၞာတ်,(adj) malicious. [id] မနွံကဵုစိုတ်ညးတၞဟ်သ္အာၚ်ခိုဟ်စဟွံဒးစိုတ်၊ မနွံကဵုစိုတ်မစ္ဆရိယ။
Malickous remarks,အမနာမ,(n) malickous remarks.
Malign,ပ္ဍိုက်ပ္ဍုန်,"(v) to oppress, press down, traduce, malign."
Malign,ပျုတ်,"(v) to slander, malign."
Malign,ပၠုတ်,"(v) to slander, malign, traduce, to blame, censure. [id] ပၠုတ်ဗ္ဒေက်။"
Malign.  ပၠုတ်ဗ္ဒေက်။  ဒေက်  to be less than,ပဒေက်,"ပျုတ်ဗ္ဒေက် (v) to slander, malign. [id] ပၠုတ်ဗ္ဒေက်။ [Der.] ဒေက် (v) to be less than, short by."
Malign.  ပၠုတ်ဗ္ဒေက်။  ဒေက်  to be less than,ဗဒေက်,"ပျုတ်ဗ္ဒေက် (v) to slander, malign. [id] ပၠုတ်ဗ္ဒေက်။ [Der] ဒေက် (v) to be less than, short by."
Malignancy,ဒဒှ်မသ္ကဵုချိုတ်မာန်,(n) malignancy.
Malignant tumour,ယဲကိန်သာ,malignant tumour.
Mallet,ဂတေက်,"1 (n) mallet, club, hatchet. [Syn.] ခတေက်။"
Mallet and club.  ဂတေက်ဒၞန်။,ဂတေက်ဒနန်,(n) mallet and club. [id] ဂတေက်ဒၞန်။
Mallet.  ဂတေက်။,ခတေက်,"3 (n) mace, heavy club, mallet. [id] ဂတေက်။"
Malt,သြောံယာ,"(n) barley, Hordeum vulgare, malt, grain. [id.] သြောံယဴ {usually barley, that has been soaked in water and allowed to germinate and then dried, used for making beer, whisky, etc.}."
Maltitued,ဗွဝ်ဂမၠိုၚ်,(n) maltitued.
Malyana cabania and heine.  ကဝဴ  indian cuckoo,ကဴဝဴ,"(n) koel, black cuckoo, Eudynamys scolpaceus, malyana Cabania and Heine. [Var.] ကဝဴ (n) Indian cuckoo."
Mammal,သတ်တိရစ္ဆာန်မဴတှ်ယာဲ,(n) mammal.
Mammal,သတ်ဗမဴတှ်,(n) mammal.
Man,ကြုံ,"ကြုံ(ဟ်) (n) male, man, husband. [id] တြုံ(ဟ်)။ တြုံ(ဟ်) chiefly as final element in (n) (phr.) denoting sex of persons."
Man,တြုံ,"တြုဟ် (n) man, male, husband, affix denoting the male gender, chiefly as final element in (n) (phr.) denoting sex of peson."
Man,နိဟ်,"(n) man, human being, person. [id] မၞိဟ်။"
Man,မနုဿ,"(n) [P.] man, human. [id] မၞိဟ်။"
Man,မၞိဟ်,"(n) man, human being, person, Homo sapiens, people in general."
Man,အကြုံ,"အကြုဟ် (n) [colloq] man, fellow, male person. (အတြုံ / ဣဗြဴ)"
Man,အတြုံ,"(n) man, fellow. [Cf.] ဣဗြဴ။[Der.] တြုံ (n) male person."
Man about town,မၞိဟ်ဟွံဟီကမၠောန်ကၟိတ်,"(n) playboy, man about town."
Man of good character,ညးခၟိဟ်,"(pron.) man of good character, a noble."
Man of letters,ကွိ,"(n) man of letters, literature, literate, poet. [id] ကဝိ။"
Man of letters.  အ္စာကၞေဟ်၊ အ္စာခၞံပြကိုဟ်၊ အ္စာဆန္ဒ၊ စခဳ၊ မၞိဟ်ချူလိက်။,အ္စာကဝိ,"(n) writer, author, man of letters. [id.] အ္စာကၞေဟ်၊ အ္စာခၞံပြကိုဟ်၊ အ္စာဆန္ဒ၊ စခဳ၊ မၞိဟ်ချူလိက်။"
Man of lowest caste,စဏာ,"(n) [P.] man of lowest caste, pariah, out cast."
Man of merit,တၠပိုန်,"(n) man of merit, having merit."
Man of moral and physical courage,သရာဲသ္ဂံၚ်,"(n) man of moral and physical courage, hero, gallant."
Man of property,ကလ,တၠဓန၊ တၠဂြပ် (n) man of property.
Man of property,တလ,တၠဒြပ် (n) man of property.
Man of property,တလ,တၠဓန (n) man of property.
Man of property.  တၠဒြပ်။,တၠဓန,"(n) capitalist, man of property. [id] တၠဒြပ်။"
Man of property.  အရပ်အရာ၊ ဂြပ်၊ တသိုက်၊ ဒြပ်၊ ပိုန်၊ ဗွဝ်ပိုန်။,ဓန,တၠဓန (n) man of property. [Cf.] အရပ်အရာ၊ ဂြပ်၊ တသိုက်၊ ဒြပ်၊ ပိုန်၊ ဗွဝ်ပိုန်။
Man of the people,သတ်ပ္တုဲဇန်,"(n) man of the people, unconverted person. [id.] ပုထုဇန်။"
Man of wisdom,ညးမနွံကဵုပညာ,"(n) man of wisdom, sage, learned person, savant."
Man power,ဇြဟတ်မၞိဟ်,"(n) human labour, man power."
Man slaughter,အမှုမၞိဟ်ချိုတ်အာ,"(n) {law} man slaughter, culpable homicide not amounting to murder."
Man trap of sharpened stakes,သၟုဲ,(n) man trap of sharpened stakes.
Man trap used with weapon,ခရိုၚ်ပ္ကဲ,"(n) trap loaded with spear, man trap used with weapon."
Man with his human failing.  ကောန်လောကဳ။,ကောန်လောက,(n) man with his human failing. [id] ကောန်လောကဳ။
Man တေံညိ။,mankind,ရံၚ် man တေံညိ။
Man တေံညိ။,men,ရံၚ် man တေံညိ။
Man.  မနုဿ။,မၞဿိ,(n) [P. manusso] man. [id.] မနုဿ။
Manacles,ကၟာၚ်,"တၟာၚ်တဲ(ယ်) (n) manacles, hand cuffs."
Manacles,ထိက်,"တက်ထိက် (v) to put in the stocks, manacles, handcuffs."
Manage to keep alive the interest of audience,ထိၚ်ပေဲါ,"(v) maintain discipline during a performance, manage to keep alive the interest of audience."
Manageable.  မယဵုဒုၚ်မာန်။,မအုပ်ဓုပ်မာန်,(adj) manageable. [id] မယဵုဒုၚ်မာန်။
Management,အဖန်အဖက်,"(n) arrangement, scheme, paln, stratagem, machination, means, thought out method of doing something, management, preparation."
Management.  ဒဒှ်မအုပ်ဓုပ်။,ပွမအုပ်ဓုပ်,(n) management. [id] ဒဒှ်မအုပ်ဓုပ်။
Manager,မာန်နေဂျာ,(n) [Eng.] manager.
Manager.  မိန်နေဂျာ။,ဇမၞော်ပရေၚ်အုပ်ဓုပ်,(n) manager. [id] မိန်နေဂျာ။
Managerial,မဆေၚ်စပ်ကဵုဇမၞော်ပရေၚ်အုပ်ဓုပ်,(adj) managerial.
Manaw festival,ပေဲါမနော,"(n) Manaw festival, the traditional Kachin festival."
Mandalay,ဍုၚ်,"1 (n) town, state, country, city.    ကောန်ဍုၚ်ကောန်ကွာန် (n) townsmen and villagers.    ကောန်ပၞာန်ဂမၠိုၚ်ဗ္တိုက်သွက်ဍုၚ်ဍေံတံရ (n) the soldiers fought for their country.    တိုန်ဍုၚ် (v) to go into town. [id] စှ်ေဍုၚ်။ [Cf.] first sense, ကွာန်။ second sense, ရး။    ဍုၚ်အၚ်ဝ (n) Mandalay."
Mandate,အမိၚ်,"(n) official permission, permit, licence, utterance, order, command, decree, injunction, mandate."
Mandate.   ကဵုအသံ  order,အသံ,"အသံ(မ်) 2 (n) utterance, order, command, decree, injunction, mandate.   ကဵုအသံ (v) order, command.   ဒုၚ်အသံ (v) apply for official sanction, put up to higher authorities ofr orders. ဒုၚ်လိက်။ [id] နွံအသံ (v) {formal} utter, speak.   ပ္တိတ်အသံ (v) promulgate.   ပၟိၚ်အသံ (v) announce the termination of an release from service of a deceased government servant.  ဖျေံအသံ (v) decree, issue an official order, {law} pass judgement, hand down verdict.   လိက်အသံ (n) written order.   လိက်လလောၚ်တြးအသံ (n) notification.   လိက်လလောၚ်ပၟိၚ်အသံ (n) royal decree, edict, order promulgated by a government. Government notification."
Mandated,မသ္ဒးဒုၚ်အပ်ပြာပ်ကဵုအဝဵု,(adj) mandated.
Mandated territory,ဒေသတိဍာ်မသ္ဒးဒုၚ်အုပ်ဓုပ်လဝ်နကဵုအဝဵု,(n) mandated territory.
Mandatory,မနွံကဆံၚ်ဟွံကၠောန်မံၚ်ဟွံဂွံ,(adj) mandatory.
Mandible,ဇုတ်ခၟၚ်,"(n) jaw bone, mandible, lower jaw bone."
Mane,တသော်ကံ,"တသော်ကအ် (n) mane, neck feathers, hackle."
Mane of one of the mon-khmer speaking ethnic groups in the union of burma,ပလီု,"1 (n) Palom, mane of one of the Mon-Khmer speaking ethnic groups in the Union of Burma."
Mane of one of the mon-khmer speaking ethnic groups in the union of burma,ပလိုမ်,"1 (n) Palom, mane of one of the Mon-Khmer speaking ethnic groups in the Union of Burma."
Mane.  သော်  hair,ကသော်,"တသော်ကံ(အ်) (n) mane. [Der.] သော် (n) hair, fur, feather. [Syn.] တသော် (n) body hair."
Maneuvers,ဂွန်,"(n) power, measures, means, dominion, tactics, maneuvers."
Manful.  မနွံကဵုဇဲ၊ မနွံကဵုဇဲသတ္တိ။,မဟွံဖေက်ရောံဓည,(adj) manful. [id] မနွံကဵုဇဲ၊ မနွံကဵုဇဲသတ္တိ။
Manfully,ဗွဲမဂံၚ်သ္ကာ,"(adv) daringly, hardily, manfully, boldly, bravely. [id] ဂၟံၚ်၊ နဒဒှ်မဒှ်အရာဖေက်ဂွဟွံမွဲ၊ နဒဒှ်မဟၟဲကဵုဖေက်ရောံဓည၊ သီုမဂံၚ်သ္ကာ။"
Manganese dioxide ,တၟံကၠောန်ဖာန်,(n) manganese dioxide {used in the  making of glass to decolourize and clarify it}.
Manger.  ကၟတ်။,ချဲ,စၚ်ချောဲ (n) manger. [Cf.] ကၟတ်။
Manger.  စၚ်ချောဲ။,စၚ်ချံက်,(n) manger. [id] စၚ်ချောဲ။
Mangifera indica l,တၞံကြုက်,"(n) mango tree, Mangifera indica L."
Mango,သတ်ကြုက်,(n) mango.
Mango  of the folklore stories having the power to restore youth,ကြုက်ဂန်,(n) mango {fruit} of the folklore stories having the power to restore youth.
Mango blossom,ဇဝ်ကြုက်,(n) mango blossom.
Mango fish.  ကပနး။,ကဗၞး,(n) mango fish. [id] ကပနး။
Mango fish.  ကဗၞး။,ကပနး,(n) mango fish. [id] ကဗၞး။
Mango stalk,တဝ်သတ်ကြုက်,(n) mango stalk.
Mango tree,တၞံကြုက်,"(n) mango tree, Mangifera indica L."
Mango-bird,ဂစေံဍာ်မိတ်,"(n) oriole, mango-bird, yellow bird, grass-warbler."
Mango.    တၞံကြုက်  mango tree.    သတ်ကြုက်  mango,ကြုက်,1 (n) mango.    တၞံကြုက် (v) mango tree.    သတ်ကြုက် (v) mango.
Mangoose,ဗမၞးဇာတ်,"(n) mangoose, crapangoose, Urva cuncrivora Hongson."
Mangosteen,သတ်မၚ်ဂုတ်,(n) mangosteen.
Mangosteen.  သတ်မၚ်ဂုတ်။,မၚ်ဂုတ်,(n) mangosteen. [id] သတ်မၚ်ဂုတ်။
Mangrove,ဂၟု,"(n) {colloq} mangrove, the sour Sonneratia. [Var.] လၟု။"
Mangrove,လၟု,"2 (n) small tree of tidal forests, mangrove, Sonneratia L.f. [id.] တၞံလၟု။    တ္ကံလၟု (n){place-name} Takoh Laemu. [Bur. Kaw Lamu}."
Mangy.  မပပ်ပဳ၊ မဟွံသ္ပဂရု။,မဒှ်ယဲကသံက်,(adj) mangy. [id] မပပ်ပဳ၊ မဟွံသ္ပဂရု။
Manhood.   ဘဝမၞိဟ်စိုပ်အဝဲ။,ဘဝမၞိဟ်ဇၞော်ဇၞော်,(n) manhood.  [id] ဘဝမၞိဟ်စိုပ်အဝဲ။
Mani hot utilissima pohl.  ပလဵုပဳနာန်၊ ကဒါတ်။  ခၟာဲကြဴ။,ကွာဲ,"1 (n) yam, white yam, Dioscorea alata. [id] က္ဍိုပ်ကွာဲ(ယ်)။    တၞံကွာဲက္ၜၚ် (n) tapioca, cassava, Mani hot utilissima Pohl. [id] ပလဵုပဳနာန်၊ ကဒါတ်။ [Cf.] ခၟာဲကြဴ။"
Maniac.  ပရံမနွံကဵုစိုတ်ဖံက်ပၠန်ဒၟံၚ်ဗွဲမလောန်။,မၞိဟ်မစောဲလာံလေပ်လောန်အာကဵုသၞောတ်,(n) maniac. [id.] ပရံမနွံကဵုစိုတ်ဖံက်ပၠန်ဒၟံၚ်ဗွဲမလောန်။
Maniac. labial form of ကြံ  to be mad,ပရံမှဝ်,"(n) person who mind become unhinged during his initiation into sorcery, maniac. Labial form of ကြံ(အ်) (v) to be mad."
Maniacal,မနွံကဵုကဆံၚ်ဖံက်ပၠန်တဴဗွဲမလောန်,(adj) maniacal.
Maniacal,မနွံကဵုစိုတ်မဖံက်ပၠန်တဴဗွဲမလောန်,(adj) maniacal.
Manifest,ကရၚ်,"2 (n) account, tabulation, inventory, manifest, list. [id] စရၚ်။    ရပ်စရၚ် (v) to keep accounts. [Cf.] အၚ်။    စရၚ်အခိၚ် (n) time table.    စရၚ်ဗၞိက် (n) invoice.    စရၚ်သြန် (n) bill."
Manifest,စဳကၠး,"(v) to be experienced, sagacious, to be clear, manifest, to be skillful, versed in, sensible."
Manifest,စဳခၠ,"(v) to be clear, manifest."
Manifest.  ဓၟံက်ထ္ၜး။,သၟကဵုတီကၠးဖ္ဍး,(v) manifest. [id.] ဓၟံက်ထ္ၜး။
Manifesto.  တၚ်မလလောၚ်တြး။,အရာမလလောၚ်တြး,(n) manifesto. [id] တၚ်မလလောၚ်တြး။
Manifold,ဟွံကမွဲ,"(pv) manifold, various. [id.] ဟွံကမွဲပြကာ။"
Manihot utilissima pohl,တၞံကွာဲက္ၜၚ်,"(n) tapioca plant, cassava, Manihot utilissima Pohl."
Manipulation,ဒဒှ်မရပ်စပ်ဗွဲမသ္ဍိုဟ်ကေက်,(n) manipulation.
Manis javanica desma rest.  ဂဗိ။,ခဗိ,"(n) pangolin or scaly ant-eater, Manis javanica Desma rest. [id] ဂဗိ။"
Mankind,ကောန်ဂကူ,ကောန်ဂကူမၞိဟ် (n) mankind.
Mankind,ကောန်ဂကူမၞိဟ်,(n) mankind.
