English,Mon,Original_Definition
Adj.  မနွံကဵုဗီုပၠံၚ်ဂၠိၚ်ဂၠိၚ်။  cylindrical box with cover.   ခဍံ၊  ကြောတ်။  cylindrical ear ornaments.   နှေက်၊  သၞေက်။  cylindrical receptacal.   ထကိုအ်၊  က္ဍိုၚ်ဍေၚ်။,cylindrical,adj.  မနွံကဵုဗီုပၠံၚ်ဂၠိၚ်ဂၠိၚ်။  cylindrical box with cover. (n)  ခဍံ၊  ကြောတ်။  cylindrical ear ornaments. (n)  နှေက်၊  သၞေက်။  cylindrical receptacal. (n)  ထကိုအ်၊  က္ဍိုၚ်ဍေၚ်။
Adj.  မနွံကဵုမတ်ခလံက်ခလံက်၊  မဒှ်ဒၟံၚ်ညံၚ်ရဴဗီုပြၚ်အိုတ်ဓတ်လၟောၚ်လၟေတ်။,haggard,adj.  မနွံကဵုမတ်ခလံက်ခလံက်၊  မဒှ်ဒၟံၚ်ညံၚ်ရဴဗီုပြၚ်အိုတ်ဓတ်လၟောၚ်လၟေတ်။
Adj.  မနွံကဵုမာန်၊  မသ္ကေက်သ္ကာ၊  မပိုတ်သ္ကုတ်။,trenchant,adj.  မနွံကဵုမာန်(မာန)၊  မသ္ကေက်သ္ကာ၊  မပိုတ်သ္ကုတ်။
Adj.  မနွံကဵုမုဟ်ပါၚ်ဍာတ်ဍာတ်။  n.  ဍာ်ယာမ၊  ဍာ်ဂမ္တဴပတိုန်ကဵုဆီ။  cordially   နဒဒှ်မနွံကဵုမုဟ်ပါၚ်ဍာတ်ဍာတ်။  cordiality    ဒဒှ်မနွံကဵုကဆံၚ်မုဟ်ပါၚ်ဍာတ်။,cordial,adj.  မနွံကဵုမုဟ်ပါၚ်ဍာတ်ဍာတ်။  n.  ဍာ်ယာမ၊  ဍာ်ဂမ္တဴ(အရက်)ပတိုန်ကဵုဆီ။  cordially (adv)  နဒဒှ်မနွံကဵုမုဟ်ပါၚ်ဍာတ်ဍာတ်။  cordiality (n) (pl.-ties)  ဒဒှ်မနွံကဵုကဆံၚ်မုဟ်ပါၚ်ဍာတ်။
Adj.  မနွံကဵုမုဟ်ပါၚ်ဍာတ်။,affable,adj.  မနွံကဵုမုဟ်ပါၚ်ဍာတ်။
Adj.  မနွံကဵုမ။  ၂။  စာ်မှာ်၊  ဝါတ်ခဲါ။  ၃။  မဒှ်ကဆံၚ်မံၚ်စဟွံဒးရး၊  မနွံကဆံၚ်မံၚ်စဟွံခိုဟ်။,seedy,adj.  မနွံကဵုမ။  ၂။  စာ်မှာ်၊  ဝါတ်ခဲါ။  ၃။  မဒှ်ကဆံၚ်မံၚ်စဟွံဒးရး၊  မနွံကဆံၚ်မံၚ်စဟွံခိုဟ်။
Adj.  မနွံကဵုယေန်သၞာၚ်ဇိပ်ဇိပ်ဂၠိပ်ဂၠိပ်။,bland,adj.  မနွံကဵုယေန်သၞာၚ်ဇိပ်ဇိပ်ဂၠိပ်ဂၠိပ်။
Adj.  မနွံကဵုယဲကသံ။  n.  မၞိဟ်ဒှ်ယဲကသံ။,consumptive,adj.  မနွံကဵုယဲကသံ။  n.  မၞိဟ်ဒှ်ယဲကသံ။
Adj.  မနွံကဵုယဲ၊  မဒှ်လက်သန်ဗီုပြၚ်ဗဳဇယဲ။  ၂။  မကၠိပပ်၊  မဟွံသဘးဇ္ၚး။  morbidly   နဒဒှ်မကၠိပပ်ပ္ဍဲစိုတ်စေတနာ။,morbid,adj.  မနွံကဵုယဲ၊  မဒှ်လက်သန်ဗီုပြၚ်ဗဳဇယဲ။  ၂။  မကၠိပပ်၊  မဟွံသဘးဇ္ၚး(စိုတ်စေတနာ)။  morbidly (adv)  နဒဒှ်မကၠိပပ်ပ္ဍဲစိုတ်စေတနာ။
Adj.  မနွံကဵုရမျှာၚ်ကရောန်ကရောန်၊  ရမျှာၚ်လၞၚ်ကဵုက္တောဝ်၊  ရမျှာၚ်ဗီုပြၚ်ဟွံစှ်ေ။,raucous,adj.  မနွံကဵုရမျှာၚ်ကရောန်ကရောန်၊  ရမျှာၚ်လၞၚ်ကဵုက္တောဝ်၊  ရမျှာၚ်ဗီုပြၚ်ဟွံစှ်ေ။
Adj.  မနွံကဵုရမျှာၚ်ဇၟူတြုံ၊  မနွံကဵုရမျှာၚ်အံၚ်အံၚ်။  n.  မၞိဟ်ဒယှ်ေနကဵုရမျှာၚ်အံၚ်အံၚ်မာန်၊  ကွိၚ်ကွိုက်မတိတ်ရမျှာၚ်အံၚ်ၚ်။,bass,adj.  မနွံကဵုရမျှာၚ်ဇၟူတြုံ၊  မနွံကဵုရမျှာၚ်အံၚ်အံၚ်။  n.  မၞိဟ်ဒယှ်ေနကဵုရမျှာၚ်အံၚ်အံၚ်မာန်၊  ကွိၚ်ကွိုက်မတိတ်ရမျှာၚ်အံၚ်ၚ်။
Adj.  မနွံကဵုရမျှာၚ်ဒကးဒကး။,hoarse,adj.  မနွံကဵုရမျှာၚ်ဒကးဒကး။
Adj.  မနွံကဵုရမျှာၚ်အံၚ်အံၚ်။  ၂။  မခိုဟ်ပ္ဍဲကဵုသြဇာရမျှာၚ်။  sonority   ဒဒှ်မနွံကဵုသြဇာရမျှာၚ်။,sonorous,adj.  မနွံကဵုရမျှာၚ်အံၚ်အံၚ်။  ၂။  မခိုဟ်ပ္ဍဲကဵုသြဇာရမျှာၚ်။  sonority (n)  ဒဒှ်မနွံကဵုသြဇာရမျှာၚ်။
Adj.  မနွံကဵုရုပ်သာ်ဟိန်ဏ၊  မနွံကဵုရုပ်သာ်ပရေံပရေံ။,hideous,adj.  မနွံကဵုရုပ်သာ်ဟိန်ဏ၊  မနွံကဵုရုပ်သာ်ပရေံပရေံ။
Adj.  မနွံကဵုရှ်ဘှ်သာသာ၊  မဟၟဲကဵုစိုတ်လုပ်စ။  vapidity   ဒဒှ်မနွံကဵုရှ်ဘှ်သာသာ။,vapid,adj.  မနွံကဵုရှ်ဘှ်သာသာ၊  မဟၟဲကဵုစိုတ်လုပ်စ။  vapidity (n)  ဒဒှ်မနွံကဵုရှ်ဘှ်သာသာ။
Adj.  မနွံကဵုရှ်သာရိၚ်၊  မနွံကဵုသၟူသ္ကာတ်သ္ကာတ်စူစူ။  ၂။  မသကဵုစိုတ်လီု၊  မသကဵုစိုတ်ချဳဒရာၚ်။,poignant,adj.  မနွံကဵုရှ်သာရိၚ်၊  မနွံကဵုသၟူသ္ကာတ်သ္ကာတ်စူစူ။  ၂။  မသကဵုစိုတ်လီု၊  မသကဵုစိုတ်ချဳဒရာၚ်။
Adj.  မနွံကဵုရှ်။,toothsome,adj.  မနွံကဵုရှ်။
Adj.  မနွံကဵုလညာတ်က္ဍန်က္ဍန်။,hidebound,adj.  မနွံကဵုလညာတ်က္ဍန်က္ဍန်။
Adj.  မနွံကဵုလညာတ်ကြပ်ကြပ်၊  မနွံကဵုလညာတ်ဂၠေံဂၠေံ၊  မညာတ်တရဴကြပ်ကြပ်မလှီုပ္ဍဲလညာတ်သ္ၚောဲသ္ၚောဲ။,myopic,adj.  မနွံကဵုလညာတ်ကြပ်ကြပ်၊  မနွံကဵုလညာတ်ဂၠေံဂၠေံ၊  မညာတ်တရဴကြပ်ကြပ်မလှီုပ္ဍဲလညာတ်သ္ၚောဲသ္ၚောဲ။
Adj.  မနွံကဵုလတောဝ် ကဝေံကဝေံ။,lop-eared,adj.  မနွံကဵုလတောဝ် ကဝေံကဝေံ။
Adj.  မနွံကဵုလျိုၚ်ဇြိုၚ်ဇြိုၚ်၊  မနွံကဵုဗွိုက်ဒဒှ်သွက်ဂွံယိုက်ဂၠေၚ်ဏာဇြိုၚ်လောန်။,cumbersome,(cumberous) adj.  မနွံကဵုလျိုၚ်ဇြိုၚ်ဇြိုၚ်၊  မနွံကဵုဗွိုက်ဒဒှ်သွက်ဂွံယိုက်ဂၠေၚ်ဏာဇြိုၚ်လောန်။
Adj.  မနွံကဵုသကုတ်ကရေက်ဗွဲမဂၠိုၚ်။,multiple,adj.  မနွံကဵုသကုတ်ကရေက်ဗွဲမဂၠိုၚ်။
Adj.  မနွံကဵုသစ္စ။  loyally   နဒဒှ်မနွံကဵုသစ္စ။  loyalist   မၞိဟ်မနွံကဵုသစ္စလ္ပာ်ဇကု။  loyalty   ဒဒှ်မမၚ်မွဲကြဳဇှ်သစ္စ။,loyal,adj.  မနွံကဵုသစ္စ။  loyally (adv)  နဒဒှ်မနွံကဵုသစ္စ။  loyalist (n)  မၞိဟ်မနွံကဵုသစ္စလ္ပာ်ဇကု။  loyalty (n)  ဒဒှ်မမၚ်မွဲကြဳဇှ်သစ္စ။
Adj.  မနွံကဵုသတိဗလ၊  မတိက်ဆာတ်၊  မနွံဆာတ်ပ္ဍဲသ္တိက်ဒၟံၚ်၊  မနွံကဵုသ္တိက်ဆာတ်ဆာတ်။  vt.  သကဵုနွံမံၚ်ကဵုသတိ။,alert,adj.  မနွံကဵုသတိဗလ၊  မတိက်ဆာတ်၊  မနွံဆာတ်ပ္ဍဲသ္တိက်ဒၟံၚ်၊  မနွံကဵုသ္တိက်ဆာတ်ဆာတ်။  vt.  သကဵုနွံမံၚ်ကဵုသတိ။
Adj.  မနွံကဵုသတိဝဳရိယ၊  မနွံဒၟံၚ်ကဵုသတိလ္တူသွက်ဂွံဒှ်အန္တရာဲတွဵု၊  မနွံကဵုဓဝ်စၚ်စၚ်ခြၚ်ခြၚ်။  warily   နဒဒှ်မနွံကဵုသတိဝဳရိယ။  wariness   ဒဒှ်မနွံကဵုသတိဝိရိယ၊  ဒဒှ်မနွံကဵုလ္တူသွက်ဂွံဒှ်အန္တရာယ်တွဵု။,wary,adj.  မနွံကဵုသတိဝဳရိယ၊  မနွံဒၟံၚ်ကဵုသတိလ္တူသွက်ဂွံဒှ်အန္တရာဲတွဵု၊  မနွံကဵုဓဝ်စၚ်စၚ်ခြၚ်ခြၚ်။  warily (adv)  နဒဒှ်မနွံကဵုသတိဝဳရိယ။  wariness (n)  ဒဒှ်မနွံကဵုသတိဝိရိယ၊  ဒဒှ်မနွံကဵုလ္တူသွက်ဂွံဒှ်အန္တရာယ်တွဵု။
Adj.  မနွံကဵုသတိ၊  မနွံကဵုကဆံၚ်ချိၚ်ချိၚ်ဆဆ။,guarded,adj.  မနွံကဵုသတိ၊  မနွံကဵုကဆံၚ်ချိၚ်ချိၚ်ဆဆ။
Adj.  မနွံကဵုသတ္တိကၠေၚ်မိတ်၊  မဆေၚ်စပ်ကဵုဍာ်ကေဝ်ကေဝ်မတိတ်ကၠုၚ်နူဆီကလောံကလောံ၊  မနွံကဵုသတ္တိကၠေၚ်အယိၚ်။,serous,adj.  မနွံကဵုသတ္တိကၠေၚ်မိတ်၊  မဆေၚ်စပ်ကဵုဍာ်ကေဝ်ကေဝ်မတိတ်ကၠုၚ်နူဆီကလောံကလောံ၊  မနွံကဵုသတ္တိကၠေၚ်အယိၚ်။
Adj.  မနွံကဵုသတ္တိအစောံစရာဲ။,valiant,adj.  မနွံကဵုသတ္တိအစောံစရာဲ။
Adj.  မနွံကဵုသတ္တိ၊  မဂံၚ်သ္ကာ။  ၂။  မဍိုန်ဍောတ်ဇိပ်ဂၠိပ်၊  မနွံကဵုစရာဲပ္ဍဲမတ်၊  မနွံကဵုစရာဲသ္ဒးသ္ဍိုက်မၠိုက်။,gallant,adj.  မနွံကဵုသတ္တိ၊  မဂံၚ်သ္ကာ။  ၂။  မဍိုန်ဍောတ်ဇိပ်ဂၠိပ်၊  မနွံကဵုစရာဲပ္ဍဲမတ်၊  မနွံကဵုစရာဲသ္ဒးသ္ဍိုက်မၠိုက်။
Adj.  မနွံကဵုသတ္တိ၊  မနွံကဵုဂမြၚ်ညာန်၊  မလေပ်စၚ်ခြၚ် လ္တူလဟီုလဂး,discreet,"adj.  မနွံကဵုသတ္တိ၊  မနွံကဵုဂမြၚ်ညာန်၊  မလေပ်စၚ်ခြၚ် လ္တူလဟီုလဂး, ပွ။"
Adj.  မနွံကဵုသၟူမောဝ်ပ္ဍး။  aromatic powder.   ကြကောတ်။  aromatic ginger.   ကဝိၚ်၊  ပွိၚ်။,aromatic,adj.  မနွံကဵုသၟူမောဝ်ပ္ဍး။  aromatic powder. (adj)  ကြကောတ်။  aromatic ginger. (adj)  ကဝိၚ်၊  ပွိၚ်။
Adj.  မနွံကဵုအကာဲအရာသွက်ဂွံမှာရာလောဲ။,fallible,adj.  မနွံကဵုအကာဲအရာသွက်ဂွံမှာရာလောဲ။
Adj.  မနွံကဵုအခေါၚ်အဝဵုကဵုကသပ်၊  မကဵုကသပ်ဂၞန်။,advisory,adj.  မနွံကဵုအခေါၚ်အဝဵုကဵုကသပ်၊  မကဵုကသပ်ဂၞန်။
Adj.  မနွံကဵုအခေါၚ်အဝဵုပၞောဝ်ကဵုၜါဂှ်ရုဲစှ်ကေတ်မွဲမွဲ။  n.  အရာသွက်ဂွံရုဲစှ်ကေတ်ဗွဲကြဴ၊  လကာ။,alternative,adj.  မနွံကဵုအခေါၚ်အဝဵုပၞောဝ်ကဵုၜါဂှ်ရုဲစှ်ကေတ်မွဲမွဲ။  n.  အရာသွက်ဂွံရုဲစှ်ကေတ်ဗွဲကြဴ၊  လကာ။
Adj.  မနွံကဵုအစောံကဵုလျးမာန်။  incandescence   ဒဒှ်မနွံကဵုအစောံကဵုလျးမာန်။,incandescent,adj.  မနွံကဵုအစောံကဵုလျးမာန်။  incandescence (n)  ဒဒှ်မနွံကဵုအစောံကဵုလျးမာန်။
Adj.  မနွံကဵုအစောံစရာဲသၠုၚ်အိုတ်။  ၂။  ကဆံၚ်ပြဲအိုတ်။,superlative,adj.  မနွံကဵုအစောံစရာဲသၠုၚ်အိုတ်။  ၂။  (သဒ္ဒာ)ကဆံၚ်ပြဲအိုတ်(မဆေၚ်စပ်ကဵုနာမဝိသေသနကဵုကြိယာဝိသေသန)။
Adj.  မနွံကဵုအစောံ၊  မနွံကဵုအစောံသ္ကေက်သ္ကာ၊  မနွံကဵုဖဵုအနိဿံသမသ္ကေက်သာ။  efficaciously   အစောံသတ္တိသ္ကာတ်မြဟ်တဴဗွဲ၊  သတ္တိသ္ကာတ်မြဟ်တဴဗွဲ။  efficacy   အစောံ၊  သတ္တိ၊  ဂုန်ဖဵု။,efficacious,adj.  မနွံကဵုအစောံ၊  မနွံကဵုအစောံသ္ကေက်သ္ကာ၊  မနွံကဵုဖဵုအနိဿံသမသ္ကေက်သာ။  efficaciously (adv)  အစောံသတ္တိသ္ကာတ်မြဟ်တဴဗွဲ၊  သတ္တိသ္ကာတ်မြဟ်တဴဗွဲ။  efficacy (n)  အစောံ၊  သတ္တိ၊  ဂုန်ဖဵု။
Adj.  မနွံကဵုအဓိပ္ပါယ်ၜါလွး၊  မနွံကဵုအဓိပ္ပါယ်ဟွံချိုတ်ပၠိုတ်။,ambiguous,adj.  မနွံကဵုအဓိပ္ပါယ်ၜါလွး၊  မနွံကဵုအဓိပ္ပါယ်ဟွံချိုတ်ပၠိုတ်။
Adj.  မနွံကဵုအန္တရာဲ၊  မဟွံဗၠးကဵုဘဲ။  dangerously   နဒဒှ်သွက်မသ္ဒးဂွိၚ်ဂွာဲခိုဟ်။,dangerous,adj.  မနွံကဵုအန္တရာဲ၊  မဟွံဗၠးကဵုဘဲ။  dangerously (adv)  နဒဒှ်သွက်မသ္ဒးဂွိၚ်ဂွာဲခိုဟ်။
Adj.  မနွံကဵုအရေဝ်အခြာအောန်တဴဗွဲမလောန်။  taciturnity   ဒဒှ်မနွံကဵုအရေဝ်အခြာအောန်တဴဗွဲမလောန်။,taciturn,adj.  မနွံကဵုအရေဝ်အခြာအောန်တဴဗွဲမလောန်။  taciturnity (n)  ဒဒှ်မနွံကဵုအရေဝ်အခြာအောန်တဴဗွဲမလောန်။
Adj.  မနွံကဵုအရံၚ်ဗ္ကေတ်ဟီဟီ။  n.  အရံၚ်ဗ္ကေတ်ဟီဟီ။,russet,adj.  မနွံကဵုအရံၚ်ဗ္ကေတ်ဟီဟီ။  n.  အရံၚ်ဗ္ကေတ်ဟီဟီ။
Adj.  မနွံကဵုအရံၚ်ဗွဲမဂၠိုၚ်။  ၂။  မနွံကဵုဂကူဗွဲမဂၠိုၚ်၊  မနွံကဵုအရံၚ်အရာသံၚ်ဗြံၚ်။,motley,adj.  မနွံကဵုအရံၚ်ဗွဲမဂၠိုၚ်။  ၂။  မနွံကဵုဂကူဗွဲမဂၠိုၚ်၊  မနွံကဵုအရံၚ်အရာသံၚ်ဗြံၚ်။
Adj.  မနွံကဵုအရှ်ေအသှ်ေလ္တူဘာသာဗွဲမသ္ဇိုဟ်နက်၊  မရဴဂဴကဵုဓဝ်ဘာသာ၊  ဥပါသကာ။,devout,adj.  မနွံကဵုအရှ်ေအသှ်ေလ္တူဘာသာဗွဲမသ္ဇိုဟ်နက်၊  မရဴဂဴကဵုဓဝ်ဘာသာ၊  ဥပါသကာ။
Adj.  မနွံကဵုအဝဵု သွက်ဂွံချူဒဇက်သၞောဝ် သ္ဇိုၚ်ဥပဒေစန်ဒက်၊  မနွံကဵုအဝဵုအခေါၚ်သွက်ဂွံပလေဝ်ပလေတ် သၞောဝ်ဇိုၚ်ဥပဒေ။  ၂။  မလုပ်ကောံပံၚ်ကလောံဒၟံၚ်၊  မလုပ်နွံအနေပိုတ်ဒကုတ်။  constituent parts.   ကြိယာဗာ။  constituent part of the body.   ဓာတ်။,constituent,adj.  မနွံကဵုအဝဵု သွက်ဂွံချူဒဇက်သၞောဝ် သ္ဇိုၚ်ဥပဒေစန်ဒက်၊  မနွံကဵုအဝဵုအခေါၚ်သွက်ဂွံပလေဝ်ပလေတ် သၞောဝ်ဇိုၚ်ဥပဒေ။  ၂။  မလုပ်ကောံပံၚ်ကလောံဒၟံၚ်၊  မလုပ်နွံအနေပိုတ်ဒကုတ်။  constituent parts. (n)  ကြိယာဗာ။  constituent part of the body. (n)  ဓာတ်။
Adj.  မနွံကဵုအိန်ရဳ၊  မဒှ်ဒၟံၚ်ညံၚ်ရဴဖေက်ဂွ။,demure,adj.  မနွံကဵုအိန်ရဳ၊  မဒှ်ဒၟံၚ်ညံၚ်ရဴဖေက်ဂွ။
Adj.  မနွံကွေံကွေံ၊  မဒှ်ကွေံကွေံ၊  မနွံဍာံဍာံ၊  မခယျကေတ်ဟွံသေၚ်၊  မညာတ်ဒးရး။  actually    မုချ၊  စၟတ်ဍာံ၊  ဍာံဍာံ၊  ဇေတ်ဇေတ်တေံ၊  ဍာံဍာံတေံ။,actual,adj.  မနွံကွေံကွေံ၊  မဒှ်ကွေံကွေံ၊  မနွံဍာံဍာံ၊  မခယျကေတ်ဟွံသေၚ်၊  မညာတ်ဒးရး။  actually  (adv)  မုချ၊  စၟတ်ဍာံ၊  ဍာံဍာံ၊  ဇေတ်ဇေတ်တေံ၊  ဍာံဍာံတေံ။
Adj.  မနွံကၠုၚ်ဒၟံၚ်ဟွံလံဏီတေံ၊  မကၠောန်လဝ်ဟွံလံဏီတေံ၊  မဒှ်ကၠုၚ်လဝ်ဟွံလံဏီတေံ၊  မစပ္တံကၠုၚ်လဝ်ဟွံလံဏီတေံ။  recently   ဟွံလံဏီ။,recent,adj.  မနွံကၠုၚ်ဒၟံၚ်ဟွံလံဏီတေံ၊  မကၠောန်လဝ်ဟွံလံဏီတေံ၊  မဒှ်ကၠုၚ်လဝ်ဟွံလံဏီတေံ၊  မစပ္တံကၠုၚ်လဝ်ဟွံလံဏီတေံ။  recently (adv)  ဟွံလံဏီ။
Adj.  မနွံစပ်ဖျပ်မံၚ်၊  မနွံကြပ်မံၚ်။,adjacent,adj.  မနွံစပ်ဖျပ်မံၚ်၊  မနွံကြပ်မံၚ်။
Adj.  မနွံဇၞော်ကဵုသတိ။  adv.  နဒဒှ်မစွံသတိဇၞော်ကဵုဇြဟတ်။,gingerly,adj.  မနွံဇၞော်ကဵုသတိ။  adv.  နဒဒှ်မစွံသတိဇၞော်ကဵုဇြဟတ်။
Adj.  မနွံညံၚ်ရဴဗီုပြၚ်ဂဒံ။,connoid,adj.  မနွံညံၚ်ရဴဗီုပြၚ်ဂဒံ။
Adj.  မနွံညံၚ်ရဴဗီုပြၚ်ဂဒံ။,connoidal,adj.  မနွံညံၚ်ရဴဗီုပြၚ်ဂဒံ။
Adj.  မနွံတာလျိုၚ်၊  မသွဟ်ဂွံမာန်။,answerable,adj.  မနွံတာလျိုၚ်၊  မသွဟ်ဂွံမာန်။
Adj.  မနွံတၚ်ဒၟံၚ်၊  မဒှ်သွက်သ္ဒးလေဲကဵုနွံ။  ၂။  မဂပ်ဝ်၊  မဍာံပြ၊  မထေက်တန်။  ၃။  မရန်တၟံလဝ်။  dues   သၠုဲသြန်သွက်သ္ဒးလေဲကဵု။,due,adj.  မနွံတၚ်ဒၟံၚ်၊  မဒှ်သွက်သ္ဒးလေဲကဵုနွံ။  ၂။  မဂပ်ဝ်၊  မဍာံပြ၊  မထေက်တန်။  ၃။  မရန်တၟံလဝ်။  dues (n)  သၠုဲသြန်သွက်သ္ဒးလေဲကဵု။
Adj.  မနွံဒဒှ်မဇၞော်ကဵုအယုက်၊  မဇၞော်သၠုၚ်ပ္တိုန်ကဵုဂုန်,senior,"adj.  မနွံဒဒှ်မဇၞော်ကဵုအယုက်၊  မဇၞော်သၠုၚ်ပ္တိုန်ကဵုဂုန်,ဒၞာဲ၊  ဇၞော်သၠုၚ်ကဵုအခေါၚ်အဝဵု။  seniority (n)  ဒဒှ်မဇၞော်တဴအပ္ဍဲအယုက်။  senior monk. (adj)  ထေရ်၊  မဟာထေရ်။"
Adj.  မနွံဒၞာဲသာတုဲသၠုၚ်၊  မနွံဒၞာဲသၠုၚ်၊  မနွံလ္တူ။  upper garment.   ယာတ်ကၠေဟ်၊  ယာတ်စၞေဟ်၊  ယာတ်တနှ်ေ။,upper,adj.  မနွံဒၞာဲသာတုဲသၠုၚ်၊  မနွံဒၞာဲသၠုၚ်၊  မနွံလ္တူ။  upper garment. (adj)  ယာတ်ကၠေဟ်၊  ယာတ်စၞေဟ်၊  ယာတ်တနှ်ေ။
Adj.  မနွံဒၟုၚ်ဒလေၚ်၊  မနွံပဋိသန္ဓိ၊  မနွံကဵုဇိုၚ်တဲဟွံသာက္ဍာ၊  မဂွံပဋိသန္ဓိ၊  မနွံဗုၚ်၊  မသ္ဇိုၚ်ဇိုၚ်တဲ။  pregnancy   ဒဒှ်ဂွံဒၟုၚ်ဒလေၚ်၊  ဒဒှ်မနွံကဵုပဋိသန္ဓိ၊  ဒဒှ်မသ္ဇိုၚ်ဒၟံၚ်ဇိုၚ်တဲ။,pregnant,adj.  မနွံဒၟုၚ်ဒလေၚ်၊  မနွံပဋိသန္ဓိ၊  မနွံကဵုဇိုၚ်တဲဟွံသာက္ဍာ၊  မဂွံပဋိသန္ဓိ၊  မနွံဗုၚ်၊  မသ္ဇိုၚ်ဇိုၚ်တဲ။  pregnancy (n)  ဒဒှ်ဂွံဒၟုၚ်ဒလေၚ်၊  ဒဒှ်မနွံကဵုပဋိသန္ဓိ၊  ဒဒှ်မသ္ဇိုၚ်ဒၟံၚ်ဇိုၚ်တဲ။
Adj.  မနွံဒၟံၚ်ကဆံၚ်စိုတ်ဓာတ်ဍောတ်၊  မနွံဒၟံၚ်ကဆံၚ်စိုတ်ဍောတ်၊  မနွံဒၟံၚ်ကဆံၚ်မုက်မတ်သဝ်။,dispirited,adj.  မနွံဒၟံၚ်ကဆံၚ်စိုတ်ဓာတ်ဍောတ်၊  မနွံဒၟံၚ်ကဆံၚ်စိုတ်ဍောတ်၊  မနွံဒၟံၚ်ကဆံၚ်မုက်မတ်သဝ်။
Adj.  မနွံဒၟံၚ်ကဆံၚ်သွက်ဂွံလၞုဟ်ထကုဲခိုဟ်၊  မနွံကဆံၚ်မသက္ကုဟွံမွဲကဵု သွက်စိုတ်သ္ဂောံလုပ်စ။,prosaic,adj.  မနွံဒၟံၚ်ကဆံၚ်သွက်ဂွံလၞုဟ်ထကုဲခိုဟ်၊  မနွံကဆံၚ်မသက္ကုဟွံမွဲကဵု သွက်စိုတ်သ္ဂောံလုပ်စ။
Adj.  မနွံဒၟံၚ်ကဆံၚ်ဟွံတန်ကြန်၊  မလေပ်ပြံၚ်လှာဲ၊  ဝိစိကိစ္ဆာ။,fickle,adj.  မနွံဒၟံၚ်ကဆံၚ်ဟွံတန်ကြန်၊  မလေပ်ပြံၚ်လှာဲ၊  ဝိစိကိစ္ဆာ။
Adj.  မနွံဒၟံၚ်ပြးပြးဇးဇးမွဲအခိၚ်ဓဝ်။  ubiquity   ဒဒှ်မနွံဒၟံၚ်ပ္ဍဲဒၞာဲပြးပြးဇးဇးမွဲအခိၚ်ဓဝ်။,ubiquitous,adj.  မနွံဒၟံၚ်ပြးပြးဇးဇးမွဲအခိၚ်ဓဝ်။  ubiquity (n)  ဒဒှ်မနွံဒၟံၚ်ပ္ဍဲဒၞာဲပြးပြးဇးဇးမွဲအခိၚ်ဓဝ်။
Adj.  မနွံဒၟံၚ်သီုၜါလ္ပာ်၊  မဆေၚ်စပ်ကဵုသီုၜါလ္ပာ်၊  မတုပ်စိုတ်သီုၜါလ္ပာ်။,bilateral,adj.  မနွံဒၟံၚ်သီုၜါလ္ပာ်၊  မဆေၚ်စပ်ကဵုသီုၜါလ္ပာ်၊  မတုပ်စိုတ်သီုၜါလ္ပာ်။
Adj.  မနွံဒၟံၚ်သွက်ဂွံပလီုပလာ်ထောံဟွံမာန်၊  မသကဵုစောန်ဍာပ်သှ်ေတ္ၜက်ဒၟံၚ်။,ingrained,adj.  မနွံဒၟံၚ်သွက်ဂွံပလီုပလာ်ထောံဟွံမာန်၊  မသကဵုစောန်ဍာပ်သှ်ေတ္ၜက်ဒၟံၚ်။
Adj.  မနွံဒၟံၚ်အပ္ဍဲမွဲလ္ပာ်၊  မဆဵုညာတ်ဟွံလောဲ၊  မကၞုက်ဗ္ဒန်မံၚ်။,ulterior,adj.  မနွံဒၟံၚ်အပ္ဍဲမွဲလ္ပာ်၊  မဆဵုညာတ်ဟွံလောဲ၊  မကၞုက်ဗ္ဒန်မံၚ်။
Adj.  မနွံပါဒၟံၚ်ပ္ဍဲဗီု၊  မဓမံက်ထ္ၜးလဝ်နကဵုဗီု။,pictorial,adj.  မနွံပါဒၟံၚ်ပ္ဍဲဗီု၊  မဓမံက်ထ္ၜးလဝ်နကဵုဗီု။
Adj.  မနွံပ္ဍဲမ္ၚး၊  မဒှ်သွက်ဂွံရပ်စပ်ပ္ဍဲလ္ပာ်မ္ၚး။  external ear.   သၠကတောဝ်။,external,adj.  မနွံပ္ဍဲမ္ၚး၊  မဒှ်သွက်ဂွံရပ်စပ်ပ္ဍဲလ္ပာ်မ္ၚး။  external ear. (adj)  သၠကတောဝ်။
Adj.  မနွံပ္ဍဲအကြာ။  intermediate point of the compass.   အနုဒိုဟ်၊  ဒိုဟ်စၞောန်ထ္ၜးလဝ်ပ္ဍဲနာဍဳဒိုဟ်။,intermediate,adj.  မနွံပ္ဍဲအကြာ။  intermediate point of the compass. (adj)  အနုဒိုဟ်၊  ဒိုဟ်စၞောန်ထ္ၜးလဝ်ပ္ဍဲနာဍဳဒိုဟ်။
Adj.  မနွံပ္ဍဲအဒေါဝ်၊  မနွံပ္ဍဲဘာ်တရဴ။,midway,adj.  မနွံပ္ဍဲအဒေါဝ်၊  မနွံပ္ဍဲဘာ်တရဴ။
