English,Mon,Original_Definition
Research-scholar,တၠပညာသုတေသန,"(n) research-scholar, researcher."
Researcher,တၠပညာသုတေသန,"(n) research-scholar, researcher."
Resemblance,အယောၚ်အလာ,"(n) likeness, resemblance, appearance, form, tendency."
Resemblance.  ဒဒှ်ဗီုပြၚ်တုပ်၊ အယောၚ်အလာဗီုပြၚ်။,ဒဒှ်မတုပ်ဗီုပြၚ်,(n) resemblance. [id] ဒဒှ်ဗီုပြၚ်တုပ်၊ အယောၚ်အလာဗီုပြၚ်။
Resemble,သၟုၚ်,"2 (v) resemble, be alike, bear a likeness, be similar in appearance. [id.] တုပ် (adj) same, similar."
Resemble.  သၞောဲ။,နှောဲ,(v) {colloq} resemble. [id] သၞောဲ(ယ်)။
Resemble.  သၞောဲ။,နှောယ်,(v) {colloq} resemble. [id] သၞောဲ(ယ်)။
Resent,စိုတ်ဒှ်,"(v) resent, harbour resentment."
Resentful,ဂိ,"(v) to ache, hurt, be painful, to cause to ache, to be pained, resentful, suffer, feel aggrieved."
Resentful,မဒှ်ဒေါသ,(adj) resentful.
Resentment,ဒဒှ်မဒှ်ဒေါသ,(n) resentment.
Reserved,ပဲါလဝ်ဗွဲတၟေၚ်,"(adj) reserved, special."
Reserved.  မဂြောပ်ဓလီုလဝ်၊ မထိၚ်ဒက်မၚ်မွဲလဝ်၊ မလဝ်လဝ်၊ မလဝ်လဝ်သွက်ဂွံထပ်။,မထိၚ်ဒက်လဝ်,(adj) reserved. [id] မဂြောပ်ဓလီုလဝ်၊ မထိၚ်ဒက်မၚ်မွဲလဝ်၊ မလဝ်လဝ်၊ မလဝ်လဝ်သွက်ဂွံထပ်။
Reservoir,ကမာ,"1 (n) thank, reservoir, cistern. [id] ကၟာ။    ဇိုၚ်ကၟာ (n) embankment of tank. [id] ဇဵုကၟာ။    ဍာ်ကၟာ (n) tank.    {place-name} ကမာဝက် (n) Kamarwak village. [Cf.] ကး၊ ခတိုဟ်၊ ဂွပ်၊ ပိုၚ်။    ကၟာက (n) fish-trap consisting of excavation connected with creek by anrrow channel, which is dammed and the trap drained to take fish which have entered.    ကၟာဍာ်(က်) (n) water pond.    ကၟာဓရာ (n) spool holder. [Cf.] အၚ်၊ စြာၚ်၊ လှာ၊ သိုၚ်။"
Reservoir,ကၟာခြိုၚ်ဍာ်,"(n) tank, cistern, reservoir."
Reservoir,စြာၚ်,"(n) {body of water retained by} dam, reservoir, moat. [Cf.] ကၟာ၊ တၟိုန်၊ ထ္ၜိုၚ်။ [Var.] သြာၚ်။"
Reservoir,ဍာ်ကၟာ,"(n) tank, reservoir, artificial pond, the water of the pond."
Reservoir,သြာၚ်,"(n) {body of water retained by} dam, reservoir, moat. [Cf.] ကၟာ၊ တၟိုန်၊ ထ္ၜိုၚ်။ [Var.] စြာၚ်။"
Reservoir fish-trap of permanent type.  ကး၊ ကၟာက၊ ခတိုဟ်၊ ဂွဝ်၊ ဓၟၚ်။,ပိုၚ်,1 (n) reservoir fish-trap of permanent type. [Cf.] ကး၊ ကၟာက၊ ခတိုဟ်၊ ဂွဝ်၊ ဓၟၚ်။
Reservoir for irrigating paddy field,စြာၚ်ဍာ်ဝါဗ္ၚ,(n) reservoir for irrigating paddy field.
Reservoir.  ကၟာ၊ စြာၚ်၊ တၟိုန်၊ ထ္ၜိုၚ်။,သာၚ်,"2 (n) dam, moat, trench {body of water retrained by}, reservoir. [Cf.] ကၟာ၊ စြာၚ်၊ တၟိုန်၊ ထ္ၜိုၚ်။"
Reservoir.  စြာၚ်ဍာ်။,စြာၚ်ကၟာ,(n) reservoir. [id] စြာၚ်ဍာ်။
Reside,မံၚ်,"7 (v) to remain, to stay, continue in a place or state, live, reside, to remain quiet, to tarry, to dwell, to be.    အ္စာပလေဝ်နာဍဳဗ္ဂပ်မံၚ်စက်နာဍဳ (v) the watch repairer is putting the works together.    အရေဝ်ရဲဂဒဵုဟီုဂှ်ရဲခၠိုၚ်ကၠိုဟ်မံၚ်စိုတ်ဟာ (v) do Roa Khamiung {Bilugyun people} understand the speech of Roa Kaday {Kado people}   အဲဂၠာဲမံၚ်ဗှေ်လံကွေံရ (v) I have been looking for you for a long time?    အဲစိုပ်မံၚ်အဏံမသုန်သၞာံလောန်ကၠုၚ်တုဲဣရ (v) it is five years since I  came here.    ကောန်ၚာ်ဏံမံၚ်ကွေံညိဟွံလရိုအ် (v) your baby is ver quiet, he does not cyr at all.    ဇို်ၚ်ဍေံဂိမံၚ်ကၠဵုကိတ်လဝ် (v) he has a bad leg, a dog bit it.    ဍေံမံၚ်ဟွံမိပ် (v) he is not well. [id] ဍေံမံၚ်စဟွံခိုဟ်။    ဍေံသ္ဒးဒုၚ်မံၚ်ဘဲၚေက်ဂိအ္စာ (v) he is suffering from toothache, sir.    ဍေံဟုံမံၚ်ဍာ် (v) he was having his bath.    တိခိုဟ်လေဝ်တိတ်မံၚ်ကီုရ (v) on good land you do get that much yield.    တုဟ်မိဟ်ကဵုအးမံၚ် (v) scrub the dirt till he is clean.    နူဂယးသ္ဒးဍုန်မံၚ်ပုၚ် (v) I shall be cooking the dinner in the morning.    ဗှေ်တံမံၚ်မိပ်စမိပ်မံၚ်ရဟာ (v) are you all in good health?    ဗှေ်မံၚ်အဏံကၠာ အဲအာသ္ၚိဍာ်မွဲလစုတ်ဏီ (v) you stay here a minute or two, I am just going to lavatory. [as va.] shows durative aspect usually embracing or extending up to, to point out time, rarely generic.    ဗှေ်မံၚ်အဏံလံမံၚ်ရဟာ (v) have you been living here long.    မိကဵုအဲဂၠိုၚ်မံၚ်ဂှ် (v) you have given me a lot, Mummy.    မာန်မံၚ်ရ (v) they keep on winning.    မၞိဟ်ယဲမံၚ်ဂှ်ခိုဟ်အာဣရဟာ (v) are the  sick man has recovered? [Syn.] ခိုဟ်အာ၊ ခိုဟ်တိုန်။    လ္ပဖျေံမံၚ်ဇကုဗှေ်ဂၠိုၚ်ဂှ် (v) do not spend too much time making yourself look nice.    သွက်တၟုဲအာကၠုၚ်ဂွံမံၚ်ဖျေံလဝ်သ္ၚိကျာခိုဟ်ခိုဟ် (v) make the veranda look nice so that our guests can use it. Occasionally this aspect applies to the result of the act specified. [Cf.] ထတ်ယုက်။ [Cf.] first sense, တဴ၊ သ္ပဒတဴ၊ သ္ပဒတန်။    [Der.] ဒၟံၚ် (n) dwelling place.    ဗၟံၚ် (v) to house."
Reside,သ္ပဒတန်,"(v) take refuge in, reside."
Reside or stay at a certain place,ဒီု,"(v) to lodge, stay for the night, to pass the night, {of monks} live, reside or stay at a certain place."
Reside permanently,ဖျေံသ္ဇိုၚ်,"(v) reside permanently, settle down."
Residence,ဒတဴ,"1 (n) a standing, residence, abode, a place, status. [id] ဒတိုန်၊ ကဆံၚ်သ္ဇိုၚ်မခိုၚ်ကၠိုက်ကၠုၚ်လဝ်တုဲ၊ ဂုန်စရာဲ၊ ဂုန်သိက္ခာ၊ ဒဒှ်မတန်တဴကၠုၚ်လဝ်နူကဵုအခိၚ်အခါမလောန်ကၠုၚ်တေံ၊ ဒဒှ်မနွံကၠုၚ်လဝ်နူကဵုဗွဲမလံလတေံ၊ မခိုၚ်ကၠိုက်ပ္ဍဲကဵုသ္ဇိုၚ်၊ မဒှ်တဴလၟိုန်။    သ္ပဒတဴ (v) to reside. [Cf.] ထတဴ၊ ဒတန်။    [Der.] တဴ (v) to be lacated in."
Residence,သ္ၚိ,"(n) house, home, house of wood, residence, abode, bamboo or thatch, in phr. Gathering of wind or fluid in body."
Residence.  ဒၞာဲဒၟံၚ်တန်တန်ကြန်ကြန်၊ သ္ၚိဌာန်။,ထာန်ဒတန်,"(n) place of residence, residence. [id] ဒၞာဲဒၟံၚ်တန်တန်ကြန်ကြန်၊ သ္ၚိဌာန်။"
Residency,တမၞက်ကလုတ်,"(n) residency, circuit house, government rest-house."
Resident of a certain locality on whom one can depend,မၞိဟ်ဇကု,"(n) resident of a certain locality on whom one can depend, sponsor."
Resident of a town,မၞိဟ်မံၚ်ဍုၚ်ဂှ်,"(n) resident of a town, who acts as a host."
Resident.  မမံၚ်စံၚ်၊ မၞိဟ်မံၚ်လၟိုန်။,မဒၟံၚ်,(adj) resident. [id] မမံၚ်စံၚ်၊ မၞိဟ်မံၚ်လၟိုန်။
Residential,မဆေၚ်စပ်ကဵုသ္ၚိဌာန်ဇကုအပိုၚ်,(adj) residential.
Residents of a town or village,ကောန်ညးဍုၚ်ကွာန်,"(n) members of community, residents of a town or village."
Residue in an opium pipe.  အိက်ဘိန်။,အိက်ဘိၚ်,(n) residue in an opium pipe. [id] အိက်ဘိန်။
Residue obtained by evaporation.  ထၜိုတ်။    ကဝ်ကၠောန်စက္ခူ  paper pulp.    ကဝ်တာ  coarse sugar prepared from palmyra sap,ကဝ်,"1 (n) coarse sugar, viscid substance, pulp, paste, glue, syrup, residue obtained by evaporation. [id] ထၜိုတ်။    ကဝ်ကၠောန်စက္ခူ (n) paper pulp.    ကဝ်တာ (n) coarse sugar prepared from Palmyra sap, jiggery.    ကဝ်ဗာတ် (n) sandpaper.    ကဝ်လပှ်(ဟ်) (v) to break off. [Cf.] တကောတ်။    ကဝ်ၜဴ (n) molasses, cane sugar, coarse sugar made from sugarcane, brown slab-sugar made from sugarcane."
Resignation.  ဒဒှ်မဒုၚ်ကယျာထောံ။,ဒဒှ်မနုက်တိတ်ထောံ,(n) resignation. [id] ဒဒှ်မဒုၚ်ကယျာထောံ(အ်)။
Resilient.  မကလေၚ်ဂစာန်ပၠန်ကၠုၚ်။,မလံၚ်လိုအ်ဒၟံၚ်,(adj) resilient. [id] မကလေၚ်ဂစာန်ပၠန်ကၠုၚ်။
Resin,ကၠေၚ်ဆုပၞာၚ်သေံ,"(n) turpentine, resin."
Resin of resinous wood,ယ,"2 (n) resin of resinous wood, used in caulking, tar, pitch, tar substitute prepared by mixing wax of dammar bee with petrol or wood-iol, is used as a substitute for pitch.    ယတဝ်ဂၠဝ် (n) gum of အၚ် tree or lard shorea tree."
Resinous wood,တၞံအၚ်,"(n) generic name for various species of Dipterocarpus, a broad-leaves tall timber tree, yielding reddish, resinous wood, species of dipterocarpus, Dipterocarpus tuberculatus."
Resinous wood. dipterocarpus tuberculatus.   တၞံအၚ်  generic name for various species of dipterocarpus.   အၚ်ဒိုၚ်  species of dipterocarpus yielding oil.   အၚ်ရေၚ်  lard shorea,အၚ်,"1 (n) a kind of tree, which belong to a species of Dipterocarpus, board-leaved tall tree yielding reddish, resinous wood. Dipterocarpus tuberculatus.   တၞံအၚ် (n) generic name for various species of Dipterocarpus.   အၚ်ဒိုၚ် (n) species of Dipterocarpus yielding oil.   အၚ်ရေၚ် (n) lard shorea, D. Griffithii Miqu. and shinneri King. tall, indigenous hardwood tree bearing sprays fragrant, red flowers in early summer, Pentacme suavis."
Resist,ချိုအ်တာ,"(v) to bar the advance of, resist."
Resist,ဆေဝ်တာ,"(v) to bar the advance of, resist."
Resist.    ရဲပဝ်လေတ်တာလဝ်ကွဳ  the policeman stopped the cart.  ပဒေံါ၊ ဗ္ဒောံ။,တာ,"3 (v) to hold up, signal to stop.    ဆဵုတာ (v) to bar the advance of, resist.    ရဲပဝ်လေတ်တာလဝ်ကွဳ (v) the policeman stopped the cart. [Cf.] ပဒေံါ(အ်)၊ ဗ္ဒောံ(အ်)။"
Resist. defend,ဒုၚ်ဂဗတ်,"(v) resist. Defend, oppose, face, confront, dash or strike against, attack, fight against."
Resistance day,တ္ၚဲပၠန်ဂတး,(n) Resistance Day.
Resistance.  သတ္တိဒုၚ်အဍေဝ်အဍာ၊ ကဆံၚ်ဒုၚ်အဍေဝ်အဍာ။,ဒဒှ်မနွံကဵုသတ္တိဒုၚ်အဍေဝ်အဍာ,(n) resistance. [id] သတ္တိဒုၚ်အဍေဝ်အဍာ၊ ကဆံၚ်ဒုၚ်အဍေဝ်အဍာ။
Resistant.  မနွံကဵုကဆံၚ်ဒုၚ်အဍေဝ်အဍာ။,မနွံကဵုသတ္တိဒုၚ်အဍေဝ်အဍာ,(adj) resistant. [id] မနွံကဵုကဆံၚ်ဒုၚ်အဍေဝ်အဍာ။
Resistless.  မဟၟဲကဵုကဆံၚ်ဒုၚ်အဍေဝ်အဍာ။,မဟၟဲကဵုသတ္တိဒုၚ်အဍေဝ်အဍာ,(adj) resistless. [id] မဟၟဲကဵုကဆံၚ်ဒုၚ်အဍေဝ်အဍာ။
Resolution,တၚ်စၞောန်ပ္ညုၚ်,"(n) directive, provision, resolution."
Resolution,အဓိထာန,"(n) [P.] resolution, vow."
Resolution,အဓိထာန်,"(n) resolution, vow. [id.] အဓိဌာန်၊ အဓိဓါန်။"
Resolution.  ကောပ်တဲ။,ကောပ်,"1 (n) judgement, decision, arbitration, resolution. [id] ကောပ်တဲ(ယ်)။"
Resolution.  ပ္တုဲ။,ပတုဲ,"2 (n) decision, judgment, arbitration, resolution. [id] ပ္တုဲ(ယ်)။"
Resolution.  ပ္တုဲ။,ပတုယ်,"2 (n) decision, judgment, arbitration, resolution. [id] ပ္တုဲ(ယ်)။"
Resolve,ဓိထာန်,"2 (n) [L.F] vow. [Var.] အဓိဋ္ဌာန် (n) [P. adhitthana] determination, resolve, swear, take an oath, vow to do a certain thing."
Resolve,ဖျေံသန္နိဋ္ဌာန်,"(v) decide, resolve, determined, make a resolution."
Resolve,သန္နိထာန်,(n) [P. sannitthanam] resolve.
Resolve,သြဟ်,"(v) to set one's mind on, resolve, to practice. [Var.] သှ်(ဟ်)။"
Resort,အရီု,"1 (n) [P. arammanam] object of sense or thought, resort, sphere, attention.   အာရီုတြဴ  (n) six objects of sense.[ie.] ရူပါ (n) appearance. သဒ္ဒါ (n) sund. ဂန္ဓာ (n) odour. ရသာ (n) taste. ဖောဋ္ဌဗ္ဗာ (n) touch.  ဓမ္မာ (n) mind {mental objective}."
Resort for alms.  ဂေါစရဂါမ။,ဂေါစရဂါမ်,(n) resort for alms. [id] ဂေါစရဂါမ။
Resort for alms.  ဂေါစရဂါမ။,ဂေါစရဂါံ,(n) resort for alms. [id] ဂေါစရဂါမ။
Resound,ကၠံၚ်,"(v) to ring out, resound."
Resound.  မၠံၚ်။,မလံၚ်,"(n) echo, reverberate, resound. [id] မၠံၚ်။"
Resounding noise.  မဂမြိၚ်ဂဟီကြီုဂအတ်။,မဂမြိၚ်ဗြု,(adj) resounding noise. [id] မဂမြိၚ်ဂဟီကြီုဂအတ်။
Resounding.  မဂမြိၚ်ဂဟီ၊ မဒယှ်တှ်၊ မပြာကတ်။,မဂမြိၚ်,(adj) resounding. [id] မဂမြိၚ်ဂဟီ(မ်)၊ မဒယှ်တှ်၊ မပြာကတ်။
Resourcefulness,ဍာ်အစောံစရာဲ,"(n) capability, resourcefulness."
Resourcefulness,အစောံစရာဲကၠောန်ကမၠောန်,"(n) competence calibre, efficiency, resourcefulness."
Respect,ဂါ,"4 (v) see ရဴဂဴ (v) to worship, respect, venerate, revere.    ဂါရဝ (v) to pay respect."
Respect,ရှ်ေသှ်ေ,"(v) respect, to reverence, to worship, to hold in respect."
Respect,သ္ပပမာဏ,"(v) respect, give due regard."
Respect,အရှ်ေအသှ်ေ,"(n) respect, reverence, worship."
Respectability,မၞိဟ်ရှ်ေသှ်ေသၚ်ရှ်ေသှ်ေ,(n) respectability.
Respectability.  ပကာသန။,ဒဒှ်မနွံကဵုဂုန်စရာဲ,(n) respectability. [id] ပကာသန။
Respectable person,ပူဂဵု,"(n) [P. puggalo] an individual’s, human being, a person, respectable person, a creature, a being, a man."
Respectable person,ပူဂိုလ်,"(n) [P. puggalo] an individual’s, human being, a person, respectable person, a creature, a being, a man."
Respectable.  မထေက်ကဵုသ္ဒးအဲပရဲ၊ မနွံကဵုဂုန်စရာဲ၊ မဂပ်ဂဝ်ဒးရး။,မထေက်ကဵုသ္ဒးရှေ်သှေ်,(adj) respectable. [id] မထေက်ကဵုသ္ဒးအဲပရဲ၊ မနွံကဵုဂုန်စရာဲ၊ မဂပ်ဂဝ်ဒးရး။
Respectably.  ဆကရိုက်။,ဆၜိုတ်ကရိုက်,(adv) respectably. [id] ဆကရိုက်။
Respectful word denoting an agreement or an affirmative,ဍာံပြရအဴ,(v) respectful word denoting an agreement or an affirmative.
Respecting,ဆေၚ်စပ်တုဲ,"(prep.) respecting, regarding, with reference to."
Respective,မဒှ်တၞဟ်တၞဟ်ခြာခြာ,(adj)respective.
Respectively,တၞဟ်တၞဟ်ခြာခြာ,(adv) respectively.
Respiration,ဒဒှ်မယီုလုပ်တိတ်,(n) respiration.
Respirator,ဂရောပ်ဇမုဟ်,(n) respirator.
Resplendence,ဒဒှ်မတၟးဇး,"(n) resplendence, splendor, radiance. [id] ဒဒှ်မဇၞော်ဒုတ်။"
Resplendent being worthy of veneration,ဒေဝတဴ,"1 (n) [P.devata] celestial being, a heavenly being, spirit, demon, opulent, resplendent being worthy of veneration, lord, deva. [id] သတ်ဘုံအာကာသ။"
Responsibility,ကမၠောန်ရၚ်တၠုၚ်,"(n) work, task, responsibility."
Responsibility,တာလျိုၚ်,"(n) duty, responsibility."
Responsibility,လျိုၚ်,"2 (n) assent, concern, responsibility, authority.    ဒုၚ်လျိုၚ် (v) to take responsibility, take in charge, be in charge, to give assent, to assume responsibility, to become surety.    ဒှ်လျိုၚ်အဲ(ယ်) (n) is my concern.    ဗိုဒုၚ်လျိုၚ် (n) officer in charge.    သ္ပလျိုၚ် (v) to authorize, give consent. [Var.] သ္ဇိုၚ်၊ အဝေါၚ်။"
Responsibility,သ္ဇိုၚ်,"2 (n) responsibility, concern.    မၞိဟ်ဒုၚ်သ္ဇိုၚ် (n) agent. [Cf.] ဂယိုၚ်၊ လယိုၚ်၊ လျိုၚ်။    [Der.] ဇြိုၚ် (v) to be heavy.    သ္ဇိုၚ်အဲရ (n) it is my concern, responsibility is with me.    သ္ဇိုၚ်ညးဂှ်ရော (n) whose responsibility is it?"
Responsibility,အတာ,"(n) {arch} unit of distance measure {equal to7 cubits}, duty, allotment of duty, responsibility, assignment, barrier, garish colour or the colour of Palmyra fruit {as dog, cow, fowl}."
Responsibility,အဝေါၚ်,"(n) responsibility, being responsible or accountable, commitment or duty for which a person is responsible."
Responsibility is with me.    သ္ဇိုၚ်ညးဂှ်ရော  whose responsibility is it?,သ္ဇိုၚ်,"2 (n) responsibility, concern.    မၞိဟ်ဒုၚ်သ္ဇိုၚ် (n) agent. [Cf.] ဂယိုၚ်၊ လယိုၚ်၊ လျိုၚ်။    [Der.] ဇြိုၚ် (v) to be heavy.    သ္ဇိုၚ်အဲရ (n) it is my concern, responsibility is with me.    သ္ဇိုၚ်ညးဂှ်ရော (n) whose responsibility is it?"
Responsibility of maintaining one’s family,ကေၚ်ကာကမၠောန်ဗ္စကောန်ဗြဴ,(n) responsibility of maintaining one’s family.
Responsibility.    ဒုၚ်ဂယိုၚ်  to take,ဂယိုၚ်,"2 (n) weight, responsibility.    ဒုၚ်ဂယိုၚ် (v) to take, accept, responsibility. [Var.] လယိုၚ်။"
Responsibility.  ဂယိုၚ်၊ လယိုၚ်၊ လျိုၚ်။     ဇြိုၚ်  to be heavy,ဒယိုၚ်,"3 (n) weight, responsibility. [id] လျိုၚ်။    ဒုၚ်လျိုၚ် (v) to take, to accept, responsibility. [Var.] ဂယိုၚ်၊ လယိုၚ်၊ လျိုၚ်။    [Der.] ဇြိုၚ် (v) to be heavy."
Responsibility.  လယိုၚ်။,ဂယိုၚ်,"2 (n) weight, responsibility.    ဒုၚ်ဂယိုၚ် (v) to take, accept, responsibility. [Var.] လယိုၚ်။"
Responsibility.  လျိုၚ်။,ဇြိုၚ်,"1 (v) to be heavy, to be weighty, abstruse, profound, to be extreme in degree.    အရေဝ်တၠဂုန်ဇြိုၚ် (v) His Reverence’s speech is abstruse.    က္တောဝ်ဇြိုၚ် (v) to be hard of hearing.    ကွာ်စဇြိုၚ်ဇြဲကွေံ (v) he walks in a very lumbering manner.    စိုတ်ဇြိုၚ် (v) to be abstracted, hang heavy on the mind, have a premonition.    တလာဏံဇြိုၚ်ကွေံအဲထ္ၜၚ်ဟွံမာန် (v) this box is so heavy I cannot lift it.    ဍာ်လက်ဖက်ဏံဍာတ်ဇြိုၚ် (v) this tea is over-sweet.    သွဏံၜဵုဇြိုၚ်ကွေံ (v) this curry is very salt.    ဟီုဇြိုၚ်ဇြိုၚ်ဇြိုဟ်ဇြိုဟ် (v) he talks very learnedly. [Cf.] ဇြိုဟ်။ [opp.] သာ။    [Der.] လယိုၚ် (n) weight, responsibility. [id] လျိုၚ်။"
Responsibility.  လျိုၚ်။,ဇြိုၚ်,2 (n) responsibility. [id] လျိုၚ်။
Responsibility.  လျိုၚ်။    ဒုၚ်လျိုၚ်  to take,ဒယိုၚ်,"3 (n) weight, responsibility. [id] လျိုၚ်။    ဒုၚ်လျိုၚ် (v) to take, to accept, responsibility. [Var.] ဂယိုၚ်၊ လယိုၚ်၊ လျိုၚ်။    [Der.] ဇြိုၚ် (v) to be heavy."
Responsibility.  လျိုၚ်။  ဇြိုၚ်၊ သ္ဇိုၚ်ဗွဲ  heavily.  နဒဒှ်မဂၠိုၚ်တဴဗွဲ၊ နဒဒှ်မလဇုဲလဇ၊ ဗွဲမဂၠိုၚ်၊ လဇုဲလဇုဲလဇလဇ၊ သ္ဇိုၚ်သ္ဇိုၚ်၊ သ္ဇုဲသ္ဇုဲ။,သ္ဇိုၚ်,"1 (v) to be heavy, to be weighty, abstruse, profound, to be extreme in degree, to be difficult, to be pregnant.    အရေဝ်တၠဂုန်သ္ဇိုၚ် (v) His Reverence's speech is abstruse.    က္တောဝ်သ္ဇိုၚ် (v) to be hard of hearing.    ကွာ်စသ္ဇိုၚ်သ္ဇုဲကွေံ(ဟ်) (v) he walks in a very lumbering manner.    စိုတ်သ္ဇိုၚ် (v) to be abstracted.    ဍာ်လက်ဖက်ဏံဍာတ်သ္ဇိုၚ် (v) this tea is over-sweet.    တလာဏံသ္ဇိုၚ်ကွေံအဲထ္ၜၚ်ဟွံမာန် (v) this box is so heavy, I cannot lift it.    သွဏံၜဵုသ္ဇိုၚ်ကွေံ(ဟ်) (v)this curry is very salt.    ဟီုသ္ဇိုၚ်သ္ဇိုၚ်သ္ဇိုဟ်သ္ဇိုဟ် (v) he talks very learnedly. [Cf.] ဇြိုဟ်။ [opp.] က္ဍာ၊ သာ။    [Der.] ဂယိုၚ် (n) weight, responsibility. [id.] လျိုၚ်။ [Var.] ဇြိုၚ်၊ သ္ဇိုၚ်ဗွဲ(ယ်) (adv) heavily. [id.] နဒဒှ်မဂၠိုၚ်တဴဗွဲ(ယ်)၊ နဒဒှ်မလဇုဲလဇ၊ ဗွဲမဂၠိုၚ်၊ လဇုဲလဇုဲလဇလဇ၊ သ္ဇိုၚ်သ္ဇိုၚ်၊ သ္ဇုဲသ္ဇုဲ(ယ်)။"
Responsive.  မလေပ်ပၠန်ဂတးလောဲလောဲဗွဲမပြဟ်။,မနွံကဵုပၟိက်သွက်ဂွံကလိုဟ်,(adj) responsive. [id] မလေပ်ပၠန်ဂတးလောဲလောဲဗွဲမပြဟ်။
Rest,ဇမူ,"(v) to rest, rest. [id] ဇၟူ။ [Der.] ဇူ (v) retire, rest."
Rest,ဇူတဴ,"(v) to make a halt, rest."
Rest,လလံ,"လလမ် (n) peace, rest, cessation."
Rest,လလမ်,"(n) peace, rest, cessation."
Rest after a meal,ပြေၚ်မပုၚ်,(v) rest after a meal.
Rest from all evil,နိဗ္ဗာန်,"(n) [P. nibbanam] [L.F] rest from all evil, extinction, transcendent state of perfected being in which freedom from reincarnation is achieved, annihilation of human passion, nirvana."
Rest home,ဌာန်ဇၞူမၚ်မွဲလွဳလွတ်ညးဗျုဗျုတံ,(n) rest home.
Rest house,ဒဥ,"မၞိဟ်ကောံဒရီုဒၟံၚ်ပ္ဍဲဇြပ်ဂှ်ဒဥမံၚ် (v) a buzz came from the people assembled in the ဇြပ် jreop, rest house."
Rest when tired,ဗျူလၟောၚ်,"(v) to rest one’s weariness, rest when tired, to rest from weariness. [Der.] ဇူ (v) to rest, stop work."
Rest when tired.  ကဝိုၚ်။ ,ကၟောၚ်,"1 (n) weariness. [id] လၟောၚ်။    ဒှ်လၟောၚ်စိုတ် (v) to be discouraged.    ဗျူလၟောၚ် (v) to rest one’s weariness, rest when tired. [Cf.] ကဝိုၚ်။ [id]."
Rest when tired.  ကွိုၚ်၊ တၟောၚ်။     ကွိုၚ်ကွုဲ   be stiff.  တွိုၚ်တွုဲ။,လၟောၚ်,"1 (n) weariness. [id.] တမှောၚ်၊ ဒဒှ်မဍောၚ်ဒိုတ်။    ဒှ်လၟောၚ်စိုတ် (v) to be discouraged, to be wearied in mind.    ဗျူလၟောၚ် (v) to rest one's weariness, rest when tired. [Cf.] ကွိုၚ်၊ တၟောၚ်။    [Der.] ကွိုၚ်ကွုဲ(ယ်) (v) {of muscles} be stiff. [id.] တွိုၚ်တွုဲ(ယ်)။"
Rest when tired.  ကွိုၚ်။  ကဝိုၚ်  exhaustion,တမှောၚ်,"ဗျူတမှောၚ် (v) to rest one’s weariness, rest when tired. [Cf.] ကွိုၚ်။ [Der.] ကဝိုၚ် (n) exhaustion."
Rest when tired.  ဂဝိၚ်၊ ဒဝိၚ်။,တမောၚ်,"1 (n) weariness. [id] တၟောၚ်၊ လၟောၚ်။    ဒှ်တဴလၟောၚ်စိုတ် (v) to be weariness.    ဒှ်လၟောၚ်စိုတ် (v) to be discouraged.    ဗျူတၟောၚ် (v) to rest one’s weariness, rest when tired. [Cf.] ဂဝိၚ်၊ ဒဝိၚ်။"
Rest your weariness,ဗျူပဟဲလၟောၚ်,(v) rest your weariness.
Rest-house,ဇြပ်,"(n) wayside public rest-house, rest-house build on sacred premises, public rest-house, rest-house, building, shelter, with open sides, erected for use of travelers at monastery or pagoda or by roadside, often also used as parish hall, jroap, dharamsala. {place-name}. ဇြပ်ဗု (n) Jroap Bu {Bur. Thanphyujarat}."
Rest-house build on sacred premises,ဇြပ်,"(n) wayside public rest-house, rest-house build on sacred premises, public rest-house, rest-house, building, shelter, with open sides, erected for use of travelers at monastery or pagoda or by roadside, often also used as parish hall, jroap, dharamsala. {place-name}. ဇြပ်ဗု (n) Jroap Bu {Bur. Thanphyujarat}."
Rest.  ဇၟူ။  ဇူ  retire,ဇမူ,"(v) to rest, rest. [id] ဇၟူ။ [Der.] ဇူ (v) retire, rest."
Restful.  မဒှ်တသိုက်စိုတ်၊ မသ္ၚိတ်ဇြ၊ မၜိုဟ်သြိုဟ်။,မသ္ဂောံဇူ,(adj) restful. [id] မဒှ်တသိုက်စိုတ်၊ မသ္ၚိတ်ဇြ၊ မၜိုဟ်သြိုဟ်။
Resting on fixed cylinder and rotated by capstan bar,ခဝုတ်,"(n) quern for husking rice, consisting of wooden cylinder with channel into which paddy is poursed, resting on fixed cylinder and rotated by capstan bar, churn lathe, a mill for grinder rice. [id] ဗဝုတ်။"
Resting place,ဇၞူ,"(n) resting place, lodging house."
Resting place.  ဇၞူ၊ ဌာန်ဇၞူ၊ ဗ္ဒိုပ်။,ဌာန်ဗ္ဒိုပ်,(n) resting place. [id] ဇၞူ၊ ဌာန်ဇၞူ၊ ဗ္ဒိုပ်။
Resting place.  ဇၞူ။,ဇနူ,(n) resting place. [id] ဇၞူ။
Restion on fixed cylinder and rotated by capstan ban,ဗဝုတ်,"(n) turning lathe, quern for husking rice, consisting of wooden cylinder with channel into which paddy is poured, restion on fixed cylinder and rotated by capstan ban, churn lathe. [id] ဗွုတ်။"
