English,Mon,Original_Definition
In this manner.  ကေၚ်ဏံ၊ ဗီုဏံ၊ သာ်ဏံ၊ သောၚ်ဏံ။,တဏအ်,4 (n) in this manner. [Syn.] ကေၚ်ဏံ(အ်)၊ ဗီုဏံ(အ်)၊ သာ်ဏံ(အ်)၊ သောၚ်ဏံ(အ်)။
In this manner.  ခိုက်ဏံ၊ ခေၚ်ဏံ ဗီုဏံ၊ ဟဏံ။,ကဏံ,2 ကဏံ(အ်) (n) in this manner. [Syn.] ခိုက်ဏံ(အ်)၊ ခေၚ်ဏံ(အ်) ဗီုဏံ(အ်)၊ ဟဏံ(အ်)။
In this way,ညံၚ်သာ်ဝွံ,"(adv) in this way, thus."
In torrents.  ကၟုဟ်၊ ခရဲ၊ ချာဲ၊ စဝ်၊ တ္ၜိုဟ်၊ ၜိုဟ်။     တရိုဟ်  strainer.  တရိုဟ်ဍာ်။    စဝ်တရိုဟ်  to pour,တရိုဟ်,"1 (v) to pour out, lustrate, let fall.    တရိုဟ်စုတ် (v) to pour ပ္ဍဲ into. [id] တရိုဟ်ဖျေံ၊ ဆာဲစုတ်၊ ဆာဲထောံ။    တရိုဟ်ဇၞိက် (v) to throw a casting-net.    တရိုဟ်ဍာ် (v) to lustrate, dedicate by pouring out water while monk recites Buddhist formulas.    တရိုဟ်ဖျေံညံၚ်ရဴဇၞိက် (v) let down as a curtain.    တရိုဟ်လပိုက် (adv) with concentrated effort, {go} all out, in torrents. [Cf.] ကၟုဟ်၊ ခရဲ၊ ချာဲ၊ စဝ်၊ တ္ၜိုဟ်၊ ၜိုဟ်။    [Der.] တရိုဟ် (n) strainer. [id] တရိုဟ်ဍာ်။    စဝ်တရိုဟ် (v) to pour."
In total ignorance,ဗုဗဟွံတီ,"(adv) in total ignorance, without a clue, without knowing anything, without knowing white and black. [id] ဗုဗ္စံက်ဟွံတီ။"
In touch.  ဗွဲမစုက်လုက်။,စုက်စုက်,(adv) in touch. [id] ဗွဲမစုက်လုက်။
In traditional midwifery { clear uterus by massaging the abdomen after childbirth,ပါ်ဆီ,"(v) to stir up racial differences, cause dissension {among friends}, {in traditional midwifery { clear uterus by massaging the abdomen after childbirth."
In truth,ကွေံကြာန်,(adv) in truth.
In truth,နဒဒှ်မဒှ်ဍာံဍာံ,(adv) in truth.
In ture,ပလန်,"(v) to return, to make a return, to retaliate, give back, reciprocate, make returen. [id] ဂတးခၠေဝ်။ [Cf.] ကလေၚ်၊ ခၠေဝ်၊ ဆာပ်၊ ဖျဴ၊ ရော်။ [Der.] ပၠန် (v) to do again, in ture."
In turn,ပၠန်,"2 (v) to repeat, do again, to turn round, turn back, return, to turn again.    အဲဟွံပၠန်ရ (v) i will not go back. chiefly in phr. And adverbial, in turn, next, still.    နွံမွဲဂိတုပၠန် (v) there is still a month left.    မုဂွံကၠောန်ရောဍေံသၟာန်အဲပၠန် (v) he ask me in reply, what shall we do?"
In twist and turns,ရဴတွာ်ဇြုံ,"(adv) in twist and turns, in a zigzag. (adj) sinuous, tortuous."
In two turns or times.  ၜါအလန်။,ၜါဝါ,"(n) (adv) twice, in two turns or times. [id.] ၜါအလန်။"
In utter desolation,အောန်စိုတ်လ္ၚိုပ်လ္ၚာ,"(adv) in great sorrow, in utter desolation."
In vain.  ကဆံၚ်မစိုပ်အာဒဒှ်သၟးသၟး။,လွောၚ်စန်,(adv) in vain. [id.] ကဆံၚ်မစိုပ်အာဒဒှ်သၟးသၟး။
In want,ဒိုက်,"(v) to be poor, in want, to be deprived of, to lack, to be without, to be scarce, indigent."
In well.  ခေါ်မှၚ်။,ကၠံက်မှၚ်,(n) in well. [Syn.] ခေါ်မှၚ်။
In what degree,ၜိုတ်လဵု,"(adv) how much, however much, in what degree."
In what manner,ခိုက်လဵု,"(adv) how, in what manner."
In what manner .    အရံၚ်ခလဵုရော  what colour is it?    ကော်ခလဵု  what do you call it?    စလ္ၚဴခလဵုရော  how do you eat sessamum?    မုဒှ်ခလဵု မုပခလဵု  how,ခလဵု,"2 (n) what, what sort of, how, in what manner {a shorten form of ခိုက်လဵု(ဝ်)}.    အရံၚ်ခလဵုရော (n) what colour is it?    ကော်ခလဵု (n) what do you call it?    စလ္ၚဴခလဵုရော (n) how do you eat sessamum?    မုဒှ်ခလဵု မုပခလဵု (n) how, why.    ယၟုဗှ်ေခလဵုရော (n) what is your name? [Cf.] အလဵု၊ ဣလဵု၊ သာ်ဂှ်၊ သာ်ဏံ။ [Syn.] ဗီုလဵု။    [Der.] လဵု (n) which.    ခိုက်လဵု (n) how.    ခလဵုဍေံကၠုၚ်အဲဟွံတီ (n) I do not know which way he is coming.    ခလဵုဗှ်ေချူသှ်နၚ်ပုစ္ဆာသၟာန်ဗှ်ေရော (n) how did you answer the questions in your examination paper?    ခလဵုဗှ်ေစှ်ေစိုတ်ကဵုဘာရော (n) how do you like it at school?"
In what way,နဒဒှ်မဒှ်နဲကဲဗီုလဵု,(adv) in what way.
In which a monk carries his bowl,ဖျေဲ,"4 (n) a bag, a net, in which a monk carries his bowl."
In which a monk carries his bowl,ဖျေယ်,"4 (n) a bag, a net, in which a monk carries his bowl."
In which areca-nut,အာန်ခ္ဍံ,"အာန်ခ္ဍံ(အ်) (n) upper tray of betel box, in which areca-nut, lime casket ကၠံက်ပန် and garnishes are kept. (v) to buy the whole things."
In which clan spirit resides.  ဒယိုၚ်ခရံၚ်။  ဒေဝတဴ၊ ဒေါၚ်၊ ဗာ။     ကလော်ဂလာ  butterfly.    ကလော်ဍာ်  sea spirit believed to carry off children.    ကလော်တာဲဗြာဲ  class of spirits causing disease,ကလော်,"1 (n) spirit, demon, nat, clan. [esp.] one attached to a family or to a group of families related in the male line which in habits the south east post.    အဲကဵုဍေံမွဲကလော်မွဲ (n) he and I are of the same clan.    ဂစေံကလော် (n) barn owl, Tyto alba stertens Hartert. [Syn.] ကလော်ဂစေံ(မ်)။    တံကလော် (n) youth acting as ritual representative of ကလော် spirit in ceremonies attaching to spirit dance.    ဒယိုၚ်ကလော် (n) south-east post, in which clan spirit resides. [id] ဒယိုၚ်ခရံၚ်။ [Cf.] ဒေဝတဴ၊ ဒေါၚ်၊ ဗာ။    [Der.] ကလော်ဂလာ (n) butterfly.    ကလော်ဍာ် (v) sea spirit believed to carry off children.    ကလော်တာဲဗြာဲ (n) class of spirits causing disease, the demon to be propitiated in certain circumstance of ill health, genie {Arabian stories}.    ကလော်ဒမြိုဟ် (n) demon.    ကလော်မာ (n) devil, opponent of the Gods. [id] ပူဂဵုဒစဵုဒစးကဵုကျာ်။    ကလော်လုပ် (v) the spirit is taking possession {of a dance in the spirit dance}, possessed by ကလော် spirit.    ကလော်သရာဲ (n) ghost, spirit, living in ground and causing disease. [Syn.] စရောဲ။    ကလော်သ္ၚိ (n) clan or house spirit.    ကလော်ၝောံတဲ (n) goblin. [id] အပိၚ်သာတ်။    ကလော်ၝောံတဲဍိုက် (n) be terror of something, have a nightmare."
In which clan spirit ကလော် resides.  ဒယိုၚ်ကလော်။,ခယိုၚ်,"ဒယိုၚ်ခရံၚ် (n) south-east post, in which clan spirit ကလော်(က်) resides. [Syn.] ဒယိုၚ်ကလော်(က်)။"
In which lower part of head is shaven and remaining hair allowed to grow long,သော်ဗဗြိုက်,"(n) style of hairdressing sometimes used by boys, in which lower part of head is shaven and remaining hair allowed to grow long."
In which magical and other formulas are recorded,ထပိုတ်,"2 (n) note book, book volume, record, pamphlet, esp. one consisting of a continuous folded sheet, in which magical and other formulas are recorded, inscribed metal plate. [Var.] ခပိုတ်၊ ဗပိုတ်။"
In which magical and other formulas are recorded,ဗပိုတ်,"(n) notebook, [esp.] one consisting of a continuous folded sheet, in which magical and other formulas are recorded, an inscribed metal plate, book, volume, record table, a plate of metal with writing."
In which money is put and worn round the body,ဒဲါ,"(n) belt, money-belt, in which money is put and worn round the body."
In which offerings of rice are placed by laity,ဗဗေၚ်,"(n) alms bowl, begging bowl, iron bowl carried by monk on daily alms round, in which offerings of rice are placed by laity, monk’s bowl, the bowl in which a Buddhist monk receive the alms of this supporters, [Vdr.] ဂဗေၚ်။"
In which offerings of rice are placed by the laity.  ဗဗေၚ်။,ခဗေၚ်,"(n) alms bowl, iron bowl carried by monk on daily alms-round, in which offerings of rice are placed by the laity. [id] ဗဗေၚ်။"
In which one seed is thrown at a series of heaps,မကဴကှေ်,"(n) Mimusops elengi seeds, in literal sense and game play with those seed, in which one seed is thrown at a series of heaps."
In which pustuls are confluent,မြန်ဇၞော်,"(n) form of smallpox, in which pustuls are confluent."
In which the betel chewing materials are set out.   နပလံၚ်။,basket,"n.  ခဍအ်၊  န၊  တိုၚ်၊  ရဴ၊  ကၠံက်၊  ကၠာၚ်၊  တမြၚ်။  basket-ball (n)  နဲဝေၚ်ဗာတ်သကိတ်ဗဝ်။  basket football. (n)  ရဴ။  basket for carrying on the back. (n)  ဗာ၊  ဗာဗံ။  basket maker. (n)  သၟာသၞ(ထၞ)။  basket, tray or box, in which the betel chewing materials are set out. (n)  နပလံၚ်။"
In which the betel chewing materials are set out.  ခ္ဍံဇဗၠု။,နပလံၚ်,"(n) basket, tray or box, in which the betel chewing materials are set out. [id] ခ္ဍံဇဗၠု။"
In which the feet are used,ဇိုၚ်ထၞိက်,"(n) Mon boxing, in which the feet are used, to box in Mon style. [Cf.] လက်ပၠုဲ၊ စာဲလက်ပၠုဲ။"
In which the feet are used extensively,ခဏိက်,"2 (v) to kick. [id] ထၞိက်။    ဇိုၚ်ထၞိက် (v) Mon boxing, in which the feet are used extensively, to box in the Mon style. [Cf.] တေံ(အ်)၊ ပှ်ေ(ဟ်)၊ ၜံက်။"
In which the feet are used extensively,ခၞိက်,"2 (v) to kick. [id] ထၞိက်။    ဇိုၚ်ထၞိက် (v) Mon boxing, in which the feet are used extensively, to box in the Mon style. [Cf.] တေံ(အ်)၊ ပှ်ေ(ဟ်)၊ ၜံက်။"
In which the feet are used extensively,ထနိက်,"ဇိုၚ်ထၞိက် (v) Mon boxing, in which the feet are used extensively, to box in the Mon style. [Cf.] တေံ(အ်)၊ ပှ်ေ၊ ၜံက်။"
In which ကလော် spirit resides.  ခံၚ်  to excel,ခရံၚ်,"(n) ဒယိုၚ်ခရံၚ် (n) post at south-east corner of house, in which ကလော်(က်) spirit resides. [Der.] ခံၚ် (v) to excel."
In wonder,နဒဒှ်မဒှ်ဗွဲမအံသဝ်,(adv) in wonder.
In ၜါဣသုန်  twenty-five. ပိဣသုန်  thirty-five. and higher numbers.  မသုန်၊ သုန်။,ဣသုန်,"(n) five, in ၜါဣသုန် (n) twenty-five. ပိဣသုန် (n) thirty-five. and higher numbers. [Cf.] မသုန်၊ သုန်။"
In-between,တရေပ်,"(n) in-between, interval, interim."
In. neg. limiting p.    စက်ဏံဟွံဂေတ်က္ဍၚ်  this machine is not working very well.    ဇၞော်က္ဍၚ်  very big.    တရဴမွဲတ္ၚဲဟွံဒှ်က္ဍၚ်  not quite a day journey.    ပေၚ်က္ဍၚ်  to be complete.    ပြက္ဍၚ်  to be definitely true.  first sense,က္ဍၚ်,"2 (pv.) intensifier, in. neg. limiting p.    စက်ဏံဟွံဂေတ်က္ဍၚ် (v) this machine is not working very well.    ဇၞော်က္ဍၚ် (v) very big.    တရဴမွဲတ္ၚဲဟွံဒှ်က္ဍၚ် (v) not quite a day journey.    ပေၚ်က္ဍၚ် (v) to be complete.    ပြက္ဍၚ် (v) to be definitely true. [Cf.] first sense, တဂ။ second sense, အှ်ေ(ဟ်)။    [Der.] ထ္ဍၚ် correlative particle."
Inadvertently,ခစာ်,"(v) to tear, [esp.] inadvertently."
Inadvertently,ဂစာ်,"(v) to tear, [esp.] inadvertently."
Inage},ဗီု,"လိက်မန်ဂှ်ပ္ဍဵုဗီုအဵုရော (v) where they print Mon books?. [Cf] first sense, ရုပ်။ second sense, အခိုက်၊ နမူနာ၊ ဗတ်၊ သာ်၊ သာ်ဂှ်၊ သာ်ဏံ(အ်)၊ သာ်လဵု၊ သၚ်။ { ဗီု(မ်) (n) {Skt./P. Bimba} shape, inage}."
Inanimate thing,အဝိညာဏက,"(n) [P.] lifeless thing, inanimate thing."
Inanimate.  မကှ်ဖ္ဍဟ်၊ မသက္ကုလမျီု၊ မဟၟဲကဵုဍုက်ဍေက်၊ မဟၟဲကဵုဍိုပ်ဍဴ၊ မဟွံမွဲကဵုကဆံၚ်ဍိုပ်ဍဴ။,မဟၟဲကဵုလမျီု,"(adj) lifeless, inanimate. [id] မကှ်ဖ္ဍဟ်၊ မသက္ကုလမျီု၊ မဟၟဲကဵုဍုက်ဍေက်၊ မဟၟဲကဵုဍိုပ်ဍဴ၊ မဟွံမွဲကဵုကဆံၚ်ဍိုပ်ဍဴ။"
Inao all by herself.  ညးမွဲဓဝ်။,မွဲဓဝ်,ဆဣဏုမွဲဓဝ် (n) Inao all by herself. [id.] ညးမွဲဓဝ်။
Inattentive,သာသ္ပံ,"(v) to be frivolous, shallow-minded, inattentive."
Inaugurate,ပံက်ကဵု,"(v) to found, open, inaugurate."
Inauguration of a king.  ပသေက်၊ ဗသေက်။,ပွမပသေက်,(n) inauguration of a king. [id] ပသေက်၊ ဗသေက်။
Incalculable,အသၚ်္ခေယျ,"(adj.) [P.] incalculable, innumerable. [id] အသၚ်္ချ။"
Incandescence,ဒဒှ်မနွံကဵုအစောံမကဵုလျးမာန်,(n) incandescence.
Incandescent lamp,မပၟတ်,"(n) incandescent lamp, lamp, electric bulb."
Incantation,အထာ,"(n) [colloq] Pali verse, incantation, stanza. [id.] ဂါထာ။"
Incapacity,ဒဒှ်မဟွံခံၚ်ဇိုၚ်တဲ,(n) incapacity.
Incarnate a new,လုပ်စ,"(v) come under {somebody} flag {ie. Pledge allegiance}, absorb {one's interest}, hold {one's attention}, enter {state of deep meditation or spiritual abstraction} undergo reincarnation, incarnate a new."
Incautiously,နဒဒှ်မဟွံပသ္တိ,(adv) incautiously.
Incense,ကမညာန်,"(n) incense, myrrh."
Incense,ဇၜိုတ်သွန်,"(n) incense, myrrh."
Incense.    ဗဂုဲဓုပ်  to burn incense,ဓုပ်,"1 (n) [P./Skt. dhupa, dhupana] incense.    ဗဂုဲဓုပ် (v) to burn incense."
Incentive of indra,ဗအောဝ်,"နိမိတ်ပန်တၞောဝ်ဒှ်ဗ္အောဝ်ဣန် (n) the four signs were, incentive of Indra."
Incentive.  to entice,ပၠဴ,"(n) enticement, incentive. (v) to entice."
Incentive.  ဗ္အောဝ်။,ဗအောဝ်,"(n) incitement, persuasion, instigation, incentive. [id] ဗ္အောဝ်။"
Incessantly,ဗေန်,"2 (adv) {speak} incessantly, repeatedly, talk without a let-off talk incessantly, nag."
Incessantly,ဟွံဇူတာ,"(adv) continuously, non-stop, incessantly."
Incessantly,ဟွံဇူဟွံယီု,"(adv) incessantly, unceasingly, non-stop."
Inch.  မိဟ်၊ ၝောံတဲ။  စၞောန်တဲ၊ တဲစၞောန်။  လပှ်ော။  ပှ်ော  to fillip,လပုဟ်,"(n) index finger, breadth of index finger {in some areas of thumb} as linear measure, inch. [Cf.] မိဟ်၊ ၝောံတဲ(ယ်)။ [Syn.] စၞောန်တဲ(ယ်)၊ တဲစၞောန်။ [Var.] လပှ်ော(ဟ်)။ [Der.] ပှ်ော(ဟ်) (v) to fillip."
Inch.  လပုဟ်။,ကပုဟ်,"(n) index finger, breadth of index finger {in some areas of thumb} as linear measure, inch. [id] လပုဟ်။"
Inch.  လပုဟ်။,ၝောံတဲ,"(n) thumb, measure equal to breadth of thumb, inch. [Cf.] လပုဟ်။"
Incident,တောၚ်,"2 (n) circumstance, incident, thing.    မွဲတောၚ် (n) another thing."
Incidental,မဒှ်ဒဒှ်မလေပ်က္တဵုဒှ်မာန်,(adj) incidental.
Incinerator.  စက်စံၚ်ပၟတ်၊ စက်စံၚ်ဟန်ဗန်။,စက်စံၚ်အမှိက်အမှံၚ်,(n) incinerator. [id] စက်စံၚ်ပၟတ်၊ စက်စံၚ်ဟန်ဗန်။
Incisive.  မစိုတ်တရဴ။,မသ္ကေက်သ္ကာ,(adj) incisive. [id] မစိုတ်တရဴ။
Incite,ဂစုက်ပၟတ်,"(v) set light to the fire, set fire, incite."
Incite,ဆောအ်,"(v) loosen or turn up, incite, agitate, stir up."
Incite,ဆောံ,"ဆောအ် (v) loosen or turn up, incite, agitate, stir up."
Incite,ဖတိုက်,"(v) to fight, to cause to fight, set upon, incite, urge on, rouse. [id] ဖ္တိုက်။"
Incite,ဗတိုက်,"(v) to fight, to cause to fight, set upon, incite, urge on, rouse, arouse. [id] ဗ္တိုက်။"
Incite,ဗျဵုဗျံက်ထ္ဍဟ်က္တဵု,"(v) incite, inveigh or egg somebody on to do something to his own determination."
Incite animals to fight,ဗဇဵု,ဗ္ဇဵုသတ်တိရစ္ဆာန် (v) incite animals to fight.
Incite animals to fight,ဗဇိုဝ်,ဗ္ဇဵုသတ်တိရစ္ဆာန် (v) incite animals to fight.
Incite enmity between persons,ဗျဵုဗျံက်,"(v) incite enmity between persons, to stir up a quarrel, make mischief."
Incite to quarrel.  သ္ကဵုသေက်ဇဵု၊ ဗဇဵု၊ ဗယဵု။,ဂဇုဟ်ကဵုသေက်,(v) incite to quarrel. [id] သ္ကဵုသေက်ဇဵု၊ ဗဇဵု၊ ဗယဵု။
Incite to riot.  ဗဇဵုညံၚ်ဂွံဒှ်တိုန်ရုသံၚ်ဗွဲမသ္ကာတ်မြဟ်။,ထော,ထောဂဇုဟ်ညံၚ်ဂွံရုသံၚ်ကလိုက်ကၟဵုတိုန်ဗွဲမသ္ကာတ်မြဟ် (v) incite to riot. [id] ဗဇဵုညံၚ်ဂွံဒှ်တိုန်ရုသံၚ်ဗွဲမသ္ကာတ်မြဟ်။
Incite trouble,စုတ်ပၟတ်,"(v) to light a fire, get a fire going, use wood, sticks and the likes to feed a fire, consign something to flame, kindle {fire}, incite trouble."
Incite.  ဂြဲဏာ။,ထောပလ,(v) incite. [id] ဂြဲဏာ။
Incitement,ဗအောဝ်,"(n) incitement, persuasion, instigation, incentive. [id] ဗ္အောဝ်။"
Incitement.  ဒဒှ်မဖ္အောဝ်။,ဒဒှ်မဖဇုဟ်,(n) incitement. [id] ဒဒှ်မဖ္အောဝ်။
Inclination,စေတနာ,"(n) [P.] consciousness, sense, inclination, goodwill, good intention, be nevolence right intent, will to do good. [id] စေတဏာ။"
Inclination,စွံစေတနာ,"(v) to form a good intention, consciousness, inclination, good-will, benevolence."
Inclination,ဝါသၞာ,"(n) [LF] interest, natural bent, hobby, aptitude, inclination, impression remaining on the mind from past actions natural bent."
Inclination,အဇ္ဇျာသယ,"(n) [P. ajjhasayo] intention, meaning, thought, inclination."
Inclination,အမှတ်စိုတ်,"(n) inclination, tendency, disposition of mind."
Incline,ဇဲ,"2 (v) to be crooked, awry, oblique, slant, incline, lean, sway, totter, decline. [Cf.] ထ္အေၚ်၊ ထစေၚ်၊ ဒၠိန်၊ ဗၠေၚ်၊ သၠေဝ်၊ ၜေဲ။"
Incline,ဒစေၚ်,"(v) to lean, to be out of the square, to be tilted, to tilt, incline, slant, slope, lean, tilt, be askew."
Incline one’s head.  ဂၠုက်။,ကၠုက်,"(v) to bend the body in going forward, hold one’s head down, incline one’s head. [id] ဂၠုက်။"
Incline towards.  နမောဝ်။,နမောဝ်လယောဝ်,(v) incline towards. [id] နမောဝ်။
Incline.  စေၚ်ဗၠေၚ်၊ စေၚ်ဗၠေၚ်တသိုတ်။,စေၚ်ဒၠိန်,"(v) to slant, incline. [id] စေၚ်ဗၠေၚ်၊ စေၚ်ဗၠေၚ်တသိုတ်။"
Incline.  ထ္စေၚ်။,ထစေၚ်,"(v) to be tilted, to tilt, incline. [id] ထ္စေၚ်။"
Inclosure,ဒပ်ဇၞး,"(n) hedge, fence, inclosure."
Include,သီပၠောပ်,"(v) include, count in, win over."
Inclusion,ဒဒှ်မလုပ်အဝေါၚ်,(n) inclusion.
Incoherently,မွဲဒကုတ်မွဲဒ္ကဴ,"(n) disjointedly, incoherently."
Incoherently.  ကပါ်၊ ကရေက်၊ ဂတှ်ေ၊ စွံ၊ ထကုတ်၊ ထေဝ်။     ကုတ်  to cut off,ဒကုတ်,"1 (n) piece cut off, segment, short length, pie, one-twelfth of an anna ၜဲ။    ဆုမွဲဒကုတ် (n) a length of wood.    ဇုက်ၜါပိဒကုတ် (n) two or three ends of rope.    မွဲဒကုတ်မွဲဒ္ကဴ (adv) disjointedly, incoherently. [Cf.] ကပါ်၊ ကရေက်၊ ဂတှ်ေ၊ စွံ(အ်)၊ ထကုတ်၊ ထေဝ်။    [Der.] ကုတ် (v) to cut off."
Incoherently.  ကပါ်၊ ခတှ်ေ၊ တရေက်၊ ထေဝ်၊ ဒကုတ်၊ ဓကုတ်။     ကုတ်  to cut off,ထကုတ်,"1 (n) piece cut off, segment, short length, pie {one twelfth of an anna ၜဲ။ [id] ထ္ကုတ်။    ဆုမွဲထ္ကုတ် (n) a length of wood.    ဇုက်ၜါပိထ္ကုတ် (n) two or three ends of rope.    မွဲထ္ကုတ်မွဲထ္ကဴ (adv) disjointedly, incoherently. [Var.] ကပါ်၊ ခတှ်ေ၊ တရေက်၊ ထေဝ်၊ ဒကုတ်၊ ဓကုတ်။    [Der.] ကုတ် (v) to cut off."
Incoherently.  ကပေါ်၊ ကရေက်၊ ဂတှ်ေ၊ စွံ၊ တေဝ်။,ဓကုတ်,"မွဲဓကုတ်မွဲဒကဴ (adv) disjointedly, incoherently. [Cf.] ကပေါ်၊ ကရေက်၊ ဂတှ်ေ၊ စွံ(အ်)၊ တေဝ်။"
Income,သြန်လုပ်,(n) income.
Income from sideline ,သြန်လုပ်နူသ္ကဲဒ္ကဴ,(n) income from sideline {job}.
Incomparable ,ပတောံ,"1 (v) to compare. [id] ပ္တောံ(အ်)၊ တိုအ်ၜတ်။    ပ္တောံက္ၜတ် (v) try to be like. [id] ပ္တောံၜတ်။    ပ္တောံၜတ်ဟွံမာန် (v) matchless, incomparable {an epithet of the Buddha}."
Incomparable ,ပတောအ်,"1 (v) to compare. [id] ပ္တောံ(အ်)၊ တိုအ်ၜတ်။    ပ္တောံက္ၜတ် (v) try to be like. [id] ပ္တောံၜတ်။    ပ္တောံၜတ်ဟွံမာန် (v) matchless, incomparable {an epithet of the Buddha}."
Incomparable offering,အသဒိသဒါန,(n) [P.] incomparable offering.
Incomparable.အတုလံၚ်  poetical usage of 'အတုလ',အတုလ,(adj.) [P.] incomparable.အတုလံၚ် (adj.) poetical usage of 'အတုလ'
Incompletely,နဒဒှ်မဟွံက္ဍိုက်ပေၚ်ဏီ,(adv) incompletely.
Inconceivable,ဂလာန်ကျာ,"(n) the unthinkable, inconceivable, something underamd-of."
Inconsolably,ညံၚ်ရဴပၟတ်ကာံ,"(adv) like a smouldering fire, inconsolably."
Inconspicuously,ဟွံကဵုပြာကတ်,"(adv) covertly, inconspicuously, in a manner not betraying cncern."
Inconvenient.  မဒှ်ဟွံစှေ်ကဵုနဲ၊ မဒှ်ဟွံစှေ်ကဵုသၞောတ်။,မဒှ်ဟွံစှေ်ကဵုဗီု,(adj) inconvenient. [id] မဒှ်ဟွံစှေ်ကဵုနဲ၊ မဒှ်ဟွံစှေ်ကဵုသၞောတ်။
Incorporeal components of personality,ဝိညာန်,"(n) [LF] incorporeal components of personality, consciousness, spirit, soul. [Cf.] စိုတ်၊ မနော။"
Incorporeal part of a human being,ပုၚ်,"2 (n) ပုၚ်ခမှော (n) spirit or soul of a  living person, which absents itself during sleep and is sometimes seen in form of butterfly, spirit or fairy of a person, incorporeal part of a human being, animate part of human being, consciousness. [id] ပုၚ်သၟော။    ရုပ်ပုၚ်ခၟော (n) image in mirror."
Incorrect,ဗၠေတ်,"(v) to miss the mark, go wary, astray, to be wrong, incorrect, to be out of the straight."
Incorrect,မှာ,"2 (v) to miss the mark, to go astray, to be forgetful, err, make a mistake, do wrong, go wrong, miss the mark.    (adj) wrong, incorrect, erroneous.    (v) err, make a mistake, do wrong, go wrong. [id.] ယောၚ်မှာ။    စၞမှာအာ (v) food which disagrees with one."
Incorrect,အယုတ္တိ,"(adj.) [P.] improper, wrong, incorrect, not morally right, unjust, not true or correct."
Increase,ကွိုန်ဒတိုန်,"(n) increase, advancement, growth, development. [id] ဒတိုန်ကွိုန်။ [Der.] တိုန် (v) to rise."
Increase,ဂလိုၚ်ပၟဝ်,"(v) multiply, increase, proliferate."
Increase,ဂၠိုၚ်,"ဒလိုၚ် (v) to exceed, increase."
Increase,တိုန်,"(v) to rise, ascend, go up, to grow in height, increase, to go to a superior, to reach the crisis of an illness, to advance, to fall ill from what is called a rising of the heat or vapour of body. [id] စိပ်၊ ဝိုတ်။"
Increase,တွိုန်ဒတိုန်,"(n) increase, advancement, growth, development. [Der.] တိုန် (v) to rise."
Increase,ဒတိုန်,"(n) rising, increase, exaltation, honour, status. [id] အကာဲအရာဖောံဗြေဝ်တိုန်၊ ဒဒှ်မဇၞော်မောဝ်သိုက်ဘိုက်ကၠုၚ်၊ သိရဳ၊ သြဳ။"
Increase in,ဍိုဟ်တိုန်,"(v) to acquire, increase in, wisdom."
Increase of wealth,ဒတိုန်ကွိုန်,(n) increase of wealth.
Increase of wealth,ဒတိုန်ဂြဝ်,(n) increase of wealth.
Increase.  ကွိုန်။,တွိုန်,"(n) rise, rising, increase. [id] ကွိုန်။"
Increase.  တွိုန်။,ကွိုန်,"2 (n) rise, rising, increase. [id] တွိုန်။"
Increasingly,သာတုဲသာတုဲ,(adv) increasingly.
Incredible,ဒဒှ်မဒှ်ကီုလဝ် ဟွံဒှ်ကီုလဝ်,"(n) anything silly, ridiculous, incredible."
Incubate,ဖ္ဍတ်မ,"(v) hatch, incubate {eggs}, germinate {seeds tubers}, culture {bacteria, viruses}, breed {animals}, cross-breed."
Incubate ,ဖ္ဍတ်ကောန်,"(v) breed, incubate {eggs}."
Incubator,ကရိယာဖ္ဍတ်ခၟာဲစာၚ်,(n) incubator.
Incubator,စက်ခ္ဍတ်ခၟာဲ,(n) incubator.
Incur the wrath of the king,ဒးဒန်သၟိၚ်,"(n) incur the wrath of the king, be punished by the state."
Incurable ailment ,ယဲဝိပက်ယဲကံ,(n) incurable ailment (which is considered a result of past misdeeds).
Ind ian fig tree.  နိဂြောဒ။,ဇြဲသုံ,"ဇြဲသုံ(မ်) (n) a kind of banyan tree, Ficus indica L., Ind ian fig tree. [id] နိဂြောဒ။"
Indecent assault on a woman,ဗလက္ကာရ,(n) {P.} indecent assault on a woman.
Indecision of mind,ဝိစိကိစ္ဆာ,"(adj) [P.] doubt, scepticism, indecision of mind, unstable, fickle."
Indecisively,ဂေတ်တ္ၚေတ်,"(adv) indecisively, hesitantly, not knowing what to do."
Indecisively,ဒဵုလေဝ်ဟွံဒှ်ဍာ်လေဝ်ဟွံစှ်ေ,"(adv) indecisively, hanging in balancee. [place-name]."
Indecorous speech or action.  လဟီုဟွံဒးရ။,ပွမဟွံဒးရး,(n) indecorous speech or action. [id] လဟီုဟွံဒးရ။
Indeed,ဆတ္တဝ်,"(adv) truly, indeed."
Indeed,ပြက္ဍၚ်,"2 (adv) truly, indeed."
Indeed,ယျိုန်,(v) [Siam] indeed.
Indeed,သၟဳသၟပ်,"(adv) certainly, indeed."
Indeed.    ဣဏံခိုဟ်ကွေံ  this is excellent!    ဟွံလဇုဲကွေံကွေံဏီ  really,ကွေဟ်,"2 ကွေံ(ဟ်) (pv.) truly, indeed.    ဣဏံခိုဟ်ကွေံ(ဟ်) (pv.) this is excellent!    ဟွံလဇုဲကွေံကွေံဏီ(မ်) (pv.) really, it is not too late yet. [Cf.] သွံ(အ်)။"
