English,Mon,Original_Definition
Freedom from dangers,အဝေရာ,(n) [P.] freedom from dangers.
Freedom from restriction.    ကဵုဂွံဗၠးဘဲ  may you escape calamity!   ဂၠဴဗၠးဘဲကၠ  the cattle escaped being attacked by the  tiger.    တိတ်ဗၠး  to be free from,ဗၠး,"1 (v) to escape, be free from, go free, to pass off, to recover from illness, exempt, freedom from restriction.    ကဵုဂွံဗၠးဘဲ (v) may you escape calamity!   ဂၠဴဗၠးဘဲကၠ (v) the cattle escaped being attacked by the  tiger.    တိတ်ဗၠး (v) to be free from, win free of, to be released, emancipated.    ထၜိုတ်ဂှ်ဗၠးတိတ် (v) the gum came off.    ယဲဗၠးရဟာ (v) is your illness any better? [Cf.] ပလး၊ သၠး။   [Der.] ဗလး (v) to free."
Freely.  green fruit,ဂျိုၚ်ဂျိုၚ်,"(adv) freely. (n) green fruit, raw or uncooked food, anything living or alive, anything unfixed, detached or flexible."
Freely.  ဗၠးဗၠးၜးၜး။,နဒဒှ်မဗၠးၜး,(adv) freely. [id] ဗၠးဗၠးၜးၜး။
Freeman,ညးစမၠး,(n) freeman.
Freeze,ကလောံ,"3 (v) to be hard, to form a lump, coagulate, congeal, solidify, freeze, be crowded, be swarming with.    ဍာ်ကလောံ(အ်) (n) ice.    ဗြိုံ(ဗြိုအ်)ဟွံကလောံကလေန်ဏီ (n) the boil has not come to a head yet.    သြိုဟ်ဍေံကလောံကလေန်အာ (n) he has a growth in his chest. [Cf.] ကြံၚ်၊ ကြိုန်၊ ခြက်၊ မ္ၚိုဟ်။    ကလောံကလေန် (n) in duration or tumor. (v) to come to a head, form a growth.    ကလောံကလောံ(အ်) (adv) solidly.    ကလောံတိစံၚ် (n) chunk of burnt earth.    ကလောံသ္ကဲ (n) enlargement of the spleen caused by repeated malaria infection."
Freeze,ခတ်ကလောံအာ,"(v) coagulate, congeal, solidify, freeze."
Freeze.  thickly.  နဒဒှ်မတီုကၠီု။,ခတ်ကလောံ,"(v) coagulate, congeal, solidify, freeze. [adv] thickly. [id] နဒဒှ်မတီုကၠီု။"
Freeze.  ဒိုပ်ကလောံ။,ဒိုပ်,"2 (v) coagulate, congeal, solidify, freeze. [id] ဒိုပ်ကလောံ(အ်)။"
Freezing point of water,တေတ်ဍာ်ကလောံ,(n) freezing point of water.
Freight,ခဍိုက်,"1 (n) freight, load, quantifier for vehicles and riding animals. [id] ခ္ဍိုက်၊ ဖ္ဍိုက်။    စိၚ်မွဲဖ္ဍိုက် (n) a riding elephant. [Var.] ဍိုက်။ [Der.] ဖ္ဍိုက် (v) to ride, to load."
Freight,ခ္ဍိုက်,"1 (n) freight, load, quantifier for vehicles and riding animals. [id] ဖ္ဍိုက်။    စိၚ်မွဲဖ္ဍိုက် (n) a riding elephant. [Var.] ဍိုက်။ [Der.] ဖ္ဍိုက် (v) to ride, to load."
Freight,တဍိုက်,"1 (n) freight, load, quantifier for vehicles and riding animals. [id] တ္ဍိုက်။    စိၚ်မွဲတ္ဍိုက် (n) a riding elephant.    ဍိုက် (v) to ride."
Freight,ဖဍိုက်,"(v) to load, to burden, freight, load. [id] ဖ္ဍိုက်။"
Freight,ဖ္ဍိုက်,"1 (n) freight, load, quantifier for vehicles and riding animals.   စိၚ်မွဲဖ္ဍိုက် (n) a riding elephant. [Cf.] ခ္ဍိက်၊ ဗဍိက်။    [Der.] ဍိုက် (v) to ride, to load.    ဖ္ဍိုက်စိၚ် (n) ridge-pole. [id] ကၟဳစိၚ်။"
Freight,ဗဍိုက်,"2 (n) freight, load, burden, quantifier for vehicles and riding animals.    စိၚ်မွဲဗဍိုက် (n) a riding elephant. [Cf] ခ္ဍိုက်၊ ဖ္ဍိုက်။    [Der.] ဍိုက် (v) to load."
Freight charges,ၚုဟ်ဖ္ဍိုက်,(n) freight charges.
Freighter,က္ၜၚ်ဗၞိက်,"(n) cargo-boat, freighter."
Frequency,ကစုတ်,"(n) frequency, number of time, repeated action in series, stroke, round of gun fire, {rare} short time. [id] လစုတ်။"
Frequency,ဒဒှ်မဒှ်တုဲဒှ်ပၠန်ဂၠိုၚ်ကဵုအလန်,(n) frequency.
Frequency,အခါ,"(n) time, season, continuing time, time when, year, duration, period, moment, frequency."
Frequently,ပယျတ်ပယျတ်,(adv) frequently.
Frequently,ဖောၚ်ဖောၚ်,(adv) frequently.
Frequently,ဟွံလံဟွံလံ,"(adv) often, frequently."
Fresh,လတ်လတ်,"(adj) fresh, white."
Fresh air,ကျာသ္အး,(n) fresh air.
Fresh blood,ဆီလတ်လတ်,(n) fresh blood.
Fresh killed meat,လတ်လတ်,ဖျုန်လတ်လတ် (adj) fresh killed meat.
Fresh milk.  ဍာ်တှ်တၟုဟ်၊ ဍာ်တှ်သၟာ။,ဍာ်တှ်တၟိ,(n) fresh milk. [id] ဍာ်တှ်တၟုဟ်၊ ဍာ်တှ်သၟာ။
Fresh water cat-fish,ကၚေက်,(n) fresh water cat-fish.
Fresh water herring.   ကဗၠေက်။,ဗၠိက်,(n) ကဗၠိက် (n) fresh water herring. [Cf.] [id] ကဗၠေက်။
Fresh water turtle,ဂွိ,"(n) fresh water turtle, snapping tortoise, snapping turtle. [Cf.] ကၞုဟ်၊ တံၚ်ရက်။"
Fresh water.  ဍာ်ဖၞုၚ်။,ဍာ်ပ္တေက်,(n) fresh water. [opp.] ဍာ်ဖၞုၚ်။
Fresh.  တၟိတၟိ။,တၟိကယျာ,"(v) new and bright, fresh. [id] တၟိတၟိ။"
Fresh.  တၟိ။,တမိ,"(adj) new, not known before, seen, heard or known for the first time, modern, fresh. [id] တၟိ။"
Freshly,လတ်ထှ်ေ,(adv) freshly.
Freshly.  တၟိတၟိကယျာကယျာ၊ လတ်လတ်ဘတ်ဘတ်။,မြဟ်မြဟ်မြဴမြဴ,(adv) freshly. [id.] တၟိတၟိကယျာကယျာ၊ လတ်လတ်ဘတ်ဘတ်။
Freshness.  ဒဒှ်မတၟိ၊ ဒဒှ်မမြဟ်မြဴ။,ဒဒှ်မလတ်ဘတ်,(n) freshness. [id] ဒဒှ်မတၟိ၊ ဒဒှ်မမြဟ်မြဴ။
Fret-work.  တရိုန်။,ကရိုန်,"(n) floral design, fret-work. [id] တရိုန်။"
Fretful,မလေပ်စိုတ်ဂၠေံ,(adj) fretful.
Friction,ဇြဟတ်ဂရိတ်တေက်,(n) friction.
Friction massage.  ကဝတ်  to chafe,ဇွိတ်,1 (n) friction massage. [Der.] ကဝတ် (v) to chafe.
Friday,တ္ၚဲသိုက်,"(n) Friday, the  sixth day of the week."
Friday born,မၞိဟ်တ္ၚဲသိုက်,"(n) Friday born, talkative person."
Fried cake,ကွာၚ်ကၠေၚ်,"(n) cake resembling doughnut, fried sweet pancake made of rice flour and palm sugar, butter, fried cake."
Fried eggs,မဒှ်ခၟာဲခၞာ,(adj) fried eggs.
Fried prawn paste,ဖရံက်,"ဖရံက်ခၞာ (n) fried prawn paste, balachong."
Fried sweet pancake made of rice flour and palm sugar,ကွာၚ်ကၠေၚ်,"(n) cake resembling doughnut, fried sweet pancake made of rice flour and palm sugar, butter, fried cake."
Friend,ကဝံၚ်,"2 (n) friend, companion, wife. [id] ပဝံၚ်။    ပဝံၚ်ဖဝက် (n) associates. [id] ပွံက်ဖွက်။ [Cf.] အဖက်၊ ဂယိုၚ်၊ ဇွာ၊ တလ၊ တၠသ္ၚိ၊ ပဝါ၊ ပြဲ၊ ဖဝက်၊ ဖွက်၊ ဗော်၊ ဗြဴ၊ မိတ်၊ ရဲ၊ လဲ၊ သဟာဲ၊ သမ္ဘာ။    [Der.] ပံၚ် (v) to have dealings with."
Friend,နာံမြိုၚ်,(n) friend.
Friend,ပြဝံၚ်,"(n) companion, friend, wife. [Cf.] [id] အဖက်၊ ဇွာ၊ တၠလလျိုၚ်၊ တၠသ္ၚိ၊ ပဝါ၊ ပဝံၚ်၊ ပြောဲ၊ ပွံၚ်၊ ဖဝက်၊ ဗော်(က်)၊ ဗြဴ၊ ရဲ၊ လောဲ၊ သဟာဲ၊ သမ္ဘာ။ [Der.] ပံၚ် (v) to have dealings with."
Friend,မိတ်သ္ဍိုက်,(n) friend.
Friend,သဟာဲ,"(n) [P. sahayo] friend, companion."
Friend,သၚ်္ဂဟ,"(n) [P.] friend, aid, help, assistance."
Friend,အဖက်,"(n) friend, companion, age, size, comrades, colleagues."
Friend made in one's later life,ရဲ မဂွံကၠုၚ်လဝ်ဗွဲကြဴ,(n) friend made in one's later life.
Friend or parched barley,ဗက,ဗ္ကယဴ (n) friend or parched barley.
Friend state,မဟာမိတ်ရာဇ,"(n) friend state, grand alliance."
Friend.    မိတ်သဟာဲ  friend.  မိတ်သဟာဲယျ။,မိတ်ပြဝါ,"(n) bosom companion, friend.    မိတ်သဟာဲ(ယ်) (n) friend. [id.] မိတ်သဟာဲယျ။"
Friend.  အဖက်၊ ကဝံၚ်၊ ဇွာ၊ ပြောဲ၊ ပွံၚ်၊ မေတ္တာ၊ ရဲ၊ သဟာဲ သာ။,လောဲ,1 (n) friend. [Cf.] အဖက်၊ ကဝံၚ်၊ ဇွာ၊ ပြောဲ(ယ်)၊ ပွံၚ်၊ မေတ္တာ၊ ရဲ(ယ်)၊ သဟာဲ(ယ်) သာ။
Friend.  အဖက်၊ ကဝံၚ်၊ ဇွာ၊ ပြောဲ၊ ပွံၚ်၊ မေတ္တာ၊ ရဲ၊ သဟာဲ သာ။,လောယ်,1 (n) friend. [Cf.] အဖက်၊ ကဝံၚ်၊ ဇွာ၊ ပြောဲ(ယ်)၊ ပွံၚ်၊ မေတ္တာ၊ ရဲ(ယ်)၊ သဟာဲ(ယ်) သာ။
Friend.  အဖက်၊ ဇွာ၊ ပြောဲ၊ ပွံၚ်၊ မေတ္တာ၊ ရဲ၊ သဟာဲ။,လဲ,(n) friend. [Cf.] အဖက်၊ ဇွာ၊ ပြောဲ(ယ်)၊ ပွံၚ်၊ မေတ္တာ၊ ရဲ(ယ်)၊ သဟာဲ(ယ်)။
Friend.  အဖက်၊ ဇွာ၊ ပြောဲ၊ ပွံၚ်၊ မေတ္တာ၊ ရဲ၊ သဟာဲ။,လယ်,(n) friend. [Cf.] အဖက်၊ ဇွာ၊ ပြောဲ(ယ်)၊ ပွံၚ်၊ မေတ္တာ၊ ရဲ(ယ်)၊ သဟာဲ(ယ်)။
Friendly,မုဟ်ပါၚ်ဍာတ်,"(n) honey-tongued, be sociable, friendly, affable."
Friendly epistle,လိက်မေတ္တာ,"(n) friendly epistle, homily written in a sympathetic vein, love letter."
Friendly.  မဍုက်ကေဝ်၊ မဒဒှေ်ဒယှ်။,မဍာတ်မုဟ်ပါၚ်,(adj) friendly. [id] မဍုက်ကေဝ်၊ မဒဒှေ်ဒယှ်။
Friends,အဖဝ်,"(n) companion, friends, comrades, colleagues."
Friends and acquaintances,သဟာယ,(n) [P.] friends and acquaintances.
Friends and relative,နာံမြိုၚ်,"တွဳဗွိုၚ်နာဲမြိုၚ်မသ (n) followers, friends and relative."
Friends and relatives,တွဳဒဝိုၚ်နာံမြိုၚ်မသ,"(n) followers, friends and relatives."
Friends of both sexes,ပြောဲဇွာ,(n) friends of both sexes.
Friends of both sexes.  အဖက်၊ ပြောဲ၊ မေတ္တာ၊ ရဲ၊ လဲ၊ သဟာဲ။,ဇွာ,ပြောဲဇွာ (n) friends of both sexes. [Cf.] အဖက်၊ ပြောဲ၊ မေတ္တာ၊ ရဲ၊ လဲ၊ သဟာဲ။
Friendship,မိတ်,"1 (n) [P. mitto] friendship, amity.    ဆက်မိတ် (n) to introduce two persons to each other."
Friendship,မေတ္တာ,"(n) [P. metta] friendship, kindness, affection."
Frightened,ကၠၚ်ကၟတ်ဟွံမွဲ,"(v) frightened, startled."
Frightful.  မဒှ်ဒၟံၚ်ကဆံၚ်မံၚ်စံၚ်ဟွံဒးရး တိက်ဒးဟာက္တဵုဒးဟာ၊ မဒှ်ဒၟံၚ်ကဆံၚ်မဟီုဇိုန်ဟွံဒး။,မဒှ်သွက်သ္ဒးဖေက်လကိုတ်,(adj) frightful. [id] မဒှ်ဒၟံၚ်ကဆံၚ်မံၚ်စံၚ်ဟွံဒးရး တိက်ဒးဟာက္တဵုဒးဟာ၊ မဒှ်ဒၟံၚ်ကဆံၚ်မဟီုဇိုန်ဟွံဒး။
Fringe,ကသာဲ,"(n) fringe, tassel. [id] က္သာဲ(ယ်)။"
Fringe,ကသာဲ,မုဟ်ကသာဲ(ယ်) (n) fringe.
Fringe,တသာဲ,"(n) fringe, border."
Fringe,ဒသာဲ,"(n) fringe, the skirt or border of a garment."
Fringe,မုဟ်,"2 (n) {terminal} point, edge, fringe, end extremity, the end of a cape or promontory. [Cf.] တသာဲ(ယ်)၊ တၞုၚ်၊ မုက်၊ မတ်၊ သၚ်။    မုဟ်ဍုၚ် (n) Muh Dtung or Mudon.    မုဟ်တၟံ(အ်) (n) Muh Tamoh or Marttaban.    မုဟ်ဒုန် (n) Muh Doon.    မုဟ်ပန် (n) Muh Paon or Mutpun."
Fringe,မုဟ်တသာဲ,(n) fringe.
Fringe of cloth,ကသာဲယာတ်,(n) fringe of cloth.
Fringe of cloth,တသာဲယာတ်,(n) fringe of cloth.
Fringe of cloth,ဒသာဲယာတ်,(n) fringe of cloth.
Fringe of jack fruit,ကသာဲပၞဟ်,(n) fringe of jack fruit.
Fringe round head,သော်ယံၚ်,"(n) coiled or knotted hair, hair-knot, topknot worn by men, hairdo, style of hair dress used by young children with topknot, fringe round head, and lower part of back head shave, knot of hair worn by men. [id.] ဗီုသော်(က်)။ [Cf.] ဂၠောန်လၟု၊ ဒွက်သော်(က်)။"
Fringe.  ကသာဲ၊ တသာဲ။,ဒသာဲ,မုဟ်ဒသာဲ(ယ်) (n) fringe. [Syn] ကသာဲ(ယ်)၊ တသာဲ(ယ်)။
Fringe.  ကသာဲ၊ ဒသာဲ။,တသာဲ,မုဟ်တသာဲ (n) fringe. [Var.] ကသာဲ၊ ဒသာဲ။
Frisky,မဒှ်ကဆံၚ်စိုတ်ဟွံတန်ကြန်,(adj) frisky.
Fritter,အပံၚ်,"(n) association between persons, partnership, total, fritter."
Frivolity.  ပွမဒှ်ဒဒှ်ဟွံချိုတ်ပၠိုတ်၊ ပွမဒှ်ဒဒှ်ဟွံတက်နက်။,ဒဒှ်မဟွံတက်နက်,(n) frivolity. [id] ပွမဒှ်ဒဒှ်ဟွံချိုတ်ပၠိုတ်၊ ပွမဒှ်ဒဒှ်ဟွံတက်နက်။
Frivolous,သ္ပံသာ,"(v) to be worthless, frivolous, foolish."
Frivolous talk,ဂလာန်သာသ္ပံ,(n) frivolous talk.
Frmale,ဗြဴဗြဴ,"(n) the gentle sex, frmale."
Frock,ပလောံဖေၚ်,"(n) gown, frock."
Frog,ၚဴ,"1 (n) frog, a kind of frog.    ၚဴကော်မံၚ်ဗြဲ (v) the frogs are croaking."
Frogman,သၟာဗၠိုပ်ဍာ်,"(n) diver, frogman."
Frolic,တ္ဍတ်,"2 (v) frolic, gambol, play, be in high spirit, be lively, light.    ဆေၚ်ဗြုတ္ဍတ် (v) to music is playing in high spirit."
Frolicsome,မမိပ်မြဟ်ၜံက်ဒံၚ်ထလာ်,(adj) frolicsome.
From,ပ္ဍဲ,"(p) (n) in, at, into, on onto, to, among, in the possession of, in the company of, with, formerly in, from, while, when."
From among,နူအပ္ဍဲ,"(perp) out of, from among, from within."
From being the school master he become head man,ကၠောံ,နူကဵုအ္စာဘာကၠောံဒှ်အာဃံၚ် (v) from being the school master he become head man.
From exhaustion or fright.  ဂစာန်၊ ဒစာန်။,ခစာန်,"2 (v) ခစာန်ချိုတ် (v) to be half dead, from exhaustion or fright. [id] ဂစာန်၊ ဒစာန်။"
From fruit of which a black dye is prepared.  ဂမောဝ်။,ခမောဝ်,"(n) Chebulie myrobalan, Terminalia chebula Retz, a timber tree, from fruit of which a black dye is prepared. [id] ဂမောဝ်။"
From here to the hill yonder,စိုပ်,နူဏံစိုပ်ဒဵုတေံဂှ် (v) from here to the hill yonder.
From now on,ဏံ,နူဏံအာ (pn.) from now on.
From now on,နူဏံအာ,(prep) from now on.
From now on,အာ,နူဏံအာ (adv) from now on.
From now on.  ဂှ်။  တေံ။  ဣဏံ  this,နံ,နူဏံအာ (pn) from now on. [Cf.] ဂှ်။ [opp.] တေံ(အ်)။ [Der.] ဣဏံ(အ်) (pn) this.
From one’s to another,နူမွဲကဵုမွဲ,(pron) from one’s to another.
From place to place.    ဒဴအာနးပး  fled in disorder,နး,3 (adv) from place to place.    ဒဴအာနးပး (n) fled in disorder.
From that time  on forth.  hence forward.  သ္ပပ္တံနူကဵုအခိၚ်ဏံတုဲ။,တွဵုနူဂှ်,(prep.) from that time  on forth. (adv) hence forward. [id] သ္ပပ္တံနူကဵုအခိၚ်ဏံတုဲ။
From that time forth,တဝဵု,"2 (n) time, interval, excess. [id] တွဵု။    တွဵုနူဂှ် (adv) from that time on, from that time forth, continually, he nceforth.    [Der.] ပဵု (v) to exceed."
From the inner bark of which rope is made.  ကၠီ။,တၞံဇုက်,"တၞံဇုက်ကၠီ (n) a kind of tree, from the inner bark of which rope is made. [id] ကၠီ။"
From the inner bark of which rope is made.  ကၠီ။,တၞံဇုက်ကၠီ,"(n) a kind of tree, from the inner bark of which rope is made. [id] ကၠီ။"
From the mouth.  တ္ၜောတ်။    တ္ၜောတ်ပြောဟ်  to squirt from the mouth.  ပြောဟ်။,က္ၜောတ်,"1 (v) to eject, squirt, from the mouth. [id] တ္ၜောတ်။    တ္ၜောတ်ပြောဟ် (v) to squirt from the mouth. [Cf.] ပြောဟ်။"
From time to time,ဆောဝ်လ,"(adv) sometimes, one in a while, occasion ally, now and then, from time to time."
From trouble.  နူဒုက္ခ။,ဒဒိုက်,နူဒဒိုက် (perp.) from trouble. [id] နူဒုက္ခ။
From which cutch is obtained,ကြက်လကံ,"(n) Acacia catechu willdenow, from which cutch is obtained. (ကြက်လကမ်)"
From which light wood and fibres for rope-making are obtained.   ဂ္ညာ။  က္ညာ  maiden,ကန်ညာ,"(n) small tree of tidal forests, Hibiscus tiliaccusl, from which light wood and fibres for rope-making are obtained. [Var.] [id] ဂ္ညာ။ [Der.] က္ညာ (n) maiden."
From which pieces are broken off,ဝး,"1 (n) ဂရိုအ်ဝး (n) tally-stick, from which pieces are broken off, as an aid to counting. [Var.] လဝး။"
From which reed is suspended.  ဓလေၚ်။  ဂၠေၚ်  to carry on a yoke,ဂလေၚ်တုတ်,"(n) crossbeam of a loom, from which reed is suspended. [Var.] ဓလေၚ်။ [Der.] ဂၠေၚ် (v) to carry on a yoke."
From which reel is suspended,ဒလေၚ်တုတ်,"(n) crossbeam of loom, from which reel is suspended."
From which water has not been strained,ပုၚ်ခါၚ်ဒံ(မ်),"(n) soft boiled rice, from which water has not been strained, rice gruel, given in cases of stomach upset. [Syn.] ပုၚ်ခေါတောံ(မ်)၊ ပုၚ်ၜိုဟ်။"
From which winnowing sieve ကၞာဲဇာ is suspended.  စၚ်ကၞာဲဇာ။,ကြာ,"2 (n) tripod, derrick, from which winnowing sieve ကၞာဲဇာ is suspended. [id] စၚ်ကၞာဲဇာ။"
From which winnowing sieve တၞာဲဇာ is suspended,တြာ,"1 (n) tripod, derrick, from which winnowing sieve တၞာဲဇာ is suspended."
From whom was he descended?,ဂကူ,ညးမုဂကူဇာတိရော (n) from whom was he descended?
From within,နူအပ္ဍဲ,"(perp) out of, from among, from within."
From ဒ္ဂိုန် to ဝှ်။,ဥတုကသီု,"(n) rainy season, from ဒ္ဂိုန် to ဝှ်။"
From ဗျိ  to blame,ဗယိ,"1 (n) accusation, fault, from ဗျိ (v) to blame."
Front,မုက်,"2 (n) face, {in} front {of}, cutting edge, {Siam} season.    ဂတမုက်သ္ၚိ (n) in front of the house.    ဖျေၚ်မုက် (n) avert one’s face.    သ္ဍိုက်မုက် (v) to insult. [Cf.] second sense,  ဂတ။ third sense, ဒရီု(မ်)၊ မတ်၊ မုဟ်၊ သၟောန်။ fourth sense, ဥတု၊ မုဟ်၊ ရာသဳ။"
Front line,မုက်ပၞာန်,(n) front line.
Front man.  illustrated,ပၠရုပ်,"(v) show, figure-head, front man. (adj) illustrated."
Front of an army.  ကောန်ဒပ်မပလေဝ်ပလေတ်လဝ်သွက်ဂွံလုပ်ပေါဲဗ္တိုက်။,ဗလဂ္ဂံ,"(n) an army front. [id] ဂတမုက်ပၞာန် troops in array, front of an army. [id] ကောန်ဒပ်မပလေဝ်ပလေတ်လဝ်သွက်ဂွံလုပ်ပေါဲဗ္တိုက်။"
Front of cart,မုက်ကွဳ,(n) front of cart.
Front portion of a cart,က္ဍိုပ်ကွဳ,"(n) ornamental post mounted at fore end of cart shaft, front portion of a cart."
Front row,ကရုၚ်,"ကရုၚ်ဂတ (n) front row, forwards {as in a football team}."
Front row,ကရုၚ်ဂတ,"(n) front row, forwards {as in a football team}."
Front teeth in scissors,ၚေက်လ္တူမုဟ်,(n) front teeth in scissors.
Frontage,မုက်လ္ပာ်ဂတ,"(n) facade, frontage."
Frontier,ပယဵု,"(n) boundary, frontier, border. [id] ပယဵု(ဝ်)။"
Frontier,ပယိုဝ်,"(n) boundary, frontier, border. [id] ပယဵု(ဝ်)။"
Frontier,ပယဵုဓၞက်,"(n) boundary, frontier, border. [id] ပယဵုဒၞက်။"
Frontier,ပယျဵု,"(n) boundary, frontier, border. [id] ပယဵု(ဝ်)။"
Frontier.  ဓၞက်၊ ပယျဵုဓၞက်။,ဓနက်,"(n) boundary, frontier. [id] ဓၞက်၊ ပယျဵုဓၞက်။"
Froth,ကမှောံဗှ်,"(n) froth, scum."
Froth,ဗၜိုဟ်,"2 (n) foam, froth, [id] ဗ္ၜိုဟ်၊ ဗ္ၜိုဟ်ဍာ်။ [Var.] ခ္ၜိုဟ်၊ ထ္ၜိုဟ်။"
Frown,ထညောန်,"(v) grimace, make a wry face, to snarl, to emit a low sustained growl or purr to screw up one’s face, frown."
Frown,ဓညောန်,"(v) to growl, hiss or behave belligerently in defiance, to snarl, to emit a low sustained growl or purr, to screw up one’s face, frown."
Frown,ပ္ကောံလဝ်သၞေၚ်မတ်,"(v) scowl, frown, knit one’s brows."
Frugal,သွာညးမြီမြန်,"(v) frugal, easily supported."
Frugality,ပွမအေၚ်ဒုၚ်သတှေ်,"(n) frugality, abstinence."
Fruit,စၞရာသဳ,"(n) fruit, vegetables and other food in season."
Fruit,သတ်,"1 (n) fruit, nut, berry, areca nut, betel-nut, head, blade of tool.    စသတ် (v) to eat areca nut, chew betel.    ဇုက်သတ်ဗြဴ (n) coir.    တၞံသတ် (n) arecapalm.    တၞံသတ်ဗြဴ (n) coconut palm.    ပၞာဲသတ် (n) cutter for areca nut."
Fruit,သတ်ဆုသတ်ဒုန်,"(n) fruit, garden crops."
Fruit and small necessaries,ဓုပ်,"3 (n) ritual offering to monks, composed of flowers, fruit and small necessaries, arranged in a pyramid, a packet or bundle, a bundle of herbs or anything else, used for fomenting to relieve pain, presents for the monks arranged in the form of a cone or pyramid."
Fruit bue.  ခတဲ၊ ဂတာဲ။    ခတောဲ  begin to bear fruit.    ခတောဲသတ်ဆု  newly formed fruit,ခတောဲ,"1 (n) developing fruit bud, beginning to form fruit, fruit bue. [id] ခတဲ(ယ်)၊ ဂတာဲ(ယ်)။    ခတောဲ(ယ်) (v) begin to bear fruit.    ခတောဲသတ်ဆု (n) newly formed fruit."
Fruit cocktail,ဍာ်ယာမသတ်ဆုနာနာသာ်,(v) fruit cocktail.
Fruit hidden by leaves,သတ်ဓလီုတၞး,"(n) fruit hidden by leaves, little known person of talent or bdauty. [id.] သတ်အောပ်တၞး။"
Fruit in it’s earliest stages of development,ကသိ,(n) fruit in it’s earliest stages of development.
Fruit just coming.  ခတောဲ။,ခတဲ,1 (n) fruit just coming. [id] ခတောဲ(ယ်)။
Fruit just formed,သ္တောဲ,"(v) developing fruit but, fruit just formed, newly formed fruit. [Var.] ခတဲ(ယ်)၊ ခတောဲ(ယ်)၊ ဂတောဲ(ယ်)။"
Fruit just formed,သ္တောယ်,"(v) developing fruit but, fruit just formed, newly formed fruit. [Var.] ခတဲ(ယ်)၊ ခတောဲ(ယ်)၊ ဂတောဲ(ယ်)။"
Fruit of kinds of wild pulm including phyllanthus emblica,သတ်တလုဲ,(n) fruit of kinds of wild pulm including Phyllanthus emblica.
Fruit of pierardia tree,ခရေဲ,"2 (n) fruit of pierardia tree, Heritiera Attenuata, a kind of tree bearing edible fruits in branches, Baccaurea sapida."
Fruit of pierardia tree,ဓရေဲ,"2 ဓရေယ် (n) fruit of pierardia tree, pierardia fruit, Heritiera Attenuata."
Fruit tree,တၞံစသတ်,(n) fruit tree.
Fruit.  သစ္ဆု။,သတ်ဆု,(n) fruit. [id.] သစ္ဆု။
Fruit.  သတ်တိုန်။,သတ်,2 (v) {to bear} fruit. [id.] သတ်တိုန်။
Fruitful.  မနွံကဵုဖဵု။,မနွံဖဵု,(adj) fruitful. [id] မနွံကဵုဖဵု။
Fruits of one’s labour,ဒတုဲဖဵုမဂွံကၠုၚ်နူကမၠောန်,(n) fruits of one’s labour.
Fruits preserved in sugar and squeezed dry,ယိုဟ်တ္ၜန်,(n) fruits preserved in sugar and squeezed dry.
Fruits preserved in sugar.  ယိုဟ်သ္ၜန်။,ယိုဟ်,"(v) preserved fruit, compote, jam, candied fruit, fruits preserved in sugar. [Cf.] ယိုဟ်သ္ၜန်။"
Fruits. ,ဇလာဲ,"(n) bud, part, numerical classifier used in counting bunches of flowers, fruits. {as in သတ်မွဲဇလာဲ (n) a bunch of areca-nut.}."
Frustration.  ဒဒှ်မကျ၊ ဒဒှ်မဒှ်အာသၟးသၟး။,ဒဒှ်စိုတ်မလီု,(n) frustration. [id] ဒဒှ်မကျ၊ ဒဒှ်မဒှ်အာသၟးသၟး။
Fuel,ၚဳအှ်ော,"(v) to search for gather, fuel."
Fuel,အှော်,"(n) fuel, fire wood."
Fulcrum,က,"2 (n) short prop, fulcrum."
Fulcrum,ခု,"အခု (n) prop, fulcrum."
Fulfilled,က္ဍိုက်ပေၚ်,"(v) to be full, complete, fulfilled."
Fulfilled,ပေၚ်,"ဍိုက်ပေၚ် (v) to be full, complete, fulfilled."
Fulfilled.  က္ဍတ်ပါ်၊ ဗြေဝ်။    အဲကဵုစီရေၚ်က္ဍိုက်က္ဍိုက်ပေၚ်ပေၚ်  i have had full arrangements made.    စိုတ်ဟွံက္ဍိုက်ပေၚ်  he’s not all there.    ဟီုအရေဝ်ကဵုက္ဍိုက်ေပၚ်ဒၟံၚ်လ္ပဟီုမွဲဒုကုတ်မွဲဒကဴ  let your speech be rounded out,က္ဍိုက်,"2 (v) [id] တ္ဍိုက်။ က္ဍိုက်ပေၚ် (v) to be full, complete, fulfilled. [id] က္ဍတ်ပါ်(က်)၊ ဗြေဝ်။    အဲကဵုစီရေၚ်က္ဍိုက်က္ဍိုက်ပေၚ်ပေၚ် (v) I have had full arrangements made.    စိုတ်ဟွံက္ဍိုက်ပေၚ် (v) he’s not all there.    ဟီုအရေဝ်ကဵုက္ဍိုက်ေပၚ်ဒၟံၚ်လ္ပဟီုမွဲဒုကုတ်မွဲဒကဴ (v) let your speech be rounded out, and not disjointed. [Cf.] ကောံ(မ်)၊ ဓိ၊ ပေၚ်၊ စုံ(မ်)။"
Fulfilment.  ပွမဖ္ဍိုက်ဗပေၚ်ကဵု။,သမ္ဘာရ,"(n) [P.] preparation, fulfilment. [id.] ပွမဖ္ဍိုက်ဗပေၚ်ကဵု(ဝ်)။"
Full awareness,သ္တိသမ္ပဇဉ်,"(n) mindfulness, full awareness."
Full complement of parents and elders,ဂတၝောံမၞိဟ်ဂမၠိုၚ်,(n) {of engagement or marriage ceremonies} full complement of parents and elders.
