English,Mon,Original_Definition
He plays on any instrument as need arises.    တက်ဗာတ်  to play a gong-chime.  ကွိၚ်ကွိုက်၊ တွိၚ်တွိုက်၊ တွိၚ်ပေဝ်။,ဗာတ်,"2 (n) {Skt, vadya} musical instrument.    အ္စာဗာတ် (n) leader of orchestra, who has charged of the instruments and at various functions shares with the master of ceremonies a full knowledge of all that is required, he plays on any instrument as need arises.    တက်ဗာတ် (v) to play a gong-chime. [Cf] ကွိၚ်ကွိုက်၊ တွိၚ်တွိုက်၊ တွိၚ်ပေဝ်။"
He poured water into the kettle.  ချာဲ၊ တရး၊ ဗရဲ၊ သဍာ်။,စဝ်,ဍေံစဝ်စုတ်ဍာ်ပ္ဍဲကာ (v) he poured water into the kettle. [Cf.] ချာဲ၊ တရး၊ ဗရဲ၊ သဍာ်။
He pushed me and i fell down,ဇရိုဟ်,ဍေံဇရိုဟ်အဲ အဲလောတ်စှ်ေ (v) he pushed me and I fell down.
He put him in irons,ဇရှ်ေ,ဒက်လဝ်ကဵုဖရှ်ေပ္သဲ (n) he put him in irons.
He put him in irons,ထရှ်ေ,ဒက်လဝ်ကဵုထရှ်ပ္သဲ (n) he put him in irons.
He put him in irons.  ဇုက်ဇရှ်ေ။,ခရှ်ေ,ဒက်လဝ်ကဵုဇရှ်ေပ္သဲ (n) he put him in irons. [id] ဇုက်ဇရှ်ေ(ဟ်)။
He put pebbles in his waist pocket,ပနှေန်,တြေံဍေံစုတ်ပ္ဍဲပနှေန် (n) he put pebbles in his waist pocket.
He put the books in one by one,တပ်ယာတ်,ဍေံတပ်စုတ်လိက် (v) he put the books in one by one.
He put the cheroots near me.  ဖစိုပ်၊ ဗ္ဒေံလဝ်။,ဗဒေံ,ဍေံဗ္ဒေံလဝ်ၜံက်ကဵုအဲ(ယ်) (v) he put the cheroots near me. [Cf] ဖစိုပ်၊ ဗ္ဒေံလဝ်။
He put the cheroots near me.  ဖစိုပ်၊ ဗ္ဒေံလဝ်။,ဗဒေမ်,ဍေံဗ္ဒေံလဝ်ၜံက်ကဵုအဲ(ယ်) (v) he put the cheroots near me. [Cf] ဖစိုပ်၊ ဗ္ဒေံလဝ်။
He puts a lot of oil on his hair,ခယိ,သော်ဍေံ ဍေံခယိကၠေၚ်ဂၠိုၚ် (v) he puts a lot of oil on his hair.
He ran smack into a tree,ညး,ညးမဂြိပ်လုပ်ဇီုဒးတၞံဆု မဇၞော်ကဵုဇြဟတ် (pron.) he ran smack into a tree.
He really enjoys working.  သ္ဍိုက်။,ခလောၚ်,မၞိဟ်ဏံကၠောန်ကမၠောန်သၠောၚ်ကွေံ (v) he really enjoys working. [Cf.] သ္ဍိုက်။
He really enjoys working.  သ္ဍိုက်။,သၠောၚ်,မၞိဟ်ဏံကၠောန်ကမၠောန်သၠောၚ်ကွေံ(ဟ်) (v) he really enjoys working. [Cf.] သ္ဍိုက်။
He really is proud of them,စြာဲ,ဒၟာနူဍေံတံ ဍေံစြာဲတိုန်ကွေံကွေံ (n) he really is proud of them.
He refuses to give up his bad companions,ဒပိုတ်,မိတ်သဟာဲကြံတံဂှ်ဍေံဟွံမိက်ဒပိုတ် (v) he refuses to give up his bad companions.
He remained silent.  ဍိတ်၊ သ္ၚိတ်။  ကၞပ်  to hush,နပ်,မံၚ်ကၞပ်ကၞပ် (v) he remained silent. [Cf.] ဍိတ်၊ သ္ၚိတ်။ [Der.] ကၞပ် (v) to hush.
He remained standing in front of the house,ထတဴ,ဍေံထ္တဴမံၚ်ဂတမုက်သ္ၚိဖိုဟ် (v) he remained standing in front of the house.
He repeated this three times,လ္တုန်,ညးဟီုဗီုဏံပိလ္တုန် (n) he repeated this three times.
He repeated this three times.  first sense,ကတန်,"ဟီုသာ်ဏံပိလ္တန် (n) he repeated this three times. [Cf.] first sense, အလန်၊ လန်၊ လှ်ေ(ဟ်)၊ ဝါ။ [Der.] တန်။ (v) to recur. [Var.] လ္တန်၊ လတုန်။"
He runs me down.  ဟီုဍဵုဍိုက်၊ ဟီုပ္ဍဵုပ္ဍိုက်။,ဟီုဍဵု,ဍေံဟီုဍဵုဍိုက်အဲ(ယ်) (v) he runs me down. [id.] ဟီုဍဵုဍိုက်၊ ဟီုပ္ဍဵုပ္ဍိုက်။
He said he would go,ဟီု,ဍေံအာဏောၚ်ဍေံဟီု(မ်) (v) he said he would go.
He seized a spear and thrust it at the boar.  ထ္ပက်။,တၚီု,ဍေံရပ်ဗၞုဟ်တ္ၚီုကၠိက် (v) he seized a spear and thrust it at the boar. [Cf.] ထ္ပက်။
He send me message to ask the teacher to excuse him,ဗကန်,ဇွောံဂွံအာတ်အခေါၚ်ပ္ဍဲအ္စာဍေံဗ္ကန်နၚ်ကဵုအဲ(ယ်) (v) he send me message to ask the teacher to excuse him.
He sent me a message to ask the teacher to excuse him,ဂကန်,ဇွောံဂွံအာတ်အခေါၚ်ပ္ဍဲအ္စာ ဍေံဂကန်နၚ်ကဵုအဲ (v) he sent me a message to ask the teacher to excuse him.
He shooed the chicken away,ညး,ညးကလိုက်ဗဗက်ထောံကောန်စာၚ် (n) he shooed the chicken away.
He shook the insect from his hand,လျဟ်,စၟဂှ်ဍေံလျဟ်ပ္တိတ်နူတဲဍေံ(ဟ်) (v) he shook the insect from his hand.
He shoots straight,ပ္ဍာံ,ပန်သၞာတ်ပ္ဍာံကွေံ (v) he shoots straight.
He shoots straight,သ္ဍာံ,ပန်သၞာတ်သ္ဍာံကွေံ(ဟ်) (v) he shoots straight.
He shot at the bird and missed,ဒး,ပန်ဂစေံဂှ်ဟွံဒး (v) he shot at the bird and missed.
He sided with the enemy,ညး,ညးမထံက်ဂလာန်ဟီုဂးကေတ်စလ္ပာ်သၞ (pron.) he sided with the enemy.
He slapped me.  ဂဒု၊ စာဲ၊ တက်၊ ဒါတ်၊ ဖျာံ၊ ဗျာံ၊ ၜုၚ်။,ဂဗး,ဍေံဂဗးအဲ (v) he slapped me. [Cf.] ဂဒု၊ စာဲ၊ တက်၊ ဒါတ်၊ ဖျာံ(မ်)၊ ဗျာံ(မ်)၊ ၜုၚ်။
He slipped and fell from the tree,တလိတ်,ဇိုၚ်တၠိတ်တုဲဒတုံစှ်ေနူတၞံဆုဂှ် (v) he slipped and fell from the tree.
He slipped and fell from the tree,တၠိတ်,ဇိုၚ်တၠိတ်တုဲ ခတုံစှ်ေနူတၞံဆုဂှ် (v) he slipped and fell from the tree.
He slit its belly open,ကရေက်ထောံဗုၚ်,(v) he slit its belly open.
He slit the ox's belly open,ၜံက်ထောံဗုၚ်ဂၠဴ,(v) he slit the ox's belly open.
He soaked all the old mats there were in oil.  တုၚ်၊ ဖ္ဍာ်၊ ဖ္ဍေက်၊ ဗပ်၊ ဗောပ်။  ဍုက်  to be damp,ဖ္ဍုက်,သ္ကဝ်နှာတြေံဆနွံဖ္ဍုက်ကၠေၚ်တိဖ္အိုတ် (v) he soaked all the old mats there were in oil. [Cf.] တုၚ်၊ ဖ္ဍာ်(က်)၊ ဖ္ဍေက်၊ ဗပ်၊ ဗောပ်။ [Der.] ဍုက် (v) to be damp.
He speaks disrespectfully to his parents.  တ၊ မိ။,ယာဲ,ဟီုအရေဝ်ဟွံရောံဒညကဵုယာဲတ (n) he speaks disrespectfully to his parents. [Cf.] တ၊ မိ။
He speaks truly,သေၚ်လေၚ်,ညးဟီုသေၚ်လေၚ် (v) he speaks truly.
He spends money unskillfully,ကြံ,ဍေံရပ်သြန်ကြံ(မ်) (v) he spends money unskillfully.
He splits its belly open,သမြေက်ထောံဗုၚ်,(v) he splits its belly open.
He spoke in whisper,ညး,ညးကသေဲဟီု (pron.) he spoke in whisper.
He spoke of subtle matters,ဇိပ်ကၠိပ်,ဟီုအရေဝ်ဇိပ်ကၠိပ် (v) he spoke of subtle matters.
He sprinkled it with the dust from his feet,ဗရုဲ,နလက်ကၠိုက်ဇိုၚ်ဗရုဲဖျေံ(ဟ်) (v) he sprinkled it with the dust from his feet.
He sprinkled it with the dust from his feet,ဗရုယ်,နလက်ကၠိုက်ဇိုၚ်ဗရုဲဖျေံ(ဟ်) (v) he sprinkled it with the dust from his feet.
He stay alone in the jungle,လ္ၚု,ဍေံလ္ၚုမံၚ်ဂြိုပ် (v) he stay alone in the jungle.
He stayed alone in the jungle,လမ္ၚု,ဍေံလမ္ၚုမံၚ်ဂြိုပ် (v) he stayed alone in the jungle.
He stood in my way,ဒၞာ,"1 (v) to hinder, obstruct, prevent the passage of.    အဲလုပ်ကၠုၚ်ဖျာဍေံဒၞာကြတ်အဲမိက်ဂွံဂၠာဲဂလာန်သွက်ဂွံစသေက် (v) as I went into the bazaar, he stood in my way, trying to start a quarrel.    ကြတ်ဒၞာ (v) to hinder.    တာဒၞာ (v) to (signal to) stop.    ဗၠာဲသၟိၚ်ဂမၠိုၚ် ဒၞာကြာပ်ကေတ်ဒမၠတံ(အ်) (v) the police parties got the dacoits between them.    သွက်ဒၞာပိုဲဍေံအသံဟွံမွဲ(ယ်) (v) he has no authority to keep us out. [Cf.] ကြတ်၊ ဆဵု(ဝ်)၊ ဆေဝ်။"
He stood in my way trying to start a quarrel,ဓနာ,"အဲလုပ်ကၠုၚ်ဖျာဍေံဓၞာကြတ်အဲ သ္စပ္တံသွက်ဂွံသေက် (n) as I went into the bazaar, he stood in my way trying to start a quarrel."
He stood up naked,ဇကု,ဍေံက္တဵုဇကုသၟး (n) he stood up naked.
He stop neither for rain nor hear.     ဗျူ  to  rest ,ဇူ,"2 (v) to rest, stop work.    မၞိဟ်ဏံကၠောန်ကမၠောန်ဂြိုဟ်မံၚ် ဗြဴဂူကီုတ္ၚဲက္တဴကီုဟွံဇူ (v) he is a resolute worker, he stop neither for rain nor hear.    [Der.] ဗျူ (v) to {give} rest {to}."
He stop neither for rain nor heat,စိုတ်ဂြိုဟ်,"မၞိဟ်ဏံကၠောန်ကမၠောန်စိုတ်ဂြိုဟ်မံၚ် ဗြဲဂူကီုတ္ၚဲက္တဴကီုဟွံဇူ (v) he is a resolute worker, he stop neither for rain nor heat."
He studies by fits and starts,ဒပိုတ်,ဗ္တောန်ဒပိုတ်မံၚ် (v) he studies by fits and starts.
He taken ill,ဂိယဲတိုန်,"(v) to develop symptoms of illness, he taken ill."
He talk a lot,ဗဗွဲ,ဟီုအရေဝ်ဗဗွဲမဂၠိုၚ် (adv) he talk a lot.
He talk all the time leg off a donkey,ဟီုဂြိုပ်ဟီုဂၞိၚ်,(v) he talk all the time leg off a donkey.
He talks a lot,ဗွဲ,ဟီုအရေဝ်ဗွဲမဂၠိုၚ် (adv) he talks a lot.
He talks all the time.  ဂြိုပ်။,ဂၞိၚ်,"2 (n) {rare} jungle.    ဟီုဂြိုပ်ဟီုဂၞိၚ် (n) the talks through forest and jungle, he talks all the time. [Syn.] ဂြိုပ်။"
He taught the squirrel to jump out when he snapped his fingers,ဗတောန်,ပှော်ကဵုတဲ ပြိပ်ဂှ်ထလာ်တိတ် ဗ္တောန်လဝ်ပြိပ်ဂှ် (v) he taught the squirrel to jump out when he snapped his fingers.
He thrust his feet in to his sandals,ခပက်,ဍေံထ္ပက်ဇိုၚ်ပ္ဍဲဒၞပ် (v) he thrust his feet in to his sandals.
He thrust his feet into his sandals,ထပက်,ဍေံထ္ပက်ဇိုၚ်ပ္ဍဲဒၞပ် (v) he thrust his feet into his sandals.
He thrust his feet into his sandals,ဒပက်,ဍေံထ္ပက်ဇိုၚ်ပ္ဍဲဒၞပ် (v) he thrust his feet into his sandals.
He told his father everything that had happened,ပရောဒဒှ်အိုတ်သီုဂှ်ဟီုထ္ၜးကဵုမအံက်ဇကုတုဲ,(n) he told his father everything that had happened.
He told his wife to hurry,ခရေက်,ဍေံဂရေက်ဗြဴဍေံ (v) he told his wife to hurry.
He told his wife to hurry,ဒရက်,ဍေံဒရက်ဗြဴဍေံ(အ်) (v) he told his wife to hurry.
He took a stick and drew a line on the ground.  ခရက်၊ သရိတ်၊ သက်။,သရက်,ဍေံကေတ်လေံသရက်ပၞောန်ပ္ဍဲတိ (v) he took a stick and drew a line on the ground. [Cf.] ခရက်၊ သရိတ်၊ သက်။
He took a sword and chopped down the whole lot,အး,ကေတ်မြဗာ်ထောံထ္အဳအိုတ်အး (v) he took a sword and chopped down the whole lot.
He took me to the courthouse,ဏာ,ဍေံဏာဗ္စိုပ်အဲရုၚ် (v) he took me to the courthouse.
He took note of these matters,သမ္တီ,အရေဝ်တံဏံဍေံသမ္တီလဝ် (v) he took note of these matters.
He took the dipper and scooped up some water.  ဂၠံက်၊ သာတ်။  တုက်၊ ဒလာၚ်။,တမံက်,ကေတ်ဗြံက်တၟံက်ဍာ် (v) he took the dipper and scooped up some water. [Cf.] ဂၠံက်၊ သာတ်။ [Syn.] တုက်၊ ဒလာၚ်။
He tore the paper in two.  ဇျာ်၊ ထောၚ်၊ လိုက်၊ သာ်။  စော်  to tear,စာ်,"ဍေံစာ်ထောံစက္ခူၜါစွံ (v) he tore the paper in two. [Cf.] ဇျာ်(က်)၊ ထောၚ်၊ လိုက်၊ သာ်(က်)။ [Der.] စော် (v) to tear, to split up. [id] ဖျာ်(က်)။"
He walked round the house four times,ဂေတ်,ညးဂေတ်ကၠောံသ္ၚိပန်ဝါ (v) he walked round the house four times.
He wants to stop,ညး,ညးမိက်ဂွံဗ္ဒောံ (pron.) he wants to stop.
He was given the name of nai naondaesoila,ဒုၚ်ယၟု,ဒုၚ်ယၟုနာဲနန္ဒသဳလ (v) he was given the name of Nai Naondaesoila.
He was governor of syriam,စဍုၚ်,ဍေံစဍုၚ်သြေၚ် (v) he was governor of Syriam.
He was levying bazaar dues of twenty-five percent.    ကံက်မာဲ  to draw lost,ကံက်,"4 (v) to levy duty {on}, to pick out.    ဍေံတံကံက်ဟီုကေတ်အရေဝ်မန် (v) they have borrowed the Mon word. [Cf.] second sense, ရုဲ(ယ်)၊ ၜိုတ်။    ကံက်မံၚ်ဖျာမွဲမး (v) he was levying bazaar dues of twenty-five percent.    ကံက်မာဲ(ယ်) (v) to draw lost, elect by ballot, chose by lot.    ကံက်ဟီုကေတ် (v) to borrow linguistically."
He was nauseated and wanted to vomit,စအိုတ်စိုတ်,ဍေံစအိုတ်တုဲမိက်ဂွံအေံ (v) he was nauseated and wanted to vomit.
He was not at all put out of countenance one’s steps,မုက်မတ်ဟွံလီုလးလး,(n) he was not at all put out of countenance one’s steps.
He was not satisfied ,စိုတ်ပြေ,စိုတ်ဟွံပြေ (n) he was not satisfied {but sought a second opinion}.
He was rolling on the ground.  လောပၠောဒၟံၚ်လ္တူတိ။,ပၠောမံၚ်လ္တူတိ,(v) he was rolling on the ground. [id] လောပၠောဒၟံၚ်လ္တူတိ။
He was sitting on a chair,ဂဇအ်,ဍေံဂ္ဇံဒၟံၚ်လ္တူခုၚ် (v) he was sitting on a chair.
He was sitting on a chair,ဂဇံ,ဍေံဂ္ဇံဒၟံၚ်လ္တူခုၚ် (v) he was sitting on a chair.
He was sitting on a chair,ဒဇအ်,ဍေံဂ္ဇံမံၚ်လ္တူခုၚ် (v) he was sitting on a chair.
He was sitting on a chair,ဒဇံ,ဍေံဂ္ဇံမံၚ်လ္တူခုၚ် (v) he was sitting on a chair.
He was stranded a thousand miles from home with no money.  ဂၠ။,ဂျ,သြန်အိုတ်အာတုဲ ညးဂျမံၚ်ပ္ဍဲဒၞာဲဇမ္ၚောဲခရာၜိုတ်လ္ၚီတိုၚ်နူဌာန်ဒေသညး (v) he was stranded a thousand miles from home with no money. [Var.] ဂၠ။
He was stripped of his title,ညး,ညးသ္ဒးဒုၚ်သီဏာမဟိမုညးမသ္ဂောံဒုၚ်စသိုၚ်လဝ်ဂှ် (pron.) he was stripped of his title.
He was unconscious for two hours.    ဒဒိုက်သီုဖ္အိုတ်တံဂှ်ဝိုတ်ထောံညိ  forget all your troubles.    သွက်ဂွံဘိက်အဲလ္ပဝိုတ်ညိ  do not forget to invite me.  ကၠိုဟ်တိုန်မၞိဟ်။ first sense,ဝိုတ်,"2 (v) to forget, leave behind, omit to do, to lose consciousness, faint, putting away, avoidance.    အရေဝ်အဲဗ္ကန်လဝ်ကဵုဗှ်ေဂှ်ဗှ်ေလ္ပဝိုတ်ထောံ(အ်) (v) do not forget the instructions I gave you.    အဲဆောဝ်လံဟွံဝိုတ်ဗှ်ေ(ဟ်) (v) I shall never forget you.    အဲဗိုတ်စဍိုၚ်အဲပ္ဍဲဖျာ (v) I left my umbrella in the market.    ဂဥုဲဝိုတ် (v) anaesthetic.    ဒတုံစှ်ေနူတၞံဆုတုဲဝိုတ်အာၜါနာဍဳ (v) after falling from the tree, he was unconscious for two hours.    ဒဒိုက်သီုဖ္အိုတ်တံဂှ်ဝိုတ်ထောံညိ (v) forget all your troubles.    သွက်ဂွံဘိက်အဲလ္ပဝိုတ်ညိ (v) do not forget to invite me. [Cf.] ကၠိုဟ်တိုန်မၞိဟ်။ First sense, လလုဲ(ယ်)။ [Syn.] ချိုတ်သ္ၚဳ၊ လဝိုတ်၊ သ္ၚဳ၊ သ္ၚိတ်အာ။"
He went and told the king,တိုန်,ဍေံတိုန်ဟီုပ္တီသၟိၚ် (v) he went and told the king.
He went in under the pipal tree,လုပ်,ဍေံလုပ်အာသၟဝ်တၞံဇြဲဂှ်(ဟ်) (v) he went in under the pipal tree.
He went into the water up to his knees,ဗနက်,လုဲဍာ်ဗၞက်တ္ၜံၚ် (n) he went into the water up to his knees.
He went of his own accord,အတိုၚ်အလိုက်ဍေံအာ,(n) he went of his own accord.
He went to the official.  အရာပ်၊ ဒၞာဲ၊ ဒၟံၚ်။,ထာန်,ဍေံတိုန်ထာန်သၟိၚ် (n) he went to the official. [Cf.] အရာပ်၊ ဒၞာဲ၊ ဒၟံၚ်။
He went up to the official,ဌာန်,ဍေံတိုန်ဌာန်သၟိၚ် (n) he went up to the official.
He who administered an oath of loyalty or fidelity,မၞိဟ်ကဵုဓဝ်သစ္စ,(n) he who administered an oath of loyalty or fidelity.
He who be well-known in history,မၞိဟ်မြပာကတ်ပ္ဍဲဝၚ်,(n) he who be well-known in history.
He who defeated in fight or combat,ကယျညး,(n) he who defeated in fight or combat.
He who go between in love affairs,အံၚ်သေဝ်,"(n) [Bru.] he who go between in love affairs, a match maker."
He who has entered the first part,သောတာပန်,"(n) [P. sotapano] convert, he who has entered the first part, ariya of the first stage."
He will be here in a moment,ကၠာ,မံၚ်မွဲနှကၠာကၠုၚ်ဏောၚ် (n) (adv) he will be here in a moment.
He will be in the market,ရောၚ်,"ညးနွံပ္ဍဲဖျာရောၚ် (v) he will be in the market, I imagine he is in the market."
He will be in the market.  denotes general and personal state of affairs,နွံပ္ဍဲဖျာဏောၚ်,(v) he will be in the market. [as va.] denotes general and personal state of affairs.
He will either go back or else stay another day,ကဵုဒှ် ကဵုဒှ်,ကဵုဒှ်စဴရကဵုဒှ် မံၚ်အဏံမွဲတ္ၚဲပၠန် (v) he will either go back or else stay another day.
He will have to go to school.  ဂၠ၊ ဂလုဲ၊ စုတ်၊ ထောံ၊ ပထောံ၊ လလုဲ၊ လဝ်၊ ဂိုၚ်။    စွံကၠိုဟ်သၞာံမာန်  it will keep right through the year.    စွံစိုတ်ကဵုပြဲမံၚ်  make up your mind to be good.  ဖျေံစိုတ်။    စွံစိုတ်ဗီုကောန်ဗြဴ   with devotion,စွံ,"2 စွံ(အ်) (v) to place, put {down}, leave, refrain from removing, to keep, maintain, to abandon, to adopt {attitude}.    အရေဝ်မၞးစွံလဝ်ကၠာ (v) leave off talking for now.    ဣဏံစွံထောံပ္ဍဲဒၞာဲၜိုဟ်ၜိုဟ် (v) put this in a cool place.    ကောန်မၞးစွံလဝ်ကဵုအဲအဏံ (v) leave your boy here with me.    ကၠောန်ကမၠောန်မွဲမွဲမ္ဂး စွံစေတနာခိုဟ်ခိုဟ်တုဲ ကၠောန်ညိ (v) when you undertake any work, make up your mind to do it well, and then do it.    ဆဂးဗီုလဵုအဲဂွံစွံဍေံတံရော (v) but how am I going to find room for them?    ဆောဝ်လံမၞးစွံဘာကဵုကောန်မၞးရော (v) when are you going to send your son to school?    ပုၚ်ဂှ်စွံလဝ် ဇွောံအဲညိကီု လ္ပစဖ္အိုတ်ထောံ (v) leave a little rice for me, do not eat it all.    ပ္ဍဲကွာန်ဏံ ဍေံတံဟွံစွံကွဳပုဟ်ဟာ (v) do people not have carts in this village?    ဖျေံစွံ (v) to put down, leave. [Cf.] သှ်ောစွံ (v) to take off {clothes}. [id] သှ်စွံ(အ်)။    လ္ပစွံမာနလ္တူညးဂမၠိုၚ် (v) do not think yourself better than others.    လ္ပစွံလဝ်ဍေံပ္ဍဲသ္ၚိညးမွဲဓဝ် (v) do not leave him in the house by himself.    ၝဏံစွံလဝ်သာ်ဏံဟွံဂွံ ဒးမံၚ်ဘာဏောၚ် (v) I cannot keep this rascal here like this, he will have to go to school. [Cf.] ဂၠ၊ ဂလုဲ၊ စုတ်၊ ထောံ(အ်)၊ ပထောံ(အ်)၊ လလုဲ၊ လဝ်၊ ဂိုၚ်။    စွံကၠိုဟ်သၞာံမာန် (v) it will keep right through the year.    စွံစိုတ်ကဵုပြဲမံၚ် (v) make up your mind to be good. [Cf.] ဖျေံစိုတ်။    စွံစိုတ်ဗီုကောန်ဗြဴ (adv) {treat one’s wife} with devotion."
He will reply,ညး,ညးမသရော်ရောၚ် (pron.) he will reply.
He won’t come when i call him,ကော်,အဲကော်ဍေံဟွံကၠုၚ် (v) he won’t come when I call him.
He yielded himself to the three gems,ဇိုန်ကဵု,ဇိုန်ဇကုကဵုရတ်ပိ (v) he yielded himself to the three gems.
He-goat,ဗၜေံ,ဗ္ၜေံကၟက် (n) he-goat.
He-goat,ဗ္ၜေံကၟက်,(n) he-goat.
He-goat,ဗ္ၜေံတၟက်,(n) he-goat.
Head,ကဏိပ်,"(n) head, quantifile for objects arranged in groups. [id] ကၞိပ်။  ပၞာန်ပန်ကၞိပ် (n) the four crops of the army. [Syn.] first sense. [pref.] ဍိုပ်။ [Var.] ကၞေပ်။"
Head,က္ဍိုပ်,"2 (n) head, upper end, summit, fore-end.    ဂၞာက္ဍိုပ် (n) skull.    ဂြၚ်က္ဍိုပ် (n) crown of head.    လ္တူက္ဍိုပ်ဒဵု(ဝ်) (n) on the top of the hill. [id] လ္တူက္ဍဟ်ဒဵု(ဝ်)။    လက်က္ဍိုပ် (n) forepart of ship. [Cf.] က္ဍဟ်၊ ကၞိပ်၊ တၞောတ်၊ သမၠုၚ်။"
Head,ဂအုပ်,"2 (n) head, chief, leader, person in authority."
Head,ပါမောက္ခ,"(n) [P.] chief, head, professor."
Head,ဗဗွဲ,"(n) {used to form adverbs} like ဗွဲ(ယ်)။ adverbial phr, head, general in lit. Occurring in spoken in set locutions."
Head,သိသ,(n) [P.] head.
Head,သတ်,"1 (n) fruit, nut, berry, areca nut, betel-nut, head, blade of tool.    စသတ် (v) to eat areca nut, chew betel.    ဇုက်သတ်ဗြဴ (n) coir.    တၞံသတ် (n) arecapalm.    တၞံသတ်ဗြဴ (n) coconut palm.    ပၞာဲသတ် (n) cutter for areca nut."
Head cold,ချာံ,(n) head cold.
Head cold.  ချာံ။,ဆာမ်,(n) head cold. [id] ချာံ(မ်)။
Head cold.  ချာံ။,ဆာံ,ဆာမ် (n) head cold. [id] ချာံ(မ်)။
Head load.  ယဵု  to carry on the head,ဣဝဵု,"(n) burden, head load. [Der.] ယဵု (v) to carry on the head."
Head monk,သၚ်ရာဇာဂဏ,"(n) head monk, bishop."
Head of an association of a religious sect,ဂအုပ်ဂိုန်,"(n) head of an association of a religious sect, as well assistant to ဇမၞော်ဂိုန်။"
Head of hammer,သတ်ခ္ဍံက်,(n) head of hammer.
Head of religious order,သ္ကိုပ်သာသနာ,(n) head of religious order.
Head of state,အဓိပ,"(n) [P.] chief, lord, head of state, sovereign, that which is pre-eminent, chancellor of university. [Cf.] အဓိပတိ။"
Head of the monastic association,ဇမၞော်ဂိုန်,"(n) head of the monastic association, belonging to a religious sect."
Head of workman,အ္စာ,"(n) [Skt. acarya] teacher, scholar, member of profession regarded as learned, master of craftsman, head of workman, especially a school master, somebody from whom one learns something, as them of address, implying highest degree of respect accorded to lay person. [Cf.] မှာ၊ ရဲ။"
Head priest of a district,အ္စာဂိုဏ်,"(n) bishop, head priest of a district."
Head rope,ခဗာဲ,"(n) head rope, halter."
Head wind,မုက်ကျာ,(n) head wind.
Head-dress,ယာတ်ကွိၚ်က္ဍိုပ်,(n) head-dress.
Headache,ယဲက္ဍိုပ်ဂိ,"(n) headache, migraine."
Heading,ဇေန်,"1 (n) heading, headlines."
Heading outline,ပိုတ်တံ,"ပိုတ်တမ် (n) heading outline, table of contents. [id] ပိုတ်တၞံ(မ်)။"
Heading outline,ပိုတ်တမ်,"(n) heading outline, table of contents. [id] ပိုတ်တၞံ(မ်)။"
Heading.  ဇေန်လိက်။,က္ဍိုပ်လိက်,(n) heading. [id] ဇေန်လိက်။
Headlines,ဇေန်,"1 (n) heading, headlines."
Headlong.  ပြဟ်၊ မစိုပ်ကဆံၚ်စိုတ်မအာမံၚ်ဂတ၊ မဇၞော်ကဵုပၟိက်၊ မဇၞော်တဴကဵုဒေါသ၊ မနွံစိုတ်ပြဟ်ပြဟ်၊ မပြဟ်စိုတ်၊ မဟၟဲကဵုအစၚ်အခြၚ်၊ မွဲလစုတ်ဓဝ်၊ လွာဲဂှ်။,မဂရက်ဂဗက်,"(adj) urgent, hasty, headlong. [id] ပြဟ်၊ မစိုပ်ကဆံၚ်စိုတ်မအာမံၚ်ဂတ၊ မဇၞော်ကဵုပၟိက်၊ မဇၞော်တဴကဵုဒေါသ၊ မနွံစိုတ်ပြဟ်ပြဟ်၊ မပြဟ်စိုတ်၊ မဟၟဲကဵုအစၚ်အခြၚ်၊ မွဲလစုတ်ဓဝ်၊ လွာဲဂှ်။"
Headman,ဃံၚ်,"(n) headman, chief, sub-collector. [Syn.] ဇမၞော်ကွာန်။"
Headman,နိဟ်,မၞိဟ်ဇၞော် (n) headman.
Headmaster,အ္စာဇၞော်,(n) headmaster.
Headquarters,ဌာနဇၞော်,"(n) headquarters, main office, central office."
Headquarters.  ဌာနဇမၞော်။,ဗဟဵု,2 (n) headquarters. [id] ဌာနဇမၞော်။
Headquarters.  ဌာနဇမၞော်။,ဗဟိုဝ်,2 (n) headquarters. [id] ဌာနဇမၞော်။
Headstrong.  မနွံကဆံၚ်က္ဍိုပ်ကြံၚ်၊ မနွံကဆံၚ်က္ဍိုပ်မကြံၚ်မ္ၚိုဟ်။,မဟီုဂးစဝါတ်,"(adj) self-willed, headstrong. [id] မနွံကဆံၚ်က္ဍိုပ်ကြံၚ်၊ မနွံကဆံၚ်က္ဍိုပ်မကြံၚ်မ္ၚိုဟ်။"
Headway,ပွမတောတက်,(n) headway.
Headword,ပိုတ်တန်,"(n) headword, entry {in a dictionary}."
Heal a disease,ဗလးကဵုယဲ,"(v) heal a disease, to heal disease."
Heal.    ဖျိန်  to boil,စိန်,"2 (v) to be cooked, to boil, to be healed.    ဍာ်စိန်မံၚ် (v) the water is boiling.    သရပ္ဍဲတဲမၞဒဟွံစိန်ဏီပုဟ်ဟာ (v) has the sore on your hand not healed yet? [Cf.] ကၞံ(မ်)။    [Der.] ဗစိန် (v) to boil, heal.    ဖျိန် (v) to boil."
Healing,ပရာ်,"(n) safety, security, healing."
Healing,ပရာက်,"(n) safety, security, healing."
Health certificate,စၟတ်တဲပရေၚ်ထတ်ယုက်,"(n) health certificate, fitness certificate."
Healthy,ထတ်,"(v) to be strong, healthy, vigorous, loud, well, to be pleasing."
Healthy.  ထတ်၊ မကြံၚ်မ္ၚိုဟ်။,မထတ်ယုက်,(adj) healthy. [id] ထတ်၊ မကြံၚ်မ္ၚိုဟ်။
